# Created by WEAP: 5/6/2021 11:59:34 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: CA_SCE_CEN_Owens7 (574,340 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (290,348 ha),  2000 - 3000 m (210,533 ha),  3000 - 4000 m (72,292 ha),  4000 - 5000 m (1,167 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, pr[mm/m]:Elevation 3000 to 4000 m, pr[mm/m]:Elevation 4000 to 5000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m, tas[C]:Elevation 3000 to 4000 m, tas[C]:Elevation 4000 to 5000 m
1952, 5, 0.001839, 0.01411, 0.3979, 0.008823, 15.03, 10.75, 5.902, 4.393
1952, 6, 1.12, 1.766, 3.361, 2.595, 16.42, 12.12, 7.28, 5.471
1952, 7, 9.973, 19.25, 14.63, 15.69, 21.94, 17.54, 12.96, 11.48
1952, 8, 0.03975, 0.1006, 0.09174, 0.005926, 21.33, 17.17, 12.27, 10.92
1952, 9, 6.095, 7.236, 11.75, 8.364, 17.69, 13.29, 8.876, 7.633
1952, 10, 0, 0, 0, 0, 14.42, 10.43, 5.684, 4.608
1952, 11, 13.99, 20.11, 39.89, 39.2, 3.431, -0.6726, -5.117, -6.365
1952, 12, 29.4, 45.61, 98.67, 98.12, 0.3652, -3.456, -8.094, -9.348
1953, 1, 11.67, 17.54, 40.74, 40.66, 3.698, -0.1498, -4.767, -6.129
1953, 2, 1.246, 2.115, 2.655, 3.034, 2.995, -0.8422, -5.564, -6.909
1953, 3, 10.44, 15.06, 39.88, 39.47, 6.173, 2.074, -2.732, -3.946
1953, 4, 12.62, 21.68, 45.22, 52.25, 9.483, 5.217, 0.4311, -0.9234
1953, 5, 13.88, 24.04, 40.65, 35.41, 9.919, 5.735, 0.9018, -0.5826
1953, 6, 1.542, 3.886, 9.029, 7.922, 17.24, 13.07, 8.046, 6.581
1953, 7, 3.845, 7.051, 6.858, 6.811, 23.81, 19.7, 14.74, 13.42
1953, 8, 0.4123, 1.148, 0.5823, 0.3712, 20.36, 16.4, 11.22, 9.939
1953, 9, 0.1939, 1.49, 0.3487, 0.191, 18.69, 14.66, 9.877, 8.63
1953, 10, 2.795, 8.381, 11.76, 9.836, 10.78, 6.718, 1.996, 0.7424
1953, 11, 6.224, 10.14, 28.82, 21.16, 5.796, 1.981, -2.766, -4.123
1953, 12, 8.486, 8.271, 24.05, 28.04, 1.345, -2.583, -7.065, -8.553
1954, 1, 38.78, 50.63, 91.56, 86.38, 0.9298, -2.877, -7.586, -8.914
1954, 2, 36.03, 53.54, 105.3, 88.32, 5.243, 0.6211, -3.294, -4.836
1954, 3, 23.24, 42.97, 110.7, 101.2, 3.945, -0.3423, -4.949, -6.258
1954, 4, 4.681, 7.931, 25.77, 27.77, 12.24, 8.091, 3.163, 1.759
1954, 5, 3.223, 6.087, 7.021, 7.644, 16.59, 12.56, 7.524, 6.071
1954, 6, 2.564, 4.541, 12.63, 10.06, 18.5, 14.3, 9.321, 7.764
1954, 7, 6.079, 6.451, 8.56, 7.525, 23.31, 19.22, 14.24, 12.97
1954, 8, 0, 0, 0, 0, 19.79, 15.7, 10.72, 9.383
1954, 9, 2.805, 3.249, 4.497, 3.585, 17, 12.94, 8.018, 6.787
1954, 10, 0, 0, 0, 0, 11.48, 7.365, 2.715, 1.422
1954, 11, 19.19, 32.5, 60.06, 49.64, 6.591, 2.6, -1.928, -3.425
1954, 12, 15.11, 24.57, 54.07, 54.66, 0.06377, -3.897, -8.335, -9.906
1955, 1, 27.63, 36.62, 86.78, 78.9, -4.275, -8.476, -12.75, -13.77
1955, 2, 13.64, 19.6, 47.56, 54.82, 0.547, -3.675, -8.08, -9.39
1955, 3, 0.6656, 1.771, 4.499, 3.952, 5.06, 0.8284, -3.802, -5.096
1955, 4, 9.333, 13.57, 43.53, 43.7, 7.426, 3.222, -1.692, -3.042
1955, 5, 13.59, 25, 39.12, 35.96, 12.34, 8.293, 3.3, 1.981
1955, 6, 1.57, 2.92, 2.713, 4.368, 17.87, 13.84, 8.716, 7.397
1955, 7, 2.48, 11.5, 2.686, 3.351, 21.18, 17.22, 12.02, 10.59
1955, 8, 6.52, 10.45, 9.579, 11.62, 22.2, 18.29, 13.27, 12.16
1955, 9, 5.4, 13.68, 10.85, 13.1, 17.78, 13.54, 8.797, 7.759
1955, 10, 0.1844, 0.818, 0.4944, 0.3892, 13.25, 9.122, 4.513, 3.37
1955, 11, 7.864, 18.81, 30.45, 31.77, 5.814, 2.03, -2.624, -4.202
1955, 12, 119.9, 253.5, 317.8, 341.7, 2.833, -0.8191, -5.699, -6.887
1956, 1, 53.74, 70.01, 121.7, 121.4, 2.442, -1.303, -6.152, -7.276
1956, 2, 3.991, 8.211, 20.08, 21.61, 0.9107, -3.295, -7.821, -9.018
1956, 3, 0.2376, 0.7784, 2.042, 1.204, 6.282, 2.234, -2.573, -3.856
1956, 4, 61.25, 113.9, 148.9, 149.2, 8.274, 4.019, -0.8187, -2.195
1956, 5, 13.39, 26.88, 43.78, 48.37, 13.21, 8.864, 4.031, 2.74
1956, 6, 0.3568, 1.189, 0.9235, 0.6818, 19.12, 14.75, 9.937, 8.577
1956, 7, 16.98, 33.25, 33.6, 28.92, 21.05, 16.86, 12.01, 10.73
1956, 8, 0.5579, 1.478, 1.29, 1.21, 19.85, 15.77, 10.79, 9.604
1956, 9, 0.5091, 4.81, 1.186, 0.7891, 18.52, 14.44, 9.642, 8.488
1956, 10, 16.47, 35.87, 44.46, 42.21, 10.59, 6.459, 1.755, 0.4324
1956, 11, 0.2134, 0.4652, 0.4497, 0.547, 6.232, 2.154, -1.959, -3.582
1956, 12, 2.919, 6.584, 12.11, 15.79, 3.588, -0.4181, -4.65, -6.395
1957, 1, 37.73, 55.75, 84.03, 78.22, -1.954, -6.042, -10.29, -11.55
1957, 2, 20.39, 40.06, 58.94, 56.97, 5.035, 0.8516, -3.596, -4.975
1957, 3, 14.14, 24.59, 47.43, 50.82, 6.375, 2.082, -2.641, -4.016
1957, 4, 22.49, 43.13, 59.67, 69.34, 8.733, 4.415, -0.2884, -1.649
1957, 5, 41.88, 66.56, 119.2, 141.6, 11.55, 7.354, 2.796, 1.168
1957, 6, 1.712, 3.026, 3.722, 6.144, 19.97, 15.67, 11.2, 9.514
1957, 7, 0.9635, 2.087, 3.492, 2.093, 21.77, 17.61, 13.05, 11.49
1957, 8, 0.2144, 0.4118, 0.2991, 0.5023, 20.57, 16.62, 12.06, 10.37
1957, 9, 6.591, 10.64, 14.55, 11.19, 17.74, 14, 9.329, 7.803
1957, 10, 21.87, 43.97, 51.63, 52.61, 9.942, 6.077, 1.503, -0.174
1957, 11, 18.9, 34.63, 49.09, 47.85, 4.529, 1.248, -3.364, -5.284
1957, 12, 31.83, 55.46, 80.37, 84.98, 3.163, -0.258, -4.581, -6.907
1958, 1, 29.05, 44.32, 62.74, 68.29, 2.576, -1.136, -5.308, -7.329
1958, 2, 42.94, 76.2, 104.4, 103.6, 4.742, 1.066, -3.36, -5.024
1958, 3, 37.43, 75.69, 140, 139.3, 2.635, -1.47, -6.017, -7.384
1958, 4, 36.75, 65.32, 104.3, 115.8, 8.304, 3.936, -0.4307, -1.923
1958, 5, 7.75, 15.5, 26.36, 29.23, 15.02, 10.86, 6.359, 4.449
1958, 6, 3.102, 7.312, 7.272, 8.489, 17.62, 13.18, 8.666, 6.874
1958, 7, 1.566, 4.341, 2.404, 3.126, 21.34, 17.04, 12.62, 10.84
1958, 8, 14.68, 30.49, 29.18, 30.83, 22.62, 18.43, 14.02, 12.37
1958, 9, 7.463, 14.58, 24.68, 19.52, 18.13, 13.92, 9.616, 7.956
1958, 10, 3.164, 7.442, 6.047, 6.07, 13.93, 9.74, 5.77, 4.008
1958, 11, 10.98, 19.67, 25.75, 23.98, 6.501, 2.611, -1.418, -3.498
1958, 12, 2.085, 8.611, 8.431, 7.157, 5.485, 1.977, -1.906, -4.142
1959, 1, 12.94, 28.72, 33.57, 29.75, 3.166, -0.4992, -4.686, -6.701
1959, 2, 55.7, 104.6, 148.3, 126.5, 1.058, -3.151, -7.277, -8.769
1959, 3, 2.534, 5.927, 6.591, 8.31, 7.529, 3.164, -0.8555, -2.677
1959, 4, 3.92, 11.41, 12, 15.31, 12.05, 7.674, 3.517, 1.708
1959, 5, 11.66, 22.75, 25.77, 30.43, 12.46, 7.874, 3.537, 1.722
1959, 6, 0.07017, 0.279, 0.1181, 0.08565, 20.43, 16.07, 11.77, 9.916
1959, 7, 7.211, 12, 15.01, 11.33, 24.13, 19.69, 15.39, 13.77
1959, 8, 2.997, 4.807, 4.971, 4.619, 20.84, 16.84, 12.4, 10.53
1959, 9, 17.39, 49.68, 68.11, 36.99, 16.54, 12.33, 8.047, 6.237
1959, 10, 6.765, 14.39, 12.09, 16.76, 13.36, 9.174, 5.192, 3.317
1959, 11, 0, 0, 0, 0, 7.836, 4.087, 0.3757, -1.936
1959, 12, 9.077, 15.98, 18.98, 26.76, 3.351, -0.2994, -4.127, -6.352
1960, 1, 13.92, 35.7, 39.49, 38.71, -1.25, -4.868, -9.028, -10.9
1960, 2, 34.53, 58.5, 78.31, 93.38, 2.023, -1.91, -6.125, -8.081
1960, 3, 5.155, 17.99, 19.94, 24.52, 8.251, 4.107, -0.2149, -2.098
1960, 4, 7.331, 16.07, 18.27, 33.38, 10.41, 6.137, 1.699, -0.2871
1960, 5, 1.372, 3.797, 3.365, 3.536, 13.79, 9.404, 5.036, 3.007
1960, 6, 1.044, 2.654, 1.206, 2.472, 21.42, 16.83, 12.74, 10.96
1960, 7, 6.874, 14.89, 15.25, 13.97, 22.62, 18.18, 14, 12.25
1960, 8, 2.062, 3.638, 3.598, 4.845, 21.72, 17.56, 13.3, 11.34
1960, 9, 2.792, 6.575, 7.438, 4.49, 19.01, 15.04, 10.66, 8.932
1960, 10, 10.21, 20.58, 30.76, 28.87, 11.83, 8.318, 3.532, 1.913
1960, 11, 60.81, 102.1, 141.4, 113.8, 5.26, 2.095, -2.836, -4.453
1960, 12, 5.393, 17.96, 25.18, 23.28, 2.093, -1.537, -5.591, -7.791
1961, 1, 10.18, 14.27, 18.98, 22.5, 3.007, -0.2011, -4.394, -6.636
1961, 2, 2.898, 8.63, 7.126, 8.467, 4.461, 0.8976, -3.725, -5.487
1961, 3, 8.75, 21.6, 28.25, 44.02, 5.302, 1.021, -3.22, -5.159
1961, 4, 4.456, 13.59, 11.64, 16.8, 10.14, 5.74, 1.428, -0.3345
1961, 5, 5.481, 16.08, 13.43, 19.27, 13.08, 8.734, 4.257, 2.343
1961, 6, 2.603, 6.053, 5.84, 5.125, 21.31, 17.07, 12.43, 10.92
1961, 7, 7.976, 14.18, 15.28, 14.43, 23.51, 19.22, 14.72, 13.25
1961, 8, 20.75, 44.55, 41.52, 36.89, 21.12, 16.95, 12.49, 11.12
1961, 9, 1.535, 7.162, 5.078, 4.455, 16.22, 12.17, 7.831, 6.234
1961, 10, 5.184, 13.37, 19.68, 15.4, 11.69, 7.863, 3.41, 1.846
1961, 11, 16.5, 33.1, 57.84, 45.01, 4.831, 1.608, -2.856, -4.792
1961, 12, 13.28, 25.61, 39.69, 35.23, 1.427, -2.015, -6.153, -8.435
1962, 1, 26.71, 42.01, 54.08, 59.97, 1.403, -2.708, -6.469, -8.598
1962, 2, 105.6, 164.3, 244.2, 245.5, 1.987, -2.413, -6.604, -8.01
1962, 3, 17.42, 39.78, 47.07, 63.27, 2.47, -1.705, -6.215, -7.797
1962, 4, 0.3394, 1.611, 1.261, 2.63, 11.92, 7.554, 3.329, 1.457
1962, 5, 36.26, 62.89, 64.22, 81.29, 11.58, 7.328, 2.736, 1.045
1962, 6, 8.599, 16.27, 15.28, 16.64, 18.09, 13.78, 9.352, 7.728
1962, 7, 12.53, 21.97, 18.41, 21.22, 20.87, 16.65, 12.31, 10.68
1962, 8, 0.04917, 1.039, 0.04831, 0, 21.14, 16.8, 12.39, 10.98
1962, 9, 12.07, 23.8, 32.02, 22.82, 17.74, 13.68, 9.142, 7.689
1962, 10, 2.89, 8.364, 9.342, 12.1, 13.02, 9, 4.4, 2.794
1962, 11, 2.287, 6.254, 5.394, 5.272, 7.5, 3.867, -0.3096, -2.319
1962, 12, 0.3352, 3.869, 0.5727, 0.5901, 3.984, 0.5077, -3.577, -5.825
1963, 1, 59.61, 103, 184.4, 127.7, 1.13, -2.214, -6.243, -8.464
1963, 2, 64.57, 84.43, 166.5, 163.9, 6.565, 2.778, -1.744, -3.382
1963, 3, 26.8, 59.57, 106, 90.02, 3.959, -0.1345, -4.683, -6.225
1963, 4, 25, 58.37, 96.14, 113.8, 5.827, 1.549, -3.163, -4.644
1963, 5, 14.24, 31.19, 40.97, 41.58, 14.1, 9.752, 5.134, 3.424
1963, 6, 31.62, 53.33, 85, 63.21, 15.37, 10.98, 6.467, 4.887
1963, 7, 0, 0.00256, 0, 0, 21, 16.92, 12.43, 10.59
1963, 8, 21.08, 21.51, 31.31, 28.29, 20.34, 16.33, 11.82, 10.1
1963, 9, 18.95, 34.87, 38.89, 32.4, 17.85, 13.9, 9.379, 7.756
1963, 10, 9.427, 21.26, 29.72, 29.2, 13.33, 9.519, 5.009, 3.226
1963, 11, 13.94, 39.8, 46.5, 50.7, 5.943, 2.358, -2.039, -3.985
1963, 12, 2.31, 6.656, 7.103, 8.577, 3.253, -0.1778, -4.301, -6.825
1964, 1, 14.55, 30.07, 35.32, 33.28, 0.7322, -2.549, -6.919, -8.862
1964, 2, 2.46, 5.402, 8.386, 7.176, 2.954, -1.282, -5.228, -7.027
1964, 3, 7.606, 20.85, 32.31, 40.35, 3.761, -0.4226, -4.824, -6.544
1964, 4, 12.99, 32.18, 33.69, 44.93, 8.088, 3.67, -0.6182, -2.434
1964, 5, 20.97, 38.14, 51.57, 59.31, 11.97, 7.707, 3.077, 1.347
1964, 6, 1.386, 2.098, 4.711, 5.676, 17.59, 13.09, 8.546, 6.922
1964, 7, 3.241, 6.913, 4.615, 4.501, 21.53, 17.69, 12.9, 10.96
1964, 8, 6.878, 13.45, 18.98, 15.4, 21.33, 17.11, 12.72, 11.06
1964, 9, 2.951, 4.904, 5.316, 8.28, 16.34, 12.03, 7.902, 6.197
1964, 10, 9.045, 19.49, 20.03, 27.05, 14.38, 10.22, 6.236, 4.415
1964, 11, 14.16, 29.6, 49.27, 54.53, 3.241, -0.7524, -4.788, -6.677
1964, 12, 33, 72.2, 101.1, 124.2, 2.541, -1.238, -5.548, -7.439
1965, 1, 22.41, 42.29, 68.99, 66.15, 2.576, -1.585, -5.861, -7.496
1965, 2, 3.512, 8.256, 12.55, 14.71, 4.059, -0.206, -4.205, -6.046
1965, 3, 3.818, 8.905, 14.94, 21.16, 5.284, 0.8032, -3.396, -5.02
1965, 4, 35.66, 58.92, 90.83, 109.4, 7.775, 3.498, -1.071, -2.716
1965, 5, 7.152, 13.31, 17.31, 20.38, 11.7, 6.882, 2.72, 1.096
1965, 6, 7.015, 12.84, 12.95, 13.07, 16.08, 11.57, 7.325, 5.538
1965, 7, 16.68, 29.38, 26.65, 23.17, 19.92, 15.86, 11.43, 9.571
1965, 8, 17.41, 34.71, 38.25, 33.74, 20.37, 15.74, 11.58, 10.16
1965, 9, 1.166, 3.248, 1.759, 2.79, 14.69, 10.24, 6.16, 4.543
1965, 10, 0.2127, 0.8338, 0.9491, 1.706, 14.19, 10.12, 6.228, 4.316
1965, 11, 65.75, 119.6, 146.5, 136.8, 6.187, 2.224, -1.978, -3.503
1965, 12, 46.58, 96.77, 106, 119.6, 0.8465, -3.111, -6.985, -8.923
1966, 1, 4.499, 7.807, 15.39, 15.36, -0.4549, -4.328, -8.116, -10.04
1966, 2, 6.004, 11.47, 18.82, 23.83, 1.268, -2.997, -6.992, -8.704
1966, 3, 1.065, 2.616, 5.494, 6.248, 7.047, 2.785, -1.558, -3.035
1966, 4, 2.249, 6.163, 9.803, 12.45, 11.22, 6.748, 2.534, 1.096
1966, 5, 6.01, 9.414, 10.99, 13.69, 15.4, 11.44, 6.828, 5.109
1966, 6, 1.128, 3.071, 3.07, 4.086, 18.7, 14.21, 9.868, 8.318
1966, 7, 3.009, 9.363, 4.038, 8.926, 21.46, 17.18, 12.64, 11.15
1966, 8, 6.482, 12.2, 12.64, 13.54, 22.53, 18.13, 14.01, 12.35
1966, 9, 5.628, 12.91, 14.62, 11.78, 17.24, 13.03, 8.872, 7.261
1966, 10, 0.04943, 0.2281, 0.1779, 0.26, 12.22, 8.115, 4.035, 2.345
1966, 11, 14.54, 30.33, 48.59, 48.34, 6.508, 2.73, -1.467, -3.051
1966, 12, 184, 237.1, 398.4, 446.6, 2.444, -1.254, -5.342, -7.392
1967, 1, 70.24, 116.2, 157, 155.1, 2.513, -1.123, -5.22, -7.095
1967, 2, 5.76, 9.307, 14.96, 16.35, 4.151, 0.04195, -3.785, -5.684
1967, 3, 21.14, 49.7, 113.2, 101.3, 5.792, 1.437, -2.854, -4.43
1967, 4, 32.36, 68.87, 101.2, 162.2, 3.454, -0.9933, -5.514, -7.041
1967, 5, 5.445, 10.64, 18.43, 20.88, 12.86, 8.336, 3.758, 2.38
1967, 6, 2.878, 4.876, 6.101, 7.074, 16.4, 12.04, 7.595, 5.845
1967, 7, 22.27, 40.03, 31.63, 37.64, 22.94, 18.49, 14.32, 12.73
1967, 8, 9.841, 18.43, 26.28, 17.71, 22.96, 18.45, 14.37, 12.94
1967, 9, 20, 36.98, 53.69, 41.23, 17.63, 13.41, 9.219, 7.659
1967, 10, 0.03116, 0.8852, 0.399, 0.1006, 13.44, 9.538, 5.493, 3.626
1967, 11, 22.34, 36.98, 56.68, 54.56, 8.282, 4.348, 0.372, -1.31
1967, 12, 18.33, 31.28, 57.81, 61.43, -0.05744, -3.718, -7.872, -10.04
1968, 1, 4.274, 9.086, 16.25, 21.67, 1.537, -1.923, -6.086, -8.164
1968, 2, 10.28, 16.84, 23.74, 31.21, 5.646, 1.734, -2.594, -4.357
1968, 3, 6.899, 13, 24.81, 30.41, 5.972, 1.791, -2.508, -4.131
1968, 4, 5.077, 9.812, 15.89, 22.41, 8.527, 4.042, -0.1192, -1.71
1968, 5, 2.409, 5.523, 5.258, 8.448, 13.81, 9.231, 5.055, 3.196
1968, 6, 3.877, 6.561, 8.347, 8.734, 19.93, 15.43, 11.26, 9.43
1968, 7, 16.7, 27.15, 32.64, 27.78, 22.52, 18.22, 13.89, 12.31
1968, 8, 7.109, 12.47, 13.34, 12.45, 19.16, 14.72, 10.54, 8.971
1968, 9, 0.2415, 0.9025, 0.1519, 0.3314, 17.75, 13.27, 9.494, 7.891
1968, 10, 5.459, 11.23, 29.09, 29.12, 12.58, 8.488, 4.474, 2.552
1968, 11, 6.341, 12.87, 23.57, 25.03, 6.125, 2.189, -1.953, -3.996
1968, 12, 24.83, 51.13, 72.45, 99.58, -0.1854, -3.616, -7.865, -9.808
1969, 1, 220.7, 287.1, 454.1, 463.5, 1.845, -1.849, -6.319, -7.995
1969, 2, 131.8, 203.2, 298.4, 306.6, -1.317, -4.954, -9.323, -10.58
1969, 3, 19.86, 33.75, 51.97, 62.57, 2.606, -1.874, -5.847, -6.93
1969, 4, 8.846, 16.33, 27.59, 44.32, 9.123, 4.627, 0.3703, -1.274
1969, 5, 7.591, 11.2, 26.28, 18.68, 15.07, 10.86, 6.193, 4.421
1969, 6, 21.5, 43.27, 38.42, 48.09, 16.9, 12.54, 7.891, 6.152
1969, 7, 8.748, 12.34, 13.96, 14.02, 21.77, 17.55, 13.11, 11.41
1969, 8, 1.981, 4.245, 3.297, 3.963, 22.56, 18.34, 14, 12.39
1969, 9, 0.6683, 0.8898, 1.608, 1.519, 18.41, 14.24, 9.986, 8.334
1969, 10, 3.318, 11.03, 15.78, 15.5, 9.385, 5.118, 0.9643, -0.6789
1969, 11, 4.128, 7.153, 9.75, 12.82, 6.093, 2.11, -1.745, -3.781
1969, 12, 10.96, 22.79, 31.63, 41.95, 2.614, -1.174, -5.349, -7.14
1970, 1, 40.6, 61.71, 111.1, 116.8, 1.403, -2.349, -6.929, -8.185
1970, 2, 17.28, 22.22, 33.61, 35.88, 4.334, 0.2475, -4.29, -5.765
1970, 3, 8.84, 14.54, 28.59, 42.17, 5.362, 0.9162, -3.457, -5.011
1970, 4, 9.84, 22.82, 21.5, 31.72, 6.078, 1.313, -2.972, -4.494
1970, 5, 0.2402, 0.1721, 0.3374, 0.527, 14.28, 9.569, 5.238, 3.583
1970, 6, 2.104, 4.949, 4.643, 5.601, 18.48, 13.64, 9.374, 7.995
1970, 7, 13.28, 23.4, 29.15, 26.55, 22.51, 17.76, 13.4, 12.13
1970, 8, 4.265, 6.918, 12.29, 7.258, 22.65, 18.25, 13.59, 12.21
1970, 9, 0.005604, 0.04831, 0, 0, 16.26, 11.94, 7.468, 6.16
1970, 10, 0.3126, 1.689, 2.183, 1.305, 10.82, 6.501, 2.226, 0.9207
1970, 11, 52.2, 84.35, 121.5, 113.7, 6.31, 2.591, -2.056, -3.443
1970, 12, 24.55, 46.36, 73.05, 91.47, -0.5386, -4.538, -8.84, -10.25
1971, 1, 6.77, 15.72, 22.21, 26, 2.501, -1.383, -5.85, -7.65
1971, 2, 5.35, 9.088, 14.42, 17.76, 3.836, -0.6673, -5.002, -6.531
1971, 3, 5.073, 12.77, 18.41, 21.17, 5.899, 1.554, -2.874, -4.332
1971, 4, 8.488, 18.27, 22.9, 32.4, 8.766, 4.246, -0.3591, -1.736
1971, 5, 35.42, 56.37, 69.57, 90.9, 11.08, 6.585, 1.982, 0.6645
1971, 6, 0.455, 1.166, 0.8906, 1.037, 18.46, 13.83, 9.225, 8.023
1971, 7, 8.375, 15.85, 21.46, 14.12, 23.06, 18.51, 13.91, 12.72
1971, 8, 8.767, 18.35, 16.83, 17.12, 22.73, 18.14, 13.7, 12.47
1971, 9, 0.9627, 2.882, 2.675, 2.812, 17.06, 12.42, 8.257, 7.019
1971, 10, 8.512, 14.74, 29.83, 24.71, 9.202, 4.884, 0.4819, -0.8244
1971, 11, 9.401, 21.29, 35.29, 32.63, 4.479, 0.6089, -3.993, -5.415
1971, 12, 67.48, 132.6, 164.7, 186.1, -1.483, -5.569, -10, -11.44
1972, 1, 5.603, 9.017, 12.7, 19.26, 0.7732, -3.614, -7.533, -9.27
1972, 2, 1.732, 3.106, 6.256, 10.76, 4.466, -0.1161, -4.188, -5.61
1972, 3, 0.1227, 0.4657, 0.2186, 0.3191, 9.922, 5.342, 0.9828, -0.4444
1972, 4, 3.554, 11.19, 13.86, 20.46, 9.418, 4.733, 0.3626, -0.9174
1972, 5, 3.251, 6.312, 9.765, 11.15, 14.31, 9.669, 5.285, 3.958
1972, 6, 12.02, 22.04, 30.19, 25.77, 19.5, 14.93, 10.47, 9.169
1972, 7, 2.912, 4.952, 2.795, 4.228, 23.97, 19.18, 14.84, 13.75
1972, 8, 4.239, 7.588, 8.183, 8.493, 21.33, 16.86, 12.33, 11.16
1972, 9, 19.27, 36.71, 49.96, 38.6, 15.2, 11, 6.353, 4.824
1972, 10, 25.45, 58.56, 59.28, 60.94, 9.43, 5.09, 0.6594, -0.6108
1972, 11, 31.7, 49.11, 81.19, 80.17, 3.8, -0.5146, -4.84, -6.293
1972, 12, 12.46, 19.67, 34.7, 54.02, -0.05655, -3.932, -8.534, -10.08
1973, 1, 100.4, 118.1, 205.4, 243.7, -1.889, -5.521, -10.07, -11.34
1973, 2, 49.62, 78.51, 130.5, 127.4, 2.012, -2.479, -6.468, -7.788
