# Created by WEAP: 5/6/2021 11:59:37 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: WA_W_Upr Lewis (124,054 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (68,167 ha),  1000 - 2000 m (55,202 ha),  2000 - 3000 m (685 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m

1950, 1, 476.9, 563.8, 590.2, -9.382, -11.59, -13.58
1950, 2, 306.3, 347.9, 357.1, -2.777, -4.79, -6.837
1950, 3, 348.3, 407.7, 446.1, 0.5996, -1.356, -3.624
1950, 4, 146.4, 169.5, 181.5, 3.282, 1.33, -0.9445
1950, 5, 46.84, 53.78, 58.3, 7.227, 5.525, 3.02
1950, 6, 31.53, 38.41, 44.15, 11.78, 9.983, 7.477
1950, 7, 36.81, 40.86, 54.42, 14.85, 13.59, 10.62
1950, 8, 26.65, 24.71, 29.72, 15.39, 13.93, 11.1
1950, 9, 58.6, 62.58, 73.54, 11.62, 9.927, 7.211
1950, 10, 371.9, 424.5, 468.8, 5.509, 3.588, 1.136
1950, 11, 375.8, 437.2, 507.5, 1.455, -0.6402, -2.833
1950, 12, 265.5, 270.7, 315.8, 1.267, -0.836, -2.907
1951, 1, 398.3, 454.5, 471.4, -2.578, -4.728, -6.889
1951, 2, 255.4, 296.4, 299.8, -0.8583, -3.041, -5.127
1951, 3, 245.4, 294.8, 327.4, -0.3982, -2.38, -4.705
1951, 4, 42.09, 51.28, 52.17, 6.003, 4.185, 1.715
1951, 5, 97.84, 126.7, 140.5, 9.09, 7.565, 4.884
1951, 6, 16.06, 20.52, 21.93, 12.59, 11.03, 8.334
1951, 7, 8.668, 8.164, 8.547, 14.9, 13.41, 10.58
1951, 8, 14.42, 17.01, 18.65, 13.96, 12.4, 9.625
1951, 9, 92.82, 98.49, 119, 12.54, 10.85, 8.139
1951, 10, 313.1, 341.7, 372, 5.864, 3.936, 1.437
1951, 11, 346, 420.8, 463.2, 1.287, -0.8478, -3.053
1951, 12, 256.2, 275, 309.9, -2.78, -4.901, -7.144
1952, 1, 256.4, 283.2, 291.3, -4.319, -6.462, -8.501
1952, 2, 163.7, 174.6, 176.3, -0.7995, -2.863, -5.019
1952, 3, 175.8, 188.5, 213.7, 0.9373, -0.9925, -3.249
1952, 4, 70.1, 79.75, 80.74, 6.203, 4.483, 1.941
1952, 5, 47.53, 60.33, 70.12, 8.822, 7.137, 4.52
1952, 6, 64.51, 76.74, 87.55, 10.76, 9.151, 6.457
1952, 7, 0.5111, 0.5403, 1.153, 15.27, 13.74, 10.98
1952, 8, 14.22, 11.95, 14.18, 14.87, 13.28, 10.55
1952, 9, 12.61, 12.8, 16.96, 12.66, 10.88, 8.236
1952, 10, 24.12, 26.11, 30.48, 9.364, 7.53, 4.743
1952, 11, 51, 49.26, 56.34, -0.6063, -2.496, -5.034
1952, 12, 293.1, 311, 353.8, -1.444, -3.538, -5.656
1953, 1, 732.1, 839, 863.4, 1.719, -0.5571, -2.682
1953, 2, 176.5, 196.1, 201.5, 0.8114, -1.236, -3.566
1953, 3, 196.2, 204.8, 237.4, 2.204, 0.2978, -2.092
1953, 4, 110.8, 143.9, 163.1, 4.159, 2.299, -0.1219
1953, 5, 155.1, 189.9, 234.8, 7.478, 5.676, 3.241
1953, 6, 76.97, 94.36, 110.9, 9.397, 7.508, 5.097
1953, 7, 10.02, 15.74, 22.52, 14.49, 12.91, 10.11
1953, 8, 71.86, 70.2, 82.79, 13.97, 12.4, 9.717
1953, 9, 53.32, 60.09, 73.54, 11.86, 10.1, 7.422
1953, 10, 122.5, 116.3, 145.2, 7.127, 5.265, 2.714
1953, 11, 397.1, 418.2, 515.8, 3.34, 1.244, -1.122
1953, 12, 424.1, 427.8, 511.8, 0.8556, -1.203, -3.502
1954, 1, 649.7, 644, 756.2, -2.314, -4.454, -6.657
1954, 2, 370.9, 352.1, 411.1, -0.2092, -2.373, -4.478
1954, 3, 185.1, 191.3, 232.2, 0.5162, -1.541, -3.788
