# Created by WEAP: 5/6/2021 11:59:36 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: AZ_APS_E_Upr Salt (1,503,362 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (123,795 ha),  1000 - 2000 m (989,362 ha),  2000 - 3000 m (379,869 ha),  3000 - 4000 m (10,336 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, pr[mm/m]:Elevation 3000 to 4000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m, tas[C]:Elevation 3000 to 4000 m

1950, 1, 35.44, 39.77, 45.26, 40.74, 7.169, 2.772, -2.491, -7.075
1950, 2, 38.08, 36.58, 30.79, 21.18, 11.83, 6.962, 1.242, -3.265
1950, 3, 16.16, 21.71, 31.26, 35.85, 13.47, 8.19, 2.548, -1.784
1950, 4, 0.1605, 1.594, 3.118, 2.752, 19.25, 13.17, 6.8, 2.222
1950, 5, 3.053, 4.824, 4.891, 4.64, 20.67, 14.97, 8.413, 3.664
1950, 6, 21.19, 17.48, 14.1, 16.29, 26, 20.19, 14.02, 9.564
1950, 7, 68.61, 85.28, 104.8, 145.1, 27.85, 22.56, 16.49, 11.82
1950, 8, 30.39, 35.98, 38.51, 43.28, 27.94, 22.07, 15.27, 10.58
1950, 9, 39.21, 46.78, 49.44, 49.79, 23.47, 17.88, 11.59, 7.112
1950, 10, 0.01445, 1.914, 4.892, 7.875, 22.69, 17.19, 10.89, 6.415
1950, 11, 8.41, 12.28, 11.95, 8.122, 14.56, 9.788, 4.421, 0.197
1950, 12, 0.6552, 1.634, 2.388, 3.246, 11.24, 6.429, 1.386, -2.79
1951, 1, 67.88, 75.73, 76.19, 72.29, 7.595, 2.982, -2.091, -6.2
1951, 2, 19.91, 28.19, 32.8, 37.47, 9.241, 4.543, -0.6363, -4.902
1951, 3, 23.7, 26.05, 34.12, 36.41, 11.81, 6.8, 1.321, -2.947
1951, 4, 62.19, 70.01, 75.05, 73.76, 15.67, 10.62, 4.998, 0.6064
1951, 5, 7.007, 10.72, 11.61, 6.209, 20.57, 15.16, 9.206, 4.733
1951, 6, 0, 0, 0, 0, 24.5, 19.12, 12.73, 7.854
1951, 7, 35.15, 52.9, 64.74, 100.4, 30.07, 24.65, 18.2, 13.25
1951, 8, 202, 182.8, 146.6, 126.4, 27.52, 22.45, 16.67, 12.01
1951, 9, 15.59, 29.28, 26.73, 23.43, 25.38, 19.94, 13.89, 9.266
1951, 10, 22.02, 44.43, 66.54, 70.65, 18.99, 13.96, 8.399, 3.787
1951, 11, 41.47, 45.24, 40.55, 36.06, 11.21, 6.769, 2.096, -1.799
1951, 12, 72.98, 95.7, 125, 142.4, 6.616, 2.642, -2.392, -6.613
1952, 1, 70.21, 104.7, 167, 168.1, 7.061, 3.458, -1.099, -5.277
1952, 2, 16.43, 27.47, 35.01, 42.9, 7.896, 3.55, -1.714, -6.101
1952, 3, 99.5, 103.2, 94.9, 92.93, 8.636, 3.622, -1.907, -6.261
1952, 4, 70.87, 79.42, 82.28, 73.97, 15.97, 11.19, 5.905, 1.499
1952, 5, 1.922, 2.383, 4.012, 3.41, 21.82, 16.44, 10.54, 5.937
1952, 6, 11.39, 18.69, 29.58, 33.82, 25.65, 20.15, 14.5, 9.791
1952, 7, 44.7, 61.08, 77.83, 80.8, 28.3, 22.93, 16.78, 11.92
1952, 8, 52.27, 72.04, 91.95, 88.29, 28.54, 23.17, 16.9, 12.16
1952, 9, 20.36, 31.47, 45.73, 38.35, 26.43, 20.59, 14.04, 9.139
1952, 10, 0, 0, 0, 0, 22.14, 16.21, 10.07, 5.573
1952, 11, 118.9, 115, 87.41, 84.04, 10.46, 5.32, 0.1448, -3.889
1952, 12, 35.32, 32.95, 31.69, 29.98, 7.061, 2.418, -2.77, -6.849
1953, 1, 13.82, 15.8, 18.52, 21.71, 9.334, 5.27, 0.8027, -3.223
1953, 2, 25.57, 31.88, 38.29, 47.99, 8.788, 3.7, -1.486, -5.618
1953, 3, 59.21, 61.61, 74.81, 71.58, 12.35, 7.551, 2.65, -1.401
1953, 4, 12.06, 22.8, 34.72, 33.21, 15.94, 10.73, 5.618, 1.314
1953, 5, 1.967, 2.875, 7.061, 7.775, 17.47, 12.37, 7.185, 2.849
1953, 6, 1.804, 5.637, 15, 26.07, 26.22, 20.72, 15.08, 10.69
1953, 7, 87.85, 110.2, 112.2, 144.5, 28.81, 23.78, 17.95, 13.21
1953, 8, 53.59, 50.2, 59.2, 69.49, 27.47, 22.06, 16.2, 11.38
1953, 9, 0.001069, 0.1867, 0.7361, 1.901, 26.47, 20.52, 14.2, 9.424
1953, 10, 0.02279, 1.854, 7.625, 12.57, 19.66, 13.91, 7.875, 3.107
1953, 11, 12.74, 20.24, 28.49, 35.64, 14.24, 8.899, 3.12, -1.543
1953, 12, 6.947, 12.79, 22, 26.42, 7.365, 1.903, -3.146, -7.236
1954, 1, 51.1, 56.55, 56.88, 53.51, 8.56, 3.882, -1.3, -5.655
1954, 2, 18.15, 17.37, 14.8, 14.16, 12.65, 7.64, 2.123, -2.339
1954, 3, 128.6, 153.3, 172.3, 174.4, 11.49, 6.64, 1.308, -3.108
1954, 4, 4.515, 6.156, 10.83, 11.17, 19.14, 13.63, 7.608, 2.902
1954, 5, 11.48, 16.04, 18.03, 18.75, 21.9, 16.32, 10.37, 5.726
1954, 6, 10.07, 23.09, 33.57, 25.21, 25.76, 20.1, 13.97, 9.157
1954, 7, 80.78, 100.5, 102.2, 105.9, 29.03, 23.82, 18.46, 14.02
1954, 8, 92.49, 102, 124.5, 101, 26.53, 21.29, 15.9, 11.31
1954, 9, 44.03, 47.13, 46.68, 49.95, 25.87, 20.35, 14.51, 9.85
1954, 10, 3.644, 5.83, 16.72, 22.12, 20.9, 15.32, 9.98, 5.751
1954, 11, 2.414, 6.43, 5.461, 7.4, 14.82, 9.498, 4.284, 0.1103
1954, 12, 9.852, 12.64, 18.19, 22.2, 8.581, 3.786, -0.9113, -4.862
1955, 1, 68.12, 74.84, 91.75, 88.98, 5.597, 0.7788, -4.632, -8.871
1955, 2, 7.977, 15.86, 29.48, 43.58, 6.986, 1.926, -4.025, -8.582
1955, 3, 0.2756, 0.9954, 4.745, 5.527, 12.5, 7.098, 2.012, -2.023
1955, 4, 5.4, 6.64, 10.93, 9.338, 15.59, 9.969, 4.602, 0.448
1955, 5, 0.7814, 1.549, 11.69, 15.47, 20.73, 14.92, 9.278, 4.881
1955, 6, 65.91, 56.56, 52.53, 45.94, 25.27, 19.29, 13.65, 9.288
1955, 7, 121.4, 108.9, 113, 176.2, 27.18, 21.89, 16.45, 12
1955, 8, 109.5, 118.7, 138.6, 150, 26.5, 21.76, 16.44, 12.11
1955, 9, 2.509, 2.548, 8.271, 15.08, 25.4, 19.97, 13.78, 9.119
1955, 10, 2.754, 9.963, 21.34, 37.3, 21.19, 15.79, 9.758, 5.276
1955, 11, 24.2, 30.83, 34.31, 38.73, 12.35, 7.711, 2.871, -1.061
1955, 12, 41.51, 36.19, 44.97, 58.16, 9.574, 5.553, 0.8022, -3.434
1956, 1, 44.25, 66.53, 84.99, 99.15, 9.453, 5.252, 0.4898, -3.627
1956, 2, 36.37, 42.02, 57.96, 65.31, 6.707, 1.631, -4.088, -8.397
1956, 3, 0.1111, 0.566, 0.9004, 1.293, 13.55, 8.323, 2.798, -1.456
1956, 4, 20.64, 35.08, 39.87, 49.06, 15.76, 10.36, 4.817, 0.5901
1956, 5, 5.423, 4.383, 8.116, 11.5, 22.07, 16.45, 10.76, 6.307
1956, 6, 3.572, 5.058, 15.65, 24.74, 28.32, 22.64, 16.48, 11.75
1956, 7, 44.47, 75.15, 91.41, 125.7, 28.47, 22.89, 16.86, 12.14
1956, 8, 21.7, 43.92, 53.13, 57.73, 27.15, 21.51, 15.6, 10.97
1956, 9, 3.79, 3.478, 5.723, 8.908, 27.28, 21.77, 15.44, 10.49
1956, 10, 28.45, 29.67, 32.43, 35.03, 19.09, 14.11, 8.732, 4.331
1956, 11, 0, 0.02629, 0.344, 1.573, 10.39, 5.659, 0.5382, -3.508
1956, 12, 5.44, 8.198, 10.41, 8.936, 7.995, 3.326, -1.506, -5.461
1957, 1, 170.7, 179.9, 192.8, 168.5, 8.424, 4.25, -0.3176, -4.413
1957, 2, 20.58, 28.32, 38.93, 42.04, 13.08, 8.772, 3.821, -0.3578
1957, 3, 35.02, 43.01, 51.16, 54.26, 12.52, 7.787, 2.855, -1.211
1957, 4, 1.342, 8.475, 31.65, 49.7, 15.42, 10.1, 4.911, 0.6397
1957, 5, 21.73, 29.3, 37.7, 37.39, 18.79, 13.43, 8.222, 4.006
1957, 6, 13.28, 18.34, 33.82, 46.07, 26.85, 21.07, 15.26, 10.82
1957, 7, 36, 59.39, 97.55, 105.9, 29.26, 23.88, 18.07, 13.48
1957, 8, 74.75, 111, 157.9, 189.3, 26.91, 21.74, 16.38, 11.96
1957, 9, 0.6789, 3.916, 5.296, 5.883, 25.08, 19.25, 13.42, 8.824
1957, 10, 91.06, 99.85, 99.18, 102.5, 17.07, 12.57, 7.638, 3.447
