# Created by WEAP: 5/6/2021 11:59:23 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: ID_S_OR_E_Boise (342,255 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (278,757 ha),  1000 - 2000 m (63,451 ha),  2000 - 3000 m (47 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m

1950, 1, 53.49, 131.3, 242.5, -3.727, -5.957, -9.875
1950, 2, 23.71, 57.2, 106.6, 0.961, -1.207, -5.156
1950, 3, 58.22, 117.4, 219, 4.296, 2.001, -2.051
1950, 4, 15.03, 17.4, 25.21, 8.846, 6.817, 3.172
1950, 5, 21.57, 32.34, 41.94, 12.07, 10.25, 6.434
1950, 6, 22.21, 28.1, 40.27, 16.91, 15.18, 11.5
1950, 7, 0.9961, 1.955, 2.48, 21.92, 20.36, 16.57
1950, 8, 6.634, 12.66, 29.46, 21.5, 20.09, 16.46
1950, 9, 13, 29.07, 48.1, 16.72, 15.35, 12
1950, 10, 9.464, 31.12, 76.82, 12.62, 11.07, 7.5
1950, 11, 38.96, 79.7, 145.6, 5.236, 3.412, 0.1458
1950, 12, 52.79, 100.7, 154.8, 2.154, 0.3473, -2.686
1951, 1, 37.25, 97.92, 202.1, -1.5, -3.91, -7.86
1951, 2, 52.91, 90.24, 170.9, 2.253, 0.2062, -3.534
1951, 3, 23.36, 44.17, 99.48, 3.086, 1.053, -3.144
1951, 4, 21.77, 37.79, 65.34, 10.51, 8.66, 5.249
1951, 5, 24.1, 26.5, 45.94, 13.74, 12.1, 8.69
1951, 6, 16.26, 24.74, 42.94, 16.45, 14.72, 11.07
1951, 7, 5.577, 8.883, 14.56, 22.98, 21.94, 18.04
1951, 8, 7.748, 7.721, 27.95, 20.96, 20.13, 16.32
1951, 9, 0.6436, 0.3714, 1.5, 16.19, 15.33, 11.84
1951, 10, 42, 73.88, 162.2, 9.118, 7.511, 4.41
1951, 11, 44.67, 92.36, 190.6, 2.937, 1.334, -1.793
1951, 12, 62.96, 137.4, 284.9, -2.004, -4.333, -7.926
1952, 1, 28.18, 69.32, 161.4, -3.689, -5.261, -8.585
1952, 2, 25.1, 64.42, 142.2, -1.309, -3.608, -7.437
1952, 3, 33.04, 49.01, 75.83, 2.801, 0.3226, -3.45
1952, 4, 22.48, 21.69, 24.84, 11.24, 9.221, 5.447
1952, 5, 23.82, 33.47, 45.95, 14.43, 12.71, 9.253
1952, 6, 28.72, 31.54, 46.98, 17.72, 15.99, 12.55
1952, 7, 4.573, 7.338, 18.63, 21.89, 20.4, 16.65
1952, 8, 0.1256, 0.08849, 1.76, 21.84, 20.36, 16.45
1952, 9, 1.55, 0.9781, 2.84, 17.62, 16.43, 13.1
1952, 10, 0, 2.939E-5, 0.03, 12.53, 11.46, 8.253
1952, 11, 14.86, 24.29, 43.34, 1.278, -0.5374, -3.479
1952, 12, 26.36, 66.44, 160, 0.8988, -1.253, -4.846
1953, 1, 80.24, 176.2, 332.5, 5.03, 2.578, -1.554
1953, 2, 40.42, 55.4, 109.4, 3.057, 0.8968, -3.126
1953, 3, 17.03, 43.81, 90.95, 6.242, 4.175, 0.3719
1953, 4, 32.23, 39.87, 44.11, 8.524, 6.454, 2.994
1953, 5, 69.14, 80.13, 116.7, 11.54, 9.545, 6.167
1953, 6, 37.03, 45.08, 64.32, 15.22, 13.46, 10.33
1953, 7, 0, 0, 0, 22.57, 21.28, 17.52
1953, 8, 3.001, 4.205, 10.61, 21.24, 20.02, 16.52
1953, 9, 1.001, 1.7, 4.99, 17.85, 17.09, 13.55
1953, 10, 6.011, 5.667, 12.03, 11.17, 10.22, 7.193
1953, 11, 34.73, 78.13, 186.7, 6.986, 5.608, 2.221
1953, 12, 31.32, 60.22, 132.4, -0.2397, -2.432, -6.339
1954, 1, 24.9, 75.7, 223.6, 2.374, -0.09316, -4.406
1954, 2, 12.21, 26.5, 73.86, 3.85, 1.944, -1.819
1954, 3, 23.53, 48, 114.4, 4.268, 2.216, -1.289
1954, 4, 12.76, 18.72, 51.16, 10.3, 8.394, 4.884
1954, 5, 11.76, 21.79, 34.21, 15.35, 13.76, 10.06
1954, 6, 41.27, 49.67, 78.52, 16.05, 14.35, 10.82
1954, 7, 0.7949, 1.997, 8.36, 22.91, 21.62, 17.78
1954, 8, 7.283, 6.024, 16.48, 19.23, 18.04, 14.45
1954, 9, 5.078, 8.226, 8.84, 15.52, 14.49, 11.17
1954, 10, 8.533, 10.23, 12.96, 9.496, 8.274, 5.205
1954, 11, 28.25, 48.4, 89.4, 5.557, 4.312, 1.363
1954, 12, 28.12, 57.76, 71.16, -1.437, -1.924, -2.339
1955, 1, 28.36, 45.74, 57.84, -4.528, -5.306, -5.652
1955, 2, 9.135, 21.7, 57.93, -2.324, -3.885, -5.711
1955, 3, 9.983, 35.06, 78.09, 2.756, 0.1445, -3.286
1955, 4, 72.27, 88.82, 126.1, 7.319, 5.021, 1.277
1955, 5, 33.56, 44.81, 63.95, 12.52, 10.78, 8.194
1955, 6, 17.62, 26.54, 42, 18.79, 17.38, 14.75
1955, 7, 6.189, 11.59, 21.54, 20.89, 20.2, 17.92
1955, 8, 0.6674, 0.2389, 0, 22.19, 22.55, 21.46
1955, 9, 7.909, 8.56, 14.37, 15.97, 15.55, 13.93
1955, 10, 21.75, 37.12, 58.08, 10.97, 10.19, 8.696
1955, 11, 42.98, 91.8, 137.8, 1.657, 0.009131, -2.029
1955, 12, 55.93, 155.2, 255.1, 1.844, -0.3042, -2.857
1956, 1, 61.27, 134.8, 193.1, 0.559, -0.9882, -3.131
1956, 2, 15.84, 55.8, 82.44, -2.504, -4.274, -5.641
1956, 3, 6.815, 20.81, 36.99, 5.681, 3.131, -0.1124
1956, 4, 19.47, 40.19, 60.8, 10.55, 8.575, 5.836
1956, 5, 43.86, 67.63, 96.61, 15.39, 13.54, 11.03
1956, 6, 17.94, 34.92, 62.46, 17.58, 16.25, 13.58
1956, 7, 1.406, 6.762, 4.73, 22.87, 22.26, 20.25
1956, 8, 5.916, 4.825, 9.69, 20.19, 19.75, 18.06
1956, 9, 0.5094, 0.5981, 1.17, 16.55, 16.41, 15.09
1956, 10, 65.61, 113.7, 183.8, 9.552, 8.33, 6.259
1956, 11, 9.399, 17.83, 31.2, 1.729, 1.474, 2.077
1956, 12, 22.88, 55.82, 82.62, -0.8986, -2.555, -5.235
1957, 1, 30.68, 66.01, 101.7, -6.7, -7.18, -7.688
1957, 2, 44.57, 92.76, 142.6, 0.2395, -0.3474, -0.8896
1957, 3, 57.18, 98.72, 161.2, 5.976, 3.367, 0.2966
1957, 4, 30.23, 47.33, 76.49, 9.516, 7.325, 4.203
1957, 5, 70.21, 100.5, 173.5, 14.6, 12.76, 9.868
1957, 6, 12.24, 10.43, 20.64, 18.77, 17.79, 14.55
1957, 7, 0.0931, 0.1004, 0.23, 21.93, 21.99, 19.69
1957, 8, 0.4649, 0.5618, 2.83, 20.59, 21.11, 19.13
1957, 9, 1.442, 1.347, 1.94, 17.52, 17.91, 16.01
1957, 10, 19.13, 28.13, 49.08, 9.386, 8.71, 6.079
1957, 11, 22.4, 46.96, 64.87, 2.197, 1.3, -0.6927
1957, 12, 53.08, 120.8, 202.1, 1.447, 0.2875, -1.668
1958, 1, 39.95, 85.92, 126.9, -0.6441, -1.583, -2.313
1958, 2, 57.12, 85.74, 135.5, 5.174, 3.458, 0.2264
1958, 3, 18.08, 47.55, 78.72, 4.656, 2.745, -1.152
1958, 4, 37.51, 86.37, 157.1, 8.802, 6.65, 2.808
1958, 5, 50.46, 53.59, 52.31, 17.69, 16.73, 14.03
1958, 6, 45.45, 81.77, 114.4, 18.86, 17.58, 14.6
1958, 7, 6.901, 18.51, 25.18, 22.56, 21.84, 19.18
1958, 8, 4.503, 7.314, 9.28, 23.45, 23.3, 21.23
1958, 9, 5.224, 11.87, 27.86, 16.1, 15.76, 13.37
1958, 10, 2.532, 6.96, 15.17, 11.83, 12.12, 10.37
1958, 11, 23.78, 64.77, 112.4, 3.988, 3.21, 1.26
1958, 12, 36.12, 67.07, 110.5, 2.071, 1.833, 1.044
1959, 1, 35.06, 85.7, 148.5, 1.949, 0.3823, -2.31
1959, 2, 19.95, 44.32, 79.32, 2.816, 0.8244, -2.364
1959, 3, 26.44, 46.63, 76.68, 5.019, 3.295, -0.2639
1959, 4, 9.445, 18.34, 33.25, 10.64, 9.111, 6.266
1959, 5, 36.08, 66.63, 113.6, 11.86, 9.999, 7.027
1959, 6, 5.994, 9.974, 16.45, 19.77, 18.79, 16.53
1959, 7, 0.3252, 0.075, 0.03, 23.14, 23.18, 21.64
1959, 8, 13.98, 30.03, 61.38, 20.36, 19.96, 18.34
1959, 9, 79.15, 97.06, 138.8, 14.87, 14.11, 11.05
1959, 10, 17.44, 42.6, 72.64, 10.13, 9.681, 7.794
1959, 11, 8.602, 21.18, 31.86, 2.235, 2.754, 2.327
1959, 12, 14.87, 34.82, 50.24, -1.925, -1.067, -0.824
1960, 1, 37.86, 59.15, 88.72, -4.68, -4.383, -5.536
1960, 2, 41.9, 89.71, 141.4, 0.6142, -1.392, -4.755
1960, 3, 38.13, 74.85, 125, 6.161, 4.464, 1.712
1960, 4, 6.878, 17.43, 43.22, 10.28, 8.577, 5.084
1960, 5, 34.43, 55.57, 99.25, 12.94, 11.46, 8.22
1960, 6, 0.8239, 1.789, 5.29, 20.18, 19.06, 16.55
1960, 7, 21.63, 32.78, 29.35, 25.54, 25.47, 23.59
1960, 8, 10.95, 18.79, 40.81, 20.15, 19.47, 17.43
1960, 9, 9.531, 19.74, 32.77, 18.02, 18.03, 16.45
1960, 10, 10.19, 17.05, 29.84, 10.43, 10.2, 8.093
1960, 11, 49.98, 98.57, 146.4, 4.543, 3.406, 0.7612
1960, 12, 13.33, 24.87, 39.34, -1.282, -0.9326, -1.113
1961, 1, 13.78, 23.65, 33.56, -0.525, -0.221, -0.7494
1961, 2, 30.37, 54.61, 99.86, 4.65, 2.824, -0.4462
1961, 3, 37.37, 68.44, 130.6, 6.984, 4.644, 0.7682
1961, 4, 3.168, 14.55, 29.65, 9.447, 7.594, 3.957
1961, 5, 15.92, 23.61, 44.29, 14.86, 13.32, 10.03
1961, 6, 6.334, 9.87, 11.15, 22.26, 21.64, 19.02
1961, 7, 5.176, 4.012, 3.62, 24.34, 23.86, 21.58
1961, 8, 6.401, 14.15, 27.39, 24.74, 24.54, 22.39
1961, 9, 16.46, 24.44, 39.44, 14.13, 13.28, 10.38
1961, 10, 38.52, 79.35, 118.8, 9.468, 8.795, 6.686
1961, 11, 18.27, 49.8, 89.63, 2.624, 1.836, -0.1567
1961, 12, 21.8, 59.13, 101.3, -0.8344, -2.111, -4.313
1962, 1, 21.91, 45.33, 91.66, -6.175, -5.899, -5.209
1962, 2, 29.75, 55.01, 92.44, -0.1018, -0.9622, -2.459
1962, 3, 25.22, 54.17, 88.21, 4.31, 2.028, -1.599
1962, 4, 17.07, 43.29, 92.22, 11.92, 10.35, 7.077
1962, 5, 63.19, 72.74, 87.84, 13.3, 11.48, 7.991
1962, 6, 3.63, 12.09, 16.76, 18.59, 17.44, 14.7
1962, 7, 0.732, 1.19, 3.81, 21.75, 21.15, 18.67
1962, 8, 2.134, 2.093, 4.75, 20.86, 20.37, 17.97
1962, 9, 7.681, 16.02, 23.04, 17.4, 17.44, 15.47
1962, 10, 36.61, 55.51, 120.2, 10.92, 10.67, 9.237
1962, 11, 37.6, 69.58, 98.8, 5.282, 4.474, 2.504
1962, 12, 13.61, 19.57, 40.64, 1.673, 1.384, 0.8334
1963, 1, 26.44, 53.27, 76.56, -4.199, -4.665, -5.673
1963, 2, 38.19, 85.78, 150.2, 5.874, 4.732, 2.519
1963, 3, 4.491, 21.96, 58.64, 6.695, 4.475, 0.7053
1963, 4, 49.19, 83.97, 154.3, 8.647, 6.503, 2.275
1963, 5, 22.09, 30.89, 44.39, 15.92, 14.11, 10.65
1963, 6, 49.88, 82.44, 138.3, 17.59, 15.53, 11.6
1963, 7, 0.1312, 0.02079, 0, 21.45, 20.72, 18.31
1963, 8, 10.53, 21.66, 30.02, 22.25, 21.93, 20.36
1963, 9, 18.99, 27.53, 54.66, 19.94, 19.69, 16.97
1963, 10, 27.23, 31.15, 58.26, 13.27, 13.04, 10.63
1963, 11, 57.67, 99.46, 132.5, 5.386, 4.371, 1.814
1963, 12, 29.35, 36.04, 48.3, -2.23, -1.922, -1.505
1964, 1, 53.36, 91.78, 163.8, -3.049, -3.69, -4.871
