# Created by WEAP: 5/6/2021 11:59:34 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: CA_SCE_CEN_Upr Owens (99,935 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 2000 - 3000 m (83,971 ha),  3000 - 4000 m (15,963 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 2000 to 3000 m, pr[mm/m]:Elevation 3000 to 4000 m, tas[C]:Elevation 2000 to 3000 m, tas[C]:Elevation 3000 to 4000 m

1950, 1, 120.7, 222.5, -7.051, -9.825
1950, 2, 66.45, 118.4, -0.8281, -3.574
1950, 3, 57.41, 100.3, 0.0468, -3.017
1950, 4, 57.4, 99.39, 4.819, 1.716
1950, 5, 12.51, 27, 7.348, 4.245
1950, 6, 1.021, 1.056, 11.28, 8.077
1950, 7, 27.85, 34.96, 16.59, 13.35
1950, 8, 2.017, 3.106, 15.28, 12.15
1950, 9, 27.99, 37.44, 10.74, 7.67
1950, 10, 45.65, 95.62, 7.964, 4.958
1950, 11, 257.2, 436.1, 3.149, 0.3063
1950, 12, 164.7, 286.5, -0.002218, -2.305
1951, 1, 50.32, 96.78, -3.648, -6.014
1951, 2, 40.84, 81.37, -2.048, -5.073
1951, 3, 21.81, 40.36, 0.3936, -2.724
1951, 4, 71.98, 121, 4.37, 1.17
1951, 5, 12.53, 28.66, 7.707, 4.698
1951, 6, 19.5, 27.57, 12.45, 9.359
1951, 7, 7.41, 7.929, 16.66, 13.44
1951, 8, 6.36, 5.256, 15.2, 11.88
1951, 9, 5.745, 5.826, 13.63, 10.67
1951, 10, 26.94, 48.1, 5.813, 2.943
1951, 11, 89.53, 136.8, 0.6068, -2.103
1951, 12, 236, 433.1, -5.506, -8.004
1952, 1, 203, 407.6, -7.715, -9.971
1952, 2, 41.8, 89.64, -3.801, -6.258
1952, 3, 144.6, 267.8, -4.124, -7.14
1952, 4, 59.26, 110.4, 3.743, 0.514
1952, 5, 2.398, 5.618, 8.596, 5.43
1952, 6, 6.158, 14.27, 9.791, 6.602
1952, 7, 27.64, 41.65, 15.62, 12.76
1952, 8, 0.6874, 1.653, 15.57, 12.49
1952, 9, 20.49, 44.06, 12.12, 9.301
1952, 10, 0.342, 0.1342, 9.777, 6.844
1952, 11, 40.75, 67.65, -1.261, -3.945
1952, 12, 114.6, 223.2, -4.2, -6.896
1953, 1, 70.19, 130.1, -0.8404, -3.475
1953, 2, 2.517, 2.993, -1.398, -4.311
1953, 3, 39.25, 74.34, 0.406, -2.857
1953, 4, 51.68, 97.99, 2.992, -0.2315
1953, 5, 46.43, 110.7, 3.498, 0.2463
1953, 6, 19.04, 38.35, 10.21, 6.802
1953, 7, 6.716, 7.294, 17.24, 14.06
1953, 8, 2.486, 3.026, 14.43, 11.04
1953, 9, 4.672, 6.466, 13.52, 10.53
1953, 10, 16.26, 32.3, 5.976, 3.038
1953, 11, 39.18, 86.47, 1.72, -1.066
1953, 12, 23.15, 51.02, -2.289, -4.603
1954, 1, 106.9, 203, -2.854, -5.638
1954, 2, 103.7, 179.3, -0.7912, -2.743
1954, 3, 123.1, 234.1, -2.01, -5.161
1954, 4, 19.64, 42.91, 6.079, 2.725
1954, 5, 6.521, 14.93, 10.4, 7.088
1954, 6, 21.08, 52.36, 11.56, 8.218
1954, 7, 3.197, 4.901, 16.89, 13.69
1954, 8, 0, 0, 13.72, 10.47
1954, 9, 1.466, 2.348, 11.52, 8.45
1954, 10, 0, 0, 6.841, 4.087
1954, 11, 83.64, 160, 2.39, -0.04445
1954, 12, 76.55, 150.8, -3.638, -5.852
1955, 1, 101.4, 232.1, -7.797, -10.15
1955, 2, 46.71, 86.83, -4.459, -7.083
1955, 3, 11.01, 18.49, -0.5504, -3.651
1955, 4, 52.66, 113, 0.9841, -2.361
1955, 5, 38.79, 84.18, 6.293, 2.942
1955, 6, 2.811, 3.431, 11.83, 8.456
1955, 7, 19.08, 20.19, 15.01, 11.68
1955, 8, 5.944, 7.159, 16.87, 13.68
1955, 9, 10.37, 11.04, 12.24, 9.164
1955, 10, 2.712, 4.346, 7.955, 4.998
1955, 11, 56.89, 104.1, 1.197, -1.603
1955, 12, 434.1, 783.3, -1.785, -4.904
