# Created by WEAP: 5/6/2021 11:59:23 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: WA_ID_AVA_Pend Oreille (328,148 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (202,824 ha),  1000 - 2000 m (124,840 ha),  2000 - 3000 m (484 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m

1950, 1, 137, 203, 295.9, -12.62, -15.24, -19.26
1950, 2, 105.9, 147.6, 170, -3.032, -5.574, -8.779
1950, 3, 153.6, 215.8, 233.7, -0.2678, -2.763, -5.832
1950, 4, 27.23, 43.52, 55.96, 4.432, 2.078, -0.6727
1950, 5, 20.77, 27.39, 21.5, 8.681, 6.323, 3.825
1950, 6, 80.82, 100.2, 99.9, 13.47, 11.13, 8.481
1950, 7, 25.71, 39.1, 71.46, 17.04, 14.72, 12.03
1950, 8, 24.92, 30.81, 43.91, 16.82, 14.5, 11.83
1950, 9, 13.3, 17.04, 22.49, 12.39, 10.15, 7.592
1950, 10, 202.1, 262.3, 338.5, 6.36, 3.896, 0.5013
1950, 11, 85.6, 124.2, 174.3, 0.5139, -2.063, -5.613
1950, 12, 124.6, 167.6, 191.5, -0.4464, -2.989, -6.309
1951, 1, 121.8, 172.6, 236.9, -3.979, -6.676, -10.19
1951, 2, 88.9, 136.5, 155.7, -2.129, -4.739, -8.217
1951, 3, 71.3, 97.85, 126.2, -1.458, -3.97, -7.186
1951, 4, 17, 31.78, 37.54, 5.937, 3.538, 0.8368
1951, 5, 44.85, 63.54, 75.73, 10.32, 8.022, 5.336
1951, 6, 49.05, 68.67, 84.52, 12.78, 10.42, 7.823
1951, 7, 27.87, 37.5, 48.14, 17.38, 15.12, 12.4
1951, 8, 29.81, 45.02, 81.26, 16.29, 13.85, 10.95
1951, 9, 56.5, 74.09, 107.1, 11.7, 9.259, 6.229
1951, 10, 219.8, 262.2, 289.3, 5.654, 3.183, -0.02189
1951, 11, 102, 132.7, 158.7, 0.6619, -1.93, -5.462
1951, 12, 139.2, 187.4, 236.2, -6.183, -8.8, -12.55
1952, 1, 122.6, 167, 218.3, -5.21, -7.917, -11.52
1952, 2, 46.53, 65.2, 70.87, -2.522, -4.932, -8.044
1952, 3, 42.94, 60.42, 64.83, 0.3933, -2.095, -4.901
1952, 4, 33.52, 45.11, 56.51, 6.921, 4.666, 2.037
1952, 5, 24.1, 35.22, 37.83, 10.8, 8.445, 5.795
1952, 6, 94.97, 133.6, 187.3, 13.54, 11.16, 8.268
1952, 7, 4.518, 8.103, 14.47, 16.97, 14.44, 11.69
1952, 8, 9.786, 13.53, 19.07, 16.55, 14.14, 11.45
1952, 9, 17.32, 22.53, 25.85, 13.38, 11.04, 8.228
1952, 10, 9.503, 11.81, 14.71, 7.636, 5.175, 2.33
