# Created by WEAP: 5/6/2021 11:59:33 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: CO_NW_Roaring Fork (355,802 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (10,701 ha),  2000 - 3000 m (188,012 ha),  3000 - 4000 m (156,069 ha),  4000 - 5000 m (1,019 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, pr[mm/m]:Elevation 3000 to 4000 m, pr[mm/m]:Elevation 4000 to 5000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m, tas[C]:Elevation 3000 to 4000 m, tas[C]:Elevation 4000 to 5000 m

1950, 1, 71.11, 107.6, 177.2, 220.3, -8.671, -10.12, -12.69, -14.22
1950, 2, 38.77, 53.92, 97.01, 115.4, -4.729, -6.887, -10.22, -12.01
1950, 3, 34.57, 54.59, 119.7, 140.4, -1.248, -4.264, -8.201, -10.03
1950, 4, 52.75, 57.25, 85.68, 94.1, 4.685, 1.825, -1.757, -3.266
1950, 5, 30.71, 29.04, 39.65, 42.85, 7.719, 4.954, 1.389, -0.1625
1950, 6, 0.4676, 1.392, 3.969, 5.16, 14.18, 11.25, 7.751, 6.215
1950, 7, 27.73, 29.82, 43.59, 51.35, 17.08, 13.67, 9.811, 8.207
1950, 8, 11.66, 14.52, 19.03, 21.01, 15.76, 12.44, 8.709, 7.126
1950, 9, 49, 53.21, 73.9, 86.46, 12.55, 9.52, 5.911, 4.409
1950, 10, 6.045, 6.458, 9.581, 11.15, 9.403, 6.964, 3.84, 2.476
1950, 11, 37.15, 52.38, 107, 128.7, 1.444, -0.979, -4.337, -5.804
1950, 12, 71.3, 87.8, 163.5, 210.8, -3.305, -5.74, -9.24, -11.04
1951, 1, 64.48, 92.36, 160.1, 197.9, -7.901, -10.01, -13, -14.51
1951, 2, 45.45, 66.69, 116.5, 134.9, -4.705, -7.255, -10.76, -12.32
1951, 3, 26.45, 41.32, 82.52, 102, -0.7256, -3.727, -7.728, -9.477
1951, 4, 84.77, 98.56, 163.5, 186.4, 4.609, 1.451, -2.529, -4.082
1951, 5, 26.98, 39.36, 64.7, 72.28, 10.27, 7.198, 3.255, 1.731
1951, 6, 35.4, 35.02, 45.02, 51.76, 12.58, 9.492, 5.817, 4.346
1951, 7, 24.81, 33.66, 60.99, 74.03, 18.52, 15.32, 11.57, 10.01
1951, 8, 58.33, 54.68, 52.85, 53.64, 16.5, 13.41, 9.736, 8.167
1951, 9, 26.42, 28.21, 37.27, 44.11, 11.72, 9.164, 6.019, 4.629
1951, 10, 52.69, 51.6, 58.59, 61.06, 5.668, 3.087, -0.08346, -1.491
1951, 11, 50.14, 55.04, 96.08, 116.1, -3.154, -5.468, -8.696, -10.3
1951, 12, 166.7, 219.1, 394.9, 517, -8.288, -10.36, -13.38, -14.79
1952, 1, 125.7, 116.8, 152.4, 181.2, -8.737, -10.66, -13.23, -14.66
1952, 2, 30.22, 50, 96.28, 119.9, -8.143, -10.48, -13.58, -15.17
1952, 3, 82.19, 106.3, 200.7, 252.5, -4.39, -7.332, -11, -12.67
1952, 4, 32.69, 31.94, 51.75, 57.53, 5.604, 2.442, -1.519, -3.234
1952, 5, 32.07, 39.72, 62.81, 66.6, 10.24, 7.162, 3.351, 1.798
1952, 6, 29.57, 26.42, 34.73, 42.9, 15.4, 12.48, 9.008, 7.536
1952, 7, 43.68, 57.28, 103.3, 124.3, 17.74, 14.56, 10.92, 9.379
1952, 8, 58.61, 62.82, 66.72, 70.63, 16.79, 13.61, 9.964, 8.455
1952, 9, 17.54, 22.21, 38.41, 49.11, 13.54, 10.65, 7.256, 5.801
1952, 10, 0, 0.03565, 0.177, 0.1662, 7.645, 5.191, 2.339, 1.023
1952, 11, 36.72, 48.79, 76.98, 84.75, -2.849, -5.48, -8.576, -9.894
1952, 12, 29.19, 40.51, 81.9, 107.7, -8.024, -10.25, -13.09, -14.72
1953, 1, 45.57, 53.49, 85.4, 105.2, -4.17, -6.167, -9.078, -10.64
1953, 2, 21.3, 35.31, 66.75, 77.45, -5.198, -8.166, -11.88, -13.74
1953, 3, 50.12, 77.28, 149.8, 192.6, 0.6811, -2.474, -6.372, -8.205
1953, 4, 56.24, 63.93, 97.16, 111.4, 3.126, 0.1694, -3.598, -5.298
1953, 5, 50.55, 57.05, 90.01, 106.9, 7.522, 4.815, 1.412, -0.06983
1953, 6, 33.99, 30.81, 46.78, 58.44, 15.17, 12.5, 9.112, 7.647
1953, 7, 51.1, 59.17, 88.26, 101.3, 18.45, 15.5, 11.91, 10.4
1953, 8, 60.36, 46.16, 33.86, 31.11, 15.75, 13.29, 10.03, 8.569
1953, 9, 1.917, 3.528, 6.349, 6.899, 13.01, 10.46, 7.229, 5.762
1953, 10, 43.2, 41.2, 57.4, 65.26, 7.399, 4.756, 1.591, 0.1917
1953, 11, 34.64, 43.54, 70.81, 83.31, 0.764, -1.572, -4.493, -5.897
1953, 12, 18.51, 35.72, 74.76, 96.68, -6.501, -8.854, -11.93, -13.32
1954, 1, 30.75, 37.6, 54.07, 66.32, -3.881, -5.833, -8.709, -10.28
1954, 2, 14.92, 21.65, 49.87, 63.86, -0.5133, -3.124, -6.673, -8.465
1954, 3, 50.09, 61.86, 117.9, 149.2, -0.9052, -3.639, -7.207, -8.815
1954, 4, 46.46, 44.11, 46.95, 46.92, 6.862, 4.306, 0.9376, -0.5586
1954, 5, 26.89, 32.09, 45.18, 49.55, 11.25, 8.389, 4.897, 3.412
1954, 6, 13.46, 12.27, 16.65, 19.57, 14.7, 11.95, 8.633, 7.153
1954, 7, 37.47, 44.72, 81.67, 100.7, 19.43, 16.4, 12.74, 11.18
1954, 8, 44.92, 41.68, 37.27, 36.28, 16.71, 13.97, 10.58, 9.067
1954, 9, 84.58, 74.37, 86.76, 99.69, 13.23, 10.44, 7.181, 5.723
1954, 10, 48.8, 51.63, 65.9, 71.62, 7.628, 5.154, 2.213, 0.8873
1954, 11, 46.21, 54.07, 83.58, 97.78, 1.399, -0.945, -3.703, -4.991
1954, 12, 36.87, 44.29, 74.32, 96.48, -8.601, -10.55, -12.83, -14.31
1955, 1, 40.19, 40.68, 58.81, 71.41, -9.051, -11.28, -14.03, -15.53
1955, 2, 50.59, 67.65, 113.5, 136.6, -9.323, -11.74, -14.77, -16.29
1955, 3, 19.84, 43.64, 96.16, 114.3, -2.317, -5.175, -8.649, -10.3
1955, 4, 27.81, 26.18, 38.27, 45.1, 3.72, 0.5421, -3.328, -5.024
1955, 5, 46.89, 49.27, 74.69, 88.22, 9.371, 6.358, 2.842, 1.376
1955, 6, 20.58, 24.94, 40.2, 50.18, 13.35, 10.16, 6.609, 5.129
1955, 7, 27.17, 44.03, 78.81, 94.87, 18.69, 15.29, 11.47, 9.86
1955, 8, 36.63, 46.3, 61.35, 68.34, 18.27, 15, 11.26, 9.683
1955, 9, 6.745, 6.304, 8.346, 9.74, 13.25, 10.51, 7.263, 5.79
1955, 10, 34.71, 34.73, 45.74, 46.97, 6.88, 4.261, 1.246, -0.1578
1955, 11, 63.46, 82.41, 131.7, 152.9, -2.635, -4.812, -7.495, -8.797
1955, 12, 41.51, 46.27, 80.06, 104, -4.268, -6.346, -9.29, -10.93
1956, 1, 68.69, 86.14, 139.2, 171.5, -3.315, -5.666, -8.982, -10.66
1956, 2, 59.54, 76.33, 125.1, 146.9, -8.118, -10.55, -13.61, -15.13
1956, 3, 9.911, 22.5, 48.22, 56.85, -0.9579, -4.023, -7.656, -9.383
1956, 4, 70.16, 68.6, 91.26, 98.54, 5.117, 2.035, -1.873, -3.606
1956, 5, 12.49, 18.2, 34.67, 42.87, 11.33, 8.551, 5.12, 3.624
1956, 6, 13.41, 20.27, 40.86, 51.39, 16.16, 13.19, 9.671, 8.159
1956, 7, 49.38, 47.36, 55.83, 59.78, 17.55, 14.41, 10.76, 9.227
1956, 8, 20.75, 22.77, 28.5, 31.51, 15.44, 12.47, 8.913, 7.349
1956, 9, 3.836, 5.285, 8.835, 11.24, 13.5, 11.09, 7.971, 6.493
1956, 10, 34.61, 31.82, 45.18, 52.02, 7.312, 4.937, 1.827, 0.4019
1956, 11, 27.59, 43.13, 79.51, 96.56, -4.193, -6.796, -9.932, -11.47
1956, 12, 41.59, 61.14, 109.2, 139.1, -8.739, -10.56, -12.9, -14.39
1957, 1, 117.6, 160.2, 256.1, 314.1, -8.166, -10.32, -13.03, -14.44
1957, 2, 37.28, 44.76, 81.13, 102.6, -2.455, -4.669, -7.628, -9.155
1957, 3, 49.82, 71.75, 138.5, 171.7, 0.3549, -2.815, -6.705, -8.423
1957, 4, 96.54, 106, 155.8, 172.7, 3.786, 0.5745, -3.355, -5.007
1957, 5, 98.2, 112.4, 176.4, 206.7, 7.887, 4.979, 1.331, -0.2443
1957, 6, 61.84, 60.21, 73.32, 82.81, 13.48, 10.52, 7.009, 5.528
1957, 7, 21.55, 39.96, 80.8, 95.92, 17.35, 14.37, 10.84, 9.339
1957, 8, 47.51, 49.75, 53.88, 56.24, 16.63, 13.82, 10.46, 9.042
1957, 9, 8.378, 10.04, 12.65, 13.59, 11.33, 8.81, 5.7, 4.311
1957, 10, 61.45, 51.09, 57.72, 64.02, 7.005, 4.503, 1.386, -0.04222
1957, 11, 59.48, 62.33, 92.37, 108.2, -3.261, -5.652, -8.608, -9.979
1957, 12, 47.6, 60.82, 115, 150.2, -6.336, -8.273, -10.96, -12.48
1958, 1, 17.36, 30.1, 50.97, 58.6, -8.419, -10.78, -13.76, -15.42
1958, 2, 45.62, 68, 120.2, 139.8, -2.103, -4.664, -8.204, -9.93
1958, 3, 48.84, 66.69, 118.6, 142.1, -1.006, -4.306, -8.528, -10.36
1958, 4, 28.69, 49.12, 98.53, 115.4, 3.514, 0.2939, -3.641, -5.362
1958, 5, 9.216, 11.79, 19.48, 22.8, 11.48, 8.418, 4.826, 3.269
1958, 6, 6.693, 17.77, 34.98, 41.78, 15.51, 12.68, 9.306, 7.806
1958, 7, 19.36, 14.03, 12.91, 13.04, 16.79, 14.07, 10.71, 9.199
1958, 8, 12.33, 18.81, 29.45, 33.37, 18.16, 15.39, 11.93, 10.4
1958, 9, 49.22, 37.99, 36.9, 41, 12.88, 10.4, 7.278, 5.873
1958, 10, 17.09, 19.18, 23.62, 24.84, 7.253, 4.782, 1.827, 0.4934
1958, 11, 45.28, 45.52, 58.19, 62.49, -0.6094, -2.837, -5.457, -6.767
