# Created by WEAP: 5/6/2021 11:59:21 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: WA_W_Lower Skagit (112,497 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (101,356 ha),  1000 - 2000 m (11,141 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m

1950, 1, 182.2, 292.2, -7.302, -9.837
1950, 2, 288.7, 418.7, 1.618, -1.137
1950, 3, 313.7, 424, 3.6, 1.041
1950, 4, 150, 192.1, 6.517, 4.277
1950, 5, 82.12, 85.7, 8.887, 7.002
1950, 6, 38.24, 46.98, 14.24, 12.42
1950, 7, 38.44, 36.12, 15.03, 13.29
1950, 8, 70.8, 78.38, 15.55, 13.98
1950, 9, 100.8, 118.3, 12.79, 11.22
1950, 10, 273.4, 378.2, 7.878, 5.613
1950, 11, 218, 309.1, 3.743, 1.327
1950, 12, 281.7, 410.2, 4.737, 2.177
1951, 1, 276.8, 399.1, 0.4798, -2.134
1951, 2, 262.6, 390.3, 2.328, -0.1468
1951, 3, 174.6, 237.4, 2.537, 0.3203
1951, 4, 23.16, 31.05, 8.365, 6.773
1951, 5, 90.93, 104.8, 10.8, 9.067
1951, 6, 21.18, 29.81, 14.12, 12.42
1951, 7, 1.108, 1.521, 15.97, 14.33
1951, 8, 33.67, 36.91, 14.7, 12.92
1951, 9, 93.67, 109.6, 13.63, 11.99
1951, 10, 239.1, 319.3, 8.547, 6.408
1951, 11, 195.8, 296.1, 4.409, 1.928
1951, 12, 206.7, 288.9, -0.1478, -2.64
1952, 1, 144.3, 233.5, -0.434, -3.305
1952, 2, 140.7, 191.6, 3.002, 0.5204
1952, 3, 170.5, 222.8, 3.953, 1.664
1952, 4, 96.46, 114.9, 7.849, 6.124
1952, 5, 51.26, 50.12, 11, 9.276
1952, 6, 70.28, 73.09, 11.63, 9.779
1952, 7, 33.88, 35.24, 14.95, 13.27
1952, 8, 23.58, 28.18, 15.4, 13.76
1952, 9, 43.87, 52.6, 13.77, 12.03
1952, 10, 64.57, 75.3, 10.26, 8.569
1952, 11, 39.44, 53.08, 3.37, 1.165
1952, 12, 216.1, 317.7, 2.641, -0.1244
1953, 1, 437.5, 668.5, 4.173, 1.487
1953, 2, 166.5, 232.6, 3.247, 0.8416
1953, 3, 151.3, 200, 4.757, 2.372
1953, 4, 110.7, 135.6, 7.555, 5.267
1953, 5, 74.21, 83.79, 11.1, 8.962
1953, 6, 93.67, 104, 12.02, 9.933
1953, 7, 21.56, 25.86, 15.32, 13.51
1953, 8, 44.33, 55.62, 15.77, 13.98
1953, 9, 107.7, 147.3, 13.3, 11.42
1953, 10, 231.3, 292.9, 9.753, 7.797
1953, 11, 246.8, 332.7, 6.57, 3.985
1953, 12, 407.9, 583.3, 3.362, 0.8744
1954, 1, 349, 553, -1.03, -3.661
1954, 2, 172, 302.8, 3.675, 1.08
1954, 3, 104.2, 150.9, 3.682, 1.598
1954, 4, 153.2, 197.6, 5.872, 3.566
1954, 5, 60.14, 61.29, 10.88, 9.094
1954, 6, 121.3, 128.8, 11.63, 9.667
1954, 7, 34.07, 39.28, 13.62, 11.85
1954, 8, 101.1, 108.2, 13.9, 11.99
1954, 9, 87.38, 102, 13.08, 11.17
1954, 10, 105.6, 152.2, 8.513, 6.508
1954, 11, 292.2, 403, 7.315, 4.996
1954, 12, 243.7, 350.7, 2.697, 0.08072
1955, 1, 144.8, 196.8, 1.51, -0.8767
1955, 2, 225.9, 306.3, 1.173, -1.259
1955, 3, 197.3, 282, 1.484, -0.9635
1955, 4, 134.8, 176.2, 5.773, 3.493
1955, 5, 120.5, 132, 8.404, 6.233
1955, 6, 108.9, 99.54, 12.55, 10.63
1955, 7, 89.52, 85.81, 13.32, 11.38
1955, 8, 3.496, 4.045, 14.09, 12.41
1955, 9, 47.58, 56.9, 12.21, 10.49
1955, 10, 281.6, 397.9, 8.55, 6.585
1955, 11, 310.5, 443.7, 1.038, -1.373
1955, 12, 288.4, 433.7, 0.4553, -1.978
1956, 1, 237.9, 350.4, 1.366, -1.143
1956, 2, 181.2, 276.6, -0.3196, -2.579
1956, 3, 174.7, 249.4, 3.261, 0.923
1956, 4, 26.18, 32.49, 8.26, 6.768
1956, 5, 24.71, 26.88, 12, 10.46
1956, 6, 129.8, 148.5, 12.27, 10.46
1956, 7, 11.41, 12.83, 16.01, 14.71
1956, 8, 37.24, 36.82, 15.13, 13.69
1956, 9, 132.8, 155.3, 12.43, 10.72
1956, 10, 329.1, 423.9, 7.49, 5.209
1956, 11, 89.1, 120.9, 3.572, 1.517
1956, 12, 317.3, 434.6, 1.736, -0.738
1957, 1, 152.7, 216.9, -3.161, -5.362
1957, 2, 172.8, 274.7, 0.8128, -1.447
1957, 3, 186.1, 252.8, 4.862, 2.613
1957, 4, 83.17, 100.2, 8.331, 6.304
1957, 5, 51.57, 58.38, 12.42, 10.59
1957, 6, 89.86, 103.2, 13.41, 11.38
1957, 7, 54.99, 53.58, 14, 12.33
1957, 8, 29.94, 37.64, 14.49, 12.72
1957, 9, 20.5, 25.27, 14.29, 12.57
1957, 10, 127.7, 169.5, 8.217, 6.174
1957, 11, 153.9, 203.7, 4.112, 1.989
1957, 12, 208.9, 321.3, 3.575, 0.8275
1958, 1, 224.3, 334.8, 3.858, 1.178
1958, 2, 197, 274.3, 6.097, 3.622
1958, 3, 68.15, 98.65, 5.218, 2.988
1958, 4, 131.9, 173.2, 7.869, 5.72
1958, 5, 53.58, 51.96, 13.25, 11.68
1958, 6, 35.33, 38.56, 16.35, 14.75
1958, 7, 5.436, 9.722, 18.35, 16.88
1958, 8, 21.56, 25.42, 16.41, 14.62
1958, 9, 82.56, 105.4, 12.6, 10.45
1958, 10, 255.4, 327.5, 9.54, 7.627
1958, 11, 326.8, 465.1, 3.193, 0.6892
1958, 12, 283.1, 384.3, 4.163, 1.432
1959, 1, 291.6, 397.6, 1.727, -1.032
1959, 2, 160.1, 215.1, 2.332, -0.07981
1959, 3, 227.4, 337.3, 4.443, 1.895
1959, 4, 148.6, 182.5, 7.611, 5.428
1959, 5, 93.15, 113.5, 10.41, 8.254
1959, 6, 73.1, 79.9, 13.83, 11.86
1959, 7, 23.05, 27.27, 15.86, 14.07
1959, 8, 73.64, 80.7, 13.98, 12.03
1959, 9, 218.6, 263.3, 11.89, 9.867
1959, 10, 162.6, 217.9, 8.542, 6.515
1959, 11, 345.2, 489.2, 3.511, 1.149
1959, 12, 240.2, 321.8, 2.34, -0.07792
1960, 1, 230, 304.8, 0.7925, -1.98
1960, 2, 179.1, 274.2, 2.884, 0.4034
1960, 3, 140.1, 201.4, 4.525, 2.278
1960, 4, 132.8, 159.4, 7.839, 5.536
1960, 5, 132.8, 148.4, 10.03, 7.808
1960, 6, 41.56, 51.79, 12.71, 10.66
1960, 7, 0.3592, 0.2227, 15.9, 14.17
1960, 8, 106.8, 120.9, 14.33, 12.16
1960, 9, 60.59, 69.87, 11.88, 10.03
1960, 10, 182.6, 268.4, 9.176, 6.911
1960, 11, 286.4, 427.9, 3.959, 1.409
1960, 12, 112.6, 165.9, 1.99, -0.3218
1961, 1, 197.2, 318, 3.878, 1.369
1961, 2, 375.3, 532, 4.262, 1.434
1961, 3, 175.6, 235.4, 5.648, 3.121
1961, 4, 142.4, 165.7, 6.947, 4.656
1961, 5, 108.7, 125.4, 10.62, 8.436
1961, 6, 25.96, 27.54, 14.95, 13.35
1961, 7, 42.78, 40.13, 16.45, 14.71
1961, 8, 64.9, 74.72, 16.46, 14.77
1961, 9, 65.09, 86.13, 11.63, 9.511
1961, 10, 199.5, 269.7, 7.341, 5.311
1961, 11, 188, 260.9, 3.051, 0.6942
1961, 12, 265.4, 390.5, 1.546, -1.102
1962, 1, 216.9, 318.8, 1.022, -1.556
1962, 2, 61.67, 87.66, 3.747, 1.308
1962, 3, 143.7, 191.1, 3.471, 1.235
1962, 4, 121, 155.8, 8.31, 6.445
1962, 5, 71.78, 83.67, 9.18, 7.097
1962, 6, 45.23, 55.82, 12.78, 10.76
1962, 7, 17.33, 21.43, 14.59, 12.84
1962, 8, 124, 120.3, 14.74, 12.71
1962, 9, 98.36, 117.9, 12.98, 11.07
1962, 10, 120.1, 157.9, 9.309, 7.225
1962, 11, 266, 393, 5.488, 2.915
1962, 12, 211.6, 320.1, 3.033, 0.4828
1963, 1, 89.2, 127.3, -1.728, -4.148
1963, 2, 164.6, 240.4, 5.889, 3.519
1963, 3, 98.91, 140, 4.417, 2.106
1963, 4, 135.5, 161.6, 6.849, 4.516
1963, 5, 56.04, 74, 10.97, 8.979
1963, 6, 66.91, 70.04, 12.38, 10
1963, 7, 60.26, 64.54, 13.98, 11.94
1963, 8, 51.62, 54.11, 15.61, 13.96
1963, 9, 61.57, 71.82, 14.76, 13.15
1963, 10, 188.6, 255.2, 10.05, 7.854
1963, 11, 290.9, 427.8, 4.574, 2.085
1963, 12, 223.8, 298.3, 2.933, 0.4757
1964, 1, 301.3, 446.8, 2.63, -0.02941
1964, 2, 99.88, 137.3, 2.42, 0.1784
1964, 3, 196.5, 294.4, 3.76, 1.359
1964, 4, 176.5, 207.1, 5.527, 3.338
1964, 5, 86.52, 95.37, 9.179, 7.152
1964, 6, 106.3, 104.8, 12.33, 10.32
1964, 7, 48.15, 41.09, 14.37, 12.54
1964, 8, 63.28, 72.39, 13.82, 11.76
1964, 9, 177, 193.7, 11.32, 9.471
1964, 10, 112.4, 148.7, 8.722, 6.852
1964, 11, 204.4, 324.9, 2.653, 0.3228
1964, 12, 218.7, 303.3, -0.2863, -2.891
1965, 1, 351.5, 463.7, 0.8793, -1.709
1965, 2, 237.1, 336.1, 2.357, -0.2135
1965, 3, 52.72, 72.66, 4.124, 2.048
1965, 4, 86.57, 107.4, 7.554, 5.535
1965, 5, 83.34, 105.2, 8.367, 6.151
1965, 6, 13.5, 12.23, 11.82, 9.526
1965, 7, 19.62, 16.57, 15.31, 13.65
1965, 8, 84.74, 82.12, 15.51, 13.9
1965, 9, 55.52, 60.49, 11.35, 9.688
1965, 10, 179.4, 237.8, 9.94, 7.986
1965, 11, 200.7, 316.1, 6.321, 3.831
1965, 12, 233.4, 347.6, 1.723, -0.8402
1966, 1, 231.9, 377.4, 1.48, -1.481
1966, 2, 132.8, 196.1, 2.71, 0.02261
1966, 3, 177.8, 268, 4.255, 1.77
1966, 4, 90.71, 113.4, 7.057, 4.991
1966, 5, 99.66, 105.9, 9.547, 7.726
1966, 6, 65.3, 81.7, 12, 9.95
1966, 7, 103.5, 98.85, 13.57, 11.65
1966, 8, 36.85, 38.44, 14.47, 12.61
1966, 9, 58.6, 55.44, 13.38, 11.42
1966, 10, 174.5, 261.8, 7.758, 5.703
1966, 11, 207.7, 330.7, 4.875, 2.379
1966, 12, 324.5, 499.2, 3.922, 1.135
1967, 1, 329.4, 528.8, 2.483, -0.384
1967, 2, 242.5, 368.6, 3.115, 0.5699
1967, 3, 207.1, 317, 3.174, 0.6854
1967, 4, 64.32, 76.85, 5.77, 3.578
1967, 5, 55.98, 62.98, 10.11, 8.125
1967, 6, 42.77, 45.08, 14.45, 12.65
1967, 7, 29.42, 31.12, 14.89, 13.1
1967, 8, 9.516, 13.33, 17.07, 15.49
1967, 9, 86.08, 106.9, 14.49, 12.8
1967, 10, 399.3, 594.1, 9.094, 6.6
1967, 11, 144.5, 227.2, 4.764, 2.415
1967, 12, 351.9, 500.3, 1.216, -1.607
1968, 1, 233.4, 397.1, 1.216, -1.679
1968, 2, 163.5, 267.5, 4.353, 1.945
1968, 3, 185.6, 273.8, 5.876, 3.397
1968, 4, 121.3, 158.8, 6.046, 3.809
1968, 5, 90.65, 98.73, 10.5, 8.528
1968, 6, 88.59, 115.1, 12.4, 10.46
1968, 7, 54.67, 54.45, 15.66, 13.94
1968, 8, 110.3, 122, 14.34, 12.38
1968, 9, 119.1, 147.4, 12.18, 10.37
1968, 10, 203.8, 302.6, 7.614, 5.283
1968, 11, 221.4, 342.7, 4.814, 2.369
1968, 12, 286.1, 432.4, -0.815, -3.455
1969, 1, 239.8, 361.9, -3.723, -6.387
1969, 2, 114.5, 171.6, 1.5, -1.244
1969, 3, 98.41, 157.3, 4.428, 2.063
1969, 4, 153.4, 194.4, 6.649, 4.361
1969, 5, 60.85, 77.57, 11.53, 9.625
1969, 6, 43.22, 42.67, 15.04, 13.17
1969, 7, 51.64, 56.33, 13.98, 12.15
1969, 8, 30.32, 34.48, 13.43, 11.61
1969, 9, 188.8, 239.4, 12.35, 10.38
1969, 10, 72.86, 103.2, 7.877, 5.845
1969, 11, 139.4, 208.2, 5.125, 2.933
1969, 12, 193.3, 305.7, 3.119, 0.614
1970, 1, 262.7, 415.8, 1.2, -1.292
1970, 2, 98.3, 150.1, 4.58, 2.456
1970, 3, 81.85, 136.9, 4.689, 2.549
1970, 4, 182, 248.9, 5.541, 3.164
1970, 5, 46.18, 45.22, 9.53, 7.668
1970, 6, 28.56, 28.94, 13.81, 12.13
1970, 7, 44.64, 51.47, 14.75, 13.09
1970, 8, 17.43, 18.53, 14.45, 12.88
1970, 9, 174.8, 211.3, 10.72, 8.804
1970, 10, 192.2, 256.2, 7.096, 5.195
1970, 11, 215.9, 336.4, 4.03, 1.609
1970, 12, 214.4, 376.9, 0.7457, -1.959
1971, 1, 558.3, 792.4, 0.1541, -2.715
1971, 2, 203.2, 309.8, 2.358, -0.2366
1971, 3, 240.6, 385.7, 2.401, -0.2281
1971, 4, 89.65, 105.8, 6.705, 4.4
1971, 5, 69.24, 81.78, 10.06, 8.116
1971, 6, 96.86, 107.1, 11.18, 9.106
1971, 7, 46.67, 52.55, 14.9, 13.26
1971, 8, 27.84, 32.04, 16.35, 14.53
1971, 9, 116.1, 140.1, 11.42, 9.428
1971, 10, 158.6, 224.2, 7.057, 4.97
1971, 11, 264.8, 387.4, 4.272, 1.592
1971, 12, 340, 473.1, -0.7054, -3.294
1972, 1, 231.1, 387.2, -1.466, -4.213
1972, 2, 265.9, 421.7, 1.864, -0.8956
1972, 3, 213.7, 329.2, 4.645, 1.923
1972, 4, 220.6, 274.5, 5.257, 2.869
1972, 5, 41.61, 54.22, 11.27, 9.357
1972, 6, 98.3, 106.6, 12.26, 10.28
1972, 7, 92.27, 109.7, 14.84, 13.01
1972, 8, 44.14, 42.86, 15.51, 13.81
1972, 9, 175.1, 238.1, 10.51, 8.496
1972, 10, 64.46, 82.51, 7.233, 5.389
1972, 11, 166.9, 250.3, 4.74, 2.384
1972, 12, 382.6, 590, -0.2492, -2.922
1973, 1, 166, 272, 0.7423, -2.014
