# Created by WEAP: 5/6/2021 11:59:24 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: ID_S_OR_E_North Fork Payette (159,302 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (111,209 ha),  2000 - 3000 m (48,092 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m

1950, 1, 211.8, 292.2, -10.78, -13.12
1950, 2, 105.8, 146.4, -5.687, -7.686
1950, 3, 165.3, 221.3, -4.076, -6.209
1950, 4, 54.39, 76.11, 0.6817, -1.535
1950, 5, 20.02, 25.58, 5.186, 2.92
1950, 6, 72.49, 87.16, 11.05, 8.814
1950, 7, 4.145, 7.549, 15.28, 12.96
1950, 8, 27.8, 37.17, 15.14, 12.91
1950, 9, 34.28, 42.77, 10.1, 7.93
1950, 10, 148.6, 191.5, 5.626, 3.459
1950, 11, 76.22, 116.3, -0.5544, -2.732
1950, 12, 122.9, 177, -3.024, -5.006
1951, 1, 122.2, 187.7, -8.298, -10.3
1951, 2, 117.9, 174.3, -5.9, -7.944
1951, 3, 143.5, 204, -5.868, -7.942
1951, 4, 32.31, 39.11, 2.399, 0.2314
1951, 5, 38.11, 49.26, 7.543, 5.314
1951, 6, 64.86, 85.13, 9.919, 7.647
1951, 7, 14.48, 18.39, 16.46, 14.18
1951, 8, 36.35, 45.12, 14.33, 12.09
1951, 9, 21.43, 22.92, 10.47, 8.367
1951, 10, 197.3, 244.5, 3.331, 1.18
1951, 11, 147.1, 205.7, -2.715, -4.752
1951, 12, 214.6, 310.5, -8.646, -10.68
1952, 1, 167.9, 233.7, -9.404, -11.4
1952, 2, 86.5, 126.7, -9.591, -11.29
1952, 3, 71.38, 105.3, -5.859, -7.898
1952, 4, 16.2, 21.18, 3.447, 1.405
1952, 5, 79.97, 109.2, 7.724, 5.399
1952, 6, 81.5, 107.8, 11.18, 8.88
1952, 7, 11.93, 13.72, 15.12, 12.75
1952, 8, 4.641, 6.624, 14.92, 12.74
1952, 9, 13.07, 15.09, 11.72, 9.562
1952, 10, 5.81, 7.995, 6.621, 4.583
1952, 11, 43.84, 61.41, -4.658, -6.615
1952, 12, 150.6, 209.2, -6.223, -8.22
1953, 1, 267.9, 376.6, -2.25, -4.374
1953, 2, 82.49, 128, -5.491, -7.578
1953, 3, 88.75, 133.8, -2.577, -4.601
1953, 4, 83.07, 112.9, 0.7387, -1.395
1953, 5, 107.2, 139.1, 5.176, 2.894
1953, 6, 99.78, 122.5, 9.456, 7.174
1953, 7, 0.1201, 0.3558, 16.09, 13.72
1953, 8, 40.59, 53.5, 14.87, 12.63
1953, 9, 3.365, 5.998, 11.83, 9.553
1953, 10, 11.01, 14.3, 6.229, 4.034
1953, 11, 98.9, 132, 0.7982, -1.436
1953, 12, 90.41, 133.8, -6.935, -9.048
1954, 1, 253.1, 369.7, -5.759, -7.911
1954, 2, 120.9, 177.2, -4.358, -6.2
1954, 3, 84.49, 113.7, -4.419, -6.534
1954, 4, 93.04, 128.4, 2.143, -0.08728
1954, 5, 48.88, 66.61, 8.003, 5.598
1954, 6, 83.93, 114.9, 9.196, 6.838
1954, 7, 15.62, 24.33, 16.07, 13.63
1954, 8, 25.9, 37.25, 13.06, 10.7
1954, 9, 18.64, 26.11, 9.898, 7.659
1954, 10, 15.27, 20.98, 4.12, 1.862
1954, 11, 54.09, 73.19, 0.9056, -1.161
1954, 12, 73.47, 107.6, -8.538, -10.49
1955, 1, 60.8, 92.49, -10.09, -11.95
1955, 2, 60.97, 89.44, -10.03, -12.07
1955, 3, 70.58, 107.9, -7.486, -9.658
1955, 4, 150.9, 199.4, -1.463, -3.67
1955, 5, 50.21, 68.26, 4.868, 2.543
1955, 6, 51.09, 59.55, 11.18, 8.892
1955, 7, 31.51, 44.89, 14.34, 12.05
1955, 8, 1.294, 1.131, 15.33, 13.02
1955, 9, 44.82, 58.85, 10.07, 7.99
1955, 10, 66.98, 88.2, 4.561, 2.407
1955, 11, 157.9, 232.9, -4.903, -7.24
1955, 12, 286.4, 393.8, -6.087, -8.278
1956, 1, 158.9, 236.2, -6.884, -9.179
1956, 2, 109.3, 162, -9.774, -11.89
1956, 3, 44.19, 70.36, -4.023, -6.242
1956, 4, 24.56, 28.96, 2.325, 0.117
1956, 5, 115.4, 146.4, 7.881, 5.694
1956, 6, 74.23, 90.36, 10.41, 8.213
1956, 7, 12.38, 19.38, 16.13, 13.77
1956, 8, 32.63, 43.59, 13.29, 10.98
1956, 9, 8.133, 9.577, 9.794, 7.561
1956, 10, 165.3, 204, 3.364, 1.176
1956, 11, 25.83, 39.51, -4.349, -6.27
1956, 12, 98.37, 138.5, -7.021, -9.024
1957, 1, 94.84, 142.9, -13.34, -15.46
1957, 2, 145.9, 195.5, -5.9, -7.897
1957, 3, 130.7, 185.7, -2.181, -4.328
1957, 4, 75.39, 97.39, 1.906, -0.2752
1957, 5, 141.1, 182.6, 7.581, 5.394
1957, 6, 45.35, 61.1, 11.33, 9.161
1957, 7, 5.36, 7.287, 15.2, 12.99
1957, 8, 12.18, 18.15, 14.14, 11.91
1957, 9, 14.27, 15.88, 11.4, 9.217
1957, 10, 69.65, 87.81, 3.205, 0.9963
1957, 11, 49.63, 72.48, -4.076, -6.508
1957, 12, 164, 226.5, -5.938, -8.168
1958, 1, 119.9, 162.9, -8.19, -10.05
1958, 2, 138.7, 191.2, -2.441, -4.589
1958, 3, 86.16, 112.7, -3.82, -6.042
1958, 4, 120.7, 165.8, 1.274, -0.9764
1958, 5, 28.97, 38.03, 10.55, 8.323
1958, 6, 117, 143.3, 12.43, 10.18
1958, 7, 17.86, 22.67, 15.37, 13.07
1958, 8, 14.22, 20.07, 15.97, 13.7
1958, 9, 28.9, 36, 8.986, 6.809
1958, 10, 20.44, 26.46, 5.324, 3.164
1958, 11, 127.7, 186.5, -1.754, -3.981
1958, 12, 99.81, 143.6, -2.902, -5.166
1959, 1, 185.5, 262.1, -5.371, -7.685
1959, 2, 121.7, 173.4, -5.724, -7.877
1959, 3, 74.81, 109.3, -3.321, -5.464
1959, 4, 47.07, 62.07, 2.786, 0.4601
1959, 5, 85.08, 115.6, 5.12, 2.927
1959, 6, 34.83, 42.03, 12.64, 10.4
1959, 7, 2.827, 4.803, 16.05, 13.8
1959, 8, 36.89, 40.73, 13.8, 11.55
1959, 9, 176.7, 212, 8.232, 6.159
1959, 10, 77.25, 106.5, 4.825, 2.505
1959, 11, 40.19, 63.04, -2.318, -4.652
1959, 12, 59.17, 76.16, -6.485, -8.723
1960, 1, 75.63, 108.7, -9.943, -11.91
1960, 2, 102.5, 141.1, -8.178, -10.22
1960, 3, 147.6, 202.3, -2.934, -5.117
1960, 4, 64.76, 96.24, 2.423, 0.1204
1960, 5, 119.3, 167, 5.685, 3.576
1960, 6, 9.149, 12.9, 12.18, 9.909
1960, 7, 16.23, 20.02, 18.13, 15.61
1960, 8, 41.24, 52.29, 13.01, 10.73
1960, 9, 20.48, 30.22, 11.22, 8.95
1960, 10, 44.28, 59.89, 4.419, 2.196
1960, 11, 221.4, 307.4, -1.953, -4.211
1960, 12, 34.83, 52.79, -7.87, -9.843
1961, 1, 89.4, 124.1, -7.076, -9.134
1961, 2, 113.2, 165.1, -1.994, -4.047
1961, 3, 108.6, 151.6, -1.243, -3.439
1961, 4, 42.99, 68.65, 1.725, -0.4851
1961, 5, 68.67, 98.95, 7.228, 5.008
1961, 6, 16.03, 24.42, 15.18, 12.76
1961, 7, 8.067, 10.91, 17.02, 14.52
1961, 8, 21.69, 29.81, 18.01, 15.6
1961, 9, 32.13, 39.44, 7.498, 5.248
1961, 10, 97.87, 128.5, 3.443, 1.104
1961, 11, 112.7, 160.9, -3.506, -5.701
1961, 12, 112.9, 160.4, -7.863, -10.11
1962, 1, 70.89, 117.4, -11.45, -13.48
1962, 2, 113.9, 155.1, -6.43, -8.403
1962, 3, 90.15, 123.5, -4.156, -6.345
1962, 4, 54.14, 68.64, 3.979, 1.729
1962, 5, 120.2, 164.5, 6.501, 4.11
1962, 6, 20.78, 32.21, 12.02, 9.568
1962, 7, 15, 16.1, 14.91, 12.3
1962, 8, 23.77, 30.14, 13.93, 11.41
1962, 9, 34.19, 43.24, 11.15, 8.758
1962, 10, 210.5, 259, 5.182, 2.969
1962, 11, 148.6, 210.4, -0.2136, -2.411
1962, 12, 81.07, 110.9, -3.836, -6.194
1963, 1, 69.06, 99.58, -9.796, -12.24
1963, 2, 88.04, 123.1, 0.2654, -2.04
1963, 3, 97.06, 137.8, -1.362, -3.676
1963, 4, 107.6, 133.8, 1.6, -0.7684
1963, 5, 61.96, 84.32, 8.743, 6.322
1963, 6, 111.3, 143, 11.1, 8.665
1963, 7, 4.852, 10.14, 15.06, 12.48
1963, 8, 11.05, 14.48, 16.44, 13.85
1963, 9, 43.03, 51.66, 13.41, 11.02
1963, 10, 42.92, 58.72, 7.079, 4.698
1963, 11, 155.1, 214, -1.277, -3.582
1963, 12, 65.54, 92.2, -7.561, -9.606
1964, 1, 195.5, 272.4, -8.782, -10.94
1964, 2, 23.82, 40.5, -9.482, -11.38
1964, 3, 121.1, 171.5, -5.774, -7.871
1964, 4, 65.16, 89.06, 0.8613, -1.48
1964, 5, 32.31, 53.56, 6.371, 3.923
1964, 6, 173.3, 216.1, 10.64, 8.242
1964, 7, 27.38, 42.28, 16.37, 13.81
1964, 8, 41.12, 58.09, 13.43, 10.87
1964, 9, 25.83, 34.02, 8.592, 6.126
1964, 10, 23.73, 30.14, 5.73, 3.367
1964, 11, 139.9, 179.3, -2.443, -4.736
1964, 12, 355.2, 479, -5.929, -8.395
1965, 1, 266.5, 405.2, -6.008, -8.168
1965, 2, 50.36, 80.74, -5.461, -7.819
1965, 3, 14.72, 22.46, -4.704, -7.311
1965, 4, 142.9, 183.3, 3.44, 0.9996
1965, 5, 32.29, 46.83, 6.178, 3.636
1965, 6, 56.95, 74.81, 11.41, 8.845
1965, 7, 12.28, 14.28, 15.69, 13.09
1965, 8, 80.04, 95.93, 14.56, 12.06
1965, 9, 37.66, 47.77, 7.253, 4.755
1965, 10, 24.6, 33, 6.283, 3.818
