# Created by WEAP: 5/6/2021 11:59:20 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: WY_NW_Upper Wind (2,004,812 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (1,163,121 ha),  2000 - 3000 m (625,930 ha),  3000 - 4000 m (215,683 ha),  4000 - 5000 m (78 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, pr[mm/m]:Elevation 3000 to 4000 m, pr[mm/m]:Elevation 4000 to 5000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m, tas[C]:Elevation 3000 to 4000 m, tas[C]:Elevation 4000 to 5000 m

1950, 1, 4.846, 71.45, 189.2, 285.1, -9.816, -12.41, -17.01, -20.98
1950, 2, 2.327, 18.25, 41.67, 49.79, -1.403, -5.864, -11.39, -16.78
1950, 3, 9.705, 44.4, 95.43, 182.7, -0.7351, -5.183, -10.28, -14.98
1950, 4, 33.02, 58.52, 92.26, 119.9, 5.182, 0.3603, -4.751, -9.053
1950, 5, 49.61, 64.57, 88.75, 84.56, 7.484, 3.07, -1.772, -5.622
1950, 6, 30.01, 36.84, 45.85, 31.23, 14.63, 9.624, 4.581, 0.9005
1950, 7, 17.11, 43.8, 67.97, 59.43, 17.74, 12.5, 7.412, 3.609
1950, 8, 4.682, 9.146, 12.34, 9.612, 17.74, 12.42, 7.315, 3.288
1950, 9, 82.85, 131.5, 190.7, 200.4, 12.21, 7.592, 2.714, -0.8821
1950, 10, 3.007, 13.35, 24.37, 45.96, 9.428, 4.924, -0.005478, -3.955
1950, 11, 11.16, 56.82, 125.8, 192.2, -1.455, -4.444, -9.2, -12.97
1950, 12, 2.319, 13.7, 38.7, 63.28, -1.644, -5.259, -10.07, -14.7
1951, 1, 2.365, 46.13, 133.4, 265.7, -7.732, -11.48, -16.23, -20.28
1951, 2, 3.432, 37.77, 94.62, 140.4, -3.094, -6.97, -11.99, -16.4
1951, 3, 8.214, 42.7, 77.72, 125.2, -1.653, -6.385, -11.52, -16.15
1951, 4, 25.64, 36.42, 56.67, 74.62, 4.399, 0.00871, -4.902, -8.918
1951, 5, 58.42, 77.82, 114, 124.7, 10.82, 5.973, 1.047, -2.909
1951, 6, 34.01, 42.2, 54.26, 51.52, 12.15, 7.165, 2.207, -1.354
1951, 7, 20.29, 54.93, 90.59, 112.3, 19.48, 14.23, 9.072, 5.127
1951, 8, 6.704, 26.61, 41.83, 47.06, 18.35, 13.18, 7.833, 3.804
1951, 9, 16.76, 23.84, 32.95, 23.03, 11.74, 7.23, 2.418, -1.32
1951, 10, 25.63, 43.59, 73.07, 91.5, 5.745, 1.507, -3.294, -6.93
1951, 11, 2.978, 15.36, 31.35, 41.88, -2.161, -5.443, -10.34, -14.51
1951, 12, 7.268, 36.69, 96.06, 147.9, -7.782, -10.92, -15.69, -19.39
1952, 1, 0.5479, 17.54, 39.42, 54.62, -8.488, -11.12, -15.96, -20.39
1952, 2, 10.04, 43.87, 92.94, 66.47, -4.952, -8.683, -13.89, -18.24
1952, 3, 10.16, 31.11, 60.48, 64.65, -3.161, -7.625, -12.83, -16.89
1952, 4, 33.2, 62.41, 99.98, 87.38, 7.276, 2.533, -2.838, -7.433
1952, 5, 85.8, 82.82, 89.83, 45, 11.43, 6.507, 1.232, -2.903
1952, 6, 32.31, 35.47, 42.58, 51, 17.08, 11.6, 6.36, 2.19
1952, 7, 17.77, 22.77, 34.67, 35.96, 19.64, 14.1, 8.854, 4.905
1952, 8, 12.31, 23.42, 34.56, 25.6, 19.47, 13.89, 8.585, 4.375
1952, 9, 1.73, 6.791, 10.95, 21.05, 15.74, 10.62, 5.676, 1.439
1952, 10, 6.092, 7.944, 14.07, 4.803, 9.03, 4.636, -0.007122, -3.853
1952, 11, 4.606, 22.84, 55.72, 63.44, -3.563, -7.248, -12, -16
1952, 12, 2.373, 22.79, 51.68, 79.47, -5.177, -8.204, -13.27, -17.53
1953, 1, 13.98, 46.98, 105.6, 136.5, -1.29, -4.678, -9.61, -13.99
1953, 2, 11.94, 36.26, 77.61, 60.94, -4.004, -7.741, -12.71, -16.42
1953, 3, 6.758, 26.78, 55.8, 61.09, 1.5, -3.067, -8.332, -12.6
1953, 4, 48, 74.08, 105.5, 107.5, 3.42, -1.626, -6.78, -10.59
1953, 5, 53.06, 86.09, 108.9, 108.5, 8.361, 3.567, -1.508, -5.198
1953, 6, 18.74, 25.95, 35.3, 49.77, 16.66, 10.99, 5.523, 1.356
1953, 7, 7.882, 12.94, 18.07, 17.87, 22.01, 15.87, 10.41, 6.223
1953, 8, 19.81, 34.06, 36.69, 28.83, 19.72, 13.72, 8.256, 3.932
1953, 9, 7.065, 14.31, 21.17, 17.17, 15.47, 9.772, 4.423, 0.1827
1953, 10, 20.71, 40.13, 69.13, 75.47, 8.914, 4.144, -0.8936, -4.801
1953, 11, 9.594, 28.26, 58.21, 58.34, 2.236, -1.777, -6.692, -10.51
1953, 12, 7.605, 21.83, 46.32, 48.28, -4.488, -8.021, -12.97, -17.26
1954, 1, 6.216, 28.82, 57.57, 70.25, -3.965, -7.75, -12.62, -16.66
1954, 2, 4.305, 20.41, 38.21, 44.64, 1.077, -2.791, -7.758, -12.35
1954, 3, 20.86, 93.77, 205.3, 322.3, -3.049, -7.543, -12.52, -16.1
1954, 4, 8.756, 20.24, 29.77, 48.1, 7.338, 2.166, -3.112, -7.456
1954, 5, 24.08, 36.84, 54.79, 59.45, 11.44, 6.56, 1.353, -2.435
1954, 6, 17.48, 25.75, 37.6, 54.95, 15.84, 10.29, 4.873, 0.6312
1954, 7, 18.35, 31.87, 48.32, 51.74, 22.44, 16.68, 11.19, 6.641
1954, 8, 8.575, 15.17, 20.03, 19.77, 19.03, 13.73, 8.215, 3.608
1954, 9, 4.536, 24.22, 37.66, 53, 15.32, 9.723, 4.351, -0.1608
1954, 10, 16.18, 19.18, 24.38, 26.91, 6.823, 2.132, -2.689, -6.32
1954, 11, 1.221, 8.799, 18.79, 28.2, 3.112, -0.8178, -5.641, -9.413
1954, 12, 0.738, 10.52, 25.59, 38.33, -5.12, -8.268, -13.21, -17.17
1955, 1, 4.169, 9.025, 17.03, 22.97, -6.901, -10.34, -15.42, -19.68
1955, 2, 23.82, 64.14, 128.4, 59.29, -7.846, -11.28, -16.05, -19.42
1955, 3, 8.357, 27, 58, 92.16, -3.32, -7.916, -13.15, -17.11
1955, 4, 18.23, 21.87, 31.41, 38.16, 4.545, -0.1555, -5.225, -9.57
1955, 5, 27.41, 45.02, 63.91, 78.54, 11.71, 6.433, 1.237, -2.742
1955, 6, 34.48, 38.45, 46.19, 44.84, 15.06, 9.837, 4.579, 0.3912
1955, 7, 37.56, 36.11, 44.62, 55.35, 20.79, 15.19, 9.732, 5.125
1955, 8, 9.687, 13, 18.43, 22.04, 20.72, 15.11, 9.73, 4.935
1955, 9, 25.97, 38.47, 54.83, 63.85, 13.92, 8.855, 3.608, -0.7376
1955, 10, 5.036, 10.74, 20.71, 30.87, 8.835, 4.235, -0.8461, -5.049
1955, 11, 16.13, 58.28, 111.1, 139.7, -3.829, -7.45, -12.12, -15.41
1955, 12, 17.88, 83.29, 189.9, 231.3, -6.263, -9.451, -14.1, -17.18
1956, 1, 9.12, 55.62, 121.2, 142, -7.309, -9.932, -14.77, -18.37
1956, 2, 4.817, 21.56, 46.98, 48.34, -10.09, -13.05, -17.81, -21.72
1956, 3, 6.822, 39.1, 78.41, 103.7, -0.119, -4.797, -10.23, -14.69
1956, 4, 22.78, 61.18, 104, 138.3, 5.277, 0.5798, -4.341, -8.174
1956, 5, 67.69, 80.92, 97.4, 85.87, 12.57, 7.615, 2.486, -1.502
1956, 6, 1.603, 3.364, 5.64, 9.02, 18.65, 12.87, 7.262, 2.467
1956, 7, 19.74, 22.91, 37.29, 25.88, 20.16, 14.56, 9.12, 4.619
1956, 8, 4.992, 10.96, 11.79, 6.995, 18.46, 12.72, 7.263, 2.614
1956, 9, 3.102, 9.904, 14.68, 17.72, 14.87, 9.697, 4.566, 0.08365
1956, 10, 12.29, 27.37, 47.51, 84.67, 8.775, 4.014, -1.116, -5.447
1956, 11, 12, 39.15, 85.72, 61.72, -2.429, -6.37, -10.99, -14.67
1956, 12, 5.422, 30.84, 71.69, 95.07, -5.091, -7.312, -11.83, -15.69
1957, 1, 1.063, 16.55, 39.58, 65.99, -10.85, -14, -18.78, -22.28
1957, 2, 0.6368, 13.42, 29.97, 46.75, -1.19, -5.003, -10.02, -13.97
1957, 3, 15.39, 38.19, 76.92, 99.16, 0.7468, -3.695, -8.851, -13.17
1957, 4, 70.27, 115.4, 166.3, 139.4, 3.16, -1.304, -6.131, -9.448
1957, 5, 114, 163.7, 231.5, 251.5, 10.39, 5.96, 0.9922, -2.681
1957, 6, 44.05, 57.13, 68.48, 54.44, 15.23, 10.16, 5.061, 1.209
1957, 7, 10.29, 29.27, 52.62, 64.83, 20.56, 14.66, 9.156, 4.76
1957, 8, 18.08, 40.9, 51.19, 43.6, 20.18, 14.34, 8.916, 4.704
1957, 9, 26.21, 41.92, 62.4, 54.37, 12.59, 7.831, 2.921, -0.767
1957, 10, 19.69, 34.73, 62.56, 88.06, 7.292, 2.791, -2.303, -6.155
1957, 11, 17.77, 52.02, 109.4, 87.4, -3.808, -7.277, -12.12, -15.44
1957, 12, 1.395, 18.49, 47.85, 94.91, -2.181, -5.663, -10.61, -14.96
1958, 1, 1.252, 13.05, 34.99, 49.83, -5.983, -8.469, -13.25, -17.18
1958, 2, 3.461, 16.29, 42.57, 71.1, -0.7059, -4.5, -9.376, -13.37
1958, 3, 19.33, 47.79, 88.45, 101.6, -2.205, -6.605, -11.66, -15.83
1958, 4, 31.05, 48.64, 74.02, 76.23, 4.481, -0.1641, -5.269, -9.538
1958, 5, 57.55, 76.89, 114.9, 108.9, 13.95, 9.093, 4.002, 0.08106
1958, 6, 45.29, 52.1, 63.18, 60.69, 16.29, 11.09, 5.992, 2.662
1958, 7, 24.32, 61.79, 92.51, 74.35, 17.97, 12.62, 7.377, 3.649
1958, 8, 15.07, 24.82, 30.46, 18.07, 20.33, 15.13, 9.972, 6.314
1958, 9, 4.516, 10.41, 19.57, 33.21, 14.72, 9.485, 4.349, 0.8688
1958, 10, 0.7089, 8.164, 12.97, 19.96, 8.191, 3.995, -0.6776, -3.914
1958, 11, 19.28, 69.97, 135.4, 153.1, -1.105, -4.086, -8.649, -11.75
1958, 12, 8.017, 26.75, 64.14, 106.4, -4.273, -6.476, -11.18, -14.78
1959, 1, 5.692, 22.78, 44.95, 27.54, -7.593, -10.02, -14.86, -18.5
1959, 2, 15.87, 44.7, 89.05, 88.16, -7.337, -9.931, -14.52, -17.47
1959, 3, 16.6, 38.63, 74.04, 54.27, 0.1918, -4.202, -9.415, -13.78
1959, 4, 12.09, 24.57, 53.63, 89.64, 5.444, 0.8512, -4.196, -8.293
1959, 5, 49.17, 64.41, 89.39, 94.78, 9.049, 4.321, -0.8771, -4.585
1959, 6, 20.45, 33.07, 46.06, 56.73, 18.15, 12.8, 7.441, 3.282
1959, 7, 5.098, 9.658, 21.29, 32.83, 20.02, 14.65, 9.277, 4.981
1959, 8, 6.103, 13.46, 20.54, 21.8, 19.9, 14.26, 8.56, 3.749
1959, 9, 27.6, 44.82, 64.79, 91.85, 12.96, 7.86, 2.543, -1.641
1959, 10, 11.28, 43.45, 68.79, 59.25, 5.947, 1.889, -2.899, -6.325
1959, 11, 6.724, 32.87, 60.01, 47.21, -3.419, -6.107, -10.43, -13.09
1959, 12, 4.315, 11.7, 25.35, 17.51, -4.282, -6.968, -11.74, -14.99
1960, 1, 8.915, 25.56, 49.98, 28.39, -9.227, -11.5, -16.23, -19.38
1960, 2, 5.625, 29.4, 68.4, 72.95, -7.651, -11.54, -16.43, -20.26
1960, 3, 2.354, 19.41, 41.96, 75.97, 0.06949, -4.308, -9.349, -13.09
1960, 4, 16.98, 40.35, 65.99, 82.99, 6.642, 1.918, -3.2, -7.054
1960, 5, 10.8, 16.73, 22.86, 32.18, 11.72, 6.396, 1.118, -3.052
1960, 6, 19.76, 30.86, 40.65, 48.54, 17.49, 11.98, 6.452, 1.923
1960, 7, 13.77, 18.42, 30.99, 31.86, 21.19, 15.76, 10.28, 5.73
1960, 8, 4.543, 16.19, 22.82, 19, 18.8, 13.3, 7.727, 3.099
1960, 9, 25.15, 41.1, 57.83, 75.46, 14.75, 9.72, 4.546, 0.4239
1960, 10, 25.37, 60.27, 120.7, 194.3, 7.455, 3.061, -2.012, -6.043
1960, 11, 19.92, 58.45, 116.8, 122.2, -1.733, -4.917, -9.924, -13.63
1960, 12, 2.937, 14.47, 35.58, 47.38, -7.722, -9.844, -14.59, -17.8
1961, 1, 0.8384, 2.561, 4.821, 0.22, -7.184, -8.808, -13.45, -17.06
1961, 2, 9.991, 29.62, 60.97, 53.72, -2.4, -5.523, -10.43, -14.55
1961, 3, 6.891, 32.36, 61.53, 78.54, 1.584, -3.054, -8.304, -12.88
1961, 4, 7.11, 18.77, 24.01, 23.87, 4.771, -0.1623, -5.24, -9.406
1961, 5, 38.95, 61.15, 81.52, 64.21, 11.63, 6.53, 1.361, -2.645
1961, 6, 39.02, 46.9, 56.31, 42.92, 18.5, 13.24, 7.959, 3.662
1961, 7, 12.59, 26.51, 40.62, 53.26, 20.44, 15.24, 9.896, 5.487
1961, 8, 5.374, 26.36, 33.76, 30.53, 20.66, 15.47, 10.05, 5.53
1961, 9, 41.15, 84.83, 128.3, 139.6, 10.19, 5.361, 0.3334, -3.524
1961, 10, 33.47, 52.71, 85.59, 92.65, 5.334, 1.413, -3.365, -6.986
1961, 11, 9.882, 41.95, 94.39, 117.4, -4.974, -7.274, -12.16, -15.17
