# Created by WEAP: 5/6/2021 11:59:35 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: CA_PGE_CEN_Cherry (27,831 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (1,897 ha),  2000 - 3000 m (24,818 ha),  3000 - 4000 m (1,116 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, pr[mm/m]:Elevation 3000 to 4000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m, tas[C]:Elevation 3000 to 4000 m

1950, 1, 372.3, 388.7, 360.3, -5.753, -9.399, -11.41
1950, 2, 96.55, 117.3, 132.4, 1.05, -2.527, -4.612
1950, 3, 167.3, 170.1, 158.1, 1.736, -1.797, -3.563
1950, 4, 121.2, 107.8, 82.83, 6.495, 2.875, 1.054
1950, 5, 65.65, 66.31, 53.65, 8.728, 5.196, 3.306
1950, 6, 1.481, 4.318, 1.99, 12.23, 8.692, 7.062
1950, 7, 1.046, 11.9, 27.42, 18.33, 14.66, 12.96
1950, 8, 0.04642, 0.3072, 0.6697, 17.81, 14, 12.15
1950, 9, 4.679, 13.13, 22.54, 13.3, 9.669, 8.001
1950, 10, 163.2, 231.9, 253.6, 9.925, 6.341, 4.754
1950, 11, 465.2, 575.5, 618.8, 6.031, 2.144, 0.1844
1950, 12, 429, 408.2, 397.4, 2.64, -1.159, -3.237
1951, 1, 182.8, 213.6, 218.8, -0.8549, -4.81, -6.952
1951, 2, 98.76, 115.1, 115.6, 0.1824, -3.633, -5.492
1951, 3, 98.51, 102.3, 93.84, 1.652, -1.712, -3.438
1951, 4, 82.07, 76.58, 72.17, 6.13, 2.507, 0.7078
1951, 5, 57.07, 69.54, 61.73, 8.834, 5.17, 3.437
1951, 6, 14.15, 23.65, 26.54, 13.87, 10.09, 8.243
1951, 7, 0, 0.1609, 1.718, 18.19, 14.23, 12.49
1951, 8, 0, 2.025, 6.019, 17.48, 13.47, 11.53
1951, 9, 0, 1.829, 5.95, 16.22, 12.29, 10.22
1951, 10, 65, 97.59, 106.8, 7.754, 4.053, 2.05
1951, 11, 144.9, 193.5, 204.9, 2.965, -0.7609, -2.712
1951, 12, 477.6, 456.5, 439, -2.89, -6.762, -9.121
1952, 1, 395.4, 433.8, 443.3, -4.94, -8.856, -11.36
1952, 2, 139.7, 159.2, 152.8, -1.747, -5.644, -8.254
1952, 3, 302.7, 306.5, 313.6, -3.105, -6.65, -8.849
1952, 4, 84.23, 77.64, 68.62, 5.405, 1.823, -0.1533
1952, 5, 23.42, 27, 23.37, 9.688, 6.258, 4.615
1952, 6, 8.915, 17.23, 16.2, 10.08, 6.611, 5.206
1952, 7, 9.586, 65.33, 112.2, 17.75, 13.96, 12.14
1952, 8, 7.131, 18.34, 19.86, 16.77, 13.31, 11.78
1952, 9, 18.55, 36.41, 41.45, 14.77, 10.83, 8.79
1952, 10, 5.802, 7.875, 9.484, 11.99, 8.405, 6.518
1952, 11, 69.89, 91.24, 102.4, 2.561, -1.416, -3.821
1952, 12, 355.3, 327.7, 310.6, -2.238, -6.108, -8.285
1953, 1, 200.9, 225.5, 230.4, 0.5209, -3.037, -5.06
1953, 2, 6.69, 8.004, 9.092, 1.722, -2.002, -4.147
1953, 3, 117.8, 119.5, 106.2, 1.777, -1.862, -3.561
1953, 4, 114.7, 103.6, 88.62, 4.653, 0.9637, -0.803
1953, 5, 115.7, 144, 148.5, 4.665, 1.172, -0.3407
1953, 6, 36.01, 51.92, 51.55, 10.25, 6.574, 5.026
1953, 7, 0.3946, 15.69, 30.31, 18.28, 14.49, 12.84
1953, 8, 1.596, 4.629, 7.88, 15.48, 11.75, 10.14
1953, 9, 1.548, 3.422, 4.616, 16.33, 12.36, 10.35
1953, 10, 31.36, 50.45, 63.1, 8.744, 5.035, 3.164
1953, 11, 92.46, 116.2, 123.6, 4.038, 0.3152, -1.45
1953, 12, 77, 72.19, 68.71, 1.431, -2.564, -4.922
1954, 1, 255.5, 280.1, 305.1, -0.8595, -4.618, -6.397
1954, 2, 157.8, 179.2, 191.5, 3.629, -0.6034, -3.612
