# Created by WEAP: 5/6/2021 11:59:34 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: OR_W_N Santiam (113,197 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (37,645 ha),  1000 - 2000 m (74,435 ha),  2000 - 3000 m (1,117 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m

1950, 1, 529.6, 475.6, 364.5, -5.643, -6.989, -10.22
1950, 2, 275.9, 257.8, 246.8, -2.246, -3.546, -6.828
1950, 3, 322.3, 289.9, 234.4, -0.1531, -1.72, -4.926
1950, 4, 117, 120.7, 125, 3.367, 1.614, -1.763
1950, 5, 48.27, 42.21, 34.16, 6.761, 5.3, 2.102
1950, 6, 114.8, 124, 137.9, 11.29, 9.973, 6.868
1950, 7, 17.75, 17.06, 16.59, 14.64, 13.56, 10.57
1950, 8, 21.34, 24.2, 25.34, 15.17, 14.18, 11.25
1950, 9, 52.95, 50.02, 52.84, 11.92, 10.82, 7.888
1950, 10, 500.2, 470.6, 413.4, 5.989, 4.74, 1.657
1950, 11, 379.1, 340.9, 302.9, 1.623, 0.2845, -2.945
1950, 12, 330.7, 320.9, 299.4, 1.668, 0.2612, -3.064
1951, 1, 419.3, 381.3, 327.8, -2.663, -4.08, -7.388
1951, 2, 287.6, 281, 275.7, -0.707, -2.292, -5.697
1951, 3, 178.8, 138.7, 102.3, -0.5008, -1.761, -5.029
1951, 4, 52.28, 49.17, 49.5, 6.024, 4.498, 1.154
1951, 5, 79.09, 78.83, 70.43, 8.174, 6.703, 3.498
1951, 6, 4.034, 5.527, 6.834, 12.02, 10.74, 7.603
1951, 7, 3.656, 2.951, 2.721, 15.19, 14.1, 11.14
1951, 8, 16.61, 17.82, 17.83, 13.64, 12.49, 9.498
1951, 9, 74.01, 81.7, 91.76, 12.25, 10.87, 7.714
1951, 10, 315.1, 289.1, 244, 5.808, 4.233, 0.9144
1951, 11, 347.7, 323.8, 267.3, 1.435, 0.04022, -3.298
1951, 12, 368.3, 347.1, 270, -2.597, -4.014, -7.36
1952, 1, 252.4, 227.3, 173.6, -3.511, -4.814, -8.121
1952, 2, 223, 211.3, 172.7, -1.604, -2.946, -6.211
1952, 3, 218.1, 205.7, 152.7, 0.18, -1.349, -4.65
1952, 4, 74.17, 68.97, 46.84, 5.483, 3.799, 0.4325
1952, 5, 66.01, 59.01, 40.34, 8.104, 6.728, 3.697
1952, 6, 141.2, 140.6, 141.4, 10.71, 9.699, 6.922
1952, 7, 0.02433, 0.021, 0.02918, 15.73, 14.87, 12.11
1952, 8, 6.744, 6.501, 7.171, 15.05, 14.08, 11.28
1952, 9, 31.81, 31.86, 30.3, 13.11, 11.8, 8.94
1952, 10, 17.04, 14.79, 9.62, 10.45, 8.86, 5.529
1952, 11, 67.04, 61.63, 46.97, 0.325, -1.551, -5.189
1952, 12, 347.4, 324.4, 263, -1.658, -3.15, -6.432
1953, 1, 675.2, 613.3, 481.3, 1.171, -0.3546, -3.587
1953, 2, 337.5, 325.7, 260.2, 0.9206, -0.5287, -3.804
1953, 3, 234.9, 220.1, 166.6, 1.648, 0.08926, -3.095
1953, 4, 121.8, 126.7, 109.9, 4.574, 3.109, -0.09243
1953, 5, 172.3, 170.1, 128.4, 7.027, 5.494, 2.379
1953, 6, 85.57, 86.71, 76.18, 9.926, 8.505, 5.408
1953, 7, 2.004, 1.812, 1.638, 15.97, 14.65, 11.76
1953, 8, 65.68, 65.9, 63.19, 15, 13.63, 10.67
1953, 9, 41.39, 39.34, 33.07, 13.74, 12.25, 9.163
1953, 10, 113.5, 98.03, 69.12, 7.865, 6.289, 3.062
1953, 11, 428.3, 400.8, 313.8, 3.822, 2.479, -0.6555
1953, 12, 513.9, 476.6, 372.6, 0.07921, -1.479, -4.658
1954, 1, 428, 399.5, 298.5, -1.716, -3.075, -6.234
1954, 2, 226.3, 206.7, 169.9, 0.7871, -0.3001, -3.443
1954, 3, 131.5, 126.4, 115, 0.9649, -0.4732, -3.753
1954, 4, 165.1, 167.4, 173.1, 4.828, 3.426, 0.3404
1954, 5, 100.5, 95.74, 86.13, 8.799, 7.497, 4.491
1954, 6, 152.7, 160.1, 167.3, 9.397, 8.051, 5.122
1954, 7, 27.36, 25.65, 23.42, 13.71, 12.55, 9.782
1954, 8, 51.33, 51.11, 51.94, 12.32, 11.1, 8.178
1954, 9, 58.7, 60.06, 61.56, 11.15, 9.705, 6.569
1954, 10, 167.4, 169.6, 157.3, 6.388, 4.93, 1.615
1954, 11, 178.6, 166.1, 157.9, 4.714, 3.238, -0.05954
1954, 12, 298.1, 269.7, 241.8, -0.9338, -2.408, -5.644
1955, 1, 138.5, 123.2, 107.5, -1.92, -3.395, -6.689
1955, 2, 179, 166.7, 160.4, -0.8616, -2.396, -5.681
1955, 3, 314, 307.2, 297.5, -0.708, -2.306, -5.56
1955, 4, 254.2, 266.3, 291.6, 1.707, 0.1624, -3.047
1955, 5, 77.48, 68.78, 60.61, 6.324, 4.77, 1.554
1955, 6, 56.53, 56.7, 59.69, 11.5, 10.16, 7.116
1955, 7, 43.6, 46.72, 49.42, 12.65, 11.36, 8.348
1955, 8, 0, 0, 0, 14.65, 13.33, 10.24
1955, 9, 84.95, 84.56, 91.74, 11.63, 10.2, 7.038
1955, 10, 323.7, 293.9, 250.3, 7.162, 5.634, 2.424
1955, 11, 467.6, 469.6, 465.9, -0.6055, -2.305, -5.59
1955, 12, 561, 561.8, 546.2, -1.036, -2.528, -5.738
1956, 1, 424.6, 396.6, 361.3, -1.422, -3.017, -6.31
1956, 2, 283.7, 274.8, 273.5, -2.989, -4.49, -7.724
1956, 3, 300.1, 305.2, 303.9, -0.1595, -1.581, -4.664
1956, 4, 51.14, 51.49, 54.48, 5.254, 3.709, 0.4732
1956, 5, 88.22, 87.61, 84.32, 9.637, 8.228, 5.105
1956, 6, 97.32, 92.19, 95.34, 10.48, 9.214, 6.163
1956, 7, 2.933, 2.191, 2.443, 16.48, 15.27, 12.24
1956, 8, 24.77, 25.39, 26.31, 14.52, 13.24, 10.16
1956, 9, 19.76, 16.09, 15.56, 12.39, 10.92, 7.731
1956, 10, 303, 278.2, 241.2, 5.646, 4.152, 0.943
1956, 11, 86.6, 82.24, 78.71, 1.598, -0.2517, -3.768
1956, 12, 341.5, 310.6, 285.4, -0.3296, -2.067, -5.45
1957, 1, 129, 125, 117.5, -5.086, -6.725, -10.26
