# Created by WEAP: 5/6/2021 11:59:44 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: OR_W_Upr Williamette (821,552 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (787,544 ha),  1000 - 2000 m (34,008 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m
1952, 12, 268.3, 328, 3.865, 0.2153
1953, 1, 423.5, 525.7, 6.68, 3.021
1953, 2, 189.2, 276.4, 5.295, 2.452
1953, 3, 159.4, 191.3, 5.927, 3.095
1953, 4, 85.28, 113.4, 8.54, 5.794
1953, 5, 136.8, 197.2, 10.45, 7.258
1953, 6, 58.49, 116.3, 12.6, 10.13
1953, 7, 0.2539, 0.221, 17.23, 15.41
1953, 8, 39.5, 55.27, 17.31, 15.21
1953, 9, 30.5, 39.46, 16.04, 14.08
1953, 10, 116.3, 136, 11.11, 8.753
1953, 11, 240.4, 332, 8.136, 5.812
1953, 12, 287.6, 395.4, 4.873, 1.796
1954, 1, 387.8, 455.9, 3.549, 0.752
1954, 2, 146, 124.3, 5.45, 3.001
1954, 3, 103.9, 113.5, 5.083, 2.497
1954, 4, 95.39, 111.5, 8.781, 6.633
1954, 5, 36.19, 57.82, 12.08, 9.848
1954, 6, 82.3, 152.6, 12.71, 10.42
1954, 7, 7.249, 13.19, 15.86, 13.87
1954, 8, 29.19, 46.14, 15.64, 13.19
1954, 9, 34.85, 61.04, 14.05, 11.63
1954, 10, 106.4, 103.4, 9.731, 7.288
1954, 11, 128.5, 96.43, 8.487, 5.706
1954, 12, 201, 251.8, 3.558, 0.5963
1955, 1, 125.2, 195.1, 2.668, -0.3358
1955, 2, 86.65, 100.2, 3.359, 0.5404
1955, 3, 182.4, 236.3, 4.201, 1.611
1955, 4, 172.6, 232.4, 6.006, 3.316
1955, 5, 37.32, 70.92, 10.49, 8.101
1955, 6, 42.47, 89.2, 14.5, 12.44
1955, 7, 21.76, 28.23, 15.43, 13.65
1955, 8, 0.2017, 0.006169, 16.77, 14.53
1955, 9, 47.72, 52.3, 14.66, 12.21
1955, 10, 225.5, 229.3, 10.77, 8.424
1955, 11, 213.2, 269.7, 5.212, 2.532
1955, 12, 476.3, 611.4, 4.398, 1.487
1956, 1, 364.5, 436.5, 4.111, 0.9329
1956, 2, 199, 236.9, 1.548, -0.9044
1956, 3, 167, 185.5, 5.508, 2.656
1956, 4, 34.34, 54.71, 9.328, 6.986
1956, 5, 82.63, 149.6, 12.97, 10.42
1956, 6, 64.1, 138.4, 13.49, 11.37
1956, 7, 1.321, 6.245, 18.27, 16.22
1956, 8, 11.22, 12.64, 17.32, 15.04
1956, 9, 19.6, 17.59, 15.47, 13.13
1956, 10, 267.7, 366.3, 9.658, 7.087
1956, 11, 39.06, 59.85, 4.982, 2.964
1956, 12, 172.9, 272.3, 3.751, 1.117
1957, 1, 109.4, 131.7, -0.6763, -2.982
1957, 2, 188, 235.8, 4.813, 2.481
1957, 3, 252.3, 325.5, 6.95, 4.167
1957, 4, 65.58, 74, 9.704, 7.253
1957, 5, 100.5, 123.9, 13.11, 10.71
1957, 6, 42.22, 77.83, 15.33, 13.25
1957, 7, 7.129, 13.11, 16.6, 14.41
1957, 8, 8.987, 12.1, 16.22, 13.82
1957, 9, 29.04, 45.13, 17.03, 14.73
1957, 10, 109.8, 151.3, 10.4, 7.629
1957, 11, 88.54, 123.3, 5.173, 2.484
1957, 12, 362.5, 484.5, 4.988, 1.86
1958, 1, 284.6, 337.4, 4.818, 1.976
1958, 2, 267.9, 334.7, 8.155, 5.478
1958, 3, 86.55, 128.2, 5.957, 3.074
1958, 4, 106.8, 133.8, 8.882, 6.072
1958, 5, 48.64, 69.48, 14.64, 12.4
1958, 6, 98.78, 200.5, 16.32, 13.95
1958, 7, 1.868, 6.977, 20.19, 17.83
1958, 8, 3.739, 6.281, 19.84, 17.49
1958, 9, 35.29, 40.35, 15.59, 12.96
1958, 10, 80.22, 90.4, 11.82, 9.453
1958, 11, 252.9, 299, 7.123, 4.598
1958, 12, 146, 189.3, 6.81, 4.032
1959, 1, 351.5, 349.2, 5.12, 2.399
1959, 2, 164.6, 174.3, 4.532, 1.752
1959, 3, 144.6, 175.9, 6.763, 4.24
1959, 4, 36.19, 52.82, 9.685, 7.538
1959, 5, 85.23, 122.6, 10.85, 8.474
1959, 6, 42.28, 75.92, 15.06, 13.04
1959, 7, 7.251, 8.868, 18.69, 16.38
1959, 8, 1.243, 1.287, 17.46, 14.93
1959, 9, 73.5, 107, 14.09, 11.91
1959, 10, 97.75, 156.3, 11.52, 9.068
1959, 11, 67.17, 83.78, 6.255, 3.879
1959, 12, 113.7, 126.4, 3.832, 1.219
1960, 1, 151.1, 175.7, 2.263, 0.01109
1960, 2, 207.6, 231.9, 4.811, 2.124
1960, 3, 259.5, 314.1, 6.908, 4.724
1960, 4, 118.8, 168.9, 9.01, 6.563
1960, 5, 154.4, 212.7, 10.71, 8.372
1960, 6, 10.39, 19.66, 15.58, 13.33
1960, 7, 0.194, 2.11, 18.84, 16.75
1960, 8, 23.97, 36.79, 16.6, 14.32
1960, 9, 20.19, 21.79, 15.37, 13.17
1960, 10, 110.2, 149.4, 11.24, 8.866
1960, 11, 317.6, 370, 6.434, 3.675
1960, 12, 105.3, 128, 3.336, 0.9069
1961, 1, 146.9, 119.6, 5.361, 2.606
1961, 2, 380.4, 414, 6.827, 3.95
1961, 3, 252.7, 274.1, 6.69, 3.74
1961, 4, 63.72, 78.78, 8.869, 6.533
1961, 5, 88.47, 112.7, 11.54, 9.249
1961, 6, 22.64, 44.53, 16.67, 14.69
1961, 7, 8.813, 9.752, 18.27, 16.06
1961, 8, 9.995, 12.6, 19.44, 17.4
1961, 9, 37.47, 53.67, 13.69, 11.22
1961, 10, 158.7, 224.7, 10.36, 7.712
1961, 11, 230, 344, 4.631, 1.982
1961, 12, 214.7, 275.2, 4.167, 0.9283
1962, 1, 66.49, 119.5, 2.023, -0.7187
1962, 2, 132.6, 108.9, 4.593, 2.002
1962, 3, 203.7, 211.6, 5.511, 2.867
1962, 4, 100.2, 137.6, 10.1, 8.022
1962, 5, 87.8, 135.2, 9.776, 7.606
1962, 6, 21.63, 42.3, 14.33, 12.23
1962, 7, 0.496, 0.5423, 17.18, 15.07
1962, 8, 25.85, 40.28, 16.96, 14.89
1962, 9, 44.72, 44.43, 15.86, 13.74
1962, 10, 185.6, 226, 10.52, 8.181
1962, 11, 210.2, 246.8, 7.586, 4.957
1962, 12, 113.5, 158, 4.612, 1.932
1963, 1, 80.8, 92.66, 0.3757, -2.025
1963, 2, 169.3, 227.3, 8.346, 5.699
1963, 3, 190.3, 163.9, 6.342, 3.812
1963, 4, 166.1, 202.6, 7.275, 4.574
1963, 5, 126.4, 162.9, 11.99, 9.577
1963, 6, 73.19, 158.8, 14.2, 11.6
1963, 7, 16.24, 33.8, 15.6, 13.12
1963, 8, 5.416, 0.8397, 17.51, 15
1963, 9, 49.06, 73.01, 17.36, 15.12
1963, 10, 106.4, 115.7, 11.45, 8.721
1963, 11, 226.6, 296.8, 6.981, 3.99
1963, 12, 130.6, 169.9, 3.896, 1.425
1964, 1, 418.2, 524.3, 4.059, 0.6421
1964, 2, 53.75, 77.03, 4.178, 1.37
1964, 3, 153.4, 199.5, 5.48, 2.371
1964, 4, 57.84, 95.75, 7.568, 4.674
1964, 5, 32.19, 53.08, 10.12, 7.55
1964, 6, 64.59, 142.7, 13.79, 11.29
1964, 7, 14.93, 17.24, 17.32, 14.87
1964, 8, 14.58, 21.49, 16.8, 14.34
1964, 9, 20.93, 33.59, 14.1, 11.29
1964, 10, 43.25, 52.17, 11.55, 9.263
1964, 11, 261.2, 331.2, 4.775, 2.017
1964, 12, 526.2, 718.8, 3.693, 0.7756
1965, 1, 329.2, 378.9, 3.555, 0.5764
1965, 2, 64.12, 94.68, 5.394, 2.553
1965, 3, 31.35, 44.98, 7.263, 4.199
1965, 4, 89.79, 125.1, 9.635, 7.06
1965, 5, 49.1, 77.65, 10.4, 7.622
1965, 6, 18.58, 32.76, 14.18, 11.72
1965, 7, 5.521, 4.942, 18.29, 16.05
1965, 8, 26.42, 41.9, 18.05, 15.67
1965, 9, 2.112, 4.583, 14.44, 11.38
1965, 10, 78.32, 94.66, 12.24, 9.784
1965, 11, 196.2, 205.2, 8.117, 5.06
1965, 12, 245.4, 237.3, 2.669, -0.2625
1966, 1, 326.9, 418.6, 3.498, 0.1985
1966, 2, 87.74, 105.9, 4.249, 1.338
1966, 3, 208.6, 198.9, 6.331, 3.456
1966, 4, 31.82, 43.99, 9.895, 7.299
1966, 5, 22.72, 32.59, 11.89, 9.461
1966, 6, 32.01, 63.03, 14.98, 12.46
1966, 7, 16.67, 41.85, 17.04, 14.27
1966, 8, 3.428, 6.705, 17.69, 14.9
1966, 9, 39.19, 55.45, 16.14, 13.39
1966, 10, 96.08, 139.7, 10.67, 8.005
1966, 11, 228.3, 315, 7.139, 4.131
1966, 12, 232.8, 244.7, 5.41, 1.908
1967, 1, 300.6, 363.4, 4.965, 1.469
1967, 2, 80.51, 104.3, 5.315, 2.315
1967, 3, 135.8, 146.8, 5.537, 2.599
1967, 4, 88.39, 129.2, 6.403, 3.65
1967, 5, 49.28, 80.95, 11.72, 9.104
1967, 6, 26.95, 49.21, 16.31, 13.62
1967, 7, 1.742E-5, 0, 18.6, 16.03
1967, 8, 0.003898, 0.05222, 20.47, 17.86
1967, 9, 49.39, 71.58, 17.41, 14.76
1967, 10, 199.5, 230.6, 10.95, 8.016
1967, 11, 99.96, 100.2, 7.291, 4.7
1967, 12, 178.7, 199.7, 3.5, -0.2154
1968, 1, 213.8, 223.2, 3.59, 0.3528
1968, 2, 195.1, 176.3, 7.723, 4.848
1968, 3, 114.5, 113.2, 7.945, 5.213
1968, 4, 46.32, 70.69, 7.852, 5.307
1968, 5, 103.6, 119.2, 11.29, 8.861
1968, 6, 36.74, 59.51, 14.94, 12.64
1968, 7, 4.614, 9.511, 18.09, 15.69
1968, 8, 116.9, 145.1, 16.94, 14.58
1968, 9, 58.09, 71.1, 15.16, 12.64
1968, 10, 191.4, 187.8, 10.07, 7.337
1968, 11, 224.4, 315.9, 7.102, 3.94
1968, 12, 335.5, 320.3, 2.961, -0.02953
1969, 1, 325.6, 371.2, 0.9538, -1.761
1969, 2, 99.29, 100.9, 3.07, 0.1344
1969, 3, 77.58, 107.9, 6.879, 3.83
1969, 4, 75.64, 103.3, 8.42, 5.873
1969, 5, 67.41, 88.05, 13.48, 10.98
1969, 6, 114.3, 217.5, 16.27, 13.41
1969, 7, 1.429, 2.577, 16.85, 14.4
1969, 8, 0.4028, 0.09049, 16.43, 13.98
1969, 9, 58.48, 53.67, 15.22, 12.63
1969, 10, 143.4, 169.2, 9.492, 6.671
1969, 11, 79.79, 91.58, 6.439, 3.719
1969, 12, 320.4, 403.6, 4.814, 1.882
1970, 1, 435.1, 469, 4.443, 1.654
1970, 2, 115.1, 99.29, 6.374, 3.64
1970, 3, 86.66, 129.9, 6.917, 4.035
1970, 4, 106.3, 161.7, 6.754, 3.703
1970, 5, 41.43, 60.82, 11.63, 9.064
1970, 6, 27.51, 55.23, 16.53, 14.13
1970, 7, 0.6926, 0.892, 18.19, 15.74
1970, 8, 0.4668, 1.292, 17.42, 14.9
1970, 9, 45.46, 69.85, 13.49, 10.54
1970, 10, 146.7, 193.5, 9.828, 7.001
1970, 11, 231.9, 285.9, 6.674, 4.005
1970, 12, 296.8, 288.5, 3.111, -0.04354
1971, 1, 314.3, 429.2, 2.949, -0.4632
1971, 2, 156.1, 181.3, 4.22, 1.421
1971, 3, 226.3, 249.1, 4.659, 1.578
1971, 4, 117.2, 123.2, 7.672, 4.844
1971, 5, 74.59, 100.3, 11.58, 8.95
1971, 6, 76.46, 107.2, 13, 10.62
1971, 7, 2.1, 5.538, 17.74, 15.5
1971, 8, 32.14, 35.71, 18.77, 16.43
1971, 9, 79.44, 107.7, 13.82, 11.13
1971, 10, 110.9, 132.6, 9.003, 6.202
1971, 11, 241.7, 305.2, 5.561, 2.55
1971, 12, 280.8, 350.4, 2.748, -0.4526
1972, 1, 340.4, 437.2, 2.466, -0.7287
1972, 2, 189.4, 229, 5.159, 2.216
1972, 3, 211, 286.6, 7.939, 4.973
1972, 4, 155.2, 182.4, 6.827, 4.394
1972, 5, 75.65, 93.76, 12.46, 9.712
1972, 6, 42.34, 49.69, 14.83, 12.41
1972, 7, 1.24, 1.611, 18.94, 16.42
1972, 8, 17.2, 20.91, 18.92, 16.25
1972, 9, 64.63, 78.25, 13.77, 11.12
1972, 10, 53.88, 97.03, 10.03, 7.23
1972, 11, 113.2, 123.8, 7.052, 3.984
1972, 12, 271.8, 263.8, 0.813, -2.06
1973, 1, 186.2, 195.9, 2.41, -0.4726
1973, 2, 63.66, 67.12, 6.096, 3.621
1973, 3, 132.3, 158, 5.874, 2.88
1973, 4, 52.33, 87.85, 8.976, 6.275
1973, 5, 35.76, 54.14, 12.58, 10.42
1973, 6, 49.65, 78.08, 15.11, 12.69
1973, 7, 0.1927, 0.7162, 17.9, 15.53
1973, 8, 13.4, 16.8, 16.28, 14.08
1973, 9, 79.71, 100.4, 15.47, 12.91
1973, 10, 100.7, 132.3, 10.34, 7.474
1973, 11, 494, 563.7, 5.255, 1.94
1973, 12, 343.2, 311, 5.415, 2.378
1974, 1, 366, 385.1, 1.703, -1.343
1974, 2, 231.1, 231.2, 4.004, 1.029
1974, 3, 276.7, 278.5, 6.591, 3.296
1974, 4, 97.89, 160.5, 8.451, 5.404
1974, 5, 46.04, 57.57, 10.76, 8.052
1974, 6, 31.65, 58.8, 15.3, 12.91
1974, 7, 22.31, 18.19, 17.32, 15.02
1974, 8, 5.346, 8.123, 18.31, 15.83
1974, 9, 3.814, 3.058, 17.6, 14.72
1974, 10, 53.85, 73.51, 10.93, 8.104
1974, 11, 176.1, 182.2, 7.16, 4.185
1974, 12, 288.6, 337, 5.189, 1.467
1975, 1, 233.9, 307.7, 5.007, 1.196
1975, 2, 204, 225.2, 4.452, 1.366
1975, 3, 202, 239.6, 5.327, 2.269
1975, 4, 92.36, 134.3, 6.253, 3.305
1975, 5, 73.53, 93.31, 11.52, 8.851
1975, 6, 39.98, 64.61, 14.15, 11.58
1975, 7, 14.58, 27.14, 17.85, 15.52
1975, 8, 48.88, 65.58, 16.16, 13.58
1975, 9, 0.4471, 1.803, 16.43, 13.69
1975, 10, 207.3, 272.5, 10.46, 7.542
1975, 11, 213.9, 247.6, 5.641, 2.331
1975, 12, 236.8, 325, 4.682, 1.512
1976, 1, 263.2, 328.4, 4.153, 0.9703
1976, 2, 214.6, 186.6, 4.073, 1.153
1976, 3, 164.5, 182.4, 5.261, 2.388
1976, 4, 80.07, 118.8, 7.631, 4.884
1976, 5, 47.08, 58.59, 11.48, 9.199
1976, 6, 19.61, 33.09, 12.87, 10.37
1976, 7, 14.71, 30.31, 17.24, 14.81
1976, 8, 58.07, 113.6, 16.78, 14.05
1976, 9, 28.57, 30.14, 16.01, 13.18
1976, 10, 68.32, 82.26, 11.15, 8.503
1976, 11, 39.64, 44.8, 7.563, 5.001
1976, 12, 51.2, 56.17, 2.569, -0.1916
1977, 1, 42.81, 62.87, 2.529, -0.3581
1977, 2, 118.7, 95.53, 6.18, 3.636
1977, 3, 172.5, 197.6, 5.521, 2.506
1977, 4, 39.42, 54.86, 9.402, 6.991
1977, 5, 139.9, 193.2, 9.735, 7.115
1977, 6, 19.88, 14.7, 15.32, 13.29
1977, 7, 2.83, 2.704, 16.63, 14.18
1977, 8, 45.61, 64.27, 19.77, 17.41
1977, 9, 72.69, 103.2, 14.04, 11.46
1977, 10, 110.7, 115, 10.77, 8.061
1977, 11, 237.9, 286.8, 5.749, 2.909
1977, 12, 358, 382.1, 5.402, 2.66
1978, 1, 228, 205.3, 4.992, 2.445
1978, 2, 118.3, 139.5, 6.32, 3.32
1978, 3, 58.16, 68.46, 8.601, 6.238
1978, 4, 142.6, 138.9, 8.312, 5.534
1978, 5, 95.05, 102.2, 10.64, 8.021
1978, 6, 36.63, 67.22, 15.9, 13.29
1978, 7, 15.19, 24.59, 17.78, 15.14
1978, 8, 58.62, 92.03, 17.59, 14.74
1978, 9, 91.68, 115.4, 14.05, 10.98
1978, 10, 19.26, 20.43, 11.42, 9.06
1978, 11, 144.7, 178, 3.752, 1.151
1978, 12, 121.4, 175, 1.333, -1.615
1979, 1, 104, 150.9, -0.9167, -2.882
1979, 2, 288.4, 297.8, 4.267, 1.004
1979, 3, 103.7, 128.3, 8.064, 5.301
1979, 4, 137.9, 205.5, 8.933, 6.148
1979, 5, 76.57, 83.89, 12.29, 9.784
1979, 6, 27.65, 50.02, 15.03, 12.66
1979, 7, 6.085, 7.429, 18.16, 15.69
1979, 8, 41.84, 57.02, 17.14, 14.53
1979, 9, 49.71, 43.16, 16.38, 14.03
1979, 10, 229.6, 241.9, 12.61, 9.892
1979, 11, 146.9, 174.9, 5.423, 2.721
1979, 12, 204.7, 181.9, 5.374, 2.21
1980, 1, 254.1, 297.9, 1.78, -0.5541
1980, 2, 134.9, 120.8, 5.612, 3.328
1980, 3, 148.7, 171.4, 6.303, 3.447
1980, 4, 113.7, 122.6, 9.575, 6.924
1980, 5, 49.37, 80.59, 10.98, 8.368
1980, 6, 66.06, 117.1, 12.99, 10.36
1980, 7, 8.304, 11.58, 17.65, 15.08
1980, 8, 2.113, 2.962, 16.17, 13.55
1980, 9, 28.75, 40.52, 15.26, 12.47
1980, 10, 73.22, 88.41, 11.52, 8.94
1980, 11, 196.9, 230.1, 7.438, 4.538
1980, 12, 378.5, 366, 5.186, 2.059
1981, 1, 74.38, 86.98, 4.522, 2.298
1981, 2, 151.4, 170.2, 5.441, 2.887
1981, 3, 123, 143.6, 7.134, 4.368
1981, 4, 81.03, 100.2, 8.953, 6.345
1981, 5, 100.8, 127.8, 11.31, 8.838
1981, 6, 110.4, 157.1, 14.16, 11.9
1981, 7, 5.147, 10.85, 17.11, 14.49
1981, 8, 1.505, 1.17, 19.03, 16.61
1981, 9, 75.6, 93.79, 15.62, 13.01
1981, 10, 181.7, 173.2, 9.811, 7.106
1981, 11, 219.2, 243.3, 7.071, 4.219
1981, 12, 470.5, 579.3, 4.983, 1.968
1982, 1, 270.4, 315.1, 2.058, -0.9311
1982, 2, 235.7, 215.8, 4.377, 1.455
1982, 3, 126.9, 141.6, 6.027, 3.318
1982, 4, 152, 151.7, 7.067, 4.461
1982, 5, 15.54, 17.85, 11.52, 8.847
1982, 6, 68.3, 119.1, 15.64, 12.99
1982, 7, 13.25, 23.52, 16.7, 14.09
1982, 8, 16.79, 25.01, 17.67, 14.95
1982, 9, 69.95, 105.2, 14.95, 11.71
1982, 10, 171.8, 213.3, 10.76, 7.963
1982, 11, 173, 179.1, 4.76, 2.109
1982, 12, 331.1, 324.1, 3.542, 0.556
1983, 1, 225.4, 215.1, 4.9, 2.028
1983, 2, 318.3, 299.7, 6.455, 3.409
1983, 3, 289.3, 274.7, 8.035, 4.928
1983, 4, 93.65, 125.7, 8.71, 5.831
1983, 5, 73.78, 96.29, 12.59, 9.954
1983, 6, 80.18, 122.6, 13.77, 11.29
1983, 7, 44.54, 67.97, 15.99, 13.34
1983, 8, 48.41, 55.29, 17.83, 15.21
1983, 9, 14.16, 19.85, 14.13, 11.42
1983, 10, 61.35, 85.32, 10.67, 8.084
1983, 11, 317, 321.1, 7.394, 4.023
1983, 12, 243.1, 312.8, 1.788, -0.6984
1984, 1, 92.36, 103.9, 4.268, 0.9942
1984, 2, 249.9, 291, 5.782, 2.632
1984, 3, 168.4, 213.1, 8.326, 5.251
1984, 4, 149.6, 192.5, 7.779, 4.767
1984, 5, 111.4, 127.5, 10.92, 8.459
1984, 6, 139.3, 210.1, 13.42, 10.73
1984, 7, 5.212, 4.095, 17.65, 15.16
1984, 8, 3.201, 8.743, 17.53, 14.94
1984, 9, 27.95, 34.36, 14.8, 11.79
1984, 10, 201.7, 245, 9.318, 6.342
1984, 11, 420.1, 465.4, 5.858, 2.499
1984, 12, 143.7, 170.9, 2.101, -0.9006
1985, 1, 17.37, 26.67, 1.196, -0.9209
1985, 2, 141.2, 161, 3.49, 0.5062
1985, 3, 147.5, 144.1, 5.143, 2.169
1985, 4, 49.16, 79.13, 10.08, 7.505
1985, 5, 44, 55.31, 11.67, 9.038
1985, 6, 84.72, 106.6, 15.35, 12.82
1985, 7, 15.69, 18.2, 19.69, 17.07
1985, 8, 8.205, 10.15, 17.25, 14.44
1985, 9, 55.97, 80.34, 13.31, 10.02
1985, 10, 171.2, 197.3, 10.01, 7.061
1985, 11, 150.2, 177.2, 2.211, -0.6244
1985, 12, 105.9, 104.3, 0.1881, -2.01
1986, 1, 241.5, 269.5, 5.169, 2.293
1986, 2, 338.4, 366.8, 5.654, 2.73
1986, 3, 122.4, 146, 9.146, 6.326
1986, 4, 76.07, 107.2, 8.202, 5.548
1986, 5, 89.18, 111.4, 11.77, 9.291
1986, 6, 21.46, 38, 16.64, 14.23
1986, 7, 18.87, 28.78, 16, 13.56
1986, 8, 0.5202, 1.472, 19.62, 16.99
1986, 9, 124.8, 178, 13.54, 10.33
1986, 10, 89.76, 99.83, 11.61, 8.654
1986, 11, 260.4, 306.1, 7.028, 3.882
1986, 12, 116.6, 115.9, 3.395, 0.4162
1987, 1, 259.7, 262.9, 3.138, -0.2222
1987, 2, 129.2, 135.4, 5.672, 2.713
1987, 3, 132.8, 125, 7.364, 4.632
1987, 4, 59.77, 76.94, 10.63, 8.515
1987, 5, 55.23, 62.89, 13.26, 10.66
1987, 6, 12.5, 15.49, 16.16, 13.85
1987, 7, 58.44, 116.2, 16.63, 13.77
1987, 8, 3.281, 4.516, 18.05, 14.93
1987, 9, 6.416, 5.558, 15.71, 12.8
1987, 10, 10.17, 6.252, 12.71, 9.784
1987, 11, 126.8, 142.6, 7.146, 3.978
1987, 12, 352.4, 345.8, 2.906, -0.02285
1988, 1, 272.4, 298.2, 2.947, -0.1142
1988, 2, 55.26, 72.59, 5.489, 2.634
1988, 3, 144, 164.1, 6.825, 3.925
1988, 4, 142.2, 184.2, 9.508, 6.786
1988, 5, 133.8, 168.3, 10.97, 8.263
1988, 6, 66.28, 111.2, 14.27, 11.46
1988, 7, 4.43, 4.59, 18.11, 15.32
1988, 8, 0.3223, 0.1909, 17.48, 14.6
1988, 9, 37.42, 53.05, 15.43, 12.25
1988, 10, 11.74, 14.08, 12.96, 10.17
1988, 11, 356.5, 410.3, 6.73, 3.137
1988, 12, 149.2, 160, 3.406, -0.04802
1989, 1, 203.3, 273.8, 3.849, 0.1258
1989, 2, 96.42, 79.75, 0.728, -2.097
1989, 3, 272.6, 302.6, 6.372, 3.357
1989, 4, 54.65, 90.92, 11.34, 8.392
1989, 5, 79.46, 100.9, 11.76, 8.647
1989, 6, 37.54, 49.08, 15.6, 12.56
1989, 7, 16.14, 37.04, 16.33, 13.44
1989, 8, 45.27, 91.5, 16.75, 13.68
1989, 9, 17.58, 25.89, 16.27, 12.84
1989, 10, 96.95, 107.3, 10.44, 7.356
1989, 11, 118.3, 145.8, 6.942, 3.256
1989, 12, 87.92, 75.1, 3.265, -0.3059
1990, 1, 348.9, 340.1, 4.609, 1.175
1990, 2, 180.6, 183.3, 3.399, 0.03424
1990, 3, 86.5, 95.48, 7.919, 4.988
1990, 4, 92.52, 138.5, 10.67, 8.062
1990, 5, 84.04, 106.3, 11.31, 8.501
1990, 6, 59.63, 85.67, 14.93, 12.16
1990, 7, 15.36, 24.57, 19.27, 16.34
1990, 8, 43.38, 58.41, 18.79, 15.87
1990, 9, 13.73, 19.9, 16.88, 13.96
1990, 10, 217.6, 232.5, 9.99, 6.985
1990, 11, 192.9, 232.9, 6.654, 3.144
1990, 12, 119.8, 142.8, -0.08735, -3.443
1991, 1, 113.7, 130.7, 2.537, -1.074
1991, 2, 123.9, 140.3, 7.984, 4.761
1991, 3, 209, 223.6, 5.653, 2.803
1991, 4, 135.3, 153.6, 8.147, 5.081
1991, 5, 153.5, 188.1, 10.14, 7.209
1991, 6, 42.03, 61.82, 13.05, 10.54
1991, 7, 7.623, 9.28, 18.49, 15.92
1991, 8, 18.57, 23.31, 18.49, 15.78
1991, 9, 1.834, 1.012, 17.12, 14.01
1991, 10, 97.37, 138.9, 11.52, 8.506
1991, 11, 238.6, 337.2, 7.444, 4.478
1991, 12, 150.1, 172, 4.076, 0.8144
1992, 1, 155, 140, 5.303, 1.672
1992, 2, 138.2, 114.9, 7.779, 4.86
