# Created by WEAP: 5/6/2021 11:59:45 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: MT_NE_Missouri (8,562,118 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (3,837,047 ha),  1000 - 2000 m (4,525,009 ha),  2000 - 3000 m (200,061 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m

1950, 1, 13.97, 23.27, 111.8, -22.42, -20.43, -20.65
1950, 2, 4.968, 5.294, 29.52, -4.289, -1.512, -4.684
1950, 3, 29.7, 39.78, 113.4, -3.955, -3.784, -7.291
1950, 4, 16.9, 32.48, 91.97, 4.492, 3.163, -1.156
1950, 5, 20.93, 29.1, 48.02, 10.57, 8.266, 3.375
1950, 6, 84.55, 85.94, 108.8, 15.35, 12.97, 8.211
1950, 7, 41.91, 57, 73.52, 19.29, 16.82, 11.89
1950, 8, 34.21, 41.44, 51.92, 18.35, 16.29, 11.6
1950, 9, 42.81, 29.47, 50.6, 13.35, 11.28, 6.754
1950, 10, 9.679, 16.02, 60.49, 8.789, 7.321, 3.483
1950, 11, 12.39, 22.79, 88.13, -2.6, -2.768, -6.035
1950, 12, 10.93, 19.6, 67.89, -3.696, -2.383, -4.98
1951, 1, 5.96, 12.85, 65.56, -10.33, -9.724, -12.48
1951, 2, 9.472, 17.91, 92.65, -6.759, -6.106, -8.422
1951, 3, 10.53, 27.29, 90.04, -7.855, -7.913, -10.6
1951, 4, 16.37, 33.4, 88.44, 4.482, 3.116, -1.109
1951, 5, 33.53, 42.93, 68.72, 12.95, 10.34, 5.528
1951, 6, 61.36, 76.54, 78.4, 13.45, 10.73, 6.014
1951, 7, 38.35, 43.32, 57.51, 20.95, 18.22, 13.5
1951, 8, 57.27, 75.62, 96.75, 18.44, 15.73, 11.12
1951, 9, 33.43, 39.36, 62.36, 11.47, 9.76, 5.526
1951, 10, 26.72, 40.75, 92.65, 5.576, 3.592, -0.3681
1951, 11, 8.027, 10.21, 46.79, -0.8235, -0.7776, -4.43
1951, 12, 28.07, 38.83, 127.2, -11.58, -10.9, -13.23
1952, 1, 13.08, 15.88, 61.11, -12.4, -10.67, -12.38
1952, 2, 13.16, 18.67, 56.58, -5.047, -4.013, -7.539
1952, 3, 10.04, 12.98, 53.02, -4.881, -3.978, -7.507
1952, 4, 4.718, 8.666, 23.09, 10.22, 8.199, 3.431
1952, 5, 43.43, 69.22, 125.9, 13.09, 10.86, 6.15
1952, 6, 32.85, 44.71, 71.16, 17.52, 14.56, 9.826
1952, 7, 23.74, 30.28, 44.48, 19.7, 17.09, 12.43
1952, 8, 19.81, 32.4, 53.12, 19.86, 17.43, 12.8
1952, 9, 21.45, 18.27, 27.79, 16.1, 14.17, 9.752
1952, 10, 1.693, 7.052, 17.56, 8.273, 8.003, 4.341
1952, 11, 6.978, 13.76, 45.36, -0.6952, -1.202, -5.209
1952, 12, 3.537, 4.868, 33.11, -3.82, -2.702, -6.098
1953, 1, 7.11, 23.09, 136.7, -2.614, -1.915, -4.512
1953, 2, 12.36, 24.24, 99.02, -1.848, -1.943, -5.83
