# Created by WEAP: 5/6/2021 11:59:38 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: AZ_APS_SW_Lwr Colorado (2,030,759 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (2,023,934 ha),  1000 - 2000 m (6,825 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m

1950, 1, 1.893, 6.059, 9.1, 6.247
1950, 2, 4.637, 9.584, 14.83, 12.06
1950, 3, 8.206, 9.471, 17.34, 14.2
1950, 4, 0.04024, 0.3332, 22.05, 19.27
1950, 5, 0.05058, 0, 23.45, 20.66
1950, 6, 0.0004764, 0.04655, 28.04, 25.65
1950, 7, 28.31, 57.88, 31.4, 28.96
1950, 8, 1.468, 8.117, 31.9, 29.37
1950, 9, 7.55, 20.38, 27.42, 24.5
1950, 10, 0, 0, 24.5, 21.94
1950, 11, 0.1121, 0.6831, 17.65, 15.26
1950, 12, 0.2381, 0.09222, 13.97, 11.68
1951, 1, 16.08, 33.52, 10.59, 7.932
1951, 2, 1.092, 3.043, 12.88, 9.899
1951, 3, 0.5236, 3.25, 15.91, 12.79
1951, 4, 13.72, 38.06, 20.07, 16.89
1951, 5, 6.861, 12.22, 24.15, 21.64
1951, 6, 0, 0, 27.53, 24.97
1951, 7, 7.359, 19.95, 32.49, 30.65
1951, 8, 90.88, 120.2, 30.79, 28.13
1951, 9, 0.8796, 2.17, 28.99, 26.43
1951, 10, 14.4, 33.66, 22.13, 19.13
1951, 11, 11.92, 21.11, 14.85, 11.81
1951, 12, 9.398, 26.16, 10.82, 7.463
1952, 1, 12.42, 22.23, 9.551, 6.77
1952, 2, 3.464, 4.189, 12.32, 9.202
1952, 3, 34.6, 94.92, 13.67, 10.11
1952, 4, 24.19, 51.98, 19.87, 16.77
1952, 5, 0.008941, 0, 25.98, 23.19
1952, 6, 8.541, 11.18, 27.48, 25.5
1952, 7, 6.821, 16.68, 32.18, 29.86
1952, 8, 7.469, 11.08, 32.74, 30.76
1952, 9, 2.508, 15.06, 29.93, 27.7
1952, 10, 0.135, 0, 24.95, 23.3
1952, 11, 20.43, 45.43, 13.91, 11.68
1952, 12, 22.42, 23.97, 10.47, 8.355
1953, 1, 3.047, 5.027, 13.02, 11.43
1953, 2, 5.889, 17.8, 12.44, 10.26
1953, 3, 6.015, 8.091, 16.25, 14.06
1953, 4, 1.598, 6.264, 19.55, 16.72
1953, 5, 0.01789, 0.3223, 22.08, 18.64
1953, 6, 0, 0, 28.41, 26.09
1953, 7, 8.747, 30.54, 33.83, 31.28
1953, 8, 9.364, 20.26, 32.4, 29.58
1953, 9, 0.1066, 0, 29.68, 27.34
1953, 10, 0.01606, 0.03116, 22.79, 19.89
1953, 11, 1.68, 1.343, 16.52, 14.54
1953, 12, 2.052, 3.334, 10.91, 8.624
1954, 1, 20.5, 45.96, 11.39, 8.982
1954, 2, 2.076, 6.966, 16.31, 14.55
1954, 3, 25.06, 50, 15.2, 12.53
1954, 4, 0.3634, 0.0478, 22.25, 20.08
1954, 5, 0.2264, 0.6781, 25.16, 23.18
1954, 6, 0.02434, 0.3236, 28.35, 26.36
1954, 7, 11.19, 33.41, 33.36, 31.17
1954, 8, 5.967, 9.349, 31.1, 28.75
1954, 9, 4.798, 9.37, 29.41, 27.22
1954, 10, 1.902, 3.561, 23.41, 21.59
1954, 11, 1.281, 3.079, 17.42, 15.47
1954, 12, 0.6923, 1.387, 11.31, 9.607
1955, 1, 40.3, 67.6, 9.522, 6.859
1955, 2, 3.583, 0.4089, 11.33, 8.415
1955, 3, 2.605, 2.215, 15.92, 13.53
1955, 4, 1.079, 3.352, 19.13, 16.15
1955, 5, 0.01509, 0, 22.8, 21
1955, 6, 0.005901, 0.2925, 28.39, 26.31
1955, 7, 13.51, 51.7, 31.29, 28.52
1955, 8, 42.3, 72.01, 31.43, 28.8
1955, 9, 0.3055, 0, 29.15, 26.44
1955, 10, 2.995, 9.017, 24.31, 22.3
1955, 11, 0.7475, 2.01, 15.81, 13.39
1955, 12, 2.194, 3.571, 12.54, 10.78
1956, 1, 7.626, 1.941, 12.41, 10.79
1956, 2, 1.652, 2.963, 10.54, 7.875
1956, 3, 0.122, 0, 16.79, 14.54
1956, 4, 2.184, 4.983, 19.38, 16.93
1956, 5, 0.01235, 0, 24.5, 22.5
1956, 6, 0.08583, 2.426, 29.88, 28.27
1956, 7, 10.47, 23.65, 31.76, 29.46
1956, 8, 7.795, 3.567, 31.29, 29.05
1956, 9, 0.394, 1.807, 30.59, 28.72
1956, 10, 1.972, 6.413, 21.69, 19.24
1956, 11, 0.2849, 0, 14.81, 12.77
1956, 12, 0.08872, 0.1202, 12.04, 9.778
1957, 1, 25.51, 54.29, 11.32, 8.749
1957, 2, 3.55, 19.15, 15.72, 14.09
1957, 3, 2.115, 4.373, 17.17, 14.43
1957, 4, 4.038, 10.65, 19.87, 17.2
1957, 5, 0.4278, 2.287, 22.9, 20.22
1957, 6, 0.7631, 4.066, 30.67, 28.81
1957, 7, 19.62, 50.98, 33.41, 31.65
1957, 8, 21.69, 33.66, 31.39, 29.47
1957, 9, 0.02732, 0.02105, 29.34, 26.92
1957, 10, 38.07, 58.51, 21.07, 18.57
1957, 11, 2.957, 11.11, 13.89, 11.02
1957, 12, 3.124, 6.967, 12.56, 10.61
1958, 1, 5.831, 4.51, 11.91, 9.732
1958, 2, 31.99, 41.95, 14.95, 12.27
1958, 3, 22.11, 47.2, 14.52, 11.3
1958, 4, 13.62, 22.9, 19.99, 17.23
1958, 5, 7.229, 9.729, 26.7, 25.19
1958, 6, 1.154, 3.472, 29.86, 27.97
1958, 7, 12.1, 31.17, 32.53, 30.79
1958, 8, 22.58, 33.01, 32.98, 30.98
1958, 9, 9.692, 39.17, 30.31, 27.53
1958, 10, 8.297, 8.893, 25.64, 22.13
1958, 11, 6.109, 13.98, 15.65, 13.59
1958, 12, 0.5157, 0, 13.78, 12.47
1959, 1, 2.378, 5.108, 12.52, 10.44
1959, 2, 14.78, 35.47, 12.62, 9.821
1959, 3, 2.209, 0, 17.49, 15.47
1959, 4, 2.666, 2.553, 22.43, 20.5
1959, 5, 0.08779, 0.005884, 24.62, 21.72
1959, 6, 8.642, 18.61, 31.64, 29.42
1959, 7, 5.587, 16.54, 34.61, 32.47
1959, 8, 23.13, 39.4, 32.18, 29.39
1959, 9, 7.961, 7.309, 28.03, 25.47
1959, 10, 6.009, 12.99, 23.21, 20.97
1959, 11, 4.233, 9.421, 16.15, 14.57
1959, 12, 46.4, 83.53, 11.98, 9.878
1960, 1, 14.65, 28.58, 9.489, 6.749
1960, 2, 12.94, 26.89, 11.76, 8.887
1960, 3, 3.288, 4.683, 18.26, 15.83
1960, 4, 0.9097, 0.04261, 21.53, 18.94
1960, 5, 0.8068, 1.523, 24.45, 22.41
1960, 6, 0.09318, 0, 31.61, 29.76
1960, 7, 3.551, 9.758, 33.69, 31.57
1960, 8, 12.22, 23.14, 32.59, 30.44
1960, 9, 26.63, 29.08, 29.49, 27.61
1960, 10, 3.911, 8.143, 22.13, 19.9
1960, 11, 7.734, 16.2, 15.38, 13.28
1960, 12, 7.456, 2.006, 10.39, 8.345
1961, 1, 12.96, 9.616, 11.87, 10.47
1961, 2, 0.4786, 0, 14.06, 11.94
1961, 3, 4.246, 13.28, 16.64, 13.79
1961, 4, 0.3834, 0.8919, 21.08, 18.65
1961, 5, 0.02663, 0.09164, 24.03, 21.65
1961, 6, 0.2288, 3.477, 31.26, 29.5
1961, 7, 6.838, 23.81, 33.32, 31.49
1961, 8, 18.58, 27.91, 32.28, 30.05
1961, 9, 3.481, 7.004, 27.44, 24.77
1961, 10, 0.3496, 4.291, 21.7, 19.48
1961, 11, 1.774, 2.588, 14.01, 11.51
1961, 12, 21.2, 37.73, 10.57, 8.472
1962, 1, 24.05, 44.57, 11.34, 8.689
1962, 2, 11.08, 36.28, 13.51, 10.8
1962, 3, 5.16, 13.19, 14.06, 10.99
1962, 4, 0, 0, 22.91, 20.8
1962, 5, 0.2825, 1.273, 22.83, 20.46
1962, 6, 2.33, 6.766, 28.95, 26.71
1962, 7, 0.8285, 3.67, 32.49, 30.48
1962, 8, 6.241, 5.992, 33.33, 31.22
1962, 9, 6.325, 23.6, 29.37, 27.27
1962, 10, 0.8256, 5.209, 22.36, 20.21
1962, 11, 2.135, 7.477, 16.92, 15.39
1962, 12, 21.55, 41.36, 12.14, 10.41
1963, 1, 8.388, 5.149, 9.387, 7.068
1963, 2, 8.472, 25.11, 16.25, 14.37
1963, 3, 7.094, 16.74, 15.5, 13.2
1963, 4, 0.6658, 3.512, 18.45, 14.99
1963, 5, 0.1302, 0.4597, 25.03, 22.86
1963, 6, 0.3568, 1.614, 27.19, 24.56
1963, 7, 0.523, 6.273, 32.57, 30.52
1963, 8, 16.13, 28.88, 32, 29.37
1963, 9, 37.89, 54.11, 29.58, 26.9
1963, 10, 26.9, 42.14, 23.49, 20.92
1963, 11, 14.17, 25.62, 15.76, 12.88
1963, 12, 2.853, 0, 10.66, 7.535
1964, 1, 1.137, 1.231, 8.595, 5.569
1964, 2, 4.359, 6.652, 11.62, 7.604
1964, 3, 6.899, 14.04, 14.57, 11.49
