# Created by WEAP: 5/6/2021 11:59:34 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: CA_PGE_CEN_NF Upr Stanislaus (77,227 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (18,738 ha),  2000 - 3000 m (54,200 ha),  3000 - 4000 m (4,289 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, pr[mm/m]:Elevation 3000 to 4000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m, tas[C]:Elevation 3000 to 4000 m

1950, 1, 378.1, 404.9, 342.7, -4.779, -7.617, -10.46
1950, 2, 115.9, 134.4, 147.7, 1.723, -1.298, -3.824
1950, 3, 178.6, 188.3, 153.6, 1.686, -1.013, -2.958
1950, 4, 110.9, 106.3, 76.19, 6.303, 3.479, 1.657
1950, 5, 76, 69.15, 46.79, 8.874, 6.078, 3.914
1950, 6, 15.62, 16.25, 5.431, 11.94, 9.48, 7.681
1950, 7, 1.69, 10.49, 27.01, 17.88, 15.46, 13.78
1950, 8, 0.5237, 2.586, 0.9745, 17.22, 14.71, 12.87
1950, 9, 10.12, 22.48, 29.29, 12.77, 10.36, 8.757
1950, 10, 180.1, 213.8, 263, 9.547, 7.297, 5.584
1950, 11, 433.1, 489.7, 583.4, 6.138, 3.48, 1.164
1950, 12, 361.6, 394, 415, 2.989, 0.2196, -2.38
1951, 1, 213.9, 230.8, 241.2, -0.7626, -3.676, -6.242
1951, 2, 93.07, 102.1, 115.6, -0.02236, -2.637, -4.807
1951, 3, 103.5, 97.43, 96.45, 2.055, -0.6506, -2.817
1951, 4, 67.45, 75.47, 73.81, 6.082, 3.526, 1.406
1951, 5, 85.6, 77.24, 63.67, 8.645, 6.069, 4.055
1951, 6, 6.908, 12.36, 18.18, 13.37, 10.87, 8.828
1951, 7, 0, 0.02128, 0.2855, 17.06, 14.85, 13.11
1951, 8, 0.3967, 3.798, 6.79, 16.46, 13.91, 12.07
1951, 9, 0.06829, 2.451, 6.861, 15.62, 12.95, 10.78
1951, 10, 97.37, 114.8, 125.6, 7.801, 5.044, 2.708
1951, 11, 190, 206.1, 220.9, 3.168, 0.4213, -1.907
1951, 12, 418.4, 435, 451, -2.077, -5.224, -8.264
1952, 1, 396.5, 444, 466.5, -3.894, -7.254, -10.62
1952, 2, 153.5, 161.8, 168, -0.7165, -4.169, -7.669
1952, 3, 227.8, 267.8, 305.3, -1.825, -5.05, -8.187
1952, 4, 57.36, 59.48, 63.13, 5.397, 2.82, 0.4109
1952, 5, 32.11, 29.81, 25.42, 9.589, 7.225, 5.21
1952, 6, 21.61, 20.14, 16.3, 9.866, 7.764, 5.962
1952, 7, 18.75, 48.3, 88.01, 17.43, 14.95, 12.89
1952, 8, 4.753, 8.691, 14.02, 16.59, 14.25, 12.42
1952, 9, 27.17, 35.82, 40.3, 14.57, 11.83, 9.455
1952, 10, 2.498, 4.918, 8.018, 12.12, 9.51, 7.246
1952, 11, 80.38, 95.05, 109.9, 2.552, -0.6424, -3.201
1952, 12, 306.7, 325.7, 336.9, -1.271, -4.233, -7.208
1953, 1, 204.8, 235.5, 249.8, 1.79, -1.032, -3.954
1953, 2, 5.392, 11.65, 11.23, 1.847, -1.151, -3.496
1953, 3, 134.3, 133.6, 117.2, 1.794, -0.8178, -2.842
1953, 4, 109.6, 110, 93.86, 4.34, 1.699, -0.2076
1953, 5, 124.7, 151.5, 157, 4.386, 1.95, 0.2137
1953, 6, 46.17, 43.88, 45.52, 9.527, 7.261, 5.523
1953, 7, 10.18, 20.76, 32.12, 17.48, 15.29, 13.53
1953, 8, 3.613, 9.729, 10.02, 14.59, 12.41, 10.69
