# Created by WEAP: 5/6/2021 11:59:21 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: CA_SCE_VLY_Upr Kern (80,088 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (8,400 ha),  1000 - 2000 m (48,752 ha),  2000 - 3000 m (22,918 ha),  3000 - 4000 m (17 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, pr[mm/m]:Elevation 3000 to 4000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m, tas[C]:Elevation 3000 to 4000 m
1953, 4, 60.71, 87.32, 88.8, 76.58, 11.6, 7.864, 5.647, 2.921
1953, 5, 13.37, 24.97, 25.85, 21.8, 12.58, 8.836, 6.549, 3.693
1953, 6, 0, 0, 0, 0, 18.03, 14.13, 12.04, 9.594
1953, 7, 0.562, 1.617, 2.146, 2.78, 26.24, 22.16, 19.92, 17.31
1953, 8, 1.968, 7.939, 10.81, 11.6, 22.28, 18.33, 16.18, 13.68
1953, 9, 0, 0, 0, 0, 22.41, 18.39, 16.06, 13.25
1953, 10, 5.8, 11.84, 14.93, 15.1, 14.5, 10.73, 8.375, 5.479
1953, 11, 37.17, 42.9, 43.16, 39.46, 10.48, 6.859, 4.378, 1.219
1953, 12, 27.27, 38.02, 40.29, 35.6, 5.771, 2.173, -0.2836, -3.412
1954, 1, 81.11, 106.8, 114.9, 103.1, 5.389, 1.812, -0.6194, -3.708
1954, 2, 91.09, 128.8, 144.8, 135.4, 10.47, 6.558, 4.136, 1.142
1954, 3, 123.6, 161, 175.1, 164.2, 7.835, 4.186, 1.762, -1.335
1954, 4, 14.55, 20.47, 20.56, 15.88, 14.71, 10.87, 8.609, 5.803
1954, 5, 2.991, 4.732, 4.705, 4.77, 18.45, 14.53, 12.32, 9.653
1954, 6, 0.9632, 2.79, 3.182, 3, 19.78, 15.78, 13.62, 11.09
1954, 7, 0.1042, 0.6252, 1.039, 1.88, 25.5, 21.38, 19.14, 16.45
1954, 8, 0, 0, 0, 0, 21.77, 17.6, 15.44, 12.94
1954, 9, 0.4627, 0.3208, 0.4507, 1, 19.8, 15.82, 13.61, 10.91
1954, 10, 0, 0, 0, 0, 14.72, 11.33, 9.006, 5.845
1954, 11, 38.93, 49.83, 51.16, 45.58, 10.96, 7.765, 5.387, 2.025
1954, 12, 66.77, 88.16, 91.39, 84.44, 5.712, 2.556, 0.06114, -3.49
1955, 1, 145.1, 174.6, 175.4, 158.1, 3.32, 0.0004317, -2.541, -6.105
1955, 2, 53.05, 81.22, 91.14, 88.63, 5.12, 1.614, -0.893, -4.24
1955, 3, 2.209, 3.68, 3.82, 3.4, 8.609, 4.846, 2.391, -0.7745
1955, 4, 54.55, 76.47, 78.05, 69.56, 9.612, 5.773, 3.394, 0.4745
1955, 5, 29.55, 42.5, 44.19, 46.7, 15.5, 11.54, 9.071, 6.165
1955, 6, 0.06647, 0.5944, 0.8937, 1.38, 19.69, 15.75, 13.38, 10.66
1955, 7, 0, 0, 0, 0, 22.43, 18.49, 16.19, 13.54
1955, 8, 0, 0, 0, 0, 25.62, 21.66, 19.25, 16.25
1955, 9, 0.1703, 0.3264, 0.4442, 0.5, 21.68, 17.81, 15.44, 12.46
1955, 10, 0, 0, 0, 0, 16.29, 12.81, 10.46, 7.309
1955, 11, 62.6, 74.22, 78.65, 77.23, 8.722, 5.401, 3.04, -0.1897
1955, 12, 229.3, 368.4, 417.4, 405.1, 6.935, 3.752, 1.31, -2.083
1956, 1, 182.5, 247.6, 266.9, 251.1, 6.695, 3.593, 1.175, -2.239
1956, 2, 19.79, 31.59, 33.14, 30.15, 4.488, 1.051, -1.36, -4.581
1956, 3, 0.2041, 0.6386, 1.102, 1.1, 9.48, 5.784, 3.371, 0.2765
1956, 4, 76.22, 112.8, 111.8, 96.92, 11.47, 7.685, 5.259, 2.216
1956, 5, 13.07, 30.89, 33.11, 27.74, 16.14, 12.17, 9.75, 6.824
1956, 6, 0, 0, 0, 0, 20.78, 16.84, 14.52, 11.7
1956, 7, 0.4662, 5.348, 8.889, 13.56, 23.89, 19.94, 17.54, 14.6
1956, 8, 0, 0, 0, 0, 22.23, 18.25, 15.88, 13
1956, 9, 0, 0, 0, 0, 21.57, 17.89, 15.58, 12.58
1956, 10, 18.59, 29.35, 27.25, 23.48, 13.33, 9.811, 7.448, 4.321
1956, 11, 0.07477, 1.176, 1.949, 2.58, 11.12, 7.704, 5.167, 1.595
1956, 12, 12.05, 26.03, 27.53, 22.96, 7.535, 4.25, 1.808, -1.665
1957, 1, 90.58, 126.1, 136.6, 128.3, 3.222, -0.185, -2.715, -6.216
1957, 2, 60.86, 78.6, 85.23, 83.16, 9.531, 6.094, 3.628, 0.2293
1957, 3, 8.426, 37.12, 40.96, 30.55, 9.481, 5.748, 3.341, 0.2802
1957, 4, 43.38, 87.68, 92.99, 76.29, 12.22, 8.275, 5.839, 2.871
1957, 5, 36.67, 105.2, 124.5, 121.7, 14.55, 10.59, 8.159, 5.221
1957, 6, 0.5365, 4.541, 4.806, 3.5, 22.42, 18.33, 15.98, 13.2
1957, 7, 0.0644, 0.09966, 0.1161, 0.2, 24.84, 20.78, 18.39, 15.51
1957, 8, 0, 0, 0, 0, 23.37, 19.34, 17.01, 14.2
1957, 9, 0.03469, 0.5361, 0.7641, 0.7, 21.27, 17.36, 14.94, 11.92
1957, 10, 15.72, 34.41, 33.69, 23.76, 13.11, 9.445, 7.016, 3.891
1957, 11, 12.91, 25.79, 29.58, 27.85, 8.274, 4.866, 2.389, -0.991
1957, 12, 73.28, 127.1, 143.3, 131.2, 7.39, 4.232, 1.776, -1.777
1958, 1, 137.6, 174.6, 175, 154.2, 6.483, 3.171, 0.7388, -2.648
1958, 2, 147.7, 211.9, 239.9, 238.8, 8.375, 4.977, 2.524, -0.7718
1958, 3, 143, 255, 291.3, 280.1, 6.416, 2.73, 0.2699, -2.866
1958, 4, 128.6, 185.3, 188.3, 167.6, 11.03, 7.285, 4.895, 1.918
1958, 5, 10.45, 20.38, 21.44, 20.78, 17.96, 13.98, 11.6, 8.688
1958, 6, 0.03344, 0.7458, 0.7673, 0.68, 19.63, 15.62, 13.31, 10.63
1958, 7, 3.276, 3.63, 3.772, 5.26, 23.73, 19.74, 17.39, 14.56
1958, 8, 4.414, 5.985, 5.991, 5.9, 25.82, 21.9, 19.51, 16.58
1958, 9, 3.233, 11.61, 13.57, 12.38, 21.91, 18.1, 15.75, 12.76
1958, 10, 4.582, 3.414, 3.078, 3.5, 18.32, 14.72, 12.3, 9.111
1958, 11, 14.35, 22.33, 22.24, 18.08, 9.739, 6.363, 3.938, 0.6385
1958, 12, 1.03, 2.801, 2.577, 1, 9.424, 6.356, 3.88, 0.2687
1959, 1, 34.16, 42.28, 44.13, 40.96, 6.855, 3.38, 0.938, -2.297
1959, 2, 73.03, 138.2, 163.6, 158.3, 5.904, 2.356, -0.1425, -3.442
1959, 3, 3.746, 9.973, 11.45, 10.1, 11.16, 7.403, 4.983, 1.917
1959, 4, 14.28, 28.06, 30.77, 25.72, 15.86, 11.88, 9.498, 6.566
1959, 5, 6.225, 10.44, 10.45, 9.25, 15, 11.05, 8.719, 5.911
1959, 6, 0, 0, 7.594E-5, 0, 22.45, 18.4, 16.07, 13.3
1959, 7, 0, 0, 0, 0, 26.77, 22.85, 20.53, 17.69
1959, 8, 1.197, 1.347, 1.361, 1.5, 23.82, 20.03, 17.65, 14.61
1959, 9, 8.671, 16.89, 19.33, 18.16, 19.31, 15.44, 13.1, 10.2
1959, 10, 1.621, 3.61, 4.785, 5.18, 16.57, 12.69, 10.39, 7.557
1959, 11, 0, 0, 0, 0, 11.51, 8.158, 5.698, 2.257
1959, 12, 40.81, 60.93, 61.78, 52.75, 7.664, 4.454, 1.996, -1.529
1960, 1, 84.2, 102.6, 105.8, 99.58, 3.872, 0.5456, -1.994, -5.462
1960, 2, 189.7, 269.1, 298.4, 288.3, 6.114, 2.559, 0.08566, -3.148
1960, 3, 24, 50.7, 54.43, 45.14, 11.24, 7.578, 5.193, 2.142
1960, 4, 45, 81.96, 84.57, 69.2, 12.04, 8.309, 6.015, 3.212
1960, 5, 2.53, 3.681, 4.109, 3.97, 15.28, 11.42, 9.108, 6.316
1960, 6, 0, 0, 0, 0, 23.93, 19.93, 17.57, 14.71
1960, 7, 0.1028, 0.6297, 1.015, 1.48, 26.11, 22.16, 19.78, 16.87
1960, 8, 0, 0, 0, 0, 24.05, 19.96, 17.61, 14.85
1960, 9, 2.459, 4.677, 6.143, 7.2, 23.12, 19.1, 16.76, 13.92
1960, 10, 3.367, 7.117, 8.345, 8.6, 14.99, 11.17, 8.841, 5.964
1960, 11, 72.19, 94.79, 102.9, 104.8, 8.642, 5.066, 2.648, -0.4455
1960, 12, 3.503, 9.013, 10.69, 10.7, 5.931, 2.286, -0.174, -3.288
1961, 1, 22.27, 29.43, 30.65, 28.38, 7.288, 3.504, 0.9819, -2.205
1961, 2, 0.4065, 2.595, 2.756, 2.3, 7.947, 4.297, 1.884, -1.217
1961, 3, 58.75, 86.64, 98.78, 103.8, 8.633, 4.943, 2.66, -0.2071
1961, 4, 16.17, 29.99, 32.19, 29.38, 13.56, 9.719, 7.457, 4.638
1961, 5, 6.962, 20.46, 27.93, 31.58, 15.23, 11.34, 9.153, 6.506
1961, 6, 2.12, 4.439, 3.571, 3.2, 23.58, 19.65, 17.45, 14.8
1961, 7, 0.1992, 0.176, 0.1423, 0.2, 26.61, 22.96, 20.63, 17.75
1961, 8, 37.37, 44.35, 48.29, 51.78, 25.24, 21.27, 18.92, 16
1961, 9, 0, 0, 0, 0, 20.2, 16.18, 13.85, 10.97
1961, 10, 0, 0.02668, 0.0317, 0, 15.62, 11.71, 9.331, 6.358
1961, 11, 92.8, 102.3, 109, 112.3, 8.162, 4.502, 2.026, -1.182
1961, 12, 27.25, 35.25, 37.67, 36.2, 5.34, 1.708, -0.7879, -4.015
1962, 1, 83.3, 114.3, 123.9, 120.8, 5.779, 2.025, -0.4298, -3.475
1962, 2, 188.4, 294.5, 342.8, 343.5, 6.319, 2.739, 0.3013, -2.862
1962, 3, 54.85, 88.17, 104.9, 112.1, 6.989, 3.385, 0.9631, -2.206
1962, 4, 0.1652, 0.9391, 0.8729, 0.2, 14.89, 11.1, 8.806, 5.937
1962, 5, 2.824, 12.41, 12.61, 8.76, 13.84, 9.912, 7.54, 4.672
1962, 6, 0.09701, 0.8656, 0.6573, 0, 20.65, 16.65, 14.28, 11.39
1962, 7, 0, 0, 0, 0, 24.48, 20.48, 18.03, 15.04
1962, 8, 0, 0, 0, 0, 23.7, 19.86, 17.52, 14.63
1962, 9, 0.8003, 1.413, 1.416, 1, 21.33, 17.61, 15.22, 12.12
1962, 10, 1.749, 7.419, 8.188, 6.17, 15.15, 11.72, 9.413, 6.327
1962, 11, 0, 0.0004855, 0.02943, 0, 9.869, 6.512, 4.118, 0.8768
1962, 12, 0.0322, 0.167, 0.1321, 0, 7.537, 4.397, 1.906, -1.647
1963, 1, 123.9, 164.5, 177.8, 175.5, 5.486, 2.089, -0.4083, -3.901
1963, 2, 79.14, 203.4, 259.2, 259, 10.31, 6.986, 4.532, 1.176
1963, 3, 80.17, 113.9, 124.6, 122.9, 8.247, 4.495, 2.014, -1.13
1963, 4, 60.9, 125.2, 127.1, 93.98, 9.275, 5.4, 2.974, 0.02683
1963, 5, 8.306, 21.85, 26.42, 26.35, 15.81, 12.01, 9.671, 6.847
1963, 6, 7.288, 19.17, 22.21, 22.82, 18.47, 14.61, 12.23, 9.314
1963, 7, 0, 0, 0, 0, 22.83, 19.01, 16.69, 13.82
1963, 8, 7.508, 10.06, 11.48, 13.28, 23.2, 19.2, 16.79, 13.86
1963, 9, 26.47, 31.75, 35.79, 39.78, 22.43, 18.46, 15.98, 12.88
1963, 10, 51.04, 69.67, 70.99, 69.34, 16, 12.38, 10.02, 6.959
1963, 11, 43.72, 82.76, 88.21, 77.88, 9.814, 6.439, 4.032, 0.7048
1963, 12, 15.63, 25.78, 28.84, 26.5, 6.976, 3.777, 1.385, -2.061
1964, 1, 40.65, 66.67, 71.83, 63.9, 4.498, 1.218, -1.234, -4.652
1964, 2, 2.963, 10.93, 11.78, 8.6, 6.03, 2.539, 0.07403, -3.228
1964, 3, 69.68, 100.9, 114.5, 118.1, 7.164, 3.492, 1.111, -1.946
1964, 4, 22.84, 50.41, 51.42, 38.46, 10.92, 7.107, 4.7, 1.744
1964, 5, 27.36, 45.33, 48.48, 46.57, 14.56, 10.68, 8.323, 5.435
1964, 6, 2.178, 6.537, 7.346, 6.68, 19.6, 15.64, 13.33, 10.55
1964, 7, 0.1614, 0.2487, 0.3017, 0.5, 24.64, 20.65, 18.3, 15.48
1964, 8, 0.3147, 3.366, 4.443, 4.47, 24.21, 20.39, 18.01, 15.03
1964, 9, 0.1318, 0.3609, 0.2398, 0.1, 20.05, 16.16, 13.76, 10.74
1964, 10, 12.01, 25.31, 28.91, 28.98, 17.9, 14.29, 11.89, 8.757
1964, 11, 73.52, 123.2, 140.1, 138.7, 7.846, 4.226, 1.719, -1.582
1964, 12, 149.5, 260.3, 294, 276.2, 6.635, 2.97, 0.522, -2.644
1965, 1, 60.08, 107.3, 119.5, 112, 6.883, 3.437, 1.002, -2.301
1965, 2, 8.61, 15.63, 16.37, 14.46, 7.695, 4.076, 1.645, -1.534
1965, 3, 44.84, 47.98, 46.25, 43.94, 8.511, 4.923, 2.555, -0.5094
1965, 4, 110.4, 163, 163, 140.8, 10.75, 7.031, 4.612, 1.586
1965, 5, 0.5065, 1.771, 2.424, 2.86, 14.79, 10.83, 8.416, 5.542
1965, 6, 1.29, 1.774, 2.179, 2.68, 15.79, 12.26, 10.21, 7.731
1965, 7, 3.888, 4.686, 4.797, 6.75, 23.5, 19.38, 16.85, 13.93
1965, 8, 13.58, 18.66, 20.62, 21.32, 23.6, 19.73, 17.35, 14.46
1965, 9, 5.527, 8.018, 8.645, 8.68, 18.41, 14.5, 12.11, 9.182
1965, 10, 0.1322, 0.7375, 0.6051, 0.3, 17.93, 14.29, 11.86, 8.687
1965, 11, 116.4, 154.8, 173.2, 175.3, 10.13, 6.544, 4.117, 0.9562
1965, 12, 93.96, 140.8, 148.9, 132.2, 5.53, 2.071, -0.4049, -3.73
1966, 1, 18.33, 36.09, 38.83, 31.88, 4.471, 1.064, -1.472, -4.893
1966, 2, 25.98, 50.11, 56.11, 50.02, 5.207, 1.681, -0.8088, -4.026
1966, 3, 10.78, 18.46, 20.08, 18.6, 9.908, 6.305, 3.886, 0.8
1966, 4, 1.373, 7.495, 8.335, 5.58, 15.1, 11.2, 8.74, 5.668
1966, 5, 0.3313, 1.991, 2.391, 2, 18.59, 14.8, 12.45, 9.483
1966, 6, 0.2329, 1.81, 2.213, 2.1, 20.56, 16.39, 14.05, 11.43
1966, 7, 0, 0.0001785, 0.00562, 0, 23.5, 19.48, 17.15, 14.38
1966, 8, 3.12, 4.25, 5.757, 7.1, 25.34, 21.4, 19.13, 16.37
1966, 9, 0, 0.0007856, 0.02536, 0, 20.56, 16.69, 14.31, 11.39
1966, 10, 0, 0, 0, 0, 16.24, 12.58, 10.14, 6.922
1966, 11, 50.98, 95.13, 112.3, 109.2, 10.45, 6.939, 4.469, 1.205
1966, 12, 471.4, 772.9, 871.8, 802, 5.948, 2.849, 0.4377, -2.936
1967, 1, 108.4, 148.8, 160.2, 147.4, 5.934, 2.613, 0.1009, -3.28
1967, 2, 5.211, 13.66, 16.06, 13.67, 7.472, 4.17, 1.778, -1.403
1967, 3, 39.02, 87.08, 104.3, 100.1, 7.691, 4.301, 2.171, -0.496
1967, 4, 112.3, 227.5, 245.9, 202.8, 4.931, 1.585, -0.4893, -3.099
1967, 5, 9.983, 29.16, 37.29, 39.1, 15.14, 11.44, 9.361, 6.876
1967, 6, 0.3758, 3.306, 4.518, 5.14, 17.52, 13.98, 11.94, 9.447
1967, 7, 3.775, 5.074, 6.005, 9.2, 24.46, 20.77, 18.79, 16.42
1967, 8, 2.073, 3.971, 4.677, 5.07, 24.84, 21.37, 19.29, 16.74
1967, 9, 25.43, 37.41, 44.02, 48.13, 20.31, 16.77, 14.52, 11.71
1967, 10, 0, 0, 0, 0, 15.69, 12.26, 10.07, 7.311
1967, 11, 78.97, 101, 110, 110, 11.89, 8.523, 6.113, 2.897
1967, 12, 79.16, 123.1, 134.5, 122.2, 3.804, 0.553, -1.893, -5.374
1968, 1, 39.39, 57.42, 59.61, 50.88, 5.818, 2.463, -0.03205, -3.501
1968, 2, 29.19, 49.02, 55.58, 51.81, 10.09, 6.55, 4.077, 0.7867
1968, 3, 55.11, 93.36, 108.6, 106.9, 9.64, 6.081, 3.665, 0.4831
1968, 4, 26.91, 51.55, 54.42, 45.17, 12.02, 8.29, 5.874, 2.803
1968, 5, 1.196, 5.091, 6.616, 6.5, 15.78, 11.74, 9.399, 6.684
1968, 6, 0, 0.0004285, 0.0164, 0, 21.79, 17.76, 15.44, 12.66
1968, 7, 1.805, 3.03, 3.608, 5.1, 25.2, 21.26, 18.88, 15.94
1968, 8, 0.000415, 0.05316, 0.07419, 0.1, 21.92, 17.95, 15.61, 12.79
1968, 9, 0, 0, 0, 0, 21.79, 17.88, 15.46, 12.7
1968, 10, 11.11, 33.37, 38.6, 35.5, 15.45, 11.71, 9.354, 6.337
1968, 11, 47.07, 65.88, 71.15, 66.46, 8.966, 5.634, 3.259, -0.01933
1968, 12, 77.76, 150.7, 170.9, 150.6, 4.028, 0.7388, -1.779, -5.253
1969, 1, 370, 563.7, 619.4, 569.2, 5.919, 2.756, 0.3556, -3.019
1969, 2, 225.6, 364.5, 413.5, 391.7, 4.746, 1.287, -1.29, -4.724
1969, 3, 37.44, 78.39, 92.95, 87.9, 8.249, 4.594, 2.074, -1.213
1969, 4, 37.82, 70.9, 75.9, 63.28, 11.51, 7.792, 5.46, 2.559
1969, 5, 10.99, 14.57, 17.73, 20.56, 17.36, 13.53, 11.17, 8.27
1969, 6, 11.79, 34, 44.1, 51.06, 18.76, 14.78, 12.43, 9.703
1969, 7, 3.126, 5.741, 6.575, 8.38, 24.78, 20.78, 18.39, 15.55
1969, 8, 0, 0.0001785, 0.02706, 0.1, 25.43, 21.47, 19.11, 16.27
1969, 9, 4.199, 1.737, 1.536, 1.98, 22.77, 18.84, 16.4, 13.36
1969, 10, 3.218, 8.449, 10.56, 10.4, 13.28, 9.669, 7.274, 4.138
1969, 11, 20.12, 31.85, 36.05, 34.28, 11.48, 7.806, 5.259, 1.88
1969, 12, 21.16, 60.18, 71.51, 61.46, 6.213, 3.069, 0.6593, -2.765
1970, 1, 140, 235.2, 258.9, 227.9, 6.564, 3.411, 0.9046, -2.634
1970, 2, 45.91, 60.76, 67.9, 66.11, 9.419, 6.076, 3.607, 0.172
1970, 3, 49.72, 84.77, 98.02, 94.94, 9.091, 5.497, 3.071, -0.08935
1970, 4, 13.1, 31.79, 34.64, 27.97, 9.941, 6.161, 3.791, 0.8065
1970, 5, 0, 0, 0, 0, 17.3, 13.33, 10.94, 8.046
1970, 6, 2.39, 4.863, 6.133, 7.67, 21.15, 16.55, 14.11, 11.64
1970, 7, 0.3962, 0.4196, 0.5266, 1, 26.88, 22.91, 20.62, 17.85
1970, 8, 0, 0, 0.0007443, 0, 25.32, 21.39, 19.06, 16.21
1970, 9, 0, 0, 0, 0, 20.35, 16.03, 13.54, 10.7
1970, 10, 1.134, 1.186, 1.33, 1.5, 14.97, 11.28, 8.837, 5.634
1970, 11, 131.9, 182.8, 201.1, 195.3, 10.08, 6.779, 4.342, 0.9785
1970, 12, 111.5, 171.9, 189.9, 172.4, 4.141, 0.747, -1.79, -5.218
1971, 1, 25.71, 50.69, 56.51, 49.43, 5.506, 2.205, -0.2431, -3.632
1971, 2, 11.27, 23.35, 26.54, 23.9, 6.127, 2.657, 0.322, -2.728
1971, 3, 18.11, 36.21, 42.36, 40.24, 8.987, 5.435, 3.021, -0.1558
1971, 4, 22.13, 49.64, 51.61, 40.68, 10.09, 6.379, 4.033, 1.1
1971, 5, 25.96, 56.03, 64.66, 64.69, 13.5, 9.441, 7.026, 4.205
1971, 6, 0, 0, 0, 0, 19.74, 15.8, 13.47, 10.69
1971, 7, 0.7077, 2.935, 3.905, 5.07, 24.99, 20.9, 18.54, 15.74
1971, 8, 0.6941, 2.444, 3.019, 3.38, 25.55, 21.67, 19.31, 16.34
1971, 9, 1.325, 2.868, 3.408, 3.36, 21.09, 17.25, 14.84, 11.77
1971, 10, 1.025, 4.307, 5.096, 4.28, 13.13, 9.341, 6.916, 3.852
1971, 11, 26.3, 43.66, 49.18, 46.76, 8.33, 4.697, 2.257, -0.9415
1971, 12, 126.1, 218.9, 245.7, 223.4, 2.828, -0.5675, -3.06, -6.426
1972, 1, 2.897, 12.28, 15.03, 12.88, 4.718, 1.361, -1.072, -4.424
1972, 2, 18.9, 32.74, 37.61, 35.1, 8.251, 4.783, 2.319, -0.996
1972, 3, 0, 0, 0, 0, 12.57, 8.81, 6.427, 3.43
1972, 4, 16.91, 43.08, 48.09, 39.66, 12.27, 8.316, 5.921, 3.032
1972, 5, 0.8861, 6.262, 7.747, 7.3, 17.21, 13.15, 10.71, 7.803
1972, 6, 8.398, 17.23, 21.07, 24.86, 21.82, 17.91, 15.52, 12.59
1972, 7, 0, 0, 0, 0, 25.83, 21.89, 19.56, 16.74
1972, 8, 7.34, 17.14, 18.75, 16.9, 23.16, 19.09, 16.74, 13.92
1972, 9, 0, 0.01462, 0.01216, 0, 19.56, 15.59, 13.22, 10.24
1972, 10, 9.926, 24.31, 27.13, 24.28, 13.61, 9.738, 7.265, 4.108
1972, 11, 108.7, 150.3, 163.7, 158.8, 7.172, 3.744, 1.3, -2.006
1972, 12, 94.25, 162.8, 180.2, 161.2, 3.857, 0.3377, -2.136, -5.449
1973, 1, 148.1, 239.1, 260, 230.3, 4.038, 0.724, -1.839, -5.425
1973, 2, 101.2, 156.8, 179.7, 172.2, 7.289, 3.773, 1.189, -2.221
1973, 3, 83.11, 159.9, 181.8, 169.5, 6.054, 2.473, 0.09275, -3.001
1973, 4, 6.699, 22.58, 25.23, 19.4, 11.56, 7.662, 5.22, 2.263
1973, 5, 6.915, 15.46, 20.3, 22.98, 18.34, 14.49, 12.1, 9.099
1973, 6, 0, 0, 0.001504, 0, 22.18, 18.18, 15.83, 12.98
1973, 7, 0, 0, 0.0001519, 0, 24.67, 20.84, 18.55, 15.66
1973, 8, 1.751, 1.663, 1.725, 1.86, 23.29, 19.47, 17.13, 14.24
