# Created by WEAP: 5/6/2021 11:59:23 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: ID_S_OR_E_Middle Boise (439,458 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (3,646 ha),  1000 - 2000 m (331,121 ha),  2000 - 3000 m (104,676 ha),  3000 - 4000 m (15 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, pr[mm/m]:Elevation 3000 to 4000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m, tas[C]:Elevation 3000 to 4000 m

1950, 1, 167.6, 184.9, 202.8, 177.3, -6.931, -9.397, -12.47, -14.76
1950, 2, 72.5, 90.17, 105, 79.37, -2.923, -4.835, -7.665, -9.51
1950, 3, 149.9, 182.4, 198.6, 124, 0.8418, -1.798, -5.364, -8.139
1950, 4, 21.58, 32.2, 42.36, 31.78, 6.326, 3.405, -0.5579, -3.752
1950, 5, 36.48, 33.32, 29.57, 15.28, 9.724, 6.809, 3.017, 0.03984
1950, 6, 29.58, 34.15, 33.51, 24.98, 14.58, 11.9, 8.16, 5.241
1950, 7, 4.054, 5.105, 8.446, 18.02, 20.25, 16.83, 12.58, 9.24
1950, 8, 16.35, 25.12, 30.3, 40.74, 19.96, 16.75, 12.5, 8.894
1950, 9, 36.63, 52.96, 73.97, 107.9, 15.55, 12.4, 8.266, 4.766
1950, 10, 42.62, 62.6, 74.54, 73.67, 10.38, 7.939, 4.267, 1.182
1950, 11, 96.37, 119.1, 142.2, 126.4, 2.717, 0.6227, -2.693, -5.415
1950, 12, 114.7, 119.2, 127.7, 82.63, -0.02797, -2.177, -5.899, -9.509
1951, 1, 139.5, 145.5, 145.5, 104.7, -5.447, -7.639, -11.23, -14.35
1951, 2, 123.7, 137.8, 151.1, 108.5, -1.158, -3.535, -7.01, -9.764
1951, 3, 57.06, 84.24, 111.8, 107.6, -0.214, -2.994, -6.696, -9.743
1951, 4, 46.73, 56.11, 62.9, 65.07, 8.268, 5.556, 1.565, -2.011
1951, 5, 30.81, 46.33, 56.5, 53.36, 11.69, 9.109, 5.447, 2.425
1951, 6, 30.29, 39.61, 49.19, 44.72, 14.4, 11.33, 7.29, 3.955
1951, 7, 8.894, 12.16, 21.96, 45.18, 21.8, 18.12, 13.58, 10.04
1951, 8, 7.454, 26.18, 40.28, 44.22, 20.06, 16.46, 12.1, 8.336
1951, 9, 0.2525, 3.904, 6.77, 3.65, 15.2, 12.01, 7.896, 4.847
1951, 10, 97.12, 136.3, 145.7, 102.7, 7.082, 4.728, 1.176, -1.723
1951, 11, 112.2, 140.4, 147.4, 85.09, 0.589, -1.635, -5.362, -8.482
1951, 12, 171, 213, 232.3, 165.6, -5.113, -7.583, -11.41, -15.01
1952, 1, 90.55, 125.5, 136.5, 82.52, -6.192, -8.39, -11.86, -14.74
1952, 2, 84.34, 116.6, 119, 47.93, -5.213, -7.613, -10.66, -12.55
1952, 3, 52.4, 66.76, 70.75, 48.44, -0.6384, -3.288, -6.77, -9.54
1952, 4, 20.1, 23.71, 29.66, 35.25, 8.678, 5.49, 1.434, -1.891
1952, 5, 36.45, 44.1, 52.78, 62.06, 12.21, 9.798, 6.399, 3.421
1952, 6, 32.9, 49.29, 72.49, 87.94, 15.66, 12.87, 9.135, 6.064
1952, 7, 12.21, 16.41, 23.9, 30.22, 19.96, 16.88, 12.86, 9.673
1952, 8, 0.08313, 1.624, 3.882, 9.95, 20.37, 16.84, 12.55, 9.138
1952, 9, 0.8233, 1.437, 1.77, 2.16, 16.33, 13.44, 9.591, 6.769
1952, 10, 0, 0.04538, 0.08409, 0, 11.2, 8.81, 5.128, 2.12
1952, 11, 25.38, 33.86, 34.4, 19.87, -1.05, -2.927, -6.409, -9.288
1952, 12, 83.34, 132.8, 161.9, 108.4, -2.2, -4.422, -8.265, -11.9
1953, 1, 231.6, 244.2, 246.6, 178.9, 1.202, -1.451, -4.718, -6.779
1953, 2, 60.63, 94.43, 115, 86.25, 0.003964, -2.84, -6.743, -9.825
1953, 3, 65.98, 72.65, 75.91, 50.99, 3.23, 0.4738, -3.55, -6.7
1953, 4, 37.51, 48.21, 60.75, 70.12, 5.813, 3.692, -0.009762, -4.086
1953, 5, 90.79, 110, 111.2, 73.27, 8.92, 6.688, 3.151, -0.1666
1953, 6, 54.65, 65.42, 76.96, 80.32, 13.16, 11.02, 7.771, 4.96
1953, 7, 0, 0.0208, 0.2365, 0.75, 21.14, 17.95, 13.84, 10.56
1953, 8, 7.245, 10.77, 18.43, 37.67, 19.86, 17.18, 13.39, 9.65
1953, 9, 1.974, 2.405, 2.8, 3.57, 16.94, 13.91, 9.972, 6.705
1953, 10, 5.483, 8.959, 6.502, 0.41, 9.866, 7.559, 4.026, 1.568
1953, 11, 101.8, 135.2, 146.3, 114, 4.813, 2.638, -0.7386, -3.718
1953, 12, 75.8, 94.98, 98.34, 61.55, -3.273, -5.881, -9.327, -12.12
1954, 1, 104.9, 176.6, 203.2, 136.9, -1.595, -4.446, -8.098, -10.87
1954, 2, 34.4, 66.47, 96.09, 105.7, 0.9071, -1.826, -5.899, -9.42
1954, 3, 64.88, 95.67, 115.9, 98.39, 1.416, -1.073, -5.059, -8.57
1954, 4, 24.7, 48.96, 61.91, 53.42, 7.741, 5.213, 1.257, -2.27
1954, 5, 27.72, 28.03, 26.43, 15.98, 13.31, 10.57, 6.805, 3.743
1954, 6, 61.84, 70.43, 84.63, 86.27, 13.68, 11.32, 7.85, 4.787
1954, 7, 2.557, 9.083, 16.46, 23.41, 21.33, 18.41, 14.42, 10.88
1954, 8, 4.815, 13.11, 20.92, 31.5, 18.17, 15.26, 11.59, 8.355
1954, 9, 8.344, 8.105, 9.262, 11.62, 14.43, 11.97, 8.461, 5.243
1954, 10, 10.34, 11.48, 9.054, 1.03, 7.772, 5.831, 2.555, -0.4108
1954, 11, 53.37, 68, 74.5, 59.47, 3.969, 2.112, -0.8725, -3.451
1954, 12, 87.01, 91.72, 95.12, 65.6, -3.429, -5.499, -9.43, -12.29
1955, 1, 53.09, 54.77, 47, 17.53, -7.178, -8.717, -12.01, -14.23
1955, 2, 24.55, 44.16, 51.99, 36.6, -5.448, -7.381, -10.93, -13.62
1955, 3, 48.86, 80.5, 98.21, 81.98, -1.343, -3.948, -7.848, -10.95
1955, 4, 97.72, 125.3, 128.7, 73.43, 4.208, 1.8, -2.085, -5.716
1955, 5, 48.61, 50.07, 61.53, 75.83, 10.11, 7.756, 3.986, 0.9881
1955, 6, 33.84, 49.85, 71.63, 42.61, 16.63, 13.51, 9.449, 5.992
1955, 7, 11.67, 21.29, 35, 51.74, 19.61, 16.74, 12.76, 9.621
1955, 8, 0, 0.02883, 0.161, 0.11, 21.97, 18.3, 13.79, 10.06
1955, 9, 10.5, 16.36, 25.93, 39.01, 14.77, 11.89, 7.987, 4.88
1955, 10, 50.92, 56.6, 53.7, 25.67, 9.095, 6.919, 3.116, 0.2516
1955, 11, 112.6, 172.6, 265.2, 185.5, -1.319, -3.183, -6.189, -8.024
1955, 12, 212.2, 299.6, 373.4, 328.9, -1.883, -4.459, -8.044, -11.14
1956, 1, 167.6, 170.8, 167.2, 126.6, -2.23, -4.93, -9.082, -12.47
1956, 2, 83.79, 102.1, 102.8, 39.29, -6.101, -7.915, -11.56, -14.28
1956, 3, 26.49, 42.03, 55.08, 40.88, 1.692, -1.41, -5.632, -8.871
1956, 4, 47.09, 52.61, 47.11, 23.96, 7.732, 5.242, 1.214, -2.253
1956, 5, 79.56, 104, 142.9, 184.6, 12.54, 10.14, 6.394, 3.214
1956, 6, 37.14, 45.72, 51.97, 54.13, 15.59, 12.69, 8.713, 5.535
1956, 7, 15.34, 8.148, 9.954, 13.82, 21.56, 18.13, 13.61, 9.85
1956, 8, 3.719, 3.296, 3.694, 4.08, 19.17, 16.04, 11.82, 8.595
1956, 9, 0.3927, 3.143, 5.817, 8.1, 15.54, 12.73, 8.63, 5.614
1956, 10, 128, 146.6, 131.6, 63.14, 7.622, 5.456, 1.876, -0.8785
1956, 11, 17.69, 28.09, 34.84, 26.88, 0.1715, -1.365, -5.772, -9.456
1956, 12, 82.61, 111.5, 127.3, 86.65, -3.255, -5.305, -9.316, -13.51
1957, 1, 83.52, 90.66, 92.87, 72.96, -8.658, -10.45, -14.9, -18.97
1957, 2, 120.5, 148.1, 160, 98.57, -2.354, -3.821, -7.362, -10.27
1957, 3, 112.6, 140.2, 150.3, 99.17, 1.914, -0.292, -4.524, -9.144
1957, 4, 52.83, 66.72, 70.54, 55.74, 6.64, 4.267, 0.2502, -3.839
1957, 5, 98.54, 133.7, 156.4, 160.1, 12.28, 9.863, 6.302, 3.13
1957, 6, 5.413, 10.89, 16.37, 20.17, 17.08, 13.89, 9.582, 5.921
1957, 7, 0.08253, 0.3857, 1.404, 4.65, 21.61, 18.03, 13.44, 10.08
1957, 8, 0.2539, 5.099, 17.2, 41.87, 21.27, 17.13, 12.31, 8.85
1957, 9, 1.161, 2.392, 5.153, 8.88, 17.17, 13.7, 9.048, 5.577
1957, 10, 32.45, 38.31, 40.39, 30.73, 7.887, 5.501, 2.28, -0.04048
1957, 11, 54.04, 56.49, 61.94, 40.11, -0.2278, -2.626, -6.865, -10.4
1957, 12, 163.7, 196, 216.4, 156, -1.301, -4.035, -8.432, -12.09
1958, 1, 114, 130.3, 127.9, 71.85, -4.174, -6.34, -10.84, -14.58
1958, 2, 102.6, 128.1, 145.1, 104.5, 1.815, -1.06, -5.116, -8.542
1958, 3, 60.43, 77.59, 90.66, 73.88, 1.787, -1.346, -5.958, -10.3
1958, 4, 97.28, 122.3, 137.4, 123.5, 5.887, 3.128, -0.8567, -4.515
1958, 5, 49.4, 56.11, 65.35, 57.32, 15.79, 12.77, 8.409, 4.688
1958, 6, 105.5, 101.9, 86.83, 49.83, 16.95, 14.1, 10.03, 6.412
1958, 7, 20.75, 20.56, 25.32, 32.19, 21.3, 17.74, 12.98, 8.816
1958, 8, 7.318, 8.058, 11.42, 19.47, 22.73, 19.24, 14.73, 11.24
1958, 9, 8.46, 12.86, 12.4, 10.81, 15.22, 12.15, 8.163, 5.16
1958, 10, 7.282, 10.45, 13.97, 13.97, 11.43, 8.245, 4.052, 1.232
1958, 11, 88.75, 127.5, 161.3, 112.2, 2.069, -0.6464, -4.481, -7.023
1958, 12, 78.94, 96.45, 115.4, 93.88, 1.1, -1.227, -4.558, -6.396
1959, 1, 115.2, 138.3, 139.2, 72.7, -0.5281, -3.551, -7.524, -10.48
1959, 2, 59.5, 88.44, 103.4, 76.45, 0.1384, -2.868, -7.386, -11.62
1959, 3, 57.65, 74.16, 77.24, 29.35, 3.025, -0.2903, -4.753, -8.705
1959, 4, 21.61, 29.92, 37.33, 34.32, 8.858, 5.751, 1.586, -1.979
1959, 5, 82.08, 85.51, 73.18, 36.74, 9.691, 7.027, 3.463, 0.5592
1959, 6, 8.406, 18.64, 27.83, 31.57, 18.17, 14.94, 10.51, 7.171
1959, 7, 0, 1.162, 3.499, 6.98, 22.7, 19.07, 14.11, 10.18
1959, 8, 22.73, 30.05, 23.98, 7.43, 19.5, 16.18, 11.65, 8.048
1959, 9, 112.9, 124.8, 134, 109.1, 13.73, 10.62, 6.705, 3.8
1959, 10, 61.86, 68.14, 64.79, 25.85, 8.978, 6.389, 3.051, 1.268
1959, 11, 27.78, 39.06, 49.8, 33.45, 2.031, -0.2843, -3.977, -6.574
1959, 12, 50.79, 62, 66.91, 48.57, -1.901, -4.422, -8.958, -12.32
1960, 1, 68.73, 78.33, 78.53, 45.38, -4.656, -7.051, -11.04, -14.42
1960, 2, 124.4, 140.7, 142.3, 74.9, -2.431, -5.618, -9.896, -13.62
1960, 3, 98.91, 127.4, 143, 85.91, 3.235, -0.1276, -4.414, -7.756
1960, 4, 14.94, 30.76, 38.2, 37.49, 8.259, 5.175, 0.9194, -3.021
1960, 5, 60.04, 66.74, 62.44, 22.5, 11.08, 8.171, 4.454, 1.262
1960, 6, 1.258, 2.958, 5.51, 9.62, 18.23, 14.98, 10.56, 6.78
1960, 7, 32.53, 24.8, 24.41, 14.31, 24.8, 21.09, 15.96, 11.34
1960, 8, 16.22, 25.38, 29.28, 31.65, 19.02, 15.92, 11.59, 8.035
1960, 9, 25.1, 20.87, 20.66, 24.95, 17.24, 14.31, 10.1, 6.663
1960, 10, 20.89, 24.97, 21.73, 6.74, 9.203, 6.693, 3.294, 1.126
1960, 11, 126.3, 151.9, 159, 80.95, 2.436, -0.3711, -4.146, -7.277
1960, 12, 35.4, 35.63, 38.19, 28.3, -2.254, -5.106, -10.45, -15.06
1961, 1, 34.48, 41.49, 41.4, 10.89, -1.528, -4.278, -9.227, -13.25
1961, 2, 69.87, 90.23, 100.7, 73.76, 1.838, -1.04, -4.777, -8.095
1961, 3, 76.87, 110.9, 118.4, 61.9, 3.862, 0.7148, -3.429, -7.288
1961, 4, 19.78, 33.64, 43.86, 47, 7.042, 4.165, 0.3552, -3.084
1961, 5, 27.92, 36.53, 55.51, 83.8, 12.99, 10.03, 6.106, 2.55
1961, 6, 10, 14.08, 20.72, 30.81, 20.88, 17.49, 12.96, 8.919
1961, 7, 3.047, 3.737, 7.493, 15.53, 23.22, 19.61, 14.77, 10.35
1961, 8, 17.09, 23.34, 33.08, 48.98, 23.98, 20.65, 16.11, 12.13
1961, 9, 28.41, 35.54, 47.97, 59.75, 12.87, 9.825, 6.14, 3.266
1961, 10, 108.9, 111.6, 130.9, 128.2, 7.978, 5.288, 1.482, -1.361
1961, 11, 74.72, 108.8, 140.6, 97.84, 0.7423, -1.807, -5.608, -8.348
1961, 12, 83.03, 108, 144.9, 108.3, -3.12, -5.95, -10.15, -13.96
1962, 1, 51.32, 62.81, 82.9, 62.72, -7.153, -8.725, -11.69, -15.68
1962, 2, 74.08, 106.1, 137.6, 114.9, -1.894, -4.004, -7.43, -11.65
1962, 3, 77.04, 92.52, 111.9, 85.46, 1.266, -2.086, -6.303, -9.956
1962, 4, 38.87, 53.66, 66.69, 55.21, 9.779, 6.562, 1.98, -2.081
1962, 5, 73.59, 96.57, 145.6, 130.1, 11.04, 8.178, 4.2, 1.559
1962, 6, 17.57, 26.18, 51.15, 53.42, 16.7, 13.73, 9.632, 6.205
1962, 7, 0.8611, 10.74, 32.91, 44.23, 20.54, 17.3, 13.01, 9.183
1962, 8, 1.807, 11.73, 29.5, 40.12, 19.54, 16.22, 12.02, 8.931
1962, 9, 20.01, 26.05, 45.14, 55.18, 16.43, 13.44, 9.509, 6.507
1962, 10, 60.65, 98.55, 125.6, 109.4, 9.591, 7.454, 4.282, 1.784
1962, 11, 79.75, 102.8, 160.6, 180.6, 3.601, 1.275, -2.04, -4.651
1962, 12, 21.36, 41.16, 72.43, 97.66, 0.3323, -2.075, -6.123, -9.691
1963, 1, 69.2, 82.59, 114.1, 139.4, -5.244, -7.117, -10.44, -13.63
1963, 2, 99.97, 124.7, 173.8, 197.8, 3.659, 1.273, -2.219, -5.244
1963, 3, 26.36, 55.16, 85.45, 85.64, 3.84, 0.7951, -3.31, -6.453
1963, 4, 86.74, 110.4, 119, 126.6, 6.054, 3.08, -0.615, -3.524
1963, 5, 48.38, 70.71, 96.79, 111.9, 13.37, 10.4, 6.394, 3.445
1963, 6, 86.73, 113, 144.2, 175.6, 14.97, 12.27, 8.601, 5.456
1963, 7, 0, 0.2291, 0.2572, 0.96, 20.01, 16.63, 12.2, 8.821
1963, 8, 21.43, 23, 28.91, 36.12, 21.02, 17.72, 13.13, 9.607
1963, 9, 33.42, 43.7, 65.1, 78.93, 18.58, 15.25, 10.97, 7.654
1963, 10, 26.88, 36.32, 45.09, 51.67, 12.19, 9.407, 5.545, 2.338
1963, 11, 135.5, 161.9, 203.1, 207.4, 3.218, 0.3149, -3.46, -6.581
1963, 12, 42.04, 56.6, 72.01, 71.42, -3.046, -5.116, -8.95, -12.85
1964, 1, 128.3, 161.4, 192, 178.8, -4.852, -7.336, -11.4, -15.3
1964, 2, 10.27, 19.02, 23.64, 19.63, -4.708, -6.76, -10.62, -14.19
1964, 3, 41.13, 91.49, 156.3, 163.3, -1.246, -3.665, -7.417, -11.05
1964, 4, 39.17, 51.63, 65.14, 77.91, 5.363, 2.828, -0.9104, -3.917
1964, 5, 38.68, 32.99, 32.38, 47, 10.48, 8.152, 4.3, 1.235
1964, 6, 51.57, 89.18, 129.2, 156.9, 14.79, 12.24, 8.438, 5.288
1964, 7, 15, 12.74, 10.71, 12.42, 21.87, 18.68, 14.56, 10.95
1964, 8, 21.98, 27.31, 22.01, 16.66, 18.88, 15.86, 11.84, 8.227
1964, 9, 24.14, 19.92, 23.81, 23.56, 13.27, 10.7, 6.46, 2.85
1964, 10, 11.89, 16.8, 21, 26.6, 9.999, 7.953, 4.097, 0.6894
1964, 11, 141.7, 169.2, 206, 209.1, 1.16, -1.195, -4.931, -8.268
1964, 12, 216.6, 323.5, 478, 578, -1.707, -4.578, -8.602, -12.3
1965, 1, 167.5, 222.4, 310.6, 369.9, -1.901, -3.976, -7.632, -11.1
1965, 2, 21.2, 37.28, 65.73, 80.09, -0.5575, -3.333, -7.86, -11.79
1965, 3, 26.8, 34.65, 43.94, 36.54, 1.01, -1.99, -7.015, -11.62
1965, 4, 108.6, 127.5, 151.9, 163.7, 7.693, 5.046, 0.7946, -2.699
1965, 5, 30.93, 35.46, 55.7, 70.82, 10.33, 7.77, 3.685, 0.2716
1965, 6, 43.79, 47.19, 63.11, 84.51, 15.6, 13.23, 9.387, 5.972
1965, 7, 4.647, 7.504, 12.11, 17.7, 20.8, 17.53, 13.41, 9.94
1965, 8, 39.56, 58.33, 82.4, 92.08, 19.33, 16.43, 12.65, 9.099
1965, 9, 33.14, 29.51, 31.36, 37.27, 11.61, 8.686, 4.93, 1.598
1965, 10, 9.632, 12.75, 16.67, 16.88, 11.73, 9.074, 5.395, 2.486
1965, 11, 80.82, 89.59, 107.7, 111, 4.844, 2.316, -0.7636, -4.034
1965, 12, 30.24, 49.87, 77.21, 84.4, -1.731, -4.206, -7.782, -11.67
1966, 1, 68.75, 102.7, 129.8, 148.8, -1.825, -4.647, -8.268, -12.44
1966, 2, 31.7, 37.7, 54.14, 63.88, -1.43, -4.022, -7.563, -11.7
1966, 3, 48.6, 68.31, 83.54, 78.99, 3.099, 0.2543, -3.925, -7.981
1966, 4, 30.35, 33.04, 42.49, 48.18, 7.201, 4.637, 0.819, -2.564
1966, 5, 6.913, 12.68, 22.25, 34.16, 14.22, 11.52, 7.445, 3.942
1966, 6, 6.798, 12.69, 21.96, 31.57, 15.93, 13.03, 9.004, 5.637
1966, 7, 0.442, 0.9508, 2.087, 3.02, 21.33, 18.24, 14.18, 11
1966, 8, 0.03054, 1.056, 3.626, 4.62, 20.59, 17.71, 13.49, 10.3
