# Created by WEAP: 5/6/2021 11:59:27 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: CA_PGE_CEN_Lwr Salinas (458,895 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (437,658 ha),  1000 - 2000 m (21,237 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m

1950, 1, 118.7, 205.7, 5.441, 2.978
1950, 2, 64.35, 130.9, 9.481, 6.649
1950, 3, 47.78, 79.29, 10.21, 7.404
1950, 4, 41.07, 51.22, 13.32, 10.27
1950, 5, 4.289, 8.407, 14.81, 11.82
1950, 6, 0.2865, 0.4231, 17.14, 14.03
1950, 7, 1.659, 0.9588, 20.41, 17.07
1950, 8, 0.3004, 0.3321, 20.26, 17.01
1950, 9, 0.775, 2.151, 18.52, 15.56
1950, 10, 40.01, 74.96, 15.96, 13.14
1950, 11, 69.95, 153.2, 14.09, 11.43
1950, 12, 75.84, 135.5, 10.38, 7.864
1951, 1, 63.97, 113.5, 7.757, 5.242
1951, 2, 41.69, 62.35, 8.529, 5.975
1951, 3, 13.1, 23.26, 10.01, 7.403
1951, 4, 26.4, 45.1, 12.51, 9.762
1951, 5, 11.2, 22.03, 15.37, 12.42
1951, 6, 0.1968, 0.2126, 17.35, 14.32
1951, 7, 0.01882, 0, 19.3, 15.84
1951, 8, 0.009599, 0, 19.1, 15.84
1951, 9, 0.1054, 0.1318, 19.15, 16.02
1951, 10, 17.84, 33.98, 15.22, 12.45
1951, 11, 70.72, 106.7, 11.35, 8.829
1951, 12, 169.9, 299.6, 6.744, 4.331
1952, 1, 206.7, 367.4, 6.401, 3.935
1952, 2, 29.44, 49.89, 9.101, 6.571
1952, 3, 132.8, 221.1, 8.203, 5.559
1952, 4, 29.75, 40.52, 12.41, 9.604
1952, 5, 1.044, 4.601, 15.76, 12.72
1952, 6, 0.5043, 1.944, 15.45, 12.43
1952, 7, 0.1973, 0.09404, 20.35, 17.02
1952, 8, 0.04837, 0.0009768, 19.52, 16.14
1952, 9, 2.468, 5.49, 19.56, 16.32
1952, 10, 0.4447, 1.213, 16.64, 13.56
1952, 11, 57.6, 90.61, 10.08, 7.527
1952, 12, 181.6, 297.8, 8.246, 5.713
1953, 1, 48.17, 111.5, 10.14, 7.589
1953, 2, 0.433, 0.9189, 8.904, 6.293
1953, 3, 28.18, 57.4, 9.645, 7.013
1953, 4, 43.72, 83.8, 11.54, 8.646
1953, 5, 8.125, 18.05, 12.91, 10.07
1953, 6, 1.659, 4.91, 15.85, 12.74
1953, 7, 0, 0, 20.58, 17.12
1953, 8, 0.2522, 0.6254, 18.4, 15.14
1953, 9, 0.0441, 0.002199, 19.45, 16.41
1953, 10, 3.455, 4.969, 15.13, 12.42
1953, 11, 56.76, 89.01, 11.79, 9.22
1953, 12, 11.41, 21.1, 8.731, 6.282
1954, 1, 92.39, 158.8, 7.451, 4.972
1954, 2, 74.3, 128, 11.23, 8.685
1954, 3, 112.2, 172.7, 8.913, 6.31
1954, 4, 17.83, 39.19, 13.97, 11.08
1954, 5, 5.508, 8.654, 15.85, 12.64
1954, 6, 3.266, 7.398, 16.98, 13.84
1954, 7, 0, 0, 21.21, 16.95
1954, 8, 0.04099, 0.01652, 18.08, 14.94
1954, 9, 0.1179, 0.01417, 17.7, 14.73
1954, 10, 0.00718, 0, 14.9, 12.09
1954, 11, 35.5, 82.1, 12.13, 9.613
1954, 12, 76.31, 130.4, 8.205, 5.766
1955, 1, 151.2, 222.8, 5.765, 3.322
1955, 2, 52.87, 73.53, 7.903, 5.383
1955, 3, 6.558, 7.55, 10.19, 7.593
1955, 4, 63.34, 110.3, 9.909, 7.158
1955, 5, 26.98, 30.74, 14.52, 11.53
1955, 6, 0.1018, 0.5537, 16.69, 13.61
1955, 7, 0, 0, 17.82, 14.55
1955, 8, 0.08255, 0.04885, 19.73, 16.38
1955, 9, 0, 0, 18.46, 15.37
1955, 10, 0.1473, 0.531, 15.38, 12.54
1955, 11, 42.82, 69.84, 10.31, 7.812
1955, 12, 291, 486.7, 9.222, 6.702
1956, 1, 116.3, 196.6, 8.343, 5.843
1956, 2, 33.18, 75.25, 6.722, 4.315
1956, 3, 3.845, 9.888, 10.01, 7.379
1956, 4, 36.43, 70.67, 11.85, 9.049
1956, 5, 21.01, 24.54, 14.37, 11.52
1956, 6, 0, 0, 18.12, 15
1956, 7, 0.2492, 0.1787, 18.97, 15.91
1956, 8, 0.00714, 0, 18.07, 15.12
1956, 9, 1.885, 1.538, 19.04, 16.11
1956, 10, 19.89, 27.73, 13.93, 11.2
1956, 11, 0.2098, 0.2491, 12.35, 9.954
1956, 12, 7.499, 8.675, 9.094, 6.809
1957, 1, 125.1, 195.5, 5.532, 3.135
1957, 2, 72.18, 143.7, 10.69, 8.034
1957, 3, 24.02, 42.92, 10.81, 8.095
1957, 4, 44.31, 73.5, 12.64, 9.864
1957, 5, 36.14, 73.78, 14.44, 11.57
1957, 6, 4.247, 6.421, 19.52, 16.27
1957, 7, 0.0008107, 0, 19.92, 16.65
1957, 8, 0, 0, 18.76, 15.54
1957, 9, 1.103, 1.733, 19.04, 16.07
1957, 10, 37.73, 53.6, 14.94, 12.21
