# Created by WEAP: 5/6/2021 11:59:31 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: CA_SCE_CEN_Mona Creek (25,697 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 2000 - 3000 m (11,877 ha),  3000 - 4000 m (13,802 ha),  4000 - 5000 m (17 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 2000 to 3000 m, pr[mm/m]:Elevation 3000 to 4000 m, pr[mm/m]:Elevation 4000 to 5000 m, tas[C]:Elevation 2000 to 3000 m, tas[C]:Elevation 3000 to 4000 m, tas[C]:Elevation 4000 to 5000 m

1950, 1, 257.6, 306.3, 340.2, -9.195, -11.54, -12.8
1950, 2, 138.8, 150.1, 159.1, -3.205, -5.391, -6.568
1950, 3, 107, 128, 146.5, -3.199, -5.08, -6.109
1950, 4, 102.7, 120.8, 133.2, 1.259, -0.3677, -1.257
1950, 5, 32.02, 35.72, 38.02, 3.846, 2.16, 1.242
1950, 6, 0.6345, 0.9338, 1.1, 7.589, 5.967, 5.083
1950, 7, 15.76, 25.61, 30.92, 13.05, 11.25, 10.27
1950, 8, 1.781, 2.782, 3.3, 12.13, 10.15, 9.081
1950, 9, 22.45, 32.58, 37.59, 7.631, 5.653, 4.588
1950, 10, 106.9, 120.1, 131.3, 4.849, 2.738, 1.616
1950, 11, 485.5, 565.8, 614.8, 0.9195, -1.523, -2.846
1950, 12, 327, 370.2, 396.6, -1.388, -3.893, -5.261
1951, 1, 140.1, 161, 173.8, -5.411, -7.784, -9.055
1951, 2, 109.8, 114.3, 117, -4.956, -7.129, -8.296
1951, 3, 51.37, 59.94, 67.42, -3.045, -4.936, -5.966
1951, 4, 133.1, 159.1, 176.5, 0.6467, -1.089, -2.032
1951, 5, 34.01, 38.61, 41.26, 4.052, 2.469, 1.612
1951, 6, 18.09, 26.33, 31.45, 8.791, 7.126, 6.213
1951, 7, 0.5369, 1.44, 1.98, 12.76, 11.05, 10.11
1951, 8, 0.08603, 0.221, 0.3, 11.42, 9.538, 8.514
1951, 9, 0, 0, 0, 10.77, 8.675, 7.545
1951, 10, 51.48, 58.52, 63.8, 3.18, 0.9811, -0.2042
1951, 11, 146, 175.8, 194.2, -1.339, -3.824, -5.136
1951, 12, 492.9, 587.4, 641.7, -7.294, -9.748, -11.06
1952, 1, 435.1, 570, 650.9, -8.665, -11.37, -12.82
1952, 2, 122.5, 125.9, 128.4, -5.652, -7.762, -8.905
1952, 3, 296.2, 368.1, 423.5, -7.391, -9.3, -10.33
1952, 4, 131, 159.7, 177.9, 0.1426, -1.657, -2.634
1952, 5, 7.382, 7.846, 8.1, 4.866, 3.201, 2.305
1952, 6, 16.01, 19.87, 22.38, 5.806, 4.188, 3.3
1952, 7, 27.41, 34.82, 39.58, 12.65, 10.78, 9.761
1952, 8, 1.663, 2.056, 2.28, 12.08, 10.13, 9.073
1952, 9, 50.28, 53.35, 55.21, 9.511, 7.329, 6.151
1952, 10, 0.6427, 0.2603, 0, 7.324, 4.83, 3.49
1952, 11, 80.65, 95.19, 104.2, -3.055, -5.583, -6.936
1952, 12, 290.4, 328.7, 350.4, -6.108, -8.622, -9.961
1953, 1, 172.9, 199.4, 215.6, -2.832, -5.287, -6.592
1953, 2, 4.716, 4.448, 4.2, -3.906, -6.28, -7.548
1953, 3, 89.34, 106.7, 121, -3.26, -5.224, -6.279
1953, 4, 117.3, 137.8, 151.9, -0.8292, -2.574, -3.523
1953, 5, 126.5, 150.5, 164.7, -0.455, -2.084, -2.967
1953, 6, 43.71, 55.4, 63.46, 5.784, 4.253, 3.408
1953, 7, 3.057, 5.884, 7.6, 13.62, 11.85, 10.88
1953, 8, 0.6474, 1.184, 1.5, 10.42, 8.53, 7.499
1953, 9, 3.542, 3.874, 4.07, 10.79, 8.563, 7.366
1953, 10, 36.26, 45.6, 52.86, 3.316, 0.9646, -0.2969
1953, 11, 112.5, 132.1, 144.2, -0.4016, -2.909, -4.26
1953, 12, 67.71, 77.75, 83.88, -3.408, -6.115, -7.572
1954, 1, 232.5, 288.8, 322.2, -5.014, -7.555, -8.917
1954, 2, 198.9, 226.2, 242.4, -1.156, -3.638, -5
1954, 3, 263.1, 319.9, 366.3, -5.358, -7.18, -8.166
1954, 4, 64.97, 73.99, 80.72, 2.175, 0.3919, -0.5747
1954, 5, 22, 22.59, 22.26, 6.374, 4.699, 3.795
1954, 6, 65.47, 80.67, 91.06, 7.286, 5.689, 4.822
1954, 7, 2.247, 4.934, 6.66, 13.43, 11.47, 10.41
1954, 8, 0, 0, 0, 10.03, 8.042, 6.974
1954, 9, 1.198, 2.811, 3.7, 8.481, 6.478, 5.435
1954, 10, 0, 0, 0, 4.675, 2.379, 1.155
1954, 11, 178.7, 215.4, 238.2, 1.044, -1.472, -2.838
1954, 12, 186.1, 215.3, 232.7, -4.343, -7.079, -8.568
1955, 1, 285.4, 361.8, 408.6, -8.374, -11.38, -12.99
1955, 2, 113.4, 121.8, 127.4, -6.284, -8.622, -9.891
1955, 3, 21.61, 23.33, 25.19, -3.568, -5.548, -6.619
1955, 4, 150.6, 171.4, 185.2, -2.965, -4.553, -5.399
1955, 5, 95.6, 113.2, 123.4, 2.702, 0.875, -0.09452
1955, 6, 1.909, 1.863, 1.77, 7.591, 6.181, 5.458
1955, 7, 1.223, 2.157, 2.65, 11, 9.439, 8.645
1955, 8, 5.416, 9.329, 11.56, 13.7, 11.69, 10.63
1955, 9, 8.684, 10.81, 12.06, 9.406, 7.282, 6.174
1955, 10, 2.807, 3.66, 4.07, 5.199, 3.163, 2.112
1955, 11, 119.7, 136.6, 148.7, -1.287, -3.306, -4.352
1955, 12, 933.9, 1073, 1167, -4.661, -6.786, -7.876
1956, 1, 343.7, 414.9, 464.2, -5.268, -7.412, -8.537
1956, 2, 81.89, 84.62, 87.86, -7.041, -9.225, -10.41
1956, 3, 15.44, 18.38, 20.8, -2.207, -4.194, -5.276
1956, 4, 188.2, 236.5, 269.5, -1.168, -3.057, -4.105
1956, 5, 114, 124.4, 133, 3.499, 1.59, 0.5389
1956, 6, 3.776, 5.125, 5.9, 8.992, 7.265, 6.334
1956, 7, 41.17, 58.12, 67.45, 11.83, 9.974, 8.979
1956, 8, 0, 0, 0, 10.35, 8.577, 7.662
1956, 9, 15.38, 18.47, 19.78, 10, 8.077, 7.09
1956, 10, 79.14, 90.17, 99.6, 2.034, 0.1025, -0.8908
1956, 11, 0, 0, 0, 0.6086, -1.527, -2.57
1956, 12, 42.8, 45.7, 48.75, -2.621, -4.645, -5.601
1957, 1, 220, 280.2, 318.3, -9.054, -11.06, -12.04
1957, 2, 150.5, 165.3, 175.2, -2.902, -4.847, -5.839
1957, 3, 96.13, 110, 124.4, -2.91, -4.757, -5.762
1957, 4, 96.73, 111.5, 123.4, -0.557, -2.364, -3.339
1957, 5, 198.2, 222.2, 237.3, 3.455, 2.239, 1.507
1957, 6, 7.296, 5.599, 4.78, 11.82, 10.72, 10.04
1957, 7, 8.408, 14.58, 18.54, 13.64, 12.33, 11.58
1957, 8, 0, 0, 0, 13.26, 12.12, 11.45
1957, 9, 20.14, 18.18, 17.2, 10.88, 9.628, 8.913
1957, 10, 55.07, 61.46, 66.51, 3.087, 1.861, 1.159
1957, 11, 67.13, 92.37, 108.1, -0.6447, -1.963, -2.696
1957, 12, 182.1, 175.8, 173.1, -1.501, -3.105, -3.959
1958, 1, 140.3, 138.1, 138.1, -2.418, -3.965, -4.805
1958, 2, 223.8, 184.7, 161.3, -1.648, -2.867, -3.554
1958, 3, 251.9, 242.8, 249.2, -5.419, -6.796, -7.585
1958, 4, 171.3, 174.4, 179.3, -0.1025, -1.319, -2.025
1958, 5, 58.66, 62.13, 63.88, 7.214, 6.283, 5.708
1958, 6, 36.5, 27.24, 21.65, 8.845, 7.945, 7.376
1958, 7, 6.677, 5.076, 4.2, 13.29, 12.36, 11.78
1958, 8, 31.1, 46.69, 54.92, 15.29, 14.04, 13.33
1958, 9, 79.8, 74.7, 72.38, 11.08, 9.766, 9.021
1958, 10, 4.802, 6.888, 8, 8.135, 6.82, 6.092
1958, 11, 39.01, 45.46, 49.32, 1.55, 0.2711, -0.4417
1958, 12, 28.51, 34.15, 37.18, 2.223, 0.7196, -0.08113
1959, 1, 120, 112.5, 107.5, -1.834, -3.262, -4.049
1959, 2, 281.7, 264, 253.1, -5.186, -6.874, -7.799
1959, 3, 12.04, 9.917, 8.75, 1.079, -0.06831, -0.7356
1959, 4, 27.14, 24.85, 23.34, 4.913, 3.82, 3.174
1959, 5, 22.45, 25.41, 26.77, 4.141, 3.122, 2.496
1959, 6, 0.5393, 0.6227, 0.6, 12.55, 11.74, 11.21
1959, 7, 11.61, 23.82, 31.44, 16.21, 14.98, 14.27
1959, 8, 1.215, 0.8359, 0.6, 13.94, 12.94, 12.35
1959, 9, 216.4, 241.8, 256.6, 9.302, 8.294, 7.698
1959, 10, 6.265, 11.86, 15.18, 7.488, 6.209, 5.489
1959, 11, 0, 0, 0, 4.1, 2.951, 2.321
1959, 12, 36.1, 31.75, 29.05, -0.2162, -1.649, -2.421
1960, 1, 113.6, 125.2, 132.3, -5.746, -7.216, -8.005
1960, 2, 145.5, 114.7, 97.35, -3.963, -5.099, -5.754
1960, 3, 71.46, 54.99, 48.28, 1.034, -0.01692, -0.6474
1960, 4, 51.67, 35.36, 26.48, 2.26, 1.425, 0.8832
