# Created by WEAP: 5/6/2021 11:59:30 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: CA_LADWP_San Diego Creek (642,710 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (471,555 ha),  1000 - 2000 m (123,958 ha),  2000 - 3000 m (45,344 ha),  3000 - 4000 m (1,853 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, pr[mm/m]:Elevation 3000 to 4000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m, tas[C]:Elevation 3000 to 4000 m

1950, 1, 67.77, 89.53, 110.8, 120.9, 7.159, 3.242, -1.973, -3.014
1950, 2, 48.74, 65.92, 82.79, 88.92, 11.89, 8.553, 3.728, 2.731
1950, 3, 24.54, 39.58, 54.12, 58.87, 12.56, 9.024, 4.814, 3.686
1950, 4, 22.23, 39.24, 56.35, 63.21, 15.5, 12.4, 8.192, 7.007
1950, 5, 3.934, 7.215, 9.397, 9.525, 15.69, 13.16, 9.086, 7.754
1950, 6, 0.296, 0.1622, 0.1439, 0.09803, 19.28, 16.89, 12.94, 11.67
1950, 7, 0.9142, 4.889, 12.7, 20.75, 23.76, 21.63, 17.67, 16.45
1950, 8, 0.05811, 0.6865, 0.2286, 0.1753, 22.85, 21.54, 17.51, 16.36
1950, 9, 1.737, 8.092, 20.96, 33.92, 20.35, 17.51, 13.35, 12.24
1950, 10, 1.383, 3.589, 2.889, 1.588, 19.57, 16.86, 12.52, 11.46
1950, 11, 38.21, 41.84, 45.45, 48.67, 15.5, 12.51, 7.861, 6.806
1950, 12, 0.5881, 1.122, 0.6449, 0.4867, 13.56, 10.21, 5.609, 4.621
1951, 1, 62.37, 84.18, 124.2, 166.5, 9.631, 5.739, 1.063, -0.0289
1951, 2, 20.51, 34.87, 56.43, 78.83, 10.15, 6.37, 1.769, 0.6778
1951, 3, 15.93, 27.03, 58.15, 105.1, 12.52, 8.469, 3.612, 2.467
1951, 4, 50.7, 83.86, 107.4, 131.8, 14.17, 10.35, 5.879, 4.686
1951, 5, 10.3, 13.21, 18.58, 20.79, 16.7, 13.71, 9.718, 8.422
1951, 6, 0.00444, 0.0005901, 0, 0, 19.19, 16.63, 12.6, 11.16
1951, 7, 2.893, 21.93, 27.15, 28.31, 23.92, 21.93, 17.93, 16.64
1951, 8, 3.023, 5.965, 4.769, 4.405, 23.03, 21.08, 16.92, 15.7
1951, 9, 6.568, 8.588, 20.1, 24.61, 22.35, 20.61, 16.13, 15.03
1951, 10, 15.03, 32.04, 43.33, 51.36, 17.83, 14.29, 9.647, 8.578
1951, 11, 21.3, 36.66, 52.15, 46.24, 13.13, 9.03, 4.151, 3.097
1951, 12, 156.4, 245.3, 312, 364.5, 8.902, 4.307, -0.4613, -1.568
1952, 1, 190.8, 216.5, 275.1, 257.7, 7.967, 3.343, -1.924, -3.043
1952, 2, 9.271, 14.22, 15.39, 16.21, 10.44, 5.709, 0.3221, -0.7907
1952, 3, 135.8, 202.6, 282.2, 286.7, 9.233, 4.234, -0.7055, -1.757
1952, 4, 52.36, 70.59, 75.93, 63.01, 13.93, 9.977, 5.113, 3.991
1952, 5, 0.02045, 0, 0, 0, 18.56, 15.76, 11.66, 10.39
1952, 6, 0.02317, 0.1956, 0.07855, 0.07718, 17.96, 15.15, 11.07, 9.722
1952, 7, 2.075, 11.47, 21.2, 31.1, 23.65, 21.47, 17.25, 16.08
1952, 8, 0.01861, 0.6928, 3.157, 2.875, 24.17, 22.12, 17.99, 16.8
1952, 9, 15.44, 29.4, 52.25, 59.56, 23.1, 20.23, 15.71, 14.66
1952, 10, 0, 0, 0, 0, 19.4, 17.43, 12.91, 11.89
1952, 11, 81.43, 104.6, 125.3, 139.2, 11.15, 6.76, 1.951, 0.8213
1952, 12, 76.07, 101.3, 119.8, 114.6, 9.283, 5.174, 0.6452, -0.3747
1953, 1, 36.4, 46.54, 51.88, 61.81, 12.23, 8.629, 4.909, 3.903
1953, 2, 12.6, 21.97, 27.68, 31.77, 10.74, 6.844, 3.318, 2.355
1953, 3, 27.96, 46.85, 67.34, 67.89, 11.97, 7.901, 4.047, 2.968
1953, 4, 37.03, 45.28, 52.08, 64.93, 12.76, 9.216, 5.224, 3.9
1953, 5, 5.818, 19.52, 34.65, 38.31, 14.72, 10.68, 6.683, 5.465
1953, 6, 0.1956, 0.2258, 0.364, 0.3248, 18.94, 16.29, 12.84, 11.53
1953, 7, 0.2898, 1.703, 1.151, 0.9077, 24.76, 23, 19.87, 18.74
1953, 8, 1.52, 5.638, 4.509, 3.818, 22.54, 20.9, 17.67, 16.54
1953, 9, 0.008957, 0.2361, 0.4305, 0.4362, 21.78, 20.07, 16.29, 15.05
1953, 10, 2.6, 4.201, 4.645, 4.34, 17.69, 14.32, 10.06, 8.927
1953, 11, 22.53, 25.41, 31.03, 34.21, 14.23, 10.65, 6.366, 5.343
1953, 12, 7.1, 11.2, 10.19, 7.866, 10.87, 7.082, 2.486, 1.561
1954, 1, 167.8, 230.9, 319.7, 308.2, 9.394, 5.69, 1.263, 0.1512
1954, 2, 55.43, 81.71, 107, 109.8, 13.75, 9.937, 5.481, 4.499
1954, 3, 99.95, 182.3, 272.6, 352.4, 10.29, 6.162, 2.286, 1.226
1954, 4, 4.936, 5.25, 5.065, 3.791, 14.94, 12.17, 8.42, 7.182
1954, 5, 0.6504, 1.355, 2.73, 2.739, 17.41, 14.88, 10.85, 9.101
1954, 6, 0.6662, 2.889, 9.503, 13.51, 19.32, 16.78, 13, 11.5
1954, 7, 2.978, 13.3, 21.1, 41.95, 25.25, 22.68, 19.1, 17.67
1954, 8, 0.8919, 3.68, 7.146, 5.986, 21.77, 18.95, 15.18, 13.66
1954, 9, 0.358, 4.031, 6.461, 5.753, 21.57, 19.18, 15.63, 14.25
1954, 10, 0, 0, 0, 0, 17.29, 14.76, 11.04, 9.64
1954, 11, 52.9, 58.01, 73.93, 75.51, 15, 11.41, 7.488, 6.514
1954, 12, 27.32, 45.55, 70.32, 88.93, 10.22, 6.214, 1.871, 0.8855
1955, 1, 119.5, 151.4, 212, 236.7, 7.891, 2.803, -1.144, -2.085
1955, 2, 38.85, 68.63, 80.75, 86.19, 9.546, 4.773, 0.8361, -0.09393
1955, 3, 7.238, 8.972, 13.23, 18.32, 12.59, 8.08, 4.159, 3.086
1955, 4, 19.12, 25.43, 43.82, 78.38, 13.27, 9.088, 5.558, 4.413
1955, 5, 39.11, 57.12, 78.21, 91.04, 15.98, 12.43, 8.467, 7.025
1955, 6, 0.3015, 0.1409, 0.3358, 0.5271, 19.44, 16.49, 12.55, 11.01
1955, 7, 1.207, 11.6, 20.06, 29.58, 22.24, 19.75, 15.89, 14.38
1955, 8, 2.405, 25.49, 43.7, 65.44, 25.27, 22.75, 18.98, 17.82
1955, 9, 0.02785, 0.006197, 0, 0, 23.27, 20.13, 16.18, 15.02
1955, 10, 0.02175, 0.1876, 0.2158, 0, 17.52, 15.6, 11.37, 10.32
1955, 11, 28.39, 38.29, 51.05, 51.76, 13.17, 9.509, 5.169, 4.112
1955, 12, 23.73, 39.78, 52.95, 60.5, 10.56, 6.582, 2.646, 1.52
1956, 1, 170.4, 203.8, 285.7, 326.6, 10.69, 7.038, 3.049, 1.963
1956, 2, 12.35, 22, 22.07, 18.17, 8.401, 4.151, 0.03321, -1.085
1956, 3, 0.0744, 0.006725, 0, 0, 13.05, 9.629, 5.564, 4.481
1956, 4, 55.07, 73.87, 91.9, 89.39, 13.39, 9.352, 5.098, 3.983
1956, 5, 12.1, 24.06, 34.52, 40.66, 17.04, 13.4, 9.471, 8.246
1956, 6, 0, 0, 0, 0, 21.04, 18.74, 15.19, 13.88
1956, 7, 4.527, 5.145, 9.922, 7.979, 23.13, 20.67, 16.8, 15.36
1956, 8, 0.01651, 0.02235, 0.00557, 0, 22.24, 19.63, 15.79, 14.42
1956, 9, 0, 0, 0, 0, 24.16, 21.51, 17.86, 16.74
1956, 10, 3.794, 4.878, 6.694, 7.474, 16.49, 12.83, 8.92, 7.807
1956, 11, 0, 0, 0, 0, 15.17, 11.21, 7.008, 6.285
1956, 12, 8.507, 15.18, 14.14, 10.79, 12.34, 8.246, 4.118, 3.392
1957, 1, 157.8, 231.6, 373.1, 465.6, 8.912, 4.117, -0.05956, -0.9568
1957, 2, 24.8, 43.04, 70.86, 86.17, 13.03, 9.139, 5.054, 3.992
1957, 3, 29.68, 42.26, 51.83, 57.83, 12.86, 8.594, 4.503, 3.389
1957, 4, 34.67, 42.28, 55.48, 60.17, 14.27, 10.26, 6.18, 4.959
1957, 5, 41.1, 68.53, 78.82, 86.71, 15.73, 11.49, 7.427, 6.073
1957, 6, 4.237, 6.493, 6.444, 4.966, 22.52, 19.84, 16.04, 14.83
1957, 7, 1.64, 1.563, 2.981, 2.281, 24.86, 22.27, 18.44, 17.51
1957, 8, 0.03537, 1.526, 7.07, 15.89, 24.31, 21.02, 17.05, 16.17
1957, 9, 0.004432, 0.02476, 0.09324, 0, 21.79, 18.77, 14.06, 13.02
1957, 10, 51.99, 77.96, 100.8, 122.9, 16.44, 11.95, 7.1, 6.102
1957, 11, 21.28, 37.59, 48.69, 53.23, 11.96, 7.566, 2.7, 1.679
1957, 12, 76.44, 116.1, 177.8, 213.5, 12.34, 8.038, 3.416, 2.17
1958, 1, 47.2, 66.42, 83.61, 92.4, 11.2, 6.819, 2.205, 1.043
1958, 2, 118.5, 171.2, 251.8, 323.7, 12.15, 7.581, 2.956, 1.975
1958, 3, 124.7, 200.9, 274.7, 364, 10.2, 4.821, 0.05938, -0.9464
1958, 4, 125.5, 201.7, 307.9, 465.5, 14.87, 10.08, 5.212, 4.115
1958, 5, 5.395, 9.281, 14.97, 16.86, 18.88, 15.69, 11.48, 10.27
1958, 6, 0.3614, 0.3453, 0.342, 0.01734, 20.63, 17.4, 13.26, 12.07
1958, 7, 0.8316, 4.527, 3.526, 3.917, 22.96, 20.26, 16.52, 15.34
1958, 8, 5.169, 16.06, 36.3, 65.44, 24.97, 22.16, 18.31, 17.36
1958, 9, 10.85, 25.01, 30.58, 24.21, 23.81, 20.32, 15.85, 14.81
1958, 10, 6.56, 11.28, 17.6, 23.56, 20.91, 16.83, 11.96, 11.08
1958, 11, 6.143, 11.96, 21.98, 19.52, 13.95, 9.687, 4.654, 3.476
1958, 12, 0.02529, 0.04474, 0.01972, 0.01929, 13.8, 10.3, 5.414, 4.199
1959, 1, 37.93, 41.6, 66.13, 66.43, 12.11, 7.819, 3.125, 1.939
1959, 2, 87.45, 178.5, 298.7, 391, 9.895, 4.656, 0.2904, -0.8381
1959, 3, 0.04908, 0.1098, 0.1465, 0.1845, 14.99, 10.6, 6.377, 5.199
1959, 4, 10.62, 16.18, 17.86, 17.37, 17.49, 13.43, 9.432, 8.174
1959, 5, 1.441, 2.197, 2.461, 2.282, 16.49, 12.65, 9.028, 7.764
1959, 6, 0.05836, 0.1227, 0.09875, 0.001922, 21.97, 19.7, 16.5, 15.18
1959, 7, 0.1956, 2.172, 6.129, 17.64, 25.95, 23.99, 20.55, 19.28
1959, 8, 0.813, 7.469, 8.348, 9.757, 23.95, 21.18, 17.45, 16.22
1959, 9, 2.693, 10.91, 14.64, 12.05, 21.49, 17.96, 13.88, 12.66
1959, 10, 3.483, 12.58, 17.26, 30.67, 19.07, 15.8, 11.65, 10.55
1959, 11, 12.17, 21.69, 27.46, 26.28, 15.57, 11.47, 6.631, 5.563
1959, 12, 52.45, 81.99, 110.9, 133.9, 11.93, 7.616, 2.986, 2.017
1960, 1, 73.58, 94.31, 127.1, 130.1, 8.35, 3.321, -1.474, -2.556
1960, 2, 57, 85.1, 103.7, 110.6, 10.16, 5.353, 0.6852, -0.5532
1960, 3, 12.06, 20.17, 30.72, 31.48, 14.09, 10.58, 6.024, 4.744
1960, 4, 37.29, 60.27, 90.35, 93, 15.87, 12.08, 8.088, 6.833
1960, 5, 3.786, 6.678, 10.11, 13.22, 18.07, 14.45, 10.59, 9.222
1960, 6, 0.01457, 0.02618, 0.3844, 0.1692, 22, 20.56, 17.08, 15.69
1960, 7, 0.8816, 1.821, 3.456, 4.262, 25.34, 22.95, 19.46, 18.32
1960, 8, 0.09775, 0.9806, 0.5736, 0.5416, 23.74, 21.76, 18.28, 17.03
1960, 9, 3.796, 13.68, 12.63, 14.08, 23.99, 21.17, 17.39, 16.19
1960, 10, 9.789, 21.14, 30.23, 30.2, 17.81, 14.15, 10.29, 9.226
1960, 11, 45.99, 69.8, 91.69, 82.4, 12.53, 8.444, 4.249, 3.214
1960, 12, 3.796, 7.762, 12.28, 10.98, 10.75, 6.531, 1.652, 0.6291
1961, 1, 26.26, 35.82, 52.24, 50.63, 12.57, 8.359, 3.354, 2.49
1961, 2, 1.41, 1.61, 1.294, 3.208, 12.53, 8.495, 4.043, 2.96
1961, 3, 21.63, 38.72, 55.89, 57.42, 12.22, 8.232, 4.038, 2.859
1961, 4, 2.252, 4.82, 4.113, 3.932, 15.76, 12.1, 7.834, 6.614
1961, 5, 1.522, 3.905, 5.447, 6.769, 15.96, 12.41, 8.617, 7.266
1961, 6, 0.05124, 0.08166, 0.7577, 0.6112, 21.84, 20.06, 15.72, 14.44
1961, 7, 0.02299, 0.4329, 2.431, 1.691, 24.44, 22.8, 17.81, 16.45
