# Created by WEAP: 5/6/2021 11:59:33 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: WA_ID_AVA_Smith Creek (19,165 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (1,172 ha),  1000 - 2000 m (17,596 ha),  2000 - 3000 m (396 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m

1950, 1, 232.7, 301.9, 362.8, -17.01, -19.34, -20.07
1950, 2, 119, 148.2, 176.3, -5.943, -8.392, -9.178
1950, 3, 151.9, 179.4, 215.6, -2.96, -5.421, -6.176
1950, 4, 44.56, 59.92, 68.48, 2.666, 0.1171, -0.6654
1950, 5, 6.86, 11.62, 12.9, 7.495, 4.939, 4.158
1950, 6, 77.52, 107.9, 104.9, 11.76, 9.228, 8.451
1950, 7, 53.88, 87.66, 102.9, 15.19, 12.77, 12.01
1950, 8, 51.91, 76.48, 73.61, 14.94, 12.39, 11.62
1950, 9, 29.97, 39.31, 38.27, 10.78, 8.371, 7.651
1950, 10, 224.1, 318.5, 355.6, 3.514, 0.8997, 0.07926
1950, 11, 106.7, 169.3, 210.3, -2.519, -5.05, -5.864
1950, 12, 126.3, 165.5, 188.2, -3.291, -5.784, -6.592
1951, 1, 161.2, 220.3, 260.1, -7.514, -10.03, -10.78
1951, 2, 130.9, 164.5, 190.3, -5.561, -8.074, -8.784
1951, 3, 72.73, 87.68, 111.8, -4.301, -6.818, -7.631
1951, 4, 47.59, 57.47, 61.89, 4.119, 1.595, 0.8487
1951, 5, 73.32, 92.96, 97.59, 8.676, 6.069, 5.276
1951, 6, 58.61, 80.89, 88.52, 11.31, 8.784, 8.013
1951, 7, 33.54, 47.96, 57.14, 15.88, 13.32, 12.54
1951, 8, 144.5, 183.6, 184.8, 14.11, 11.71, 10.92
1951, 9, 82.95, 119, 131.2, 9.199, 6.689, 5.932
1951, 10, 150.7, 221.8, 250.8, 3.033, 0.4729, -0.3353
1951, 11, 98.09, 140.5, 158.9, -2.692, -5.258, -6.028
1951, 12, 129.3, 172.9, 206.5, -10.12, -12.66, -13.44
1952, 1, 159.9, 201.9, 231.7, -9.237, -11.67, -12.4
1952, 2, 38.4, 47.2, 53.96, -4.935, -7.518, -8.32
1952, 3, 22.13, 36.38, 43.96, -1.848, -4.352, -5.084
1952, 4, 45.6, 58.46, 67.46, 5.177, 2.595, 1.903
1952, 5, 26.11, 40.04, 45.71, 9.022, 6.453, 5.674
1952, 6, 185.3, 262.8, 281.7, 11.48, 8.809, 8.04
1952, 7, 5.23, 9.934, 15.54, 14.88, 12.4, 11.64
1952, 8, 22.72, 28.61, 30.12, 14.77, 12.29, 11.53
1952, 9, 18.49, 28.25, 29.09, 11.27, 8.822, 8.098
1952, 10, 4.578, 9.958, 10.56, 5.249, 2.956, 2.238
1952, 11, 21.47, 31.6, 37.09, -3.717, -6.22, -7.044
1952, 12, 92.15, 124.8, 147.9, -4.566, -7.109, -7.948
1953, 1, 259.3, 338.2, 395.2, -1.2, -3.81, -4.647
1953, 2, 67.04, 79.12, 90.17, -2.876, -5.372, -6.12
1953, 3, 48.74, 60.87, 70.97, 0.3624, -2.235, -3.036
1953, 4, 98.99, 126.6, 141.5, 3.073, 0.5413, -0.2273
1953, 5, 51.15, 74.27, 81.1, 8.285, 5.716, 4.897
1953, 6, 109.1, 164.1, 180.8, 10.22, 7.69, 6.897
1953, 7, 11.61, 18.01, 17.99, 15.69, 13.02, 12.18
1953, 8, 93.78, 138.6, 150.1, 14.96, 12.36, 11.58
1953, 9, 23.05, 32.85, 36.09, 10.3, 7.743, 6.985
1953, 10, 35.87, 52.28, 58.85, 4.714, 2.331, 1.588
1953, 11, 94.6, 131.6, 154.6, -0.503, -3.062, -3.825
1953, 12, 126.8, 160.5, 181.5, -2.853, -5.451, -6.242
1954, 1, 260.5, 332.2, 377.1, -9.027, -11.34, -12.11
1954, 2, 118.3, 135.8, 153.8, -3.295, -5.724, -6.507
