# Created by WEAP: 5/6/2021 11:59:44 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: AZ_SE_Gila Headwaters (3,365,936 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (232,630 ha),  1000 - 2000 m (2,177,707 ha),  2000 - 3000 m (951,412 ha),  3000 - 4000 m (4,188 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, pr[mm/m]:Elevation 3000 to 4000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m, tas[C]:Elevation 3000 to 4000 m

1950, 1, 14.53, 14.82, 15.11, 29.47, 6.078, 3.839, -0.9714, -3.365
1950, 2, 20.88, 17.53, 22.85, 46.01, 10.24, 7.296, 2.303, 0.2305
1950, 3, 10.33, 8.658, 14.92, 20.85, 12.46, 9.463, 3.752, 1.937
1950, 4, 0.4726, 1.712, 3.214, 5.239, 17.71, 14.36, 8.53, 6.644
1950, 5, 0.3781, 0.3348, 0.664, 0.3467, 19.57, 16.19, 10.13, 7.948
1950, 6, 17.88, 14.13, 8.034, 12.35, 24.85, 21.92, 15.86, 13.49
1950, 7, 65.47, 93.84, 136.4, 204.7, 27.36, 23.6, 17.71, 15.69
1950, 8, 11.68, 21.22, 28.1, 24.94, 26.39, 22.94, 16.52, 14.7
1950, 9, 17.15, 28.97, 51.31, 47.84, 22.42, 19.31, 12.82, 10.86
1950, 10, 1.273, 4.851, 11.61, 5.243, 20.84, 17.87, 11.66, 9.805
1950, 11, 1.127, 0.8862, 0.8694, 1.548, 11.99, 9.644, 4.661, 2.73
1950, 12, 1.247, 1.088, 2.634, 2.808, 8.6, 6.165, 1.541, -0.4138
1951, 1, 30.82, 26.85, 41.32, 64.83, 6.04, 3.418, -1.689, -3.68
1951, 2, 15.31, 16.5, 23.99, 42.18, 8.182, 5.629, 0.1578, -1.704
1951, 3, 38.73, 30.14, 34.76, 59.31, 11.03, 8.277, 2.793, 0.6754
1951, 4, 40.39, 39.58, 41.91, 103.2, 15.36, 12.38, 6.572, 4.682
1951, 5, 0.899, 1.827, 3.768, 2.524, 20.24, 17.64, 11.54, 9.639
1951, 6, 0, 0, 0, 0, 23.94, 21.07, 14.67, 12.56
1951, 7, 33.34, 40.93, 61.01, 74.92, 29.63, 26.36, 19.75, 17.93
1951, 8, 87.61, 73.64, 73.78, 79.01, 27.24, 24.23, 18.12, 16.38
1951, 9, 14.86, 9.856, 13.87, 22.3, 24.17, 21.68, 15.37, 13.4
1951, 10, 39.66, 53.62, 64.72, 104.7, 18.32, 15.69, 9.12, 7.245
1951, 11, 18.64, 17.36, 17.93, 37.72, 10.15, 7.894, 2.609, 0.4281
1951, 12, 46.42, 42.93, 54.66, 90.37, 6.319, 4.17, -0.947, -3.415
1952, 1, 56.12, 48.8, 98.82, 156.7, 7.028, 5.24, 0.5605, -1.86
1952, 2, 10.12, 12.38, 19.22, 39.96, 7.35, 4.628, -0.355, -2.347
1952, 3, 42.28, 43.69, 60.42, 107.6, 8.742, 5.943, 0.1862, -1.499
1952, 4, 30.48, 32.16, 55.25, 121.7, 15.92, 12.83, 6.932, 5.338
1952, 5, 0.7354, 4.995, 12.34, 14.31, 21.54, 18.26, 11.83, 10
1952, 6, 27.41, 47.62, 51.43, 59.04, 25.74, 22.68, 16.24, 14.04
1952, 7, 46.05, 53.24, 71.87, 95.29, 28.29, 24.6, 17.92, 16.13
1952, 8, 42.67, 49.3, 54.56, 48.54, 27.82, 24.4, 18.04, 16.21
1952, 9, 11.35, 21.62, 34.02, 52.61, 24.96, 21.53, 14.45, 12.89
1952, 10, 0, 0, 0, 0, 19.37, 16.41, 10.18, 8.091
1952, 11, 46.08, 43.34, 44.31, 112.9, 9.546, 6.794, 0.8242, -0.9117
1952, 12, 15.53, 16.49, 16.18, 26.44, 5.763, 3.323, -2.082, -3.997
1953, 1, 5.175, 3.645, 2.322, 7.926, 7.47, 5.63, 0.9813, -1.203
1953, 2, 24.01, 29.49, 39.54, 72.94, 7.531, 4.983, -1.097, -2.508
1953, 3, 39.09, 45.28, 74.68, 145, 12.02, 9.572, 4.004, 2.268
1953, 4, 8.402, 13.9, 30.02, 60.64, 15.41, 12.76, 7.215, 5.234
1953, 5, 3.932, 2.977, 5.483, 7.172, 17.33, 14.66, 8.555, 6.382
1953, 6, 4.673, 9.694, 21.93, 22.29, 25.93, 23.28, 16.66, 14.7
1953, 7, 72.22, 83.29, 89.77, 108.1, 28.77, 25.34, 18.73, 16.97
1953, 8, 18.77, 23.6, 40.44, 39.73, 26.85, 23.87, 17.39, 15.32
1953, 9, 0.0006483, 0.3566, 0.4065, 0.2906, 23.8, 21.15, 14.68, 12.66
1953, 10, 1.31, 4.195, 11.22, 9.215, 17.4, 14.67, 8.314, 6.46
1953, 11, 6.213, 8.068, 16.85, 26.44, 11.77, 9.217, 3.344, 1.497
1953, 12, 5.193, 4.749, 9.08, 8.072, 4.041, 1.96, -3.255, -5.338
1954, 1, 25.69, 21.37, 26.74, 51.39, 6.483, 4.715, -0.3849, -2.389
1954, 2, 9.465, 9.531, 8.025, 18.27, 10.93, 8.406, 2.933, 1.478
1954, 3, 88.89, 69.29, 113.3, 202.6, 11.29, 8.78, 3.194, 1.505
1954, 4, 2.368, 2.145, 5.657, 4.965, 17.74, 15.52, 9.262, 7.502
1954, 5, 6.829, 7.37, 11.18, 8.687, 21, 18.24, 12.05, 9.932
1954, 6, 12.29, 22.16, 19.41, 20.1, 25.05, 22.15, 15.84, 13.53
1954, 7, 82.14, 79.71, 92.25, 133.2, 28.1, 25.22, 19.45, 17.21
1954, 8, 83.99, 90.86, 90.62, 72.7, 25.53, 22.6, 16.92, 14.84
1954, 9, 31.45, 35.23, 32.51, 38.05, 24.88, 21.82, 15.57, 13.4
1954, 10, 1.041, 11.44, 30.74, 15.67, 19.47, 16.68, 10.7, 8.473
1954, 11, 0.08199, 0.4977, 0.3262, 0.1897, 12.35, 9.903, 4.133, 2.401
1954, 12, 3.287, 3.126, 5.21, 7.467, 7.087, 4.848, -0.8851, -2.922
1955, 1, 53.7, 53.85, 70.69, 150, 5.067, 2.436, -3.134, -4.905
1955, 2, 7.838, 8.597, 13.61, 27.84, 5.48, 3.093, -2.412, -4.324
1955, 3, 0.7873, 6.168, 10.45, 7.688, 11.62, 9.029, 2.948, 1.124
1955, 4, 0.4407, 1.33, 7.348, 8.396, 14.87, 12.29, 6.187, 4.406
1955, 5, 0.339, 7.704, 28.09, 34.98, 19.74, 16.86, 10.73, 8.887
1955, 6, 23.12, 17.73, 14.94, 25.15, 24.39, 21.62, 15.07, 13.07
1955, 7, 86.2, 97.44, 100.6, 153.6, 26.86, 23.71, 17.93, 15.79
1955, 8, 94.12, 76.5, 87.88, 65.08, 26.21, 23.17, 17.44, 15.43
1955, 9, 3.422, 3.711, 7.354, 7.55, 23.43, 20.74, 14.55, 12.45
1955, 10, 22.05, 23.08, 38.11, 68.64, 18.78, 16.4, 9.985, 7.997
