# Created by WEAP: 5/6/2021 11:59:20 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: NM_S_TX_EPE_Rio Grande (872,081 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (764,659 ha),  2000 - 3000 m (107,404 ha),  3000 - 4000 m (18 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, pr[mm/m]:Elevation 3000 to 4000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m, tas[C]:Elevation 3000 to 4000 m

1950, 1, 2.47, 5.985, 11.64, 5.45, 0.1776, -1.486
1950, 2, 4.348, 6.352, 9.67, 8.229, 2.955, 1.362
1950, 3, 0.6691, 5.652, 9.98, 10.85, 5.108, 3.243
1950, 4, 1.248, 5.178, 3.97, 15.5, 10.08, 8.545
1950, 5, 0.9007, 1.295, 1.86, 18.28, 12.1, 10.16
1950, 6, 3.592, 5.228, 6.65, 24.59, 18.33, 16.65
1950, 7, 100.5, 133, 175, 24.19, 18.46, 16.77
1950, 8, 13.95, 25.44, 31.44, 23.74, 17.45, 16.07
1950, 9, 43.35, 72.58, 73.22, 20.23, 14.12, 12.56
1950, 10, 17.55, 21.35, 20.41, 17.87, 12.37, 10.96
1950, 11, 0, 0, 0, 9.938, 5.339, 3.962
1950, 12, 0.3232, 1.781, 3.98, 6.896, 2.297, 0.8798
1951, 1, 6.542, 20.88, 20.74, 4.055, -0.6374, -2.289
1951, 2, 4.516, 6.699, 3.9, 5.728, 0.6024, -1.025
1951, 3, 10.39, 28.13, 40.59, 9.389, 3.804, 2.283
1951, 4, 11.76, 18.63, 31.79, 13.67, 7.854, 6.274
1951, 5, 0.1701, 0.4987, 1.33, 19.35, 13.32, 11.83
1951, 6, 0.2994, 0.007093, 0, 23.18, 17.26, 15.69
1951, 7, 27.82, 40.45, 39.33, 27.4, 21.43, 19.94
1951, 8, 36.13, 49.05, 56.29, 25.2, 19.44, 18.03
1951, 9, 3.165, 8.318, 12.74, 22.3, 16.83, 15.61
1951, 10, 28.37, 45.7, 61.45, 16.41, 10.08, 8.848
1951, 11, 2.034, 4.943, 10.62, 7.909, 3.302, 1.755
1951, 12, 12.52, 19.83, 24.52, 5.191, 0.2033, -0.9458
1952, 1, 4.573, 41.25, 50.95, 6.377, 1.293, -0.02339
1952, 2, 12.09, 11.25, 19.05, 5.576, 0.2624, -1.141
1952, 3, 13.25, 33.41, 60.55, 7.365, 1.49, 0.04435
1952, 4, 14.47, 25.98, 33.02, 14.21, 7.843, 6.357
1952, 5, 14.85, 20.94, 22.54, 19.42, 13, 11.58
1952, 6, 28.22, 30.11, 37.21, 24.94, 18.31, 16.64
1952, 7, 36.52, 66.66, 87.57, 25.24, 18.76, 17.41
1952, 8, 44.89, 71.23, 104.1, 25.6, 19.21, 17.99
1952, 9, 22.89, 36.05, 43.17, 21.52, 15.01, 14.07
1952, 10, 0.04815, 0.001016, 0, 15.68, 10.61, 9.366
1952, 11, 7.232, 19.37, 27.33, 7.003, 1.232, 0.1233
1952, 12, 9.957, 13.93, 21.22, 3.393, -1.616, -2.747
1953, 1, 0.0246, 0.5173, 1.88, 6.702, 1.985, 0.4616
1953, 2, 23.18, 35.57, 47.26, 5.55, -0.2231, -1.431
1953, 3, 17.9, 50.4, 77.15, 11.02, 5.102, 3.502
1953, 4, 8.993, 16.04, 17.43, 14.62, 8.695, 7.076
1953, 5, 1.661, 1.748, 1.36, 16.69, 10.15, 8.484
1953, 6, 11.75, 24.45, 24.83, 25.17, 18.43, 16.66
1953, 7, 44.92, 62.24, 79.79, 26.15, 19.57, 17.86
1953, 8, 27.61, 49.11, 49.57, 24.52, 18.33, 17.04
1953, 9, 0.313, 1.035, 2.89, 21.33, 15.68, 15.04
1953, 10, 12.43, 18.77, 20.47, 14.87, 9.029, 8.193
1953, 11, 0.7223, 3.828, 5.31, 9.242, 4.085, 3.196
1953, 12, 4.738, 7.942, 10.61, 1.32, -3.403, -4.434
1954, 1, 3.954, 14.08, 18.16, 5.047, 0.06992, -1.058
1954, 2, 1.088, 2.296, 2.56, 8.685, 3.318, 2.104
1954, 3, 5.621, 31.33, 46.31, 9.574, 3.774, 2.291
1954, 4, 3.883, 23.05, 17.34, 17.06, 10.8, 9.786
1954, 5, 24.62, 17.88, 13.16, 19.76, 13.41, 12.14
1954, 6, 11.84, 23.79, 26.83, 23.93, 17.69, 16.44
1954, 7, 21.8, 66.76, 87.63, 26.18, 20.29, 18.98
1954, 8, 62.5, 84.12, 106.2, 24.04, 17.93, 16.54
1954, 9, 34.53, 54.23, 57.26, 22.53, 16.4, 15.16
1954, 10, 40.15, 58.95, 74.02, 16.76, 11.23, 10
1954, 11, 0, 0, 0, 9.701, 4.537, 3.414
1954, 12, 2.54, 5.197, 6.1, 4.686, -0.3445, -1.432
1955, 1, 16.66, 34.24, 42.91, 2.746, -2.312, -3.701
1955, 2, 0.3956, 7.987, 11.8, 4.306, -1.229, -2.086
1955, 3, 9.052, 21.47, 32.46, 10.04, 4.212, 3.259
1955, 4, 0.3795, 4.024, 4.2, 14.18, 7.873, 6.818
1955, 5, 5.675, 15.7, 20.6, 18.21, 11.95, 10.59
1955, 6, 2.602, 3.024, 2.49, 22.91, 16.6, 15.43
1955, 7, 93.61, 119.8, 128.6, 24.24, 18.42, 17.02
1955, 8, 45.59, 90.97, 84.3, 24.08, 18.07, 16.67
1955, 9, 3.812, 6.639, 7.29, 21.5, 15.51, 14.49
1955, 10, 23.61, 41.18, 45.05, 15.9, 10.62, 9.284
1955, 11, 3.242, 0.223, 0.15, 8.743, 3.751, 2.56
1955, 12, 0.718, 5.7, 7.43, 6.278, 1.497, 0.2674
1956, 1, 6.907, 28.34, 28.99, 6.375, 1.549, 0.3319
1956, 2, 16.49, 34.07, 31.84, 4.155, -1.497, -2.75
1956, 3, 0.03159, 1.521, 1.77, 10.56, 4.972, 3.622
1956, 4, 0.3052, 2.245, 4.18, 13.15, 7.389, 6.029
1956, 5, 0.2017, 0.1869, 0.16, 20.22, 14.09, 12.77
1956, 6, 11.53, 21.65, 28.33, 25.8, 19.42, 17.9
1956, 7, 42.34, 58.16, 69.74, 24.85, 18.72, 17.35
1956, 8, 28.15, 47.76, 68.94, 23.32, 17.23, 15.79
1956, 9, 4.407, 2.329, 1.94, 21.52, 16.01, 14.98
1956, 10, 3.11, 11.52, 12.61, 15.72, 9.626, 8.34
1956, 11, 0.0288, 0, 0, 6.085, 0.9274, 0.018
1956, 12, 6.448, 4.361, 6.11, 3.614, -1.301, -2.48
1957, 1, 10.19, 32.87, 46.12, 6.663, 1.169, -0.5266
1957, 2, 19.1, 20.53, 35.7, 11.08, 5.771, 4.365
1957, 3, 9.538, 18.32, 30.85, 10.4, 4.2, 3.146
1957, 4, 17.17, 44.25, 66.05, 13.87, 7.288, 6.193
1957, 5, 10.85, 19.29, 25.54, 17.27, 10.54, 9.081
1957, 6, 2.011, 9.15, 13.31, 24.38, 17.74, 16.21
1957, 7, 67.08, 106.4, 127.2, 26.44, 20.09, 18.64
1957, 8, 112, 179.7, 193.1, 23.87, 17.21, 15.86
1957, 9, 6.824, 8.293, 5.92, 20.08, 14.15, 12.74
1957, 10, 54.94, 68.82, 87.12, 14, 8.086, 6.595
1957, 11, 15.11, 15.42, 14.56, 6.722, 1.297, -0.1815
1957, 12, 0.9469, 2.511, 4.02, 5.064, 0.9728, -0.2374
1958, 1, 13.48, 27.25, 32.41, 3.163, -1.829, -3.097
1958, 2, 25.73, 55.45, 73.46, 7.906, 2.355, 1.082
1958, 3, 55.23, 113.5, 163.3, 7.829, 1.699, 0.3295
1958, 4, 12.89, 29.61, 29.8, 13.76, 7.344, 5.828
1958, 5, 12.5, 9.775, 11.33, 19.8, 13.14, 11.65
1958, 6, 14.07, 19.41, 31.55, 25.48, 18.82, 17.28
