# Created by WEAP: 5/6/2021 11:59:29 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: MT_SW_Middle Missouri (274,874 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (251,664 ha),  2000 - 3000 m (23,210 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m
1966, 4, 20.49, 33.7, 3.364, 0.4386
1966, 5, 20.82, 36.49, 11.03, 8.037
1966, 6, 41.88, 64.7, 12.46, 9.438
1966, 7, 20.32, 27.72, 18.99, 15.81
1966, 8, 16.61, 25.96, 16.31, 13.11
1966, 9, 10.3, 16.24, 14.5, 11.36
1966, 10, 29.24, 41.11, 6.195, 3.106
1966, 11, 29.02, 45.53, -0.7576, -3.592
1966, 12, 20.41, 33.44, -3.948, -6.996
1967, 1, 24.69, 39.43, -3.595, -6.419
1967, 2, 26.12, 43.75, -1.669, -4.61
1967, 3, 51.09, 95.3, -3.567, -6.304
1967, 4, 62.14, 96.75, 0.8016, -2.02
1967, 5, 54.59, 83.81, 8.361, 5.341
1967, 6, 87.17, 96.04, 12.66, 9.705
1967, 7, 13.21, 25.07, 18.77, 15.57
1967, 8, 7.774, 9.476, 18.97, 15.68
1967, 9, 16.9, 29.2, 14.7, 11.67
1967, 10, 66.42, 109.6, 6.73, 3.676
1967, 11, 17.49, 29.69, -0.7865, -3.708
1967, 12, 61.02, 95.93, -8.379, -11.32
1968, 1, 23.7, 62.71, -8.577, -11.29
1968, 2, 9.433, 18.9, -2.607, -5.422
1968, 3, 25.25, 44.75, 2.518, -0.2331
1968, 4, 24.98, 39.45, 2.694, -0.1517
1968, 5, 59.62, 87.67, 7.586, 4.617
1968, 6, 78.41, 93.62, 12.61, 9.688
1968, 7, 5.294, 7.286, 17.7, 14.61
1968, 8, 43.16, 54.65, 15.13, 12.14
1968, 9, 68.51, 82.16, 10.96, 7.91
1968, 10, 8.615, 15.36, 5.473, 2.685
1968, 11, 31.53, 49.67, -0.7361, -3.611
1968, 12, 25.96, 40.35, -9.698, -12.32
1969, 1, 85.46, 146.5, -14.38, -16.56
1969, 2, 8.765, 17.49, -8.907, -11.45
1969, 3, 18.14, 29.68, -5.716, -8.34
1969, 4, 28.56, 39.35, 6.364, 3.551
1969, 5, 37.99, 46.83, 10.65, 7.735
1969, 6, 109.2, 121.2, 12.14, 9.217
1969, 7, 44.04, 46.7, 17.33, 14.24
1969, 8, 8.289, 13.21, 18.67, 15.62
1969, 9, 14.62, 17.97, 12.43, 9.57
1969, 10, 35.91, 57.25, 1.92, -0.9092
1969, 11, 4.278, 13.65, 0.5679, -2.181
1969, 12, 17.69, 33.71, -3.924, -6.842
1970, 1, 24.97, 50.04, -7.904, -10.54
1970, 2, 22.42, 43.18, -1.152, -4.014
1970, 3, 34.58, 66.33, -3.28, -6.027
1970, 4, 31.48, 57.36, 0.8671, -1.849
1970, 5, 36.74, 54.46, 9.218, 6.457
1970, 6, 73.03, 83.42, 15.16, 12.36
1970, 7, 33.07, 42.5, 18.23, 15.25
1970, 8, 10.82, 13.55, 17.93, 14.98
1970, 9, 11.89, 22.61, 9.062, 6.146
1970, 10, 19.86, 29.65, 3.512, 0.7633
1970, 11, 20.14, 30.3, -2.225, -4.765
1970, 12, 18.42, 30.17, -6.772, -9.349
1971, 1, 56.65, 91.36, -7.959, -10.34
1971, 2, 23.92, 43.18, -3.356, -6.022
1971, 3, 17.49, 32.81, -2.01, -4.756
1971, 4, 27.2, 43.41, 3.859, 1.162
1971, 5, 64.45, 85.08, 9.102, 6.466
1971, 6, 24.24, 31.4, 12.41, 9.664
1971, 7, 7.356, 8.666, 15.96, 13.15
1971, 8, 36.31, 39.39, 19.4, 16.58
1971, 9, 27.5, 36.33, 8.866, 6.159
1971, 10, 12.28, 20.17, 4.285, 1.496
1971, 11, 10.1, 18.22, -0.3432, -3.156
1971, 12, 39.92, 73.96, -9.297, -11.88
1972, 1, 51.04, 82.33, -11.23, -13.52
1972, 2, 24.08, 48.98, -3.82, -6.483
1972, 3, 27.92, 57.84, 2.265, -0.4549
1972, 4, 17.68, 28.3, 2.997, 0.3391
1972, 5, 31.61, 41.14, 8.571, 5.854
1972, 6, 28.37, 37.08, 14.63, 11.78
1972, 7, 19.77, 23.97, 15.12, 12.36
1972, 8, 41.39, 46.67, 17.24, 14.4
1972, 9, 6.585, 12.02, 9.399, 6.545
1972, 10, 13.9, 21.37, 3.382, 0.8081
1972, 11, 9.25, 17.64, -1.347, -4.136
1972, 12, 23.67, 39.07, -10.16, -12.76
1973, 1, 6.215, 12.29, -8.427, -11.14
1973, 2, 4.425, 10.69, -5.72, -8.492
1973, 3, 8.893, 19.21, 0.5674, -2.293
1973, 4, 25.24, 45.71, 2.807, -0.04092
1973, 5, 28.83, 41.18, 9.602, 6.643
1973, 6, 24.62, 32.02, 14.11, 11.2
1973, 7, 5.34, 6.925, 18.26, 15.19
1973, 8, 23.41, 29.31, 17.77, 14.77
1973, 9, 25.84, 36.86, 10.78, 7.901
1973, 10, 20.11, 36.19, 6.622, 3.764
1973, 11, 44.91, 76.81, -4.587, -7.024
1973, 12, 26.89, 47.26, -3.005, -5.762
1974, 1, 30.15, 44.55, -8.804, -11.51
1974, 2, 10.17, 19.76, -1.422, -4.375
1974, 3, 17.91, 36.23, -0.9311, -3.701
1974, 4, 27.02, 41.15, 5.725, 2.976
1974, 5, 58.22, 83.4, 7.058, 4.141
1974, 6, 10.68, 13.93, 16.01, 13.04
1974, 7, 13.73, 16.54, 19.06, 15.96
1974, 8, 96.95, 110.4, 14.63, 11.73
1974, 9, 12.03, 16.85, 10.52, 7.686
1974, 10, 15.04, 23, 6.862, 3.922
1974, 11, 14.04, 25.64, 0.2597, -2.591
1974, 12, 12.96, 23.99, -3.592, -6.683
1975, 1, 41.95, 79.16, -7.474, -10.36
1975, 2, 28.39, 53.2, -10.34, -12.78
1975, 3, 34.64, 65.89, -3.613, -6.536
1975, 4, 106.9, 163.2, -1.682, -4.505
1975, 5, 70.05, 102, 7.041, 4.112
1975, 6, 78.24, 90.62, 11.86, 8.992
1975, 7, 82.13, 89.44, 18.53, 15.69
1975, 8, 59.5, 63.57, 14.3, 11.39
1975, 9, 18.13, 25.08, 10.67, 7.81
1975, 10, 99.31, 146, 4.853, 2.017
1975, 11, 29.48, 52.73, -2.463, -5.354
1975, 12, 19, 34.52, -3.678, -6.541
1976, 1, 13.78, 24.46, -4.968, -7.714
1976, 2, 21.71, 46.56, -3.011, -5.746
1976, 3, 11.87, 22.61, -2.684, -5.452
1976, 4, 45.92, 75.29, 4.442, 1.837
1976, 5, 28.35, 41.81, 10.63, 7.908
1976, 6, 76.65, 92.38, 11.64, 8.89
1976, 7, 14.85, 21.39, 17.72, 14.69
1976, 8, 45.33, 55.01, 16.04, 12.97
1976, 9, 41.1, 59.71, 12.39, 9.338
1976, 10, 2.645, 9.078, 5.672, 2.605
1976, 11, 17.77, 34.63, -0.2224, -3.28
1976, 12, 6.522, 11.69, -3.05, -6.246
1977, 1, 25.61, 45.08, -8.75, -11.8
1977, 2, 3.808, 8.299, -0.373, -3.512
1977, 3, 38.21, 65.43, -1.637, -4.406
1977, 4, 3.128, 6.283, 6.55, 3.886
1977, 5, 58.47, 74.87, 8.472, 5.644
1977, 6, 29.59, 41.34, 15.6, 12.82
1977, 7, 39.82, 45.04, 16.82, 13.85
1977, 8, 23.25, 29.5, 15.17, 12.28
1977, 9, 66.37, 89.56, 11.12, 8.281
1977, 10, 11.48, 21.21, 6.068, 3.181
1977, 11, 20.01, 33.97, -2.493, -5.31
1977, 12, 53.9, 89.45, -7.812, -10.41
1978, 1, 36.9, 65.46, -10.22, -12.85
1978, 2, 17.39, 35.95, -6.761, -9.219
1978, 3, 12.59, 26.28, 1.174, -1.739
1978, 4, 44.95, 68.37, 5.427, 2.574
1978, 5, 63.86, 83.94, 8.655, 5.709
1978, 6, 18.31, 25.59, 14.27, 11.19
1978, 7, 76.37, 80.67, 16.67, 13.69
1978, 8, 20.98, 27.73, 15.95, 12.9
1978, 9, 44.39, 63.77, 12.31, 9.368
1978, 10, 1.513, 3.09, 6.969, 4.059
1978, 11, 44.41, 72.86, -6.036, -8.835
1978, 12, 32.56, 59.31, -10.42, -13.44
1979, 1, 27.86, 49.67, -16.94, -19.85
1979, 2, 25.5, 56.48, -7.452, -10.08
1979, 3, 38.16, 68.66, -0.4918, -3.198
1979, 4, 62.18, 93.05, 3.444, 0.7118
1979, 5, 12.59, 20.59, 9.327, 6.489
1979, 6, 57.02, 69, 14.4, 11.51
1979, 7, 12.97, 14.04, 17.93, 15.03
1979, 8, 24.34, 36.38, 17.38, 14.35
1979, 9, 4.601, 6.379, 14.1, 11.01
1979, 10, 16.1, 23.14, 7.284, 4.397
1979, 11, 3.896, 7.832, -2.994, -6.004
1979, 12, 22.17, 35.91, -2.667, -5.336
1980, 1, 30.68, 51.75, -11.19, -13.89
1980, 2, 29.08, 62.16, -4.567, -7.089
1980, 3, 32.35, 61.99, -2.33, -5.1
1980, 4, 27.73, 43.38, 7.23, 4.478
1980, 5, 152.5, 206.7, 10.38, 7.505
1980, 6, 104.5, 120.5, 12.7, 9.877
1980, 7, 32.22, 33.66, 17.17, 14.18
1980, 8, 13.56, 18.64, 14.58, 11.55
1980, 9, 54.5, 70.87, 11.66, 8.758
1980, 10, 57.63, 84.02, 6.276, 3.392
1980, 11, 17.49, 30.5, 0.4603, -2.44
1980, 12, 24.87, 42.51, -4.412, -6.901
1981, 1, 11.23, 17.65, -2.875, -5.753
1981, 2, 16.16, 35.92, -3.005, -5.906
1981, 3, 50.18, 87.92, 1.259, -1.53
1981, 4, 19.7, 39.25, 5.786, 2.809
1981, 5, 175.4, 229.4, 9.087, 6.242
1981, 6, 40.07, 50.02, 12.44, 9.491
1981, 7, 49.93, 50.26, 17.05, 14.03
1981, 8, 14.5, 18.86, 18.16, 15.17
1981, 9, 23.78, 29.76, 12.72, 9.64
1981, 10, 32.89, 52.5, 4.834, 2.013
1981, 11, 21.39, 40.1, 1.294, -1.67
1981, 12, 19.52, 34.01, -5.029, -7.83
1982, 1, 37.8, 64.52, -10.56, -13.11
1982, 2, 28.08, 54.8, -6.412, -9.26
1982, 3, 50.5, 87.82, -1.392, -4.107
1982, 4, 25.72, 43.83, 2.225, -0.658
1982, 5, 71.5, 95.62, 7.87, 4.938
1982, 6, 69.29, 78.98, 13.34, 10.37
1982, 7, 25.72, 30.11, 17.16, 14.11
1982, 8, 16.19, 20.63, 17.93, 14.85
1982, 9, 78.28, 93.21, 10.67, 7.681
1982, 10, 20.31, 33.01, 5.226, 2.278
1982, 11, 15.66, 25.04, -3.659, -6.553
1982, 12, 39.07, 66.45, -5.966, -8.9
1983, 1, 11.6, 20.41, -2.074, -5.092
1983, 2, 7.957, 17, 0.01432, -2.904
1983, 3, 22.91, 43.02, 1.312, -1.468
1983, 4, 18.11, 28.86, 3.719, 0.7638
1983, 5, 61.3, 71.59, 8.474, 5.592
1983, 6, 56.81, 72.06, 13.13, 10.17
1983, 7, 102.1, 116.5, 16.4, 13.46
1983, 8, 60.62, 65.42, 19.12, 16.09
1983, 9, 46.46, 58.39, 10.2, 7.249
1983, 10, 18.15, 33.73, 6.446, 3.54
1983, 11, 22.37, 38.96, -0.02003, -2.895
1983, 12, 25.88, 45.11, -15.19, -17.96
1984, 1, 16.69, 28.96, -3.966, -6.881
1984, 2, 9.697, 19.66, -1.064, -3.973
1984, 3, 30.92, 57.22, 0.71, -2.047
1984, 4, 53.21, 79.74, 4.16, 1.285
1984, 5, 29.94, 42.36, 9.229, 6.383
1984, 6, 60.84, 74.39, 13.04, 10.04
1984, 7, 6.974, 10.61, 18.47, 15.36
1984, 8, 35.46, 46.55, 18.58, 15.56
1984, 9, 30.16, 40.88, 9.005, 6.039
1984, 10, 33.9, 51.32, 3.483, 0.5413
1984, 11, 23.05, 38, -0.4668, -3.275
1984, 12, 24.36, 43.48, -10.71, -13.16
1985, 1, 9.388, 18.93, -9.988, -12.55
1985, 2, 25.29, 53.41, -7.881, -10.58
1985, 3, 24.02, 46.37, -1.23, -4.033
1985, 4, 25.25, 43.46, 6.621, 3.813
1985, 5, 35.98, 51.99, 11.39, 8.493
1985, 6, 5.972, 8.495, 14.72, 11.73
1985, 7, 3.169, 4.446, 21.08, 17.93
1985, 8, 89.71, 104.1, 15.05, 12.15
1985, 9, 95.48, 129.1, 7.62, 4.756
1985, 10, 40.07, 63.35, 4.459, 1.616
1985, 11, 42.93, 73.41, -11.42, -14.01
1985, 12, 18.6, 31.38, -7.761, -10.33
1986, 1, 21.93, 39.62, -2.597, -5.182
1986, 2, 58.5, 120.9, -6.239, -8.737
1986, 3, 25.49, 52.6, 4.431, 1.694
1986, 4, 44.58, 74.37, 4.444, 1.628
1986, 5, 38.54, 57.84, 9.883, 7.02
1986, 6, 43.76, 52.51, 16.82, 13.88
1986, 7, 54.42, 65.94, 15.45, 12.41
1986, 8, 38.77, 47.46, 17.76, 14.72
1986, 9, 81.83, 105.1, 8.472, 5.627
1986, 10, 6.605, 10.61, 6.258, 3.42
1986, 11, 41.24, 72.03, -2.551, -5.331
1986, 12, 14.22, 24.55, -5.79, -8.295
1987, 1, 3.884, 8.395, -4.921, -7.615
1987, 2, 9.514, 21.26, -1.399, -4.151
1987, 3, 56.56, 98.92, 0.9538, -1.807
1987, 4, 27.43, 41.84, 8.34, 5.512
1987, 5, 83.05, 126.6, 11.46, 8.625
1987, 6, 33.23, 37.85, 15.68, 12.65
1987, 7, 109.1, 123.1, 16.74, 13.76
1987, 8, 23.25, 28.72, 14.7, 11.63
1987, 9, 13.83, 18.08, 13.26, 10.28
1987, 10, 2.871, 3.92, 6.645, 3.743
1987, 11, 10.05, 16.1, 0.529, -2.315
1987, 12, 30.81, 57.08, -4.922, -7.724
1988, 1, 16.93, 31.53, -7.698, -10.39
1988, 2, 31.94, 68.9, -3.217, -5.974
1988, 3, 25.92, 49.99, 0.6091, -2.169
1988, 4, 46.61, 76.86, 6.319, 3.506
1988, 5, 64.22, 88.36, 10.98, 8.144
1988, 6, 38.66, 47.2, 17.96, 15
1988, 7, 19.53, 23.09, 19.03, 15.95
1988, 8, 4.599, 5.848, 17.98, 14.91
1988, 9, 64.73, 82.19, 11.63, 8.673
1988, 10, 24.03, 35.06, 8.227, 5.44
1988, 11, 32.75, 54.24, -0.4227, -3.198
1988, 12, 17.54, 31.55, -5.309, -8.044
1989, 1, 57.33, 101.1, -4.723, -7.376
1989, 2, 41.49, 84.26, -14.75, -17.32
1989, 3, 54.94, 101.8, -3.647, -6.278
1989, 4, 46.64, 79.32, 4.642, 1.874
1989, 5, 35.65, 48.59, 8.968, 6.198
1989, 6, 45.83, 53.77, 14, 11.16
1989, 7, 66, 72.11, 19.29, 16.32
1989, 8, 68.35, 79.75, 15.32, 12.36
1989, 9, 35.37, 45.79, 11.07, 8.272
1989, 10, 29.69, 45.52, 5.553, 2.776
1989, 11, 22.44, 40.22, 1.206, -1.559
1989, 12, 33.43, 63.05, -5.191, -8.024
1990, 1, 25.93, 44.72, -3.258, -6.032
1990, 2, 9.235, 20.16, -4.202, -6.935
1990, 3, 45.67, 82.21, -0.06353, -2.775
1990, 4, 28.9, 53.46, 5.607, 2.806
1990, 5, 74.96, 103.9, 8.194, 5.327
1990, 6, 33.66, 39.74, 13.94, 10.98
1990, 7, 20.71, 25.07, 17.91, 14.94
1990, 8, 64.44, 74.97, 17.69, 14.72
1990, 9, 2.811, 3.48, 15.14, 12.21
1990, 10, 15.47, 24.47, 6.133, 3.343
1990, 11, 24.81, 42.93, 1.458, -1.292
1990, 12, 30.24, 55.58, -10.8, -13.53
1991, 1, 21.65, 40.3, -8.164, -10.82
1991, 2, 5.035, 10.98, 1.348, -1.425
1991, 3, 42.04, 77, -0.3061, -3.057
1991, 4, 47.86, 84.96, 4.14, 1.376
1991, 5, 79.28, 107.7, 9.011, 6.123
1991, 6, 100.2, 112.2, 12.8, 9.905
1991, 7, 13.28, 14.87, 18.53, 15.48
1991, 8, 16.35, 19.25, 19.82, 16.78
1991, 9, 44.32, 60.57, 12.63, 9.789
1991, 10, 23.7, 38.55, 4.984, 2.158
1991, 11, 51.05, 88.53, -2.509, -5.278
