# Created by WEAP: 5/6/2021 11:59:27 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: CA_PGE_CEN_Pajaro (336,291 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (318,564 ha),  1000 - 2000 m (17,727 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m

1950, 1, 137.7, 108.3, 5.508, 3.156
1950, 2, 52.84, 55.51, 9.549, 7.695
1950, 3, 43.98, 52.65, 10.52, 8.438
1950, 4, 29.7, 57, 13.35, 12.85
1950, 5, 7.717, 5.752, 14.35, 15.52
1950, 6, 0.171, 0.008135, 16.7, 18.24
1950, 7, 0.2482, 1.19, 19.4, 23.51
1950, 8, 0.4145, 0.01444, 19.25, 22.47
1950, 9, 1.938, 2.231, 17.99, 18.75
1950, 10, 47.4, 45.06, 15.7, 15.13
1950, 11, 112.2, 62.39, 14.06, 11.27
1950, 12, 99.51, 73.62, 10.39, 8.41
1951, 1, 62.18, 70.56, 7.64, 5.457
1951, 2, 50.41, 34.51, 8.827, 6.228
1951, 3, 26.74, 17.47, 10.34, 8.015
1951, 4, 21.14, 28.95, 12.26, 12.37
1951, 5, 7.746, 16.05, 14.88, 15.77
1951, 6, 0.0684, 0.004455, 16.79, 19.64
1951, 7, 0.0004214, 0, 18.73, 20.1
1951, 8, 0.09637, 0.003871, 18.07, 19.72
1951, 9, 0.2158, 0.05326, 18.67, 20.8
1951, 10, 22.47, 13.74, 15.31, 14.06
1951, 11, 63.36, 83.22, 11.47, 9.785
1951, 12, 184.4, 194.2, 6.936, 4.461
1952, 1, 178.1, 227.6, 6.285, 3.848
1952, 2, 37.58, 32.1, 9.002, 7.159
1952, 3, 103.9, 151.5, 8.309, 5.98
1952, 4, 30.52, 46.1, 12.48, 11.26
1952, 5, 1.522, 2.551, 15.41, 16.29
1952, 6, 1.273, 0.2181, 14.92, 15.89
1952, 7, 0.01923, 0.1498, 19.47, 23.19
1952, 8, 0.002803, 0, 18.8, 21.99
1952, 9, 0.7582, 6.465, 19.02, 20.15
1952, 10, 0.3657, 0.05418, 16.15, 16.78
1952, 11, 50.92, 68.23, 10.21, 8.032
1952, 12, 183, 222.4, 8.166, 5.824
1953, 1, 62.61, 52.65, 9.779, 7.802
1953, 2, 0.2624, 1.05, 8.89, 6.841
1953, 3, 35.61, 26.06, 9.738, 7.684
1953, 4, 44.79, 41.49, 11.06, 10.26
1953, 5, 8.796, 14.67, 12.64, 11.22
1953, 6, 0.6797, 1.883, 15.12, 15.5
1953, 7, 0, 0, 19.35, 23.45
1953, 8, 0.9189, 0.02032, 17.71, 19.84
1953, 9, 0.01905, 0.0004839, 18.8, 20.59
1953, 10, 4.934, 1.134, 14.57, 14.91
1953, 11, 45.23, 67.39, 11.61, 10.45
1953, 12, 13.82, 10.85, 8.991, 6.774
1954, 1, 82.04, 108.9, 7.214, 5.315
1954, 2, 61.82, 101.9, 11.16, 9.673
1954, 3, 101.5, 130.2, 8.862, 6.737
1954, 4, 26.36, 15.28, 13.65, 13.37
1954, 5, 4.589, 7.802, 15.29, 16.94
1954, 6, 4.584, 4.933, 16.46, 18.05
1954, 7, 0, 0, 20.05, 24.24
1954, 8, 0.2272, 0.01742, 17.27, 20.01
1954, 9, 0.02702, 0.00126, 17.4, 18.92
1954, 10, 0.08247, 0.007161, 15.19, 14.32
1954, 11, 44.85, 34.18, 11.84, 10.39
1954, 12, 80.12, 87.61, 8.138, 5.847
1955, 1, 137.2, 173.5, 5.919, 3.209
1955, 2, 43.48, 67.61, 7.903, 5.635
1955, 3, 7.801, 12.43, 10.19, 8.282
1955, 4, 51.13, 60.02, 10, 8.465
1955, 5, 17.09, 24.14, 14.25, 14.33
1955, 6, 0.004791, 0.0477, 16.26, 17.76
1955, 7, 0, 0, 17.32, 20.14
1955, 8, 0.06624, 0.0952, 18.73, 23.01
1955, 9, 0, 0, 17.87, 19.94
1955, 10, 0.3536, 0.06025, 15.33, 15.33
1955, 11, 37.49, 35.39, 10.4, 8.417
1955, 12, 347.7, 344.1, 9.143, 6.535
1956, 1, 145.3, 131.2, 8.196, 5.924
1956, 2, 33.69, 30.07, 6.944, 4.044
1956, 3, 3.082, 1.027, 10.26, 8.276
1956, 4, 34.48, 49.34, 11.66, 10.13
1956, 5, 21.65, 29.98, 14.38, 14.03
1956, 6, 0, 0, 17.51, 19.12
1956, 7, 0.4198, 0.01816, 18.16, 22.05
1956, 8, 0.1078, 0.001935, 17.68, 20.18
1956, 9, 5.702, 2.25, 18.77, 19.93
1956, 10, 28.75, 21.67, 13.86, 12.62
1956, 11, 0.0952, 0.00504, 12.48, 10.83
1956, 12, 15.37, 6.37, 9.104, 7.471
