# Created by WEAP: 5/6/2021 11:59:37 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: WA_W_Middle Lewis (30,704 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (27,536 ha),  1000 - 2000 m (3,123 ha),  2000 - 3000 m (45 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m

1950, 1, 393.6, 430.6, 343, -7.55, -9.558, -11.29
1950, 2, 295, 318.7, 277.8, -1.17, -3.201, -4.781
1950, 3, 300.1, 348.7, 322.2, 1.693, -0.008553, -2.065
1950, 4, 157.1, 167.8, 143.3, 4.407, 2.727, 0.5763
1950, 5, 45.94, 59.84, 64.75, 7.991, 6.459, 3.69
1950, 6, 38.09, 37.32, 45.68, 12.38, 10.93, 8.32
1950, 7, 43.56, 44.62, 52.29, 14.48, 13.24, 10.34
1950, 8, 41.82, 40.64, 33.14, 15.54, 14.18, 11.22
1950, 9, 66.52, 77.88, 68.22, 12.12, 10.72, 7.618
1950, 10, 350, 379.9, 307.5, 6.544, 4.982, 2.13
1950, 11, 376.3, 413.1, 408.9, 3.089, 1.221, -1.12
1950, 12, 333.9, 325.8, 240.6, 3.065, 1.112, -0.729
1951, 1, 359.5, 405.8, 328.2, -0.7607, -2.578, -5.021
1951, 2, 230.7, 252.5, 231.6, 1.072, -0.7417, -3.037
1951, 3, 226.5, 251.5, 275.8, 0.9005, -0.7252, -3.365
1951, 4, 40.79, 47.95, 33, 7.078, 5.538, 2.854
1951, 5, 89.29, 106.6, 117.6, 9.218, 7.759, 5.121
1951, 6, 14.52, 19.11, 12.5, 12.96, 11.5, 8.819
1951, 7, 12.99, 14.49, 10.57, 14.95, 13.61, 10.85
1951, 8, 16.87, 19.66, 17.17, 14.15, 12.77, 9.856
1951, 9, 121, 130.9, 117.8, 13.19, 11.97, 8.844
1951, 10, 316.1, 345.5, 305.2, 7.008, 5.503, 2.666
1951, 11, 284.8, 331, 324.6, 2.937, 1.151, -1.297
1951, 12, 277.1, 286.9, 222.7, -1.377, -3.083, -5.468
1952, 1, 229.6, 256.4, 170.5, -2.644, -4.534, -6.375
1952, 2, 164, 179.2, 131.8, 0.7193, -1.056, -3.271
1952, 3, 203.3, 220.7, 205.3, 2.083, 0.4215, -1.913
1952, 4, 77.05, 84.12, 81.64, 6.836, 5.383, 2.752
1952, 5, 46.25, 60.09, 73.48, 9.431, 7.987, 5.07
1952, 6, 77.44, 82.27, 72.36, 11.01, 9.561, 6.687
1952, 7, 1.088, 1.12, 2.21, 15.62, 14.21, 11.19
1952, 8, 25.31, 22.75, 18.44, 15.38, 13.9, 10.99
1952, 9, 19.46, 19.09, 19.36, 13.84, 12.3, 8.966
1952, 10, 31.34, 30.73, 40.38, 10.47, 9.13, 5.64
1952, 11, 62.86, 61.54, 50.06, 0.7699, -0.8395, -3.212
1952, 12, 333.4, 337.1, 232.2, 0.3339, -1.596, -3.856
1953, 1, 624.7, 734, 591.6, 3.708, 1.965, -1.026
1953, 2, 171.2, 195.5, 162.4, 2.013, 0.4208, -2.227
1953, 3, 209.1, 232.2, 192.5, 3.204, 1.604, -1.11
1953, 4, 103.3, 115, 96.87, 5.157, 3.59, 0.847
1953, 5, 148.3, 177.7, 202.4, 8.246, 6.63, 4.235
1953, 6, 76.94, 84.84, 106.1, 10.26, 8.719, 6.023
1953, 7, 6.81, 7.723, 10.35, 14.59, 13.14, 10.3
1953, 8, 95.32, 95.77, 74.45, 14.53, 12.94, 10.15
1953, 9, 58.95, 61.1, 67.26, 12.61, 11.07, 8.091
1953, 10, 141.1, 135.4, 160.8, 8.373, 6.768, 3.767
1953, 11, 412.9, 434.2, 496.3, 4.786, 3.141, 0.4627
1953, 12, 504.7, 475.4, 479.1, 1.994, 0.3982, -2.118
1954, 1, 665.8, 670.8, 732.8, -0.8902, -2.667, -5.041
1954, 2, 405.9, 385.7, 417.3, 1.426, -0.4177, -2.274
1954, 3, 183.9, 192.7, 223.8, 1.992, 0.36, -2.102
1954, 4, 233.2, 234.2, 241.3, 5.287, 3.709, 1.024
1954, 5, 111.4, 123.3, 164.3, 9.59, 8.045, 5.286
1954, 6, 179.5, 179.5, 202.7, 10.52, 9.058, 6.432
1954, 7, 54.19, 57.5, 55.35, 13.13, 11.7, 8.996
1954, 8, 29.81, 29.78, 32.64, 12.64, 11.08, 8.432
1954, 9, 54.75, 53.99, 65.51, 11.37, 9.895, 7.173
1954, 10, 213.5, 206.5, 226.1, 7.066, 5.532, 2.961
1954, 11, 400.5, 405.5, 499.9, 5.788, 4.286, 1.546
1954, 12, 427.7, 390.2, 393.2, 0.5019, -1.31, -3.332
1955, 1, 220.3, 216.5, 249.8, -0.1639, -1.86, -4.004
1955, 2, 192.8, 201.7, 208, 0.4905, -1.232, -3.737
1955, 3, 250.5, 272.1, 262.9, 0.6523, -1.078, -3.707
1955, 4, 235.9, 260.1, 210.9, 3.518, 1.9, -0.7733
1955, 5, 58.89, 74.16, 116.1, 7.746, 6.198, 3.591
1955, 6, 66.26, 62.91, 72.78, 12.28, 10.8, 8.053
1955, 7, 52.45, 59.52, 60.84, 12.7, 11.21, 8.657
1955, 8, 0.6902, 0.2921, 0.4, 13.75, 12.36, 9.36
1955, 9, 118.7, 128.5, 103, 11.51, 10.02, 7.128
1955, 10, 358.5, 376.4, 374.3, 7.496, 5.871, 2.787
1955, 11, 400.8, 451.9, 499.4, 0.375, -1.363, -3.843
1955, 12, 387.2, 391.1, 324.5, -0.6381, -2.542, -4.49
1956, 1, 420.6, 454.6, 365.6, -0.4151, -2.346, -4.347
1956, 2, 232.7, 241.8, 186.4, -2.55, -4.317, -6.228
1956, 3, 317.1, 346.5, 350.5, 1.788, 0.0544, -2.485
1956, 4, 34.67, 36.12, 47.97, 6.954, 5.251, 2.947
1956, 5, 66.67, 80.4, 81.23, 11.11, 9.55, 7.043
1956, 6, 91.33, 96.99, 118.9, 10.9, 9.423, 6.586
1956, 7, 3.844, 3.152, 7.66, 15.92, 14.56, 11.49
1956, 8, 111.8, 104.1, 63.97, 14.84, 13.49, 10.35
1956, 9, 66.15, 64.8, 88.28, 11.78, 10.26, 7.276
1956, 10, 272.7, 290.1, 262.9, 6.211, 4.561, 1.901
1956, 11, 107.5, 119, 139.4, 1.406, -0.2204, -2.181
1956, 12, 263.4, 277.1, 285.7, 0.03735, -1.613, -3.745
