# Created by WEAP: 5/6/2021 11:59:25 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: OR_W_Upr Willamette (79,884 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (23,618 ha),  1000 - 2000 m (54,831 ha),  2000 - 3000 m (1,436 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m

1950, 1, 473.2, 461.5, 484.8, -3.097, -5.415, -7.666
1950, 2, 125.6, 153.1, 200.2, 1.261, -0.7674, -2.819
1950, 3, 238.1, 289, 389.2, 2.268, -0.3105, -2.789
1950, 4, 86.37, 96.07, 128.6, 5.845, 3.232, 0.7016
1950, 5, 59.2, 81.61, 115.5, 9.018, 6.658, 4.23
1950, 6, 199.5, 197.1, 267.9, 12.37, 10.19, 7.73
1950, 7, 5.352, 7.561, 10.59, 16.45, 14.77, 12.8
1950, 8, 10.29, 6.951, 6.302, 17.42, 15.4, 13.25
1950, 9, 35.03, 39.55, 48.62, 13.57, 11.56, 9.474
1950, 10, 504.8, 478.4, 547.1, 9.59, 7.19, 4.75
1950, 11, 258.2, 303.6, 390.4, 4.849, 2.834, 0.653
1950, 12, 228.3, 260, 315.2, 4.126, 2.121, -0.05425
1951, 1, 366.3, 354.5, 354.8, -0.307, -2.583, -4.799
1951, 2, 201.9, 227.6, 289, 2.168, -0.004881, -2.3
1951, 3, 160.8, 232.3, 346, 1.767, -0.3778, -2.6
1951, 4, 54.57, 70.79, 99.57, 8.55, 6.137, 3.607
1951, 5, 92.42, 98.18, 115.4, 9.635, 7.66, 5.543
1951, 6, 3.655, 6.312, 12.15, 14.78, 12.79, 10.38
1951, 7, 0.8658, 1.225, 1.752, 17.87, 15.65, 13.3
1951, 8, 20.27, 18.46, 24.18, 16.46, 14.36, 12.09
1951, 9, 41.53, 48.21, 59.37, 14.87, 12.88, 10.74
1951, 10, 286.6, 281.7, 323.8, 7.69, 5.711, 3.553
1951, 11, 284.5, 322.3, 411, 3.866, 1.784, -0.2972
1951, 12, 372.6, 411.6, 492.3, -0.6449, -2.914, -5.014
1952, 1, 245.8, 250.5, 268.7, -1.445, -3.796, -5.993
1952, 2, 177.7, 212, 280.8, 0.6543, -1.69, -3.99
1952, 3, 215.5, 258.4, 352.4, 1.797, -0.7706, -3.323
1952, 4, 67.42, 76.43, 106.8, 7.362, 5.162, 2.8
1952, 5, 71.48, 84.67, 108.5, 10.49, 8.222, 5.759
1952, 6, 158.2, 140.2, 156.5, 11.4, 9.591, 7.378
1952, 7, 0.002458, 0.1519, 0.108, 18.1, 16.26, 14.2
1952, 8, 4.828, 4.245, 5.429, 16.83, 14.66, 12.42
1952, 9, 34.79, 38.45, 46.96, 15.09, 13.19, 11.07
1952, 10, 14.72, 8.9, 5.571, 11.43, 9.743, 7.886
1952, 11, 51.85, 58.12, 73.85, 1.76, 0.1367, -1.532
1952, 12, 269.7, 278.9, 312.2, -0.3203, -2.023, -3.78
1953, 1, 465.3, 454.9, 468.1, 2.908, 1.27, -0.4582
1953, 2, 260, 306.3, 409.1, 2.34, 0.106, -2.154
1953, 3, 169.3, 189, 244.7, 3.211, 1.064, -1.175
1953, 4, 101.2, 118.4, 168.7, 5.699, 3.458, 1.013
