# Created by WEAP: 5/6/2021 11:59:30 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: OR_W_Klamath (1,759,114 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (769,785 ha),  1000 - 2000 m (944,405 ha),  2000 - 3000 m (44,021 ha),  3000 - 4000 m (887 ha),  4000 - 5000 m (16 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, pr[mm/m]:Elevation 3000 to 4000 m, pr[mm/m]:Elevation 4000 to 5000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m, tas[C]:Elevation 3000 to 4000 m, tas[C]:Elevation 4000 to 5000 m
1969, 1, 368.8, 363.4, 365.5, 568, 568, -0.8402, -3.068, -5.961, -10.16, -10.16
1969, 2, 166.3, 164, 169.3, 488, 488, 1.167, -1.033, -4.02, -8.763, -8.763
1969, 3, 44.13, 40.2, 30.11, 57.96, 57.96, 4.757, 2.698, -0.2687, -5.121, -5.121
1969, 4, 61.26, 55.46, 59.88, 141.9, 141.9, 7.285, 5.476, 2.624, -2.25, -2.25
1969, 5, 20.83, 23.18, 28.01, 59.03, 59.03, 13.55, 11.98, 9.35, 4.846, 4.846
1969, 6, 32.47, 39.37, 43.74, 44.97, 44.97, 15.81, 14.38, 11.77, 7.166, 7.166
1969, 7, 7.71, 7.654, 5.813, 3.28, 3.28, 18.62, 17.53, 15.09, 10.37, 10.37
1969, 8, 0.07462, 0.01239, 0, 0, 0, 17.65, 16.53, 14.08, 9.565, 9.565
1969, 9, 13.41, 10.04, 7.581, 8.03, 8.03, 15.98, 14.49, 11.71, 6.898, 6.898
1969, 10, 92.63, 82.91, 63.62, 64.78, 64.78, 8.134, 6.137, 3.182, -1.465, -1.465
1969, 11, 47.12, 39.45, 48.71, 141.8, 141.8, 5.14, 3.042, 0.1719, -3.58, -3.58
1969, 12, 357.5, 370.3, 390, 693.9, 693.9, 2.808, 0.6074, -2.326, -6.312, -6.312
1970, 1, 495.1, 492.5, 487.1, 754.2, 754.2, 3.02, 0.7555, -2.226, -6.7, -6.7
1970, 2, 83.26, 82.12, 83.64, 169.4, 169.4, 4.931, 2.725, -0.2127, -4.673, -4.673
1970, 3, 79.12, 75.48, 63.49, 108.2, 108.2, 5.927, 3.848, 0.6917, -4.231, -4.231
1970, 4, 39.83, 33.53, 32.13, 40.14, 40.14, 5.398, 3.421, 0.4627, -4.077, -4.077
1970, 5, 32.84, 23.85, 15.42, 11.48, 11.48, 12.02, 10.46, 7.809, 3.128, 3.128
1970, 6, 17.85, 21.89, 27.13, 30.62, 30.62, 16.53, 15.29, 12.68, 7.891, 7.891
1970, 7, 2.684, 2.59, 1.939, 0, 0, 19.45, 18.44, 16.01, 11.24, 11.24
1970, 8, 0.0005083, 0.001886, 0.001962, 0, 0, 18.27, 17.2, 14.78, 10.05, 10.05
1970, 9, 2.162, 1.841, 2.096, 2.58, 2.58, 13.95, 12.4, 9.6, 4.424, 4.424
1970, 10, 82.4, 78.73, 74.99, 104.2, 104.2, 9.366, 7.69, 5.046, 0.08048, 0.08048
1970, 11, 390.3, 359, 369.5, 556.3, 556.3, 5.788, 3.664, 0.818, -3.536, -3.536
1970, 12, 324.5, 308.1, 292.3, 386.7, 386.7, 0.3577, -1.967, -5.26, -9.984, -9.984
1971, 1, 216.5, 206.1, 210.1, 247.7, 247.7, 0.9947, -1.044, -3.845, -8.179, -8.179
1971, 2, 66, 46.82, 32.94, 12.83, 12.83, 2.912, 0.9383, -2.108, -6.619, -6.619
1971, 3, 279.4, 280.9, 266.1, 279.4, 279.4, 3.67, 1.625, -1.459, -6.341, -6.341
1971, 4, 80.25, 68.94, 59.42, 89.72, 89.72, 6.39, 4.544, 1.649, -2.925, -2.925
1971, 5, 39.74, 48.36, 75.24, 171.1, 171.1, 10.57, 8.892, 6.074, 1.32, 1.32
1971, 6, 28.58, 23.45, 21.93, 33.02, 33.02, 13.64, 12.21, 9.598, 5.017, 5.017
1971, 7, 7.863, 10.55, 13.01, 6.28, 6.28, 18.58, 17.45, 15.01, 10.73, 10.73
1971, 8, 12.33, 10.36, 7.761, 4.68, 4.68, 19.2, 18, 15.48, 11.09, 11.09
1971, 9, 54.7, 41.93, 26.56, 18.07, 18.07, 14.01, 12.3, 9.379, 4.507, 4.507
1971, 10, 37.6, 35.56, 41.24, 72.72, 72.72, 8.234, 6.333, 3.436, -1.445, -1.445
1971, 11, 207.2, 182.8, 167.6, 207.8, 207.8, 3.98, 1.87, -0.9346, -5.356, -5.356
1971, 12, 201.9, 170.8, 146.5, 260.2, 260.2, -0.4908, -2.806, -6.001, -10.85, -10.85
1972, 1, 221.6, 207.8, 212.8, 179.1, 179.1, 0.2241, -1.999, -5.145, -10.25, -10.25
1972, 2, 182.9, 169.6, 138.6, 153.4, 153.4, 3.389, 1.251, -1.607, -6.082, -6.082
1972, 3, 202.2, 186.3, 165.8, 141.6, 141.6, 7.386, 5.432, 2.527, -2.312, -2.312
1972, 4, 87.09, 81.94, 75.83, 145.2, 145.2, 6.704, 4.75, 1.753, -2.905, -2.905
1972, 5, 32.8, 36.8, 43.65, 75.81, 75.81, 12.09, 10.56, 7.871, 3.096, 3.096
1972, 6, 25.79, 29.11, 32.91, 51.8, 51.8, 15.99, 14.64, 12.03, 7.384, 7.384
1972, 7, 0.1467, 0.1527, 0.2008, 0, 0, 19.44, 18.29, 15.74, 10.98, 10.98
1972, 8, 11.18, 13.09, 10.66, 8.58, 8.58, 18.53, 17.2, 14.54, 10.12, 10.12
1972, 9, 38.68, 39.02, 30.22, 28.35, 28.35, 13.65, 11.97, 9.081, 3.942, 3.942
1972, 10, 45.99, 50.86, 54.9, 109.6, 109.6, 9.89, 7.851, 4.8, -0.02387, -0.02387
1972, 11, 126, 114.2, 113.9, 251.2, 251.2, 4.39, 2.089, -1.191, -6.03, -6.03
1972, 12, 229.6, 208.3, 182.6, 209.3, 209.3, -1.542, -3.789, -6.634, -11.14, -11.14
1973, 1, 219.1, 216.4, 206.7, 400.4, 400.4, 0.4927, -1.754, -4.716, -9.746, -9.746
1973, 2, 117.3, 120.8, 145.1, 457.9, 457.9, 4.25, 2.077, -1.037, -5.857, -5.857
1973, 3, 121.5, 100.7, 72.87, 144.2, 144.2, 4.108, 2.05, -0.9289, -6.054, -6.054
1973, 4, 23.85, 23.12, 20.03, 19.36, 19.36, 8.609, 6.731, 3.873, -0.7455, -0.7455
1973, 5, 17.87, 15.72, 14.71, 20.66, 20.66, 13.39, 11.95, 9.38, 4.927, 4.927
1973, 6, 2.849, 2.036, 0.5265, 0, 0, 15.88, 14.48, 11.97, 7.51, 7.51
1973, 7, 2.626, 5.101, 9.46, 2.28, 2.28, 19.05, 17.96, 15.64, 11.39, 11.39
1973, 8, 0.7595, 0.5034, 0.679, 2.5, 2.5, 17.76, 16.56, 14.12, 9.28, 9.28
1973, 9, 65.68, 56.8, 49.44, 67.47, 67.47, 15.1, 13.37, 10.62, 5.691, 5.691
1973, 10, 161, 156.7, 166.6, 277.3, 277.3, 9.242, 7.428, 4.774, 0.11, 0.11
1973, 11, 449.6, 399.3, 379.7, 830.3, 830.3, 4.128, 2.08, -0.679, -5.918, -5.918
1973, 12, 305.2, 280.4, 236.6, 324.8, 324.8, 3.479, 1.317, -1.531, -6.509, -6.509
1974, 1, 280.7, 313.4, 352, 671.4, 671.4, 0.7238, -1.588, -4.778, -9.872, -9.872
1974, 2, 182, 167.9, 142.1, 235.1, 235.1, 2.326, 0.1879, -2.604, -7.447, -7.447
1974, 3, 256, 278.4, 287, 563.3, 563.3, 5.332, 3.245, 0.3752, -4.927, -4.927
1974, 4, 103.7, 96.59, 95.64, 152, 152, 7.093, 5.121, 2.187, -3.032, -3.032
1974, 5, 8.088, 7.85, 6.569, 4.28, 4.28, 10.71, 9.114, 6.601, 2.149, 2.149
1974, 6, 12.05, 12.64, 16.62, 34.48, 34.48, 16.26, 14.98, 12.54, 7.831, 7.831
1974, 7, 13.42, 17.35, 26.31, 56.86, 56.86, 17.69, 16.4, 13.92, 9.456, 9.456
1974, 8, 4.38, 6.795, 12.23, 33.78, 33.78, 18.43, 17.2, 14.71, 9.837, 9.837
1974, 9, 0, 0, 0, 0, 0, 17.04, 15.8, 13.32, 8.465, 8.465
1974, 10, 36.33, 34.8, 34.5, 72.84, 72.84, 10.24, 8.616, 6.045, 1.176, 1.176
1974, 11, 71.85, 63.31, 70.05, 141.6, 141.6, 5.142, 3.027, 0.09206, -4.484, -4.484
1974, 12, 191.3, 165.3, 154.3, 291.2, 291.2, 1.899, -0.3081, -3.428, -8.036, -8.036
1975, 1, 174.6, 156.4, 136.1, 112.9, 112.9, 0.7302, -1.469, -4.441, -9.188, -9.188
1975, 2, 287.4, 281.4, 261.1, 510.9, 510.9, 1.95, -0.203, -2.937, -8.067, -8.067
1975, 3, 365.4, 373.2, 352.5, 574.7, 574.7, 3.538, 1.473, -1.405, -6.643, -6.643
1975, 4, 76.85, 68.63, 58.96, 100.3, 100.3, 4.549, 2.556, -0.4051, -5.53, -5.53
1975, 5, 24.25, 18.25, 11.68, 3.7, 3.7, 11.47, 9.795, 7.08, 2.673, 2.673
1975, 6, 10.22, 11.6, 15.98, 43.68, 43.68, 15.02, 13.49, 10.78, 6.324, 6.324
1975, 7, 5.41, 6.979, 10.38, 20.9, 20.9, 17.9, 16.74, 14.43, 9.785, 9.785
1975, 8, 11.14, 11.61, 13.64, 26.14, 26.14, 16.81, 15.47, 12.87, 8.016, 8.016
1975, 9, 3.416, 3.482, 2.569, 0.6, 0.6, 16.75, 15.41, 12.86, 8.272, 8.272
1975, 10, 203.2, 185.3, 172.6, 191.5, 191.5, 8.736, 6.826, 4.043, -0.5237, -0.5237
1975, 11, 121.8, 105.8, 99.24, 121, 121, 3.304, 1.247, -1.656, -6.322, -6.322
1975, 12, 124.9, 105.6, 88.12, 94.66, 94.66, 2.637, 0.5606, -2.398, -7.014, -7.014
1976, 1, 67.94, 56, 46.21, 21.84, 21.84, 1.832, -0.2563, -3.209, -7.816, -7.816
1976, 2, 206.5, 193.6, 161.5, 201.4, 201.4, 2.715, 0.729, -2.058, -6.832, -6.832
1976, 3, 73.75, 69.91, 62.61, 67.38, 67.38, 4.286, 2.304, -0.6832, -5.708, -5.708
1976, 4, 50.85, 55.88, 80.71, 201.8, 201.8, 6.236, 4.374, 1.493, -3.446, -3.446
1976, 5, 8.217, 6.139, 5.892, 5.54, 5.54, 11.92, 10.44, 7.832, 3.397, 3.397
1976, 6, 4.929, 5.701, 8.434, 20.75, 20.75, 13.66, 12.21, 9.547, 4.986, 4.986
1976, 7, 14.48, 16.44, 18.28, 14.25, 14.25, 18.35, 17.26, 14.94, 10.39, 10.39
1976, 8, 66.18, 75.31, 82.03, 127.9, 127.9, 16.09, 14.55, 11.88, 6.608, 6.608
1976, 9, 17.04, 23.72, 29.08, 19.88, 19.88, 16.04, 14.52, 11.91, 6.809, 6.809
1976, 10, 12.31, 11.99, 14.24, 12.46, 12.46, 11, 9.244, 6.537, 1.595, 1.595
1976, 11, 41.28, 32.86, 27.44, 50, 50, 6.687, 4.668, 1.79, -2.594, -2.594
1976, 12, 11.95, 11.06, 14.35, 35.7, 35.7, 1.007, -0.8425, -3.234, -7.274, -7.274
1977, 1, 73.57, 68.04, 59.63, 75.37, 75.37, -0.3039, -2.73, -6.028, -10.78, -10.78
1977, 2, 82.48, 77.61, 64.48, 84.93, 84.93, 4.7, 2.602, -0.1468, -4.778, -4.778
1977, 3, 97.6, 87.81, 70.32, 72.24, 72.24, 3.759, 1.735, -1.219, -6.371, -6.371
1977, 4, 17.27, 15.54, 19.2, 45.08, 45.08, 9.081, 7.435, 4.759, -0.3482, -0.3482
1977, 5, 66.82, 71.2, 77.95, 121.4, 121.4, 8.262, 6.38, 3.582, -1.551, -1.551
1977, 6, 14.83, 20.88, 25.91, 28.63, 28.63, 17.39, 16.19, 13.86, 9.15, 9.15
1977, 7, 3.005, 4.361, 8.243, 35.4, 35.4, 17.97, 17, 14.61, 9.95, 9.95
1977, 8, 12.25, 10.58, 8.475, 16.29, 16.29, 19.54, 18.25, 15.64, 10.84, 10.84
1977, 9, 104.7, 90.81, 72.91, 149.2, 149.2, 14.75, 13.04, 10.21, 4.823, 4.823
1977, 10, 58.3, 48.17, 38.43, 56.89, 56.89, 10.41, 8.474, 5.594, 0.3663, 0.3663
1977, 11, 212.3, 178.1, 145.6, 155.8, 155.8, 4.387, 2.268, -0.4624, -5.157, -5.157
1977, 12, 289.9, 281, 288.4, 421.5, 421.5, 3.571, 1.26, -1.802, -6.653, -6.653
1978, 1, 253.2, 281.7, 371, 1016, 1016, 4.147, 1.868, -1.108, -5.879, -5.879
1978, 2, 170.2, 162.9, 161, 398.1, 398.1, 4.623, 2.397, -0.5979, -5.379, -5.379
1978, 3, 129, 143, 169.3, 433.5, 433.5, 8.164, 6.067, 3.078, -1.955, -1.955
1978, 4, 117.5, 110.6, 122.7, 296.8, 296.8, 6.998, 4.954, 2.092, -2.997, -2.997
1978, 5, 27.11, 24.63, 19.85, 33.54, 33.54, 10.97, 9.126, 6.215, 1.333, 1.333
1978, 6, 19.62, 25.06, 29.18, 33.36, 33.36, 15.37, 13.72, 10.82, 5.98, 5.98
1978, 7, 5.266, 8.559, 13.11, 18.64, 18.64, 18.79, 17.5, 14.87, 10.14, 10.14
1978, 8, 20.29, 21.18, 21.46, 23.58, 23.58, 18.1, 16.75, 14.02, 9.182, 9.182
1978, 9, 81.17, 76.5, 81.89, 154.6, 154.6, 13.25, 11.45, 8.538, 3.227, 3.227
1978, 10, 0.7995, 0.5574, 0.6529, 0, 0, 11.96, 10.21, 7.455, 2.74, 2.74
1978, 11, 59.05, 54.24, 54.76, 86.4, 86.4, 3.499, 1.423, -1.647, -6.576, -6.576
1978, 12, 52.75, 42.77, 35.44, 32.46, 32.46, -0.3802, -2.491, -5.507, -10.47, -10.47
1979, 1, 138.6, 137.6, 144.7, 230, 230, 0.4459, -1.687, -4.635, -9.829, -9.829
1979, 2, 226.6, 216.1, 191.8, 400.8, 400.8, 2.621, 0.4975, -2.351, -7.681, -7.681
1979, 3, 66.89, 77, 100.5, 261.8, 261.8, 6.417, 4.446, 1.548, -3.666, -3.666
1979, 4, 83.87, 78.84, 78.19, 124.2, 124.2, 7.226, 5.265, 2.56, -2.591, -2.591
1979, 5, 80.71, 75.55, 68.78, 85.72, 85.72, 12.42, 10.83, 8.107, 2.919, 2.919
1979, 6, 4.734, 5.183, 5.071, 7.3, 7.3, 15.34, 13.83, 11.28, 6.589, 6.589
1979, 7, 10.87, 11.53, 14.06, 1.8, 1.8, 18.61, 17.36, 14.75, 10.12, 10.12
1979, 8, 12.17, 16.8, 24.51, 42.72, 42.72, 17.17, 15.78, 13.06, 8.265, 8.265
1979, 9, 22.08, 20.72, 18.97, 28.48, 28.48, 16.65, 15.03, 12.31, 7.342, 7.342
1979, 10, 202.9, 183.9, 170.7, 264.8, 264.8, 11.62, 9.781, 7.004, 1.957, 1.957
1979, 11, 197.3, 177.4, 166.3, 215, 215, 4.227, 2.012, -1.069, -5.814, -5.814
1979, 12, 169.8, 157.5, 145.5, 270.6, 270.6, 2.476, 0.5176, -2.019, -6.361, -6.361
1980, 1, 183.4, 184.2, 189.4, 212.8, 212.8, 2.304, 0.2328, -2.62, -7.243, -7.243
1980, 2, 204.8, 221.7, 237.5, 532.7, 532.7, 5.281, 3.167, 0.3207, -4.527, -4.527
1980, 3, 129.9, 106.3, 75.96, 110.1, 110.1, 4.744, 2.676, -0.4827, -5.556, -5.556
1980, 4, 82.57, 82.01, 83.3, 146.3, 146.3, 8.489, 6.655, 3.954, -0.7957, -0.7957
1980, 5, 27.35, 25.49, 27.21, 54.12, 54.12, 10.9, 9.198, 6.487, 1.742, 1.742
1980, 6, 25.45, 31.6, 42.38, 87.92, 87.92, 12.92, 11.38, 8.62, 3.575, 3.575
1980, 7, 0.2658, 0.5251, 1.233, 1.56, 1.56, 18.98, 17.7, 15.19, 10.27, 10.27
1980, 8, 0.01891, 0.03346, 0.1762, 1.08, 1.08, 17.66, 16.18, 13.55, 8.787, 8.787
1980, 9, 7.304, 8.251, 11.43, 33.04, 33.04, 15.33, 13.83, 11.13, 5.973, 5.973
1980, 10, 54.5, 49.86, 48.28, 81.52, 81.52, 11.18, 9.448, 6.761, 2.006, 2.006
1980, 11, 70.09, 55.33, 43.95, 50.3, 50.3, 5.212, 3.13, 0.3803, -3.849, -3.849
1980, 12, 209.7, 198.3, 201.9, 289.2, 289.2, 3.104, 0.9789, -1.703, -5.909, -5.909
1981, 1, 155.4, 154.4, 193.7, 480.2, 480.2, 3.915, 1.692, -1.223, -5.658, -5.658
1981, 2, 138, 132.2, 130.1, 260, 260, 4.492, 2.368, -0.5754, -5.618, -5.618
1981, 3, 126.7, 113.5, 104.2, 202.4, 202.4, 5.71, 3.701, 0.6952, -4.59, -4.59
1981, 4, 38.23, 41.11, 45.6, 67.28, 67.28, 9.021, 7.364, 4.715, -0.3145, -0.3145
1981, 5, 41.64, 39.21, 41.38, 81.91, 81.91, 11.5, 9.965, 7.285, 2.389, 2.389
1981, 6, 13.72, 9.566, 4.334, 4.8, 4.8, 15.45, 14.26, 11.78, 7.515, 7.515
1981, 7, 0.779, 1.033, 1.528, 1.98, 1.98, 18.35, 17.23, 14.74, 10.1, 10.1
1981, 8, 0.1236, 0.09989, 0.2036, 0, 0, 18.91, 17.94, 15.79, 11.17, 11.17
1981, 9, 39.81, 35.6, 28.39, 50.61, 50.61, 15.61, 14.33, 11.94, 7.325, 7.325
1981, 10, 137, 123.8, 116.2, 192.9, 192.9, 8.635, 6.806, 4.159, -0.7382, -0.7382
1981, 11, 316.8, 308.3, 339.9, 709, 709, 6.15, 4.081, 1.209, -3.382, -3.382
1981, 12, 400.5, 379.5, 341.7, 435.1, 435.1, 3.887, 1.774, -1.073, -6.257, -6.257
1982, 1, 184.9, 167.8, 138.9, 187.6, 187.6, -0.2046, -2.447, -5.459, -10.17, -10.17
1982, 2, 214, 218.2, 201.8, 215, 215, 3.455, 1.371, -1.516, -6.921, -6.921
1982, 3, 207.9, 201.1, 184, 371.2, 371.2, 4.252, 2.299, -0.5176, -5.834, -5.834
1982, 4, 171.4, 151.2, 93.35, 235.6, 235.6, 6.074, 4.157, 1.372, -3.47, -3.47
1982, 5, 1.269, 2.559, 6.915, 22.5, 22.5, 11.98, 10.47, 7.76, 3.185, 3.185
1982, 6, 59.01, 64.78, 70.08, 158.6, 158.6, 15.34, 13.83, 11, 6.352, 6.352
1982, 7, 3.503, 4.338, 7.35, 15.28, 15.28, 17.07, 15.89, 13.42, 8.697, 8.697
1982, 8, 3.739, 4.038, 6.245, 27.16, 27.16, 17.7, 16.42, 13.9, 9.534, 9.534
1982, 9, 18.11, 18.57, 19.98, 49, 49, 13.72, 11.92, 8.906, 3.999, 3.999
1982, 10, 160.7, 149.7, 158.7, 276.7, 276.7, 9.56, 7.558, 4.635, -0.1353, -0.1353
1982, 11, 196.8, 185, 170.7, 238.9, 238.9, 3.617, 1.411, -1.579, -6.447, -6.447
1982, 12, 365.5, 346.9, 306, 459.9, 459.9, 1.348, -0.8915, -3.86, -8.695, -8.695
1983, 1, 240, 239.8, 267.1, 576.5, 576.5, 2.502, 0.4276, -2.194, -6.475, -6.475
1983, 2, 380.4, 388.5, 348.3, 589, 589, 4.081, 1.908, -0.8965, -5.649, -5.649
1983, 3, 369.1, 408.8, 395.5, 773.4, 773.4, 5.707, 3.52, 0.5702, -4.901, -4.901
1983, 4, 104.1, 106.3, 113, 216.9, 216.9, 6.224, 4.188, 1.157, -3.809, -3.809
1983, 5, 35.92, 32.49, 19.57, 40.16, 40.16, 12.14, 10.46, 7.734, 3.095, 3.095
1983, 6, 9.783, 9.712, 11.15, 27.62, 27.62, 14.01, 12.64, 9.997, 5.499, 5.499
1983, 7, 28.64, 21.6, 16.33, 8.4, 8.4, 15.82, 14.31, 11.58, 6.992, 6.992
1983, 8, 100.2, 95.35, 73.18, 23.46, 23.46, 18.21, 16.55, 13.84, 9.308, 9.308
1983, 9, 24.31, 22.7, 22.52, 48.88, 48.88, 14.99, 13.18, 10.28, 5.888, 5.888
1983, 10, 49.99, 45.7, 50.65, 100.5, 100.5, 10.93, 9.033, 6.349, 2.041, 2.041
1983, 11, 364.7, 356.7, 347.6, 547.6, 547.6, 4.571, 2.436, -0.5212, -5.235, -5.235
1983, 12, 432.7, 403.4, 376.1, 574.9, 574.9, 2.235, 0.09563, -2.762, -7.611, -7.611
1984, 1, 31.49, 24.85, 19.17, 10.28, 10.28, 2.583, 0.327, -2.672, -6.485, -6.485
1984, 2, 194.8, 177.7, 139.1, 164, 164, 3.715, 1.608, -1.185, -5.749, -5.749
1984, 3, 145.2, 129.9, 106.1, 192.2, 192.2, 6.893, 4.882, 2.091, -2.81, -2.81
1984, 4, 96.57, 90.81, 81.05, 85.3, 85.3, 6.822, 4.906, 2.144, -2.48, -2.48
1984, 5, 57.23, 43.55, 33.98, 19.73, 19.73, 11.5, 9.965, 7.435, 3.026, 3.026
1984, 6, 28.79, 20.52, 14.11, 36.01, 36.01, 14.2, 12.78, 10.16, 5.916, 5.916
1984, 7, 3.628, 6.615, 14.76, 45.83, 45.83, 19.51, 18.43, 15.92, 11.59, 11.59
1984, 8, 7.098, 10.65, 17.83, 50.68, 50.68, 18.04, 16.81, 14.16, 9.826, 9.826
1984, 9, 17.1, 17.61, 13.97, 14.97, 14.97, 14.93, 13.43, 10.59, 5.968, 5.968
1984, 10, 117.4, 101.9, 91.11, 83.53, 83.53, 8.351, 6.404, 3.43, -1.784, -1.784
1984, 11, 497.5, 484, 450.2, 695.9, 695.9, 3.77, 1.619, -1.523, -6.746, -6.746
1984, 12, 76.15, 63.78, 51.27, 72.51, 72.51, 0.7244, -1.459, -4.532, -9.36, -9.36
1985, 1, 14.15, 12.67, 11.55, 18.9, 18.9, 1.736, -0.4114, -3.357, -7.676, -7.676
1985, 2, 122.2, 108.3, 86.18, 83.16, 83.16, 3.513, 1.413, -1.534, -6.506, -6.506
1985, 3, 136.1, 117.7, 83.67, 114.2, 114.2, 3.866, 1.985, -0.6944, -5.502, -5.502
1985, 4, 9.902, 9.768, 10.32, 9.7, 9.7, 10.14, 8.547, 6.174, 1.498, 1.498
1985, 5, 24.57, 26.56, 28.85, 19.86, 19.86, 11.3, 9.811, 7.302, 2.523, 2.523
1985, 6, 24.95, 19.19, 12.46, 14.9, 14.9, 16.92, 15.7, 13.24, 8.755, 8.755
1985, 7, 8.926, 14.45, 30.17, 73.48, 73.48, 20, 19, 16.8, 11.88, 11.88
1985, 8, 7.569, 8.519, 8.385, 10.18, 10.18, 17.25, 15.92, 13.54, 8.495, 8.495
1985, 9, 31.59, 33.72, 42.6, 93.54, 93.54, 13.11, 11.3, 8.478, 3.547, 3.547
1985, 10, 99.89, 88.53, 88.42, 118.6, 118.6, 9.608, 7.737, 4.831, -0.4031, -0.4031
1985, 11, 125.2, 114.7, 97.59, 82.87, 82.87, 2.002, -0.275, -3.446, -8.203, -8.203
1985, 12, 107.6, 102.9, 98.62, 159.1, 159.1, 1.301, -0.8999, -3.711, -7.071, -7.071
1986, 1, 224.6, 224.8, 239.4, 511.7, 511.7, 4.637, 2.535, -0.02788, -4.543, -4.543
1986, 2, 492.7, 491.1, 431.3, 735.5, 735.5, 5.308, 3.128, 0.2775, -4.463, -4.463
1986, 3, 180.9, 183, 157.5, 273.7, 273.7, 8.06, 6.072, 3.398, -1.2, -1.2
1986, 4, 35.13, 31.33, 26.91, 34.66, 34.66, 8.329, 6.511, 3.852, -1.007, -1.007
1986, 5, 73.67, 65.88, 61.54, 102.3, 102.3, 11.54, 10.12, 7.802, 2.788, 2.788
1986, 6, 7.915, 10.17, 13.39, 9.43, 9.43, 17.38, 16.11, 13.78, 9.422, 9.422
1986, 7, 1.315, 1.337, 3.26, 18.38, 18.38, 17.51, 16.42, 14.06, 8.771, 8.771
1986, 8, 0.2701, 0.4704, 0.6533, 0, 0, 20.01, 18.92, 16.53, 11.13, 11.13
1986, 9, 119.5, 105.3, 88.5, 150.9, 150.9, 12.59, 10.78, 7.856, 2.865, 2.865
1986, 10, 59.47, 52.29, 44.1, 70.47, 70.47, 10.73, 8.801, 6.011, 1.38, 1.38
1986, 11, 74.85, 60.72, 52.15, 37.53, 37.53, 5.596, 3.413, 0.5212, -3.903, -3.903
1986, 12, 107.2, 94.22, 79.5, 125.1, 125.1, 2.396, -0.01015, -3.166, -7.312, -7.312
1987, 1, 210.7, 185.6, 160.2, 257, 257, 1.379, -0.9407, -3.919, -8.795, -8.795
1987, 2, 145.9, 146.9, 130.4, 211, 211, 3.891, 1.641, -1.227, -5.676, -5.676
1987, 3, 189.9, 182.9, 180.4, 390, 390, 5.478, 3.339, 0.609, -4.121, -4.121
1987, 4, 16.75, 17.36, 21.89, 26.61, 26.61, 10.61, 9.044, 6.699, 2.03, 2.03
1987, 5, 28.01, 30.71, 40.73, 87.93, 87.93, 13.32, 11.77, 9.289, 4.841, 4.841
1987, 6, 7.753, 10.15, 15.61, 31.95, 31.95, 16.92, 15.73, 13.57, 8.783, 8.783
1987, 7, 18.22, 24.72, 32.91, 74.52, 74.52, 16.55, 15.23, 12.72, 8.353, 8.353
1987, 8, 0.5637, 0.9486, 1.548, 0, 0, 18.89, 17.68, 15.49, 10.73, 10.73
1987, 9, 0.2044, 0.135, 0.1597, 0.3, 0.3, 14.09, 12.74, 10.56, 7.057, 7.057
1987, 10, 7.545, 8.272, 7.89, 13.42, 13.42, 12.8, 11.28, 8.922, 4.606, 4.606
1987, 11, 93.77, 81.13, 75.03, 128.1, 128.1, 5.711, 3.513, 0.7123, -3.74, -3.74
1987, 12, 333.4, 317.8, 310.1, 532.3, 532.3, 1.358, -0.953, -3.678, -8.441, -8.441
1988, 1, 239.6, 227.5, 192, 295, 295, 0.9262, -1.443, -4.21, -8.777, -8.777
1988, 2, 8.474, 8.478, 9.115, 13.25, 13.25, 4.962, 2.767, 0.2738, -4.095, -4.095
1988, 3, 35.61, 27.35, 18.67, 20.36, 20.36, 6.035, 4.083, 1.744, -2.782, -2.782
1988, 4, 65.18, 64.16, 79.26, 202.4, 202.4, 9.049, 7.292, 5.193, 0.1537, 0.1537
1988, 5, 70.18, 66.42, 64.45, 108.1, 108.1, 9.999, 8.344, 5.882, 1.293, 1.293
1988, 6, 75.54, 67.92, 59.35, 67.32, 67.32, 13.86, 12.76, 10.72, 6.582, 6.582
1988, 7, 0.5357, 0.4384, 1.032, 1.6, 1.6, 19.25, 18.36, 16.42, 12.25, 12.25
1988, 8, 1.682, 3.342, 5.086, 1.87, 1.87, 18.56, 17.57, 15.56, 10.85, 10.85
1988, 9, 1.827, 1.179, 1.064, 0, 0, 15.48, 14.16, 11.76, 7.147, 7.147
1988, 10, 10.45, 8.908, 5.941, 3.18, 3.18, 12.62, 11.17, 9.107, 5.153, 5.153
1988, 11, 349.1, 306.7, 276.6, 425.2, 425.2, 4.916, 2.766, 0.09082, -4.661, -4.661
1988, 12, 144.7, 111.5, 79.87, 144.2, 144.2, 0.9938, -1.141, -3.749, -7.381, -7.381
