# Created by WEAP: 5/6/2021 11:59:26 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: CO_SW_Upper San Juan (835,043 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (84,215 ha),  2000 - 3000 m (606,184 ha),  3000 - 4000 m (144,507 ha),  4000 - 5000 m (136 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, pr[mm/m]:Elevation 3000 to 4000 m, pr[mm/m]:Elevation 4000 to 5000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m, tas[C]:Elevation 3000 to 4000 m, tas[C]:Elevation 4000 to 5000 m
1951, 4, 31.37, 45.16, 83.18, 103.7, 6.902, 3.831, -1.601, -3.291
1951, 5, 19.7, 20.61, 40.26, 51.39, 12.2, 9.089, 3.786, 1.76
1951, 6, 0.1764, 0.5158, 2.005, 1.136, 14.89, 11.78, 7.031, 5.02
1951, 7, 19.63, 25.18, 45.31, 38.8, 21.08, 17.94, 12.84, 10.81
1951, 8, 69.21, 82.94, 92.74, 85.7, 18.83, 16.16, 10.52, 8.649
1951, 9, 7.417, 6.519, 11.27, 29.16, 14.18, 11.75, 6.662, 5.181
1951, 10, 33.78, 38.1, 67.18, 81.01, 8.375, 5.971, 1.404, -0.7736
1951, 11, 20.01, 41.69, 112.5, 86.65, 0.7578, -1.779, -6.768, -9.054
1951, 12, 96.69, 151.5, 314.2, 332.5, -6.152, -8.261, -11.78, -13.77
1952, 1, 82.77, 119, 244.6, 218.4, -4.776, -7.46, -11.91, -14.09
1952, 2, 12.66, 21.85, 64.7, 60.93, -4.325, -7.049, -11.51, -14.03
1952, 3, 26.62, 49.35, 133.5, 166.1, -0.8728, -4.142, -9.662, -12.14
1952, 4, 50.34, 56.34, 99.03, 137.8, 8.005, 4.699, -0.6434, -2.893
1952, 5, 20.03, 22.55, 34.82, 46.19, 11.76, 8.837, 3.959, 1.89
1952, 6, 36.76, 37.5, 43.16, 46.33, 16.69, 14.1, 9.243, 6.928
1952, 7, 29.58, 38.38, 61.57, 78.01, 19.68, 17.18, 11.91, 9.159
1952, 8, 36.07, 53, 85.44, 58.25, 19.78, 17.03, 11.6, 9.104
1952, 9, 29.15, 36.66, 71.69, 81, 15.61, 12.99, 8.121, 5.668
1952, 10, 0, 0, 0, 0, 10.41, 7.803, 3.841, 1.597
1952, 11, 52.64, 77.9, 135, 94.87, -0.3562, -2.862, -7.12, -9.014
1952, 12, 12.86, 20.58, 52.28, 64.66, -4.685, -7.775, -11.83, -13.3
1953, 1, 23.08, 32.04, 61.93, 55.42, -2.155, -5.147, -9.066, -10.71
1953, 2, 11.97, 20.78, 47.02, 44.51, -1.682, -4.906, -10.05, -12.27
1953, 3, 23.41, 40.34, 94.46, 100, 2.841, 0.1004, -4.884, -6.919
1953, 4, 41.25, 56.83, 122.2, 128.7, 5.923, 3.501, -2.042, -4.225
1953, 5, 20.65, 30.06, 61.88, 51.95, 10.12, 7.444, 1.621, -0.397
1953, 6, 6.751, 13.41, 23.15, 25.53, 17.54, 14.96, 9.715, 7.655
1953, 7, 81.49, 85.82, 87.43, 73.52, 20.69, 17.99, 12.76, 10.58
1953, 8, 35.87, 40.61, 46.25, 39.46, 18.32, 15.82, 10.68, 8.313
1953, 9, 1.582, 1.587, 3.634, 7.99, 15.26, 12.92, 8.183, 5.679
1953, 10, 79.85, 77.69, 117.5, 144, 9.55, 7.047, 2.247, -0.02523
1953, 11, 27.92, 41.97, 92.29, 88.9, 3.296, 1.085, -3.606, -5.808
1953, 12, 21.27, 28.78, 44.23, 43.97, -6.215, -8.048, -10.91, -12.81
1954, 1, 29.86, 48.67, 105.2, 69.06, -2.795, -5.284, -8.949, -10.96
1954, 2, 5.704, 9.381, 20.81, 18, 1.727, -1.146, -5.478, -7.911
1954, 3, 49.62, 76.08, 144.4, 136.3, 1.282, -1.584, -6.487, -8.283
1954, 4, 11.9, 18.41, 38.95, 46.52, 9.28, 6.596, 1.653, -0.3144
1954, 5, 30.21, 48.31, 97.5, 95.42, 12.92, 10.02, 4.95, 2.774
1954, 6, 15.12, 9.608, 11.78, 22.36, 16.63, 13.97, 8.998, 6.56
1954, 7, 74.58, 70.2, 99.03, 125, 21.19, 18.34, 12.61, 10.07
1954, 8, 36.5, 50.83, 72.31, 49, 18.75, 16.07, 10.53, 8.171
1954, 9, 45.98, 55.02, 95, 143.8, 16.13, 13.58, 8.006, 5.622
1954, 10, 16.41, 20.69, 49.91, 82.48, 10.44, 8.154, 3.626, 1.593
1954, 11, 10.9, 16.22, 36.01, 31.67, 4.001, 1.842, -2.019, -4.026
1954, 12, 16.06, 22.92, 60.65, 74.61, -3.024, -5.174, -9.238, -11.53
1955, 1, 24.45, 36.75, 90.2, 80.37, -5.697, -8.122, -12.7, -14.9
1955, 2, 39.85, 62.88, 141.5, 125.8, -6.095, -8.497, -12.75, -15.22
1955, 3, 0.8858, 4.382, 16.6, 20.46, 1.551, -1.286, -6.417, -8.645
1955, 4, 27.91, 37.94, 83.36, 94.58, 5.445, 2.758, -2.681, -4.643
1955, 5, 58.43, 62.79, 112.2, 131, 10.41, 7.931, 2.776, 0.7383
1955, 6, 3.426, 5.903, 9.671, 13.49, 15.45, 12.51, 7.295, 4.989
1955, 7, 65.49, 60.16, 63.64, 57.14, 19.14, 16.09, 10.99, 9.235
1955, 8, 56.59, 70.71, 75.69, 80.31, 19.8, 16.79, 11.65, 9.57
1955, 9, 17.12, 20.79, 31.39, 30.67, 15.32, 12.25, 7.157, 5.764
1955, 10, 0.2361, 1.019, 4.979, 6.343, 9.808, 7.121, 2.579, 0.8884
1955, 11, 24.87, 46, 99.71, 79.28, 1.19, -0.8138, -4.928, -7.422
1955, 12, 29.94, 56.88, 130.2, 123.2, -1.961, -4.178, -8.233, -10.59
1956, 1, 62.83, 101.9, 216.9, 169.2, 0.2024, -2.24, -7.116, -9.634
1956, 2, 16.38, 24.83, 73.65, 74.05, -4.043, -6.449, -11.49, -14.27
1956, 3, 12.25, 22.77, 60.04, 52.12, 3.172, 0.2263, -5.282, -7.813
1956, 4, 19.81, 34.96, 82.27, 55.78, 7.013, 4.12, -0.9026, -3.087
1956, 5, 9.843, 14.76, 24.69, 36.92, 12.72, 9.795, 4.569, 3.083
1956, 6, 9.46, 9.918, 13.98, 25.25, 18.44, 15.21, 9.711, 7.976
1956, 7, 20.57, 28.25, 39.91, 65.43, 19.53, 16.31, 10.96, 9.636
1956, 8, 27.79, 32.66, 29.45, 32.52, 17.08, 14.45, 9.854, 7.47
1956, 9, 2.516, 1.908, 2.91, 6.37, 15.84, 13.52, 9.039, 6.801
1956, 10, 26.7, 33.55, 64.63, 78.19, 8.824, 6.421, 1.906, -0.1996
1956, 11, 4.404, 9.822, 29.32, 21.6, -1.085, -3.445, -7.225, -8.965
1956, 12, 9.231, 16.87, 46.92, 50.96, -4.074, -6.303, -10.19, -12.5
1957, 1, 135.9, 195.9, 354, 309.3, -2.609, -4.974, -10.37, -12.42
1957, 2, 25.41, 32.61, 50.05, 67.81, 1.169, -1.514, -6.74, -8.021
1957, 3, 32.85, 43.86, 74.56, 115.5, 2.507, -0.3516, -6.004, -7.838
1957, 4, 41.21, 60.23, 120, 158.6, 5.454, 2.712, -2.565, -4.591
1957, 5, 72.78, 87.77, 147.6, 149.9, 9.582, 6.852, 1.637, -0.4977
1957, 6, 14.64, 15, 18.67, 30.84, 16.26, 13.47, 8.112, 6.355
1957, 7, 115, 129.9, 144.4, 147.2, 19.52, 16.86, 11.43, 9.343
1957, 8, 95.61, 114.1, 107.9, 128.7, 18.4, 15.84, 10.62, 8.543
1957, 9, 1.025, 1.319, 0.8991, 2.767, 14.01, 11.15, 6.195, 4.725
1957, 10, 98.88, 108.1, 171, 182.2, 8.613, 6.155, 1.17, -0.7072
1957, 11, 55.31, 79.63, 142.9, 157.3, -0.3455, -2.777, -8.421, -9.943
1957, 12, 23.77, 32.01, 60.9, 68.45, -2.017, -4.386, -9.186, -11.17
1958, 1, 23.89, 38.44, 64.8, 60.69, -3.757, -6.056, -10.85, -13.37
1958, 2, 31.47, 50.84, 110.6, 115.9, 0.3764, -2.239, -7.43, -10.03
1958, 3, 45.52, 76.44, 173.4, 168, 0.4765, -2.324, -7.963, -10.68
1958, 4, 29.87, 56.12, 118.4, 122.8, 5.307, 2.551, -2.534, -5.077
1958, 5, 9.356, 19.08, 39.92, 24.92, 13.23, 10.62, 5.621, 3.247
1958, 6, 10.88, 14.12, 17.82, 24.92, 17.2, 14.08, 9.719, 7.497
1958, 7, 10.86, 17.92, 23.78, 26.94, 19.13, 16.46, 11.47, 9.016
1958, 8, 46.23, 52.91, 52.98, 48.74, 19.95, 17.29, 12.28, 10.09
1958, 9, 33.6, 53.3, 114.4, 117, 15.1, 12.6, 7.809, 5.91
1958, 10, 29.58, 32.32, 50.77, 62.42, 9.442, 7.05, 2.533, 0.9247
1958, 11, 16.18, 28.54, 62.97, 43.64, 2.589, 0.5142, -3.606, -5.426
1958, 12, 7.431, 7.52, 18.68, 19.61, -0.3284, -2.215, -5.985, -7.644
1959, 1, 4.216, 10.51, 28.87, 28.28, -3.359, -5.561, -9.188, -10.89
1959, 2, 32.41, 58.74, 148.3, 101.4, -1.674, -4.525, -9.964, -12.2
1959, 3, 3.49, 6.905, 21.79, 31.26, 2.09, -0.6362, -5.95, -7.834
1959, 4, 38.26, 55.75, 116.8, 110.2, 7.497, 4.549, -0.5817, -1.978
1959, 5, 7.878, 18.04, 47.71, 47.01, 11.82, 8.826, 3.642, 2.226
1959, 6, 12.45, 22.06, 36.69, 35.66, 18.69, 15.5, 10.08, 8.336
1959, 7, 17.89, 25.88, 40.87, 57.64, 20.46, 17.28, 11.89, 10.25
1959, 8, 84.06, 105.4, 118.9, 88.97, 19.23, 16.41, 10.87, 8.925
1959, 9, 55.88, 68.03, 109.1, 97.22, 14.21, 11.37, 6.48, 4.96
1959, 10, 77.69, 99.59, 167.2, 151.1, 8.689, 5.817, 0.7124, -0.731
1959, 11, 11.87, 16.88, 36.92, 25.24, 1.62, -0.5888, -4.874, -7.218
1959, 12, 55.08, 89.71, 178.5, 185.1, -1.162, -3.009, -7.354, -9.572
1960, 1, 23.48, 47.6, 115.8, 90.19, -6.77, -8.788, -13.2, -15.53
1960, 2, 37.86, 59.86, 127.2, 110.5, -5.138, -7.854, -12.65, -14.93
1960, 3, 21.99, 39.13, 99.45, 103.7, 2.846, -0.0761, -5.005, -7.102
1960, 4, 19.16, 32.42, 79.27, 86.5, 7.627, 4.904, -0.03988, -2.151
1960, 5, 31.58, 36.31, 45.74, 44.82, 10.92, 8.018, 3.304, 1.63
1960, 6, 16.53, 21.94, 23.74, 23.51, 17.01, 14.02, 9.263, 7.234
1960, 7, 21.98, 27.97, 34.43, 41.65, 20.19, 17.01, 11.71, 9.749
1960, 8, 14.2, 23.41, 29.48, 34.1, 19.54, 16.55, 11.33, 9.533
1960, 9, 18.83, 30.11, 58.48, 72.27, 16.43, 13.53, 8.452, 6.823
1960, 10, 67.03, 64.4, 99.91, 139.9, 8.36, 5.967, 1.568, -0.361
1960, 11, 11.28, 21.77, 55.86, 55.13, 2.657, 0.4597, -3.678, -5.657
1960, 12, 27.4, 40.18, 89.76, 102, -3.475, -5.41, -10.11, -12.14
1961, 1, 20.71, 24.53, 24.67, 21.78, -4.47, -6.318, -10.49, -13.01
1961, 2, 15.88, 24.89, 56.33, 40.84, -1.08, -3.961, -8.629, -10.48
1961, 3, 73.83, 108.6, 270.1, 268.8, 2.656, -0.4501, -5.594, -7.207
1961, 4, 18.88, 33.09, 88.2, 100.8, 6.26, 3.53, -1.882, -3.858
1961, 5, 2.886, 11, 39.48, 34.19, 12.19, 9.386, 4.243, 2.41
1961, 6, 17.28, 11.84, 16.29, 11.51, 17.72, 14.79, 9.376, 7.613
1961, 7, 35.19, 48.38, 54.56, 36.89, 19.94, 16.85, 11.31, 9.331
1961, 8, 64.01, 75.4, 96.81, 98.79, 19.59, 16.59, 11.16, 9.385
1961, 9, 59.39, 73.13, 97.75, 113.6, 12.96, 10.17, 5.254, 3.231
1961, 10, 62.47, 87.31, 148.5, 170.3, 8.367, 5.759, 1.324, -0.6108
1961, 11, 13.27, 30.3, 73.54, 59.72, 1.436, -1.191, -6.893, -9.119
1961, 12, 34.86, 54.32, 91.22, 71.33, -6.845, -8.662, -12.44, -14.09
1962, 1, 16.07, 28.11, 67.83, 69.43, -6.472, -8.163, -11.87, -13.87
1962, 2, 40.46, 73.53, 181.9, 150.6, -0.5178, -3.147, -8.256, -9.961
1962, 3, 17.58, 39.05, 102, 86.32, -0.4233, -3.887, -9.335, -11.3
1962, 4, 8.89, 16.11, 35.97, 40.27, 8.563, 5.714, 0.6983, -0.8222
1962, 5, 13.45, 16.62, 45.12, 69.57, 11.03, 8.1, 3.235, 1.395
1962, 6, 2.645, 3.389, 6.13, 10.43, 15.97, 12.6, 7.534, 5.738
1962, 7, 22.21, 37.19, 42.98, 28.08, 19.27, 15.87, 10.35, 8.673
1962, 8, 10.66, 18.81, 24.41, 28.44, 18.72, 15.44, 10.09, 8.352
1962, 9, 45.55, 57.47, 83.38, 100.8, 15.3, 12.25, 7.151, 5.451
1962, 10, 71.07, 63.97, 94.83, 135.4, 9.74, 7.052, 2.664, 1.188
1962, 11, 49.47, 66.93, 100.5, 74, 4.171, 1.6, -2.945, -4.363
1962, 12, 17.48, 24.69, 58.2, 71.87, -0.9091, -3.079, -7.536, -9.407
1963, 1, 31.06, 52.8, 118.1, 104.9, -8.426, -10.01, -13.21, -14.89
1963, 2, 26.85, 41.1, 76.78, 72.2, 0.06451, -2.671, -7.557, -9.55
1963, 3, 20.32, 33.37, 75.26, 106.6, 2.253, -1.001, -6.691, -8.798
1963, 4, 24.24, 32.8, 65.61, 54.34, 6.709, 3.957, -0.812, -2.433
1963, 5, 8.043, 5.206, 12.5, 22.12, 13.27, 9.969, 4.955, 3.467
1963, 6, 6.482, 11.72, 22.14, 25.33, 16.94, 12.78, 7.269, 5.714
1963, 7, 45.12, 46.46, 62.29, 64.64, 21.96, 18.02, 12.3, 10.52
1963, 8, 77.83, 105.1, 106.7, 124.6, 20.04, 16.38, 10.62, 8.913
1963, 9, 27.23, 49.38, 84.4, 78.27, 17.19, 13.65, 8.599, 6.899
1963, 10, 37.08, 37, 49.91, 59.76, 12.2, 8.963, 4.301, 2.48
1963, 11, 20.62, 25.99, 49.9, 37.06, 3.468, 1.154, -3.418, -5.372
1963, 12, 6.679, 11.63, 34.58, 39.12, -3.197, -5.487, -10.36, -11.92
1964, 1, 6.551, 17, 44.94, 40.86, -5.786, -8.355, -12.72, -14.35
1964, 2, 7.7, 23.81, 57.2, 38.91, -4.662, -7.992, -13.08, -14.96
1964, 3, 27.45, 53.9, 137, 151.7, -0.09228, -3.724, -9.756, -11.41
1964, 4, 40.89, 53.85, 99.46, 114.8, 5.615, 2.426, -3.008, -4.564
1964, 5, 16.35, 19.01, 33.67, 50, 12.7, 9.106, 3.776, 1.916
1964, 6, 2.996, 3.763, 8.029, 10.04, 16.57, 12.65, 7.387, 5.58
1964, 7, 48.56, 57.2, 72.76, 62.06, 21.7, 17.7, 12.07, 10.23
1964, 8, 69.29, 80.75, 82.71, 84.02, 19.07, 15.23, 9.488, 7.738
1964, 9, 40.59, 61.01, 100.7, 95.85, 15.13, 11.72, 6.806, 4.81
1964, 10, 0.04976, 0.3652, 0.7054, 0.5838, 10.43, 7.187, 2.954, 1.14
1964, 11, 38.66, 72.45, 161.9, 121.7, 1.371, -1.517, -6.05, -7.461
1964, 12, 58.02, 94.97, 223, 209.1, -4.458, -7.505, -12.06, -13.37
1965, 1, 35.86, 67.75, 139.7, 91.8, -2.939, -5.876, -9.976, -11.98
1965, 2, 25.91, 40.15, 75.44, 70.28, -2.521, -5.836, -10.47, -12.72
1965, 3, 21.61, 47.46, 133.2, 135.1, 0.6973, -2.895, -8.559, -10.36
1965, 4, 44.45, 58.37, 136.2, 176.8, 6.672, 3.425, -2.207, -3.275
1965, 5, 30.22, 39.9, 80.42, 94.16, 10.88, 7.408, 2.178, 0.5885
1965, 6, 33.21, 37.76, 35.94, 34.52, 15, 11.73, 6.703, 4.639
1965, 7, 42.41, 78.22, 91.77, 104.5, 20.45, 16.73, 11.33, 9.333
1965, 8, 24.03, 36.22, 51.03, 86.16, 18.96, 15.12, 9.744, 7.877
1965, 9, 47.92, 72.43, 135.4, 148.6, 13.54, 10.13, 5.061, 3.231
1965, 10, 25.36, 37.18, 57.81, 60.3, 10.21, 7.421, 3.13, 1.204
1965, 11, 62.56, 86.09, 123.1, 102, 4.464, 1.567, -2.959, -4.172
1965, 12, 82.71, 135, 269.1, 269.1, -1.535, -3.692, -8.518, -10.49
1966, 1, 12, 18.11, 34.33, 27.39, -6.525, -8.571, -13.18, -15.65
1966, 2, 13.3, 34.69, 84.96, 64.15, -5.356, -8.353, -13.33, -15.34
1966, 3, 7.5, 18.32, 37.78, 34.35, 2.969, -0.2042, -5.61, -7.332
1966, 4, 17.3, 25.59, 62.06, 90.63, 7.647, 4.6, -0.3596, -2.181
1966, 5, 14.13, 29.29, 58.53, 77.55, 13.67, 10.02, 4.907, 3.053
1966, 6, 13.86, 30.47, 44.34, 50.82, 17.15, 13.25, 7.911, 6.14
1966, 7, 23.96, 36.7, 40.87, 46.5, 21.89, 18.18, 12.64, 10.59
1966, 8, 40.72, 58.66, 62.16, 63.74, 19.76, 16.11, 10.63, 8.701
1966, 9, 13.87, 21.54, 43.19, 61.53, 15.62, 12.13, 7.186, 5.409
1966, 10, 3.927, 9.837, 31.81, 22.96, 9.111, 6.508, 2.041, 0.2792
1966, 11, 16, 34.51, 82.09, 65.18, 4.042, 1.572, -3.396, -4.818
1966, 12, 89.03, 145.3, 278.6, 270.1, -3.04, -4.962, -9.634, -11.74
1967, 1, 16.06, 34.66, 80.19, 76, -6.01, -7.731, -11.43, -13.18
1967, 2, 2.359, 5.954, 21.71, 20.92, -0.1145, -3.503, -9.13, -11.19
1967, 3, 8.739, 35.13, 90.31, 35.76, 5.299, 2.142, -3.583, -5.212
1967, 4, 1.088, 8.777, 37.74, 23.55, 7.15, 3.756, -1.894, -3.219
1967, 5, 11.5, 23.26, 45.59, 38.29, 11.67, 7.967, 2.51, 1.221
1967, 6, 51.39, 49.88, 72.33, 69.88, 15.83, 12.2, 6.558, 4.695
1967, 7, 56.31, 85.22, 111.1, 79.66, 21.41, 17.61, 11.79, 10.17
1967, 8, 75.64, 110.1, 123.8, 112.1, 18.78, 15.07, 9.619, 7.881
1967, 9, 19.6, 37.21, 50.74, 52.16, 15.42, 12.16, 7.019, 5.342
1967, 10, 9.364, 7.099, 11.51, 9.48, 9.672, 6.742, 2.195, 0.7743
1967, 11, 5.645, 9.168, 18.94, 21.44, 3.657, 1.297, -3.118, -4.776
1967, 12, 39.54, 81.45, 238.1, 272.9, -5.066, -6.98, -11.6, -13.38
1968, 1, 15.07, 35.29, 92.94, 98.17, -5.268, -6.628, -10.73, -13.28
1968, 2, 23.32, 37.57, 71.01, 89, 0.5647, -2.386, -7.874, -10.17
1968, 3, 23.82, 36.08, 72.84, 81.15, 3.153, 0.0776, -6.142, -7.949
1968, 4, 24.95, 37.76, 83.95, 97.7, 5.298, 2.415, -3.273, -4.989
1968, 5, 18.66, 34.37, 69.9, 94.87, 11.17, 7.714, 2.474, 0.8278
1968, 6, 3.607, 8.327, 10.6, 7.708, 17.56, 13.8, 8.544, 6.647
1968, 7, 61.72, 87.8, 97.5, 92.74, 20.08, 16.42, 10.51, 8.952
1968, 8, 54.34, 97.58, 112.3, 75.15, 17.94, 14.25, 8.281, 6.849
1968, 9, 3.721, 11.92, 29.09, 21.99, 14.42, 10.78, 5.39, 4.047
1968, 10, 18.43, 24.14, 40.61, 52.54, 9.658, 6.864, 2.07, 0.9258
1968, 11, 28.26, 38.16, 76.44, 44.58, 1.323, -1.332, -6.11, -7.474
1968, 12, 18.72, 46.95, 125.7, 119.6, -4.943, -7.34, -11.83, -13.48
1969, 1, 72.71, 120, 189.4, 203.7, -2.155, -4.861, -9.612, -11.25
1969, 2, 27.58, 61.72, 154.8, 168.5, -1.997, -5.345, -11.29, -13.21
1969, 3, 23.18, 39.66, 89.83, 100.3, 0.06208, -3.083, -8.716, -11.04
1969, 4, 15.75, 18.37, 28.33, 32.12, 8.401, 5.358, 0.04294, -1.78
1969, 5, 26.1, 34.76, 45.74, 61.28, 13.45, 9.988, 4.84, 3.121
1969, 6, 43.09, 65.46, 101.1, 115.5, 15.96, 12.24, 6.747, 4.718
1969, 7, 40.99, 78.21, 102.9, 96.1, 21.33, 17.54, 11.74, 9.799
1969, 8, 62.02, 82.6, 82.51, 87.47, 21.18, 17.49, 11.72, 9.931
1969, 9, 60.11, 82.97, 120.1, 133.8, 15.88, 12.61, 7.586, 5.629
1969, 10, 65.76, 94.42, 175.2, 180.5, 7.132, 5.129, 0.1815, -2.341
1969, 11, 18.48, 31.51, 61.45, 48.81, 1.597, -0.3979, -4.742, -6.909
1969, 12, 17.33, 20.29, 38.73, 30.56, -1.205, -3.272, -7.928, -9.61
1970, 1, 6.103, 9.355, 21.41, 33.7, -3.641, -5.963, -10.65, -12.61
1970, 2, 2.555, 11.14, 35.54, 19.77, 1.404, -1.374, -7.019, -8.401
1970, 3, 44.79, 81.32, 193.9, 183, 1.132, -1.887, -7.585, -9.486
1970, 4, 16.41, 36.68, 82.05, 74.22, 4.005, 0.8414, -4.909, -6.441
1970, 5, 1.069, 4.294, 7.297, 4.543, 12.19, 8.785, 3.534, 2.322
1970, 6, 28.02, 41.64, 49.23, 52.1, 16.32, 12.78, 7.851, 5.681
1970, 7, 33.31, 46.76, 60.55, 77.75, 20.47, 17.28, 11.97, 9.617
1970, 8, 41.27, 68.94, 82.95, 80.18, 20.73, 17.32, 11.83, 9.593
1970, 9, 94.27, 129.2, 230.2, 239.1, 13.42, 10.76, 6.066, 4.005
1970, 10, 34.92, 46.22, 79.68, 65.96, 6.34, 3.739, -1.357, -2.863
1970, 11, 26.26, 43.87, 101.5, 78.81, 2.418, 1.061, -2.578, -5.679
1970, 12, 23.04, 41.69, 90.37, 104.9, -3.025, -5.715, -10.45, -12.29
1971, 1, 17.95, 22.89, 40.79, 35.81, -5.903, -7.587, -11.22, -12.69
1971, 2, 18.23, 30.58, 87.49, 70.51, -1.477, -4.209, -9.372, -11.24
1971, 3, 3.42, 6.81, 24.01, 17.08, 2.087, -0.3291, -5.955, -7.587
1971, 4, 17.53, 37.92, 72.92, 74.01, 6.523, 3.618, -1.392, -2.882
1971, 5, 24.09, 40.2, 91.31, 102.2, 10.34, 7.117, 2.194, 0.5153
1971, 6, 1.039, 4.204, 8.936, 9.128, 17.29, 13.48, 7.917, 6.574
1971, 7, 31.46, 48.72, 77.19, 77.97, 20.83, 16.97, 11.25, 9.546
1971, 8, 66.4, 81.4, 84.96, 98.69, 19.43, 16.07, 10.74, 9.007
1971, 9, 51.47, 69.64, 101.6, 88.58, 13.8, 10.8, 5.626, 3.666
1971, 10, 51.22, 76.64, 143, 165.4, 7.578, 5.046, 0.2815, -1.527
1971, 11, 23.96, 32.27, 61.92, 63.04, 1.557, -0.7341, -5.953, -8.241
1971, 12, 37.88, 78.41, 184.1, 198, -4.753, -6.727, -11.5, -13.38
1972, 1, 1.713, 5.809, 19.53, 5.577, -3.953, -6.573, -11.06, -13.04
1972, 2, 1.372, 5.857, 11.38, 7.399, 0.0129, -2.76, -8.231, -9.896
1972, 3, 5.272, 13.62, 33.72, 31.5, 5.679, 3.128, -1.592, -3.836
1972, 4, 5.757, 14.82, 35.75, 34.99, 7.407, 4.599, 0.08631, -1.947
1972, 5, 10.08, 17.97, 25.67, 21, 12.39, 9.093, 3.924, 1.863
1972, 6, 16.1, 27.75, 43.47, 62.44, 17.41, 14.01, 8.843, 6.979
1972, 7, 10.64, 25.7, 40.82, 36.85, 21.56, 17.62, 11.62, 9.734
1972, 8, 44.28, 50.2, 55.63, 57.44, 19.43, 15.9, 10.33, 8.419
1972, 9, 20.63, 40.43, 63.45, 78.35, 15.38, 12.04, 6.798, 4.818
1972, 10, 169, 209.1, 323.1, 375.8, 10.29, 7.748, 2.487, 0.6464
1972, 11, 28.9, 49.51, 98.37, 108.8, -0.3644, -3.26, -8.796, -10.66
1972, 12, 48.23, 75.3, 162, 182.5, -5.763, -7.721, -12.42, -14.86
1973, 1, 24.54, 37.04, 65.42, 64.99, -6.925, -8.682, -13.07, -15.7
1973, 2, 18.76, 31.91, 61.08, 61.42, -1.969, -4.441, -9.768, -12.09
1973, 3, 61.28, 87.45, 143.8, 208.4, 1.386, -1.806, -7.85, -9.754
1973, 4, 24.39, 35.18, 69.87, 70.36, 4.929, 1.441, -4.546, -6.645
