# Created by WEAP: 5/6/2021 11:59:22 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: OR_E_Headwaters Klamath (615,240 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (591,400 ha),  2000 - 3000 m (23,840 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m

1950, 1, 204.5, 313.4, -6.068, -8.169
1950, 2, 77.02, 143.6, -0.3202, -2.721
1950, 3, 163.3, 302, 0.5254, -2.236
1950, 4, 44.59, 78.28, 3.86, 1.114
1950, 5, 22.09, 39.93, 8.193, 5.265
1950, 6, 72.92, 111.5, 11.52, 8.601
1950, 7, 0.2277, 0.4165, 16.44, 13.5
1950, 8, 2.907, 2.944, 16.43, 13.89
1950, 9, 16.89, 30.59, 11.53, 9.502
1950, 10, 197.9, 294.9, 6.601, 4.253
1950, 11, 108.2, 183, 2.986, 0.6883
1950, 12, 155.6, 237.6, 1.497, -0.4194
1951, 1, 169, 275.4, -3.656, -5.705
1951, 2, 114.6, 209.8, -0.613, -3.212
1951, 3, 111.5, 181, -0.1762, -2.765
1951, 4, 34.2, 57.12, 6.533, 4.116
1951, 5, 46.63, 66.96, 8.307, 5.635
1951, 6, 0.09123, 0.3381, 13.8, 10.87
1951, 7, 2.533, 2.421, 16.87, 14.14
1951, 8, 3.739, 4.428, 16.03, 13.18
1951, 9, 18.98, 31.6, 13.9, 11.62
1951, 10, 119.7, 186.5, 5.745, 3.335
1951, 11, 121.5, 203, 1.734, -0.7675
1951, 12, 198.3, 303.2, -3.82, -5.899
1952, 1, 134.8, 206.8, -5.015, -7.347
1952, 2, 132.1, 230.9, -2.252, -4.563
1952, 3, 98.87, 182.7, -1.309, -3.933
1952, 4, 17.1, 33.6, 5.902, 3.079
1952, 5, 38.43, 57.42, 8.966, 6.014
1952, 6, 66.72, 91.15, 10.44, 7.363
1952, 7, 8.324, 12.56, 17.6, 14.58
1952, 8, 1.214, 1.161, 15.74, 12.74
1952, 9, 23.85, 39.82, 14.56, 11.79
1952, 10, 5.929, 7.88, 10.29, 8.176
1952, 11, 34.47, 54.27, -0.6043, -2.312
1952, 12, 167.3, 249.9, -3.219, -5.114
1953, 1, 193.1, 288.5, -0.1902, -2.313
1953, 2, 112.2, 207.2, -0.3255, -2.706
1953, 3, 70.2, 123, 0.5261, -2.17
1953, 4, 36.57, 66.34, 3.249, 0.4369
1953, 5, 103.4, 149.5, 4.911, 2.079
1953, 6, 40.82, 66.87, 8.509, 5.668
1953, 7, 0.1398, 0.2134, 15.57, 12.81
1953, 8, 28.55, 32.98, 13.76, 11.21
1953, 9, 8.485, 14.25, 14, 11.8
1953, 10, 41.74, 60.9, 6.373, 4.048
1953, 11, 176.9, 273, 3.22, 0.7553
1953, 12, 118.3, 191.2, -0.7642, -3.01
1954, 1, 187, 274.8, -2.371, -4.888
1954, 2, 48.42, 83.25, 0.8762, -1.365
1954, 3, 69.81, 111.1, -0.5992, -3.222
1954, 4, 45.56, 83.91, 5.125, 2.277
1954, 5, 18.48, 33.46, 9.54, 6.659
1954, 6, 48.56, 74.64, 9.524, 6.637
1954, 7, 0.2062, 0.4623, 15.19, 12.35
1954, 8, 17.61, 20.87, 12.1, 9.464
1954, 9, 14.28, 25.7, 9.565, 7.205
1954, 10, 17.67, 29.91, 5.575, 3.326
1954, 11, 46.16, 72.74, 3.089, 0.7761
1954, 12, 97.86, 157.2, -2.849, -4.923
1955, 1, 54.27, 83.39, -5.128, -7.063
1955, 2, 37.82, 72.34, -3.855, -6.182
1955, 3, 64.48, 124.3, -0.8942, -3.774
1955, 4, 76.86, 150.6, 0.5524, -2.579
