# Created by WEAP: 5/6/2021 11:59:34 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: UT_N_Upr Bear (1,073,997 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (328,385 ha),  2000 - 3000 m (721,549 ha),  3000 - 4000 m (24,063 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, pr[mm/m]:Elevation 3000 to 4000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m, tas[C]:Elevation 3000 to 4000 m

1950, 1, 81.75, 117.9, 323.5, -9.432, -11.07, -14.48
1950, 2, 19.45, 33.91, 101.3, -7.606, -8.898, -11.23
1950, 3, 49.21, 60.23, 123.6, -2.734, -4.237, -8.236
1950, 4, 28.53, 36.94, 65.53, 2.667, 1.115, -2.832
1950, 5, 57.56, 65.49, 100.1, 6.605, 4.914, 0.2957
1950, 6, 33.16, 33.52, 29.1, 11.92, 10.27, 5.607
1950, 7, 26.7, 30.14, 30.79, 15.78, 14, 9.375
1950, 8, 6.922, 4.832, 2.173, 14.99, 13.29, 8.737
1950, 9, 52.25, 53.76, 52.57, 10.89, 9.227, 4.933
1950, 10, 26.24, 27.2, 36.23, 7.57, 5.933, 2.122
1950, 11, 55.27, 81.39, 134.2, 0.4011, -1.299, -5.214
1950, 12, 29.75, 45.51, 92.4, -3.275, -4.693, -8.118
1951, 1, 30.78, 53.94, 172.2, -8.672, -10.6, -14.27
1951, 2, 34.8, 45.87, 57.75, -4.926, -6.461, -9.785
1951, 3, 34.83, 47.12, 78, -5.221, -6.619, -9.541
1951, 4, 53.46, 61.73, 117.2, 4.12, 2.227, -2.371
1951, 5, 37.14, 49.54, 95.81, 8.965, 7.229, 2.246
1951, 6, 20.93, 23.29, 44.91, 10.73, 9.023, 4.204
1951, 7, 23.17, 27.17, 57.01, 17.24, 15.36, 10.4
1951, 8, 41.45, 45.11, 67.99, 15.45, 13.66, 8.865
1951, 9, 9.059, 8.624, 3.155, 11.02, 9.235, 4.754
1951, 10, 43.84, 61.48, 128.7, 4.51, 2.846, -1.455
1951, 11, 43.84, 60.12, 124.1, -4.951, -6.791, -10.56
1951, 12, 49.9, 72.69, 172, -9.281, -11.06, -14.94
1952, 1, 30.67, 54.63, 174.1, -11.13, -12.64, -15.15
1952, 2, 32.33, 45.83, 76.4, -12.03, -13.18, -15.19
1952, 3, 45.9, 69.74, 188.5, -7.702, -9.259, -12.41
1952, 4, 20.46, 27.8, 68.44, 2.737, 1.386, -2.457
1952, 5, 36.04, 44.85, 79.61, 9.413, 7.904, 3.297
1952, 6, 38.3, 42.13, 74.19, 13.08, 11.49, 6.802
1952, 7, 16.04, 17.43, 43.35, 16.13, 14.59, 10.12
1952, 8, 24.26, 31.03, 69.48, 16.61, 14.83, 10.4
1952, 9, 12.33, 15.52, 23.99, 12.97, 11.45, 7.173
1952, 10, 0, 0, 0, 7.277, 5.84, 2.041
1952, 11, 10.74, 15.98, 21.12, -5.066, -6.638, -10.29
1952, 12, 21.63, 30.22, 47.57, -6.348, -8.107, -11.74
1953, 1, 49.27, 74.52, 132.2, -2.006, -3.752, -8.004
1953, 2, 24.92, 32.28, 32.6, -5.817, -7.381, -10.94
1953, 3, 23.01, 35.1, 64.71, -0.5909, -2.215, -6.202
1953, 4, 48.69, 55.24, 62.22, 1.972, 0.3374, -4.278
1953, 5, 66.65, 78.12, 118.8, 5.733, 4.234, -0.4699
1953, 6, 25.92, 24.48, 44.68, 12.49, 11.11, 6.986
1953, 7, 22.09, 27.76, 50.97, 18.12, 16.5, 12.08
1953, 8, 22.5, 27.2, 46.27, 16.36, 14.55, 10.02
1953, 9, 3.808, 4.897, 4.394, 12.62, 10.91, 6.729
1953, 10, 13.77, 20.2, 49.92, 6.286, 4.642, 0.4776
1953, 11, 24.51, 33.44, 52.03, 1.459, -0.3845, -4.587
1953, 12, 19.02, 31.08, 39.25, -6.966, -8.636, -12.05
1954, 1, 38.3, 56.58, 122.2, -5.711, -7.179, -10.24
