# Created by WEAP: 5/6/2021 11:59:27 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: CA_PGE_N_Upper American (55,219 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (4,299 ha),  1000 - 2000 m (46,173 ha),  2000 - 3000 m (4,747 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m

1950, 1, 513.9, 516.8, 472, -0.1071, -2.65, -4.454
1950, 2, 157.4, 155.3, 137, 5.857, 2.704, -0.1686
1950, 3, 222.3, 225.8, 225.7, 5.777, 2.761, -0.2192
1950, 4, 128.1, 146, 145.9, 10.75, 7.202, 4.059
1950, 5, 77.48, 88.36, 96.24, 13.92, 10.58, 7.447
1950, 6, 8.105, 14.99, 28.55, 16.66, 13.75, 11.08
1950, 7, 0.0253, 0.1984, 0.6002, 22.57, 19.58, 17.01
1950, 8, 0, 0.4594, 1.159, 21.78, 18.69, 16
1950, 9, 15.36, 16.81, 23.85, 17.6, 14.74, 11.99
1950, 10, 163.3, 194.4, 194.2, 12.83, 10.52, 8.439
1950, 11, 520, 542.1, 511.1, 10.01, 7.613, 4.848
1950, 12, 440.6, 462.6, 436.1, 6.461, 4.794, 2.608
1951, 1, 378.2, 343.4, 257.2, 2.781, 0.3116, -2.052
1951, 2, 151.4, 161.6, 151.9, 4.065, 1.429, -1.057
1951, 3, 174.6, 148.2, 96.41, 6.345, 3.364, 0.5188
1951, 4, 80, 92.37, 108.6, 10.43, 7.972, 5.687
1951, 5, 112.8, 111.2, 104, 13.16, 10.37, 7.822
1951, 6, 0.0506, 0.7363, 1.691, 18.16, 15.64, 13.1
1951, 7, 0, 0, 0, 20.79, 18.47, 16.33
1951, 8, 0, 0.8232, 2.643, 20.81, 17.94, 15.16
1951, 9, 0, 0.566, 2.17, 20.07, 17.1, 14.05
1951, 10, 147.3, 164.6, 153.3, 11.84, 9.08, 6.292
1951, 11, 221.7, 220.5, 200.2, 7.298, 4.889, 2.427
1951, 12, 469.3, 517.7, 532.7, 2.405, -0.1954, -2.74
1952, 1, 531.2, 529.5, 490.9, 0.7393, -2.109, -4.732
1952, 2, 258.3, 255.4, 228.4, 3.974, 0.7469, -2.294
1952, 3, 249, 265.3, 301.2, 3.579, 0.4046, -2.646
1952, 4, 62.69, 61.35, 62.27, 9.701, 7.399, 4.856
1952, 5, 51.56, 42.78, 30.92, 14.21, 11.04, 8.41
1952, 6, 34.09, 37.98, 29.87, 14.32, 11.99, 9.836
1952, 7, 1.798, 10.32, 26.02, 22.59, 19.59, 16.62
1952, 8, 0, 0.6737, 1.925, 20.97, 17.98, 15.38
1952, 9, 10.4, 14.22, 19.53, 18.73, 15.88, 13.08
1952, 10, 0.007389, 1.166, 1.862, 15.95, 13.44, 10.79
1952, 11, 84.42, 98.66, 104.5, 6.355, 3.392, 0.7649
1952, 12, 390.1, 414.3, 405.6, 3.183, 0.6637, -1.784
1953, 1, 335.9, 344.1, 286.8, 5.746, 3.112, 0.4419
1953, 2, 3.671, 10.14, 18.63, 5.571, 2.46, -0.5208
1953, 3, 164.9, 169.4, 149.3, 5.64, 2.954, 0.5786
1953, 4, 214.4, 203.6, 185.2, 8.597, 5.655, 3.109
1953, 5, 122.7, 150.6, 167.5, 9.203, 6.314, 3.839
1953, 6, 68.53, 66.36, 41, 13.96, 11.4, 9.167
1953, 7, 0.2783, 2.238, 3.871, 22.18, 19.15, 16.66
1953, 8, 0.007389, 4.315, 16.04, 18.75, 16.25, 14.29
1953, 9, 0, 0.6647, 1.887, 19.91, 17.1, 14.37
1953, 10, 44.11, 45.76, 37.23, 12.64, 9.902, 7.308
1953, 11, 150.3, 141.7, 101.4, 7.902, 5.61, 3.463
1953, 12, 95.36, 91.72, 82, 5.558, 2.725, -0.01452
1954, 1, 249.3, 240.4, 200.7, 3.249, 0.8004, -1.328
1954, 2, 204.1, 200.3, 190.8, 7.277, 3.997, 0.6867
1954, 3, 295.1, 271.1, 226.9, 4.645, 1.523, -1.089
1954, 4, 164.6, 133.6, 93.06, 11.55, 8.684, 6.065
1954, 5, 21.93, 16.38, 5.673, 14.69, 12.37, 10.33
1954, 6, 53.7, 55.22, 34.73, 15.73, 13.21, 11.14
1954, 7, 0, 0.1675, 0.5956, 22.08, 19.04, 16.78
1954, 8, 8.057, 5.516, 1.463, 18.09, 15.71, 13.9
1954, 9, 2.942, 3.129, 2.791, 16.39, 13.88, 11.87
1954, 10, 7.516, 5.248, 1.355, 12.49, 10.13, 8.137
1954, 11, 117.6, 124.1, 118, 8.304, 6.224, 4.21
1954, 12, 319.8, 322, 283.1, 3.529, 0.8167, -1.749
1955, 1, 210.2, 201, 156.3, 1.322, -1.774, -4.483
1955, 2, 119.3, 113.9, 102.6, 3.717, 0.3101, -2.903
1955, 3, 55.57, 60.1, 62.92, 6.707, 2.899, -0.559
1955, 4, 195.8, 173.6, 149.3, 5.864, 3.084, 0.7412
1955, 5, 46.89, 43.76, 49.49, 12.68, 9.839, 7.209
1955, 6, 0.7083, 2.773, 7.046, 16.67, 14.13, 11.79
1955, 7, 0.01478, 0.9867, 3.562, 19.43, 16.73, 14.47
1955, 8, 0, 0.1975, 0.8994, 22.61, 19.48, 16.76
1955, 9, 11.71, 10.81, 14.38, 19.2, 15.9, 12.93
1955, 10, 10.89, 11.44, 11.33, 14.29, 11.68, 8.932
1955, 11, 133.4, 148.3, 163.2, 6.898, 4.404, 1.884
1955, 12, 934.4, 973, 1030, 4.501, 1.762, -0.8354
1956, 1, 469, 472.4, 421.9, 3.357, 0.9747, -1.101
1956, 2, 153.5, 174.4, 224.8, 2.487, -0.9509, -4.388
1956, 3, 20.74, 37.16, 61.56, 6.562, 3.318, 0.1147
1956, 4, 107.9, 91.01, 75.44, 8.782, 5.782, 3.27
1956, 5, 203.6, 189.4, 159.4, 12.73, 9.893, 7.334
1956, 6, 1.295, 2.316, 3.952, 17.59, 14.72, 12.14
1956, 7, 0, 2.268, 9.187, 22.33, 18.8, 15.61
1956, 8, 0, 0.7272, 2.778, 19.77, 16.74, 14.15
1956, 9, 13, 13.76, 16.47, 18.76, 15.86, 12.9
1956, 10, 134.7, 162.3, 195.7, 11.35, 8.481, 5.713
1956, 11, 2.47, 3.624, 3.197, 9.508, 6.149, 2.542
1956, 12, 75, 87.07, 84.51, 5.783, 2.966, 0.04309
1957, 1, 169.1, 180.5, 171.7, 1.414, -1.834, -4.613
1957, 2, 275.7, 264.8, 248.6, 6.126, 3.203, 0.318
1957, 3, 231.9, 213, 178.3, 6.538, 3.842, 1.46
1957, 4, 128.6, 106, 92.1, 9.384, 7.008, 4.714
1957, 5, 340.1, 270.9, 187.4, 11.6, 9.194, 6.834
1957, 6, 14.07, 10.93, 1.831, 19.42, 16.41, 13.47
1957, 7, 0, 1.787, 5.761, 21.29, 18.25, 15.68
1957, 8, 0, 0, 0, 19.54, 16.79, 14.2
1957, 9, 25.38, 20.13, 15.75, 18.3, 15.75, 13.12
1957, 10, 67.34, 76.88, 91.45, 10.72, 8.141, 5.587
1957, 11, 79.98, 90.38, 104.1, 6.383, 3.771, 0.9875
1957, 12, 255.1, 259.7, 259.2, 5.333, 2.847, 0.243
1958, 1, 269.6, 254, 206.8, 4.414, 1.465, -1.569
1958, 2, 405.2, 383.1, 361.9, 6.192, 3.171, 0.4126
1958, 3, 415.3, 374.3, 308.4, 4.013, 0.8008, -2.122
1958, 4, 296.5, 262.4, 216.3, 8.919, 5.273, 2.037
1958, 5, 61.07, 49.82, 30.23, 14.78, 11.83, 9.26
1958, 6, 43.02, 50.58, 43.8, 16.61, 13.92, 11.45
1958, 7, 0.6686, 4.632, 15.8, 21.26, 18.17, 15.23
1958, 8, 4.484, 8.417, 19.04, 23.88, 20.55, 17.49
1958, 9, 14.39, 16.92, 22.84, 19.64, 16.2, 12.94
1958, 10, 8.632, 8.9, 8.874, 16.36, 12.84, 9.413
1958, 11, 62.91, 60.59, 56.37, 8.7, 5.728, 2.759
1958, 12, 58.21, 57.88, 61.98, 9.109, 6.121, 2.9
1959, 1, 305.4, 301.2, 258.6, 5.185, 2.866, 0.4917
1959, 2, 280.6, 284, 288.3, 3.788, 0.8128, -2.052
1959, 3, 65.64, 61.35, 48.07, 9.194, 5.835, 2.621
1959, 4, 83.16, 67.58, 41.68, 13.07, 9.707, 6.463
1959, 5, 26.16, 45.57, 77.97, 12.01, 8.911, 6.07
1959, 6, 0, 0.1283, 0.4313, 19.55, 16.23, 13.33
1959, 7, 0, 0, 0, 24.28, 21, 18.09
1959, 8, 3.53, 3.272, 5.587, 21.39, 18.29, 15.57
1959, 9, 75.47, 72.17, 69.59, 17.06, 14.02, 11.18
1959, 10, 0, 0, 0.001406, 15.29, 12.38, 9.477
1959, 11, 0, 0, 0, 10.65, 7.909, 4.915
1959, 12, 96.71, 83.17, 68.75, 6.136, 3.205, 0.2528
1960, 1, 291.4, 278.7, 219.7, 2.486, -0.1792, -2.619
1960, 2, 362.4, 345.5, 337.7, 4.379, 1.244, -1.713
1960, 3, 224, 230.6, 236, 8.078, 5.164, 2.509
1960, 4, 110.9, 86.97, 44.86, 9.197, 6.726, 4.502
1960, 5, 68.14, 59.21, 42.77, 12.11, 9.55, 7.28
1960, 6, 0, 0.1283, 0.4313, 21.34, 18.01, 14.9
1960, 7, 0.02217, 0.9254, 4.218, 24.04, 20.87, 17.98
1960, 8, 0.2, 0.1298, 0.01126, 21.68, 18.8, 16.14
1960, 9, 1.767, 3.651, 4.877, 20.06, 17, 14.11
1960, 10, 16.07, 22.26, 23.92, 13.26, 10.52, 7.715
1960, 11, 215.8, 197.7, 172.6, 6.645, 4.156, 1.881
1960, 12, 110.9, 104.1, 89.18, 4.884, 2.188, -0.5745
1961, 1, 68.37, 58.76, 37.67, 6.254, 3.903, 1.182
1961, 2, 145.9, 129.7, 130.1, 5.985, 3.337, 0.8379
1961, 3, 200.6, 189.9, 162.2, 5.794, 3.09, 0.7336
1961, 4, 96.55, 92.53, 95.72, 10.14, 7.135, 4.284
1961, 5, 90.32, 92.58, 86.31, 10.66, 8.631, 6.86
1961, 6, 13.77, 14.61, 18.63, 20.79, 17.77, 14.93
1961, 7, 0.5265, 1.833, 4.142, 23.65, 20.25, 16.84
1961, 8, 3.256, 8.287, 10.3, 22.89, 19.64, 16.49
1961, 9, 5.519, 13.63, 26.93, 17.22, 14.25, 11.15
1961, 10, 32.79, 54.89, 83.09, 13.48, 10.29, 6.967
1961, 11, 97.22, 95.42, 96.38, 7.211, 4.799, 2.149
1961, 12, 136.5, 117.8, 81.79, 3.654, 1.452, -1.175
1962, 1, 121.2, 117.3, 107.2, 4.659, 1.477, -2.327
1962, 2, 503.6, 488.9, 489.8, 3.823, 0.9335, -1.994
1962, 3, 213.6, 212.4, 211.1, 4.397, 1.094, -2.014
1962, 4, 73.91, 63.46, 54.42, 12.06, 8.796, 5.651
1962, 5, 24.18, 39.3, 55.51, 11.65, 8.844, 6.266
1962, 6, 0.08948, 1.099, 3.655, 18.64, 15.69, 12.73
1962, 7, 3.694, 6.305, 8.27, 22.1, 18.98, 15.95
1962, 8, 2.242, 4.053, 5.581, 21.18, 18.34, 15.85
1962, 9, 0.267, 1.89, 6.05, 19.9, 16.94, 14.27
1962, 10, 397.6, 388, 280.7, 13.17, 10.72, 8.206
1962, 11, 63.13, 71.55, 71.71, 9.269, 6.657, 4.144
1962, 12, 176.5, 169.4, 140.8, 6.812, 4.516, 2.148
1963, 1, 151.8, 187, 192.1, 3.856, 1.535, -0.8818
1963, 2, 231.7, 255.7, 254.3, 9.055, 6.495, 4.003
1963, 3, 198.6, 205.8, 194.3, 5.276, 2.642, 0.169
1963, 4, 354.1, 340.2, 306, 5.351, 2.594, 0.263
1963, 5, 117.8, 112.8, 106.3, 12.56, 10.43, 8.469
1963, 6, 12.39, 35.75, 80.2, 16.37, 13.45, 10.56
1963, 7, 0, 0.09891, 0.5414, 20.03, 17.13, 14.25
1963, 8, 0, 2.948, 9.446, 21.1, 17.77, 14.52
1963, 9, 14.32, 20.32, 35.33, 19.94, 16.82, 13.74
1963, 10, 88.95, 89.52, 74.48, 13.19, 10.99, 9.107
1963, 11, 307, 322.3, 347.3, 6.807, 4.414, 2.014
