# Created by WEAP: 5/6/2021 11:59:43 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: UT_N_Upr Soldier (33,521 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 2000 - 3000 m (32,767 ha),  3000 - 4000 m (754 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 2000 to 3000 m, pr[mm/m]:Elevation 3000 to 4000 m, tas[C]:Elevation 2000 to 3000 m, tas[C]:Elevation 3000 to 4000 m
1953, 3, 47.01, 71.74, -2.205, -3.193
1953, 4, 46.72, 57.86, -0.2829, -1.363
1953, 5, 46.57, 75.84, 2.932, 2.036
1953, 6, 30.27, 41.36, 10.25, 9.284
1953, 7, 31.9, 36.12, 15.34, 14.4
1953, 8, 42.98, 43.7, 13.7, 12.78
1953, 9, 3.115, 4.143, 10.09, 9.145
1953, 10, 33.88, 38.78, 3.474, 2.76
1953, 11, 38.54, 47.33, -1.32, -1.949
1953, 12, 33.62, 41.19, -10.32, -10.77
1954, 1, 66.47, 100.3, -7.644, -8.104
1954, 2, 29.82, 42.26, -5.987, -6.453
1954, 3, 57.15, 74.46, -4.438, -5.248
1954, 4, 18.76, 26.75, 3.17, 2.381
1954, 5, 19.03, 29.32, 7.362, 6.509
1954, 6, 42.47, 57.76, 9.851, 9.075
1954, 7, 33.62, 43.97, 15.91, 15.03
1954, 8, 22.8, 31.14, 12.93, 12.03
1954, 9, 48.12, 51.24, 9.727, 8.981
1954, 10, 27.1, 30.21, 3.758, 3.171
1954, 11, 40.01, 55.73, -1.612, -2.241
1954, 12, 40.82, 51.58, -8.768, -9.281
1955, 1, 55.49, 81, -13.9, -14.24
1955, 2, 64.39, 75.56, -13.75, -14.04
1955, 3, 23.79, 43.4, -6.881, -7.675
1955, 4, 17.61, 23.58, -0.4426, -1.267
1955, 5, 26.65, 36.81, 5.783, 4.919
1955, 6, 40.95, 43.45, 9.721, 8.803
1955, 7, 23.81, 27.95, 14.09, 13.25
1955, 8, 39.47, 51.22, 14.57, 13.68
1955, 9, 42.12, 50.92, 9.687, 8.916
1955, 10, 21.11, 25.55, 3.862, 3.169
1955, 11, 85.24, 110.4, -5.88, -6.39
1955, 12, 143.8, 201.8, -6.372, -7.014
1956, 1, 80.47, 116.3, -5.784, -6.483
1956, 2, 29.79, 36.76, -11.79, -12.26
1956, 3, 6.753, 11.61, -3.34, -4.097
1956, 4, 30.8, 46.5, 1.357, 0.5299
1956, 5, 26.13, 38.7, 7.289, 6.581
1956, 6, 6.97, 8.576, 11.46, 10.58
1956, 7, 16.86, 19.25, 14.18, 13.4
1956, 8, 3.512, 5.758, 11.93, 11.11
1956, 9, 8.76, 8.55, 9.706, 8.994
1956, 10, 41.91, 53.86, 3.33, 2.615
1956, 11, 10.58, 16.91, -6.301, -6.822
1956, 12, 93.24, 117.4, -10.14, -10.97
1957, 1, 68.52, 92.64, -12.03, -12.91
1957, 2, 46.45, 57.1, -5.853, -6.512
1957, 3, 66.83, 80.15, -2.455, -3.122
1957, 4, 65.07, 84.91, 0.8216, 0.0633
1957, 5, 81.63, 99.93, 5.075, 4.494
1957, 6, 55.44, 58.33, 10.08, 9.289
1957, 7, 29.11, 22.23, 14.17, 13.33
1957, 8, 42, 40.69, 14.03, 13.2
1957, 9, 5.355, 7.665, 7.989, 7.276
1957, 10, 38.91, 39.52, 2.87, 2.255
1957, 11, 70.28, 90.02, -7.987, -8.973
1957, 12, 75.88, 92.28, -7.916, -8.571
1958, 1, 32.3, 43.64, -10.87, -11.77
1958, 2, 89.39, 111.2, -4.828, -5.627
1958, 3, 76.79, 98.69, -6.219, -7.323
1958, 4, 49.86, 61.72, -0.6776, -1.558
1958, 5, 21.18, 31.42, 7.976, 7.058
1958, 6, 18.68, 19.75, 11.15, 10.11
1958, 7, 0.08679, 0.05785, 13.14, 12.09
1958, 8, 21.96, 30.39, 14.98, 14.08
1958, 9, 27.16, 30.98, 9.263, 8.453
1958, 10, 4.943, 6.994, 3.777, 3.063
1958, 11, 36.28, 46.96, -3.983, -4.455
1958, 12, 25.49, 28.39, -5.433, -5.848
1959, 1, 32, 38.27, -7.758, -8.254
1959, 2, 90.32, 123.4, -7.555, -8.348
1959, 3, 35, 52.76, -3.905, -4.834
1959, 4, 35.41, 47.01, 1.737, 0.8745
1959, 5, 31.26, 40.1, 4.919, 4.004
1959, 6, 48.96, 56.42, 12.08, 11.08
1959, 7, 15.14, 12.67, 14.92, 13.88
1959, 8, 53.07, 63.24, 13.43, 12.51
1959, 9, 66.87, 83.28, 7.614, 6.907
1959, 10, 20.82, 21.8, 2.301, 1.589
1959, 11, 7.121, 11.47, -3.84, -4.512
1959, 12, 40.1, 46.19, -8.266, -8.603
1960, 1, 40.55, 52.53, -12.27, -13.12
1960, 2, 77.87, 93.08, -11.61, -12.64
1960, 3, 52.55, 74.38, -2.801, -3.633
1960, 4, 28.15, 42.11, 1.733, 0.9144
1960, 5, 16.81, 21.46, 5.8, 4.983
1960, 6, 16.9, 24.36, 11.33, 10.46
1960, 7, 10.2, 11.97, 15.34, 14.47
1960, 8, 12.22, 17.07, 13.1, 12.25
1960, 9, 31.03, 39.39, 10.67, 9.895
1960, 10, 57.44, 65.09, 2.899, 2.172
1960, 11, 66.7, 80.51, -2.618, -3.327
1960, 12, 6.517, 8.829, -8.316, -8.887
1961, 1, 0.00349, 0, -8.502, -8.95
1961, 2, 29.15, 34.72, -5.308, -5.7
1961, 3, 77.35, 100.3, -3.557, -4.303
1961, 4, 23.45, 30.28, 0.714, -0.132
1961, 5, 6.162, 7.543, 6.405, 5.615
1961, 6, 2.365, 1.785, 12.79, 11.86
1961, 7, 39, 42.23, 15.6, 14.73
1961, 8, 70.23, 81.76, 14.52, 13.73
1961, 9, 73.62, 84.34, 6.39, 5.82
1961, 10, 83.88, 95.63, 1.808, 1.219
1961, 11, 57.51, 75.53, -5.941, -6.442
1961, 12, 66.89, 81.78, -10.83, -11.52
1962, 1, 69, 97.36, -13.99, -14.43
1962, 2, 106.2, 123, -7.577, -7.955
1962, 3, 57.34, 71.55, -6.522, -7.108
1962, 4, 62.67, 88.46, 2.661, 1.929
1962, 5, 46.74, 63.71, 5.679, 4.959
1962, 6, 24.68, 30.28, 9.938, 8.982
1962, 7, 14.36, 19.72, 13.44, 12.62
1962, 8, 0.8988, 1.125, 13.07, 12.26
1962, 9, 8.429, 9.887, 9.435, 8.543
1962, 10, 26.11, 30.8, 4.728, 4.015
1962, 11, 14.81, 19.97, -1.295, -1.926
1962, 12, 8.559, 10.93, -6.777, -7.04
1963, 1, 109.3, 173.9, -12.21, -12.53
1963, 2, 55.64, 77.51, -3.719, -4.57
1963, 3, 45.87, 63.79, -4.2, -4.672
1963, 4, 143.8, 196.4, -0.8549, -1.718
1963, 5, 8.154, 10.24, 7.556, 6.652
1963, 6, 50.46, 49.49, 9.139, 8.368
1963, 7, 7.978, 9.077, 14.92, 14.11
1963, 8, 53.31, 62.4, 14.92, 14.07
1963, 9, 50.33, 56.69, 10.83, 9.988
1963, 10, 30.05, 33.61, 6.329, 5.414
1963, 11, 71.29, 85.38, -2.498, -3.126
1963, 12, 18.51, 22.46, -9.902, -10.16
1964, 1, 48.99, 78.12, -13.12, -13.56
1964, 2, 8.456, 12.85, -12.56, -13.43
1964, 3, 54.4, 70.64, -9.172, -9.945
1964, 4, 77.71, 97.32, 0.1728, -0.5714
1964, 5, 71.37, 80.01, 5.45, 4.661
1964, 6, 139.5, 154.7, 9.185, 8.303
1964, 7, 6.484, 9.82, 15.14, 14.14
1964, 8, 24.03, 24.02, 13.06, 12.13
1964, 9, 11.49, 12.54, 8.165, 7.343
1964, 10, 16.7, 18.16, 4.656, 3.927
1964, 11, 90.35, 107.7, -5.507, -6.413
1964, 12, 215.8, 258.7, -8.149, -8.989
1965, 1, 62.36, 86.84, -8.267, -9.024
1965, 2, 12.81, 18.07, -8.045, -8.975
1965, 3, 32.68, 41.97, -5.807, -6.768
1965, 4, 54.52, 71.66, 1.675, 0.872
1965, 5, 32.06, 37.7, 4.347, 3.533
1965, 6, 60.81, 63.06, 8.936, 7.949
1965, 7, 32.26, 48.63, 14.02, 12.93
1965, 8, 45.12, 53.49, 12.13, 11
1965, 9, 43.87, 53.81, 5.676, 4.738
1965, 10, 5.453, 6.085, 4.524, 3.704
1965, 11, 94.26, 128.3, -0.8516, -1.757
1965, 12, 87.09, 109.1, -7.243, -8.028
1966, 1, 18.58, 27.28, -11.68, -12.65
1966, 2, 62.96, 117.5, -11.52, -12.24
1966, 3, 21.92, 34.3, -3.471, -3.862
1966, 4, 22.22, 30.17, 1.139, 0.3131
1966, 5, 51.64, 68.15, 7.466, 6.538
1966, 6, 16.92, 19.1, 10.57, 9.576
1966, 7, 17.39, 13.96, 14.97, 14.06
1966, 8, 44.24, 47.66, 13.17, 12.23
1966, 9, 39.28, 46.84, 9.707, 8.95
1966, 10, 51.87, 55.27, 2.427, 1.983
1966, 11, 59.36, 74.53, -1.611, -2.301
1966, 12, 142.4, 177.4, -10.91, -11.83
1967, 1, 84.66, 128.3, -9.907, -10.36
1967, 2, 13.51, 20.89, -8.711, -9.743
1967, 3, 55.34, 82.2, -1.915, -2.762
1967, 4, 46.37, 70.18, -0.3454, -1.124
1967, 5, 67.77, 94.75, 4.437, 3.569
1967, 6, 72.23, 85.17, 8.744, 7.878
1967, 7, 33.43, 27.68, 14.98, 14.03
1967, 8, 21.59, 27.57, 14.41, 13.5
1967, 9, 25.45, 27.8, 9.792, 8.969
1967, 10, 24.9, 26.91, 3.637, 2.909
1967, 11, 43.95, 50.91, -1.697, -2.435
1967, 12, 92.72, 104.7, -12.42, -13.22
1968, 1, 24.68, 39.15, -12.82, -12.98
1968, 2, 92.27, 131.8, -7.392, -8.465
1968, 3, 58.05, 78, -2.711, -3.68
1968, 4, 95.52, 130, -1.312, -2.073
1968, 5, 52.93, 72.93, 4.507, 3.664
1968, 6, 65.12, 70.18, 10.41, 9.443
1968, 7, 20.68, 25.55, 14.68, 13.79
1968, 8, 99.64, 110.8, 11.28, 10.53
1968, 9, 17.1, 15.57, 7.251, 6.423
1968, 10, 61.97, 73.18, 2.915, 2.146
1968, 11, 50.26, 62.02, -4.762, -5.74
1968, 12, 61.22, 72.89, -9.758, -10.41
1969, 1, 140.4, 231.4, -7.486, -8.384
1969, 2, 81.29, 117.2, -9.467, -10.5
1969, 3, 12.06, 14.56, -7.627, -8.846
1969, 4, 45.74, 56.77, 1.743, 0.9004
1969, 5, 6.726, 13.31, 8.942, 8.062
1969, 6, 121.9, 119.8, 9.195, 8.398
1969, 7, 24.8, 27.69, 14.72, 13.84
1969, 8, 35.38, 41.04, 15.07, 14.19
1969, 9, 14.79, 16.11, 10.47, 9.583
1969, 10, 90.24, 114.4, -0.1103, -0.7949
1969, 11, 26.15, 29.89, -4.638, -5.437
1969, 12, 61.24, 64.68, -7.287, -7.839
1970, 1, 66.67, 92.25, -8.923, -9.505
1970, 2, 24.49, 28.6, -4.73, -5.603
1970, 3, 37.85, 46.76, -4.436, -5.273
1970, 4, 59.24, 80.26, -1.789, -2.719
1970, 5, 18.57, 25.26, 5.851, 4.876
1970, 6, 79.7, 84.65, 10.25, 9.245
1970, 7, 41.56, 43.32, 14.67, 13.72
1970, 8, 33.75, 39.42, 15, 14.1
1970, 9, 55.68, 58.51, 6.944, 6.252
1970, 10, 59.52, 65.2, 0.4599, -0.1358
1970, 11, 99.71, 115.6, -2.41, -3.037
1970, 12, 100.7, 120.2, -8.991, -9.365
1971, 1, 33.39, 51.61, -8.752, -9.293
1971, 2, 34.92, 44.39, -7.45, -8.227
1971, 3, 15.9, 20.91, -3.852, -4.639
1971, 4, 50.04, 58.46, 1.138, 0.3659
1971, 5, 32.29, 44.84, 5.136, 4.212
1971, 6, 22.07, 27.67, 10.59, 9.591
1971, 7, 5.89, 10.38, 14.77, 13.82
1971, 8, 45.6, 48.7, 15.02, 14.26
1971, 9, 48.04, 53.99, 6.964, 6.231
1971, 10, 87.65, 95.3, 1.364, 0.76
1971, 11, 50.45, 64.97, -4.5, -5.124
1971, 12, 125, 156.9, -11.74, -12.32
1972, 1, 20.75, 38.6, -9.651, -10.36
1972, 2, 9.762, 17.54, -5.419, -6.048
1972, 3, 30.12, 47.13, 0.1081, -0.6435
1972, 4, 69.11, 101.8, 1.274, 0.5131
1972, 5, 2.755, 3.924, 6.538, 5.635
1972, 6, 51.19, 48.25, 11.39, 10.5
1972, 7, 7.729, 7.081, 14.67, 13.75
1972, 8, 26.53, 26.33, 13.27, 12.47
1972, 9, 36.14, 43.21, 8.197, 7.464
1972, 10, 141.8, 163.4, 3.614, 3.035
1972, 11, 51.86, 54.82, -4.841, -5.483
1972, 12, 73.9, 99, -12.53, -12.8
1973, 1, 45.01, 67.48, -14.22, -14.37
1973, 2, 58.51, 80.8, -10.61, -11.52
1973, 3, 60.47, 80.14, -4.856, -5.653
1973, 4, 59.16, 77.51, -0.8475, -1.583
1973, 5, 28.68, 39.19, 6.731, 5.943
1973, 6, 44.66, 41.3, 10.51, 9.605
1973, 7, 33.03, 40.09, 14.14, 13.27
1973, 8, 85.05, 95.43, 13.7, 12.9
1973, 9, 46, 59.04, 7.761, 6.988
1973, 10, 13.89, 14.7, 3.882, 3.234
1973, 11, 74.91, 84.43, -3.65, -4.124
1973, 12, 104.1, 127.4, -7.616, -8.192
1974, 1, 46.57, 69.83, -11.99, -12.45
1974, 2, 22.16, 26.32, -10.37, -10.99
1974, 3, 25.23, 44.1, -0.8912, -1.682
1974, 4, 60.53, 98.33, 0.1476, -0.6232
1974, 5, 5.525, 5.659, 7.051, 6.137
1974, 6, 6.464, 7.259, 12.17, 11.26
1974, 7, 28.5, 18.96, 14.92, 14.11
1974, 8, 2.832, 5.557, 12.36, 11.51
1974, 9, 0.9471, 1.129, 9.164, 8.331
1974, 10, 88.79, 98.52, 4.013, 3.354
1974, 11, 24.27, 29.21, -2.693, -3.253
1974, 12, 54.81, 63.42, -10.11, -10.77
1975, 1, 65.61, 93.85, -12.89, -13.19
1975, 2, 48.93, 71.66, -8.799, -9.375
1975, 3, 89.83, 141.5, -4.179, -4.924
1975, 4, 59.09, 83.65, -2.132, -2.916
1975, 5, 76.63, 101.9, 3.643, 2.909
1975, 6, 81.73, 81.42, 8.62, 7.725
1975, 7, 30.38, 33.16, 14.93, 14.02
1975, 8, 10.72, 12.44, 12.02, 11.15
1975, 9, 13.79, 14.97, 8.542, 7.741
1975, 10, 72.31, 86.17, 2.709, 2.119
1975, 11, 66.43, 78.3, -4.548, -4.966
1975, 12, 47.52, 60.81, -8.712, -9.151
1976, 1, 27.18, 37.55, -11.65, -11.72
1976, 2, 65.45, 89.92, -7.555, -7.87
1976, 3, 26.88, 38.09, -5.949, -6.623
1976, 4, 44.47, 56.42, 1.192, 0.5355
1976, 5, 21.9, 31.32, 7.256, 6.487
1976, 6, 30.73, 27.84, 9.32, 8.437
1976, 7, 15.44, 14.72, 14.92, 13.99
1976, 8, 12.76, 14.69, 12.28, 11.4
1976, 9, 18.05, 17.15, 9.455, 8.681
1976, 10, 17.99, 18.26, 1.801, 1.148
1976, 11, 5.249, 2.715, -2.943, -3.645
1976, 12, 3.379, 3.601, -8.499, -9.074
1977, 1, 18.67, 26.82, -11.15, -11.69
1977, 2, 27.44, 38.41, -7.133, -7.803
1977, 3, 41.1, 53.95, -5.189, -5.741
1977, 4, 10.82, 14.82, 2.799, 2.016
1977, 5, 71.43, 95.29, 4.347, 3.67
1977, 6, 7.94, 8.171, 12.98, 11.95
1977, 7, 48.34, 44.89, 14.95, 13.93
1977, 8, 56.66, 73, 14.06, 13.15
1977, 9, 44.98, 51.97, 9.571, 8.665
1977, 10, 42.53, 47.93, 4.277, 3.427
1977, 11, 33.86, 42.8, -2.304, -2.957
1977, 12, 98.98, 119.8, -6.318, -7.113
1978, 1, 74.95, 103.7, -9.158, -9.99
1978, 2, 84.56, 105.6, -7.934, -9.017
1978, 3, 132.6, 168.6, -1.858, -2.823
1978, 4, 86.42, 121.8, 1.864, 1.08
1978, 5, 14.61, 17.35, 4.786, 3.893
1978, 6, 4.859, 8.467, 10.68, 9.596
1978, 7, 0.8504, 0.2538, 14.69, 13.63
1978, 8, 47.55, 55.29, 12.52, 11.48
1978, 9, 49.96, 55.43, 8.08, 7.168
1978, 10, 1.812, 1.336, 4.373, 3.41
1978, 11, 123.4, 142, -5.827, -6.74
1978, 12, 64.54, 77, -12.64, -13.3
1979, 1, 63.39, 91.65, -15.21, -15.89
1979, 2, 51.45, 71.04, -9.855, -10.48
1979, 3, 49.28, 58.48, -4.442, -5.389
1979, 4, 20.54, 23.99, 1.051, 0.1363
1979, 5, 19.97, 24.28, 5.984, 5.051
1979, 6, 0.4969, 0.4272, 10.45, 9.358
1979, 7, 23.1, 32.33, 14.29, 13.11
1979, 8, 32.26, 36.73, 13.13, 12.14
1979, 9, 1.364, 1.397, 10.93, 9.84
1979, 10, 75.64, 89.2, 4.574, 3.704
1979, 11, 37.3, 36.02, -6.545, -7.468
1979, 12, 14.85, 14.01, -6.917, -7.386
1980, 1, 212.2, 329.7, -8.392, -9.265
1980, 2, 152.6, 218.2, -8.171, -8.823
1980, 3, 86.24, 107, -5.291, -6.153
1980, 4, 18.54, 23.78, 1.756, 0.7733
1980, 5, 71.37, 94.55, 4.998, 4.163
1980, 6, 1.561, 1.654, 10.57, 9.379
1980, 7, 6.458, 8.026, 14.99, 13.89
1980, 8, 19.13, 21.27, 12.84, 11.9
1980, 9, 32.76, 33.21, 8.969, 8.079
1980, 10, 54.86, 57.87, 2.975, 2.256
1980, 11, 48.57, 53.17, -3.123, -3.867
1980, 12, 37.49, 50.97, -5.755, -6.167
1981, 1, 30.98, 40.19, -5.981, -6.212
1981, 2, 22.39, 26.63, -5.278, -5.951
1981, 3, 79.59, 98.95, -2.236, -3.094
1981, 4, 26.58, 35.58, 3.719, 2.864
1981, 5, 79.65, 94.69, 5.22, 4.193
1981, 6, 19.7, 22.66, 11.77, 10.64
1981, 7, 21.03, 16.87, 14.94, 13.63
1981, 8, 20.64, 19.83, 14.28, 13.2
1981, 9, 40.07, 46.59, 10.78, 9.926
1981, 10, 159.4, 171.8, 2.101, 1.472
1981, 11, 38.21, 41.42, -1.252, -1.917
1981, 12, 147.3, 150.7, -5.864, -6.471
1982, 1, 81.73, 111.5, -11.72, -12.36
1982, 2, 44.07, 54.44, -10.53, -11.37
1982, 3, 128.1, 167.1, -3.455, -4.205
1982, 4, 53.58, 76.91, -0.5173, -1.465
1982, 5, 37.05, 44.85, 5.07, 4.052
1982, 6, 20.53, 19.44, 9.565, 8.342
1982, 7, 31.33, 37.3, 13.58, 12.45
1982, 8, 18.83, 18.77, 14.74, 13.65
1982, 9, 196.4, 220.2, 8.408, 7.449
1982, 10, 67.15, 69.25, 0.9119, 0.2254
1982, 11, 107.1, 120.7, -5.462, -6.167
1982, 12, 75.75, 68.6, -10.34, -11.18
1983, 1, 36.42, 40.66, -7.754, -8.424
1983, 2, 125.7, 145, -7.169, -8.04
1983, 3, 96.34, 103.5, -2.584, -3.348
1983, 4, 58.19, 77.18, -1.382, -2.234
1983, 5, 79.76, 95.19, 3.895, 2.987
1983, 6, 38.07, 35.66, 9.971, 8.857
1983, 7, 87.73, 93.77, 13.83, 12.64
1983, 8, 90.12, 101.4, 14.71, 13.69
1983, 9, 61.41, 67.75, 10.02, 9.058
1983, 10, 37.59, 41.95, 4.199, 3.469
1983, 11, 136.1, 146.4, -3.424, -4.166
1983, 12, 247.7, 256.9, -9.31, -10.08
1984, 1, 14.51, 16.72, -15.37, -15.59
1984, 2, 30.5, 34.26, -12.53, -12.76
1984, 3, 58.75, 75.11, -5.424, -6.185
1984, 4, 70.13, 78.96, -0.3266, -1.058
1984, 5, 23.35, 29.75, 7.26, 6.207
1984, 6, 138.1, 132.3, 9.223, 8.12
1984, 7, 53.28, 52.52, 14.38, 13.19
1984, 8, 77.1, 87.66, 14.18, 13.08
1984, 9, 60.05, 74.05, 9.019, 8.01
1984, 10, 106.7, 112.7, -0.1297, -0.9788
1984, 11, 84.71, 98.57, -3.9, -4.791
1984, 12, 96.21, 109.2, -10.59, -11.57
1985, 1, 29.89, 35.19, -13.44, -14.06
1985, 2, 43.89, 61.16, -13.29, -13.74
1985, 3, 58.18, 74.25, -5.272, -6.166
1985, 4, 30.93, 35.32, 3.324, 2.342
1985, 5, 50.68, 61.64, 7.473, 6.396
1985, 6, 57.54, 55.01, 11.47, 10.27
1985, 7, 76.94, 89.07, 15.3, 14.15
1985, 8, 3.485, 3.463, 13.25, 12.16
1985, 9, 51.57, 47.4, 7.226, 6.348
1985, 10, 84.12, 96.03, 3.229, 2.43
1985, 11, 159.8, 185.7, -5.153, -5.977
1985, 12, 57.35, 53.34, -11.43, -12.01
1986, 1, 42.34, 55.13, -8.825, -9.314
1986, 2, 182.5, 250.4, -4.18, -5.138
1986, 3, 80.23, 100, 0.8985, -0.004159
1986, 4, 89.52, 126.2, 1.795, 0.9108
1986, 5, 40.61, 50.94, 6.109, 5.081
1986, 6, 7.008, 9.831, 12.78, 11.45
1986, 7, 49.63, 59.54, 13.77, 12.46
1986, 8, 45.33, 54.05, 14.79, 13.65
1986, 9, 75.32, 83.77, 6.787, 5.809
1986, 10, 40.82, 43.98, 2.809, 2.007
1986, 11, 25.61, 30.21, -2.559, -3.129
1986, 12, 10.99, 12.12, -7.239, -7.775
1987, 1, 32.97, 53.18, -11.01, -11.65
1987, 2, 30.72, 35.95, -5.674, -6.409
1987, 3, 40.39, 49.98, -3.166, -3.975
1987, 4, 7.121, 7.395, 4.095, 3.032
1987, 5, 52.94, 66.81, 7.34, 6.355
1987, 6, 24.85, 25.56, 11.82, 10.69
1987, 7, 63.47, 69.41, 13.65, 12.62
1987, 8, 79.04, 81.83, 12.84, 11.89
1987, 9, 3.577, 3.123, 9.356, 8.358
1987, 10, 33.81, 39.04, 4.914, 3.959
1987, 11, 47.58, 43.25, -2.919, -3.698
1987, 12, 64.55, 64.33, -9.28, -10.15
1988, 1, 59.79, 74.82, -12.36, -12.61
1988, 2, 8.02, 13.99, -8.294, -9.215
1988, 3, 25.67, 35.6, -3.701, -4.452
1988, 4, 61.03, 70.34, 2.829, 1.868
1988, 5, 33.58, 38.1, 6.121, 4.995
1988, 6, 25.57, 26.3, 13.39, 12.3
1988, 7, 20.51, 14.5, 16.02, 14.97
1988, 8, 21.05, 22.09, 14.15, 13.15
1988, 9, 20.48, 18.84, 8.341, 7.343
1988, 10, 13.18, 13.24, 6.221, 5.348
1988, 11, 100.3, 111.9, -3.777, -4.656
1988, 12, 76.1, 82.93, -11.64, -12.48
1989, 1, 26.42, 36.11, -13.95, -14.21
1989, 2, 59.39, 76.63, -11.92, -12.31
1989, 3, 73.54, 100.1, -0.5575, -1.452
1989, 4, 33.47, 47.87, 4.148, 3.2
1989, 5, 15.79, 16.12, 6.749, 5.697
1989, 6, 30.2, 32.46, 10.14, 9.058
1989, 7, 22.89, 27.97, 16.14, 14.98
1989, 8, 44.76, 56.07, 13.74, 12.68
1989, 9, 60.97, 73.02, 9.581, 8.585
1989, 10, 26.59, 29.55, 3.707, 2.956
1989, 11, 67.13, 72.91, -2.794, -3.545
1989, 12, 8.697, 9.874, -8.495, -9.243
1990, 1, 58.08, 90.39, -9.032, -10.07
1990, 2, 67.06, 93.71, -10.62, -11.41
1990, 3, 54.25, 72.57, -1.271, -2.169
1990, 4, 40.87, 53.56, 3.883, 2.962
1990, 5, 40.06, 53.76, 5.992, 4.963
1990, 6, 72.76, 68.95, 11.73, 10.5
1990, 7, 16.13, 17.5, 15.6, 14.35
1990, 8, 24.38, 31.94, 13.99, 12.81
1990, 9, 33.21, 42.18, 12.14, 11.03
1990, 10, 52.1, 56.65, 3.589, 2.673
1990, 11, 51.38, 58.04, -2.815, -3.408
1990, 12, 56.45, 72.32, -13.36, -13.96
1991, 1, 37.4, 48.48, -12.86, -13.2
1991, 2, 26.41, 31.73, -6.532, -7.175
1991, 3, 72.74, 107.5, -3.008, -3.792
1991, 4, 58.12, 73.65, 0.6148, -0.2633
1991, 5, 55.26, 71.54, 4.998, 4.114
1991, 6, 37.91, 37.69, 10.77, 9.635
1991, 7, 12.8, 15.86, 15.39, 14.21
1991, 8, 70.34, 83.23, 15.03, 14.02
1991, 9, 58.23, 64.78, 9.376, 8.399
1991, 10, 47.15, 59.16, 3.633, 2.654
1991, 11, 67.82, 73.22, -3.636, -4.322
1991, 12, 24.22, 21.55, -9.323, -9.782
