# Created by WEAP: 5/6/2021 11:59:40 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: CO_SW_Alamosa (88,643 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 2000 - 3000 m (50,268 ha),  3000 - 4000 m (38,375 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 2000 to 3000 m, pr[mm/m]:Elevation 3000 to 4000 m, tas[C]:Elevation 2000 to 3000 m, tas[C]:Elevation 3000 to 4000 m
1965, 4, 61.11, 134.8, 2.702, -0.6463
1965, 5, 23.79, 50.36, 7.162, 3.594
1965, 6, 40.62, 33.42, 11.41, 8.109
1965, 7, 71.18, 88.73, 15.43, 12.16
1965, 8, 31.14, 37.41, 13.54, 10.67
1965, 9, 55.48, 101.6, 9.205, 5.872
1965, 10, 45.28, 42.07, 5.976, 3.937
1965, 11, 26.06, 111.9, 0.08942, -2.324
1965, 12, 67.61, 249.1, -6.354, -7.887
1966, 1, 11.1, 30.6, -11.63, -12.74
1966, 2, 18.57, 73.04, -10.77, -12.84
1966, 3, 4.926, 22.48, -1.374, -4.063
1966, 4, 14.36, 44.37, 3.342, 0.4541
1966, 5, 11.84, 30.05, 9.202, 6.344
1966, 6, 25.51, 31.09, 12.37, 9.312
1966, 7, 53.38, 43.13, 16.77, 13.72
1966, 8, 64.14, 76.51, 14.33, 11.63
1966, 9, 4.777, 19.04, 10.86, 8.381
1966, 10, 27.21, 38.07, 4.75, 2.772
1966, 11, 18.34, 89.83, -0.2545, -2.786
1966, 12, 46, 247.4, -7.56, -8.983
1967, 1, 9.159, 58.04, -8.423, -10.29
1967, 2, 16.22, 25.78, -5.781, -7.951
1967, 3, 13.95, 68.63, 0.9006, -2.444
1967, 4, 14.78, 53.95, 3.16, -0.6155
1967, 5, 32.51, 45.12, 7.082, 3.643
1967, 6, 34.58, 60.53, 11.26, 7.819
1967, 7, 77.19, 106.6, 15.69, 12.51
1967, 8, 98.26, 122.7, 13.38, 10.47
1967, 9, 26.55, 33.41, 10.4, 7.675
1967, 10, 16.02, 16.52, 5.119, 2.91
1967, 11, 3.982, 17.43, -0.9837, -2.799
1967, 12, 70.37, 232.1, -11.24, -12.05
1968, 1, 10.3, 73.54, -12.57, -11.8
1968, 2, 17.32, 51.51, -6.617, -8.06
1968, 3, 18.08, 59.32, -1.624, -4.611
1968, 4, 28.48, 88.19, 0.864, -2.378
1968, 5, 19.22, 38.76, 6.973, 3.769
1968, 6, 4.325, 6.797, 13.09, 10.08
1968, 7, 91.17, 102.9, 14.69, 11.23
1968, 8, 78.55, 130.5, 12.94, 9.208
1968, 9, 9.419, 19.25, 9.129, 6.128
1968, 10, 10.53, 24.77, 5.406, 2.734
1968, 11, 39.56, 88.95, -3.563, -6.078
1968, 12, 25.42, 118.6, -9.637, -11.22
1969, 1, 51.54, 137.1, -6.115, -8.706
1969, 2, 15.59, 107.1, -6.276, -9.11
1969, 3, 19.2, 64.85, -4.016, -7.047
1969, 4, 11.81, 26.58, 4.336, 1.151
1969, 5, 25.82, 28.19, 9.424, 6.317
1969, 6, 87.18, 101.7, 10.85, 7.708
1969, 7, 63.59, 78.34, 16.01, 12.77
1969, 8, 59.02, 68.19, 16.03, 12.64
1969, 9, 68.36, 86.49, 10.44, 7.759
1969, 10, 92.59, 158.7, 1.669, -1.267
1969, 11, 16.92, 64.86, -2.659, -4.837
1969, 12, 20.14, 50.16, -7.532, -8.722
1970, 1, 6.41, 16.23, -9.625, -10.79
1970, 2, 3.406, 30.75, -3.162, -6.021
1970, 3, 36.41, 168.8, -3.47, -6.603
1970, 4, 31.37, 83.09, -0.008532, -3.592
1970, 5, 15.41, 11.29, 8.286, 5.056
1970, 6, 20.86, 33.23, 11.47, 8.621
1970, 7, 33.61, 59.67, 15.6, 12.42
1970, 8, 39.76, 71.19, 15.19, 12.27
1970, 9, 64.64, 130.7, 9.067, 6.212
1970, 10, 52.74, 82.95, 1.989, -1.114
1970, 11, 17.99, 115.1, -1.822, -4.039
1970, 12, 13.96, 91.65, -6.647, -9.084
1971, 1, 7.032, 35.27, -8.194, -10.06
1971, 2, 18.18, 71.33, -6.803, -9.111
1971, 3, 4.749, 26.83, -1.974, -5.146
1971, 4, 23.11, 69.71, 2.282, -0.8259
1971, 5, 32.51, 64.98, 6.265, 3.123
1971, 6, 3.699, 7.146, 12.42, 8.712
1971, 7, 51.47, 74.79, 14.7, 11.48
1971, 8, 51.21, 75.86, 14.34, 11.12
1971, 9, 38.73, 58.87, 9.475, 6.43
1971, 10, 42.88, 103.1, 3.585, 0.8901
1971, 11, 18.96, 45.63, -3.374, -5.194
1971, 12, 30.88, 157.2, -9.602, -10.86
1972, 1, 9.667, 25.83, -9.025, -10.36
1972, 2, 4.076, 9.797, -4.245, -6.928
1972, 3, 6.383, 28.77, 1.277, -0.7902
1972, 4, 3.336, 28.59, 3.998, 1.32
1972, 5, 15.21, 18.49, 7.738, 4.998
1972, 6, 11.34, 20.41, 13.23, 9.828
1972, 7, 35.79, 49.6, 15.12, 11.83
1972, 8, 42.71, 53.63, 14.07, 10.81
1972, 9, 29.5, 40.78, 10.87, 7.636
1972, 10, 110.6, 212.5, 6.009, 2.892
1972, 11, 48.7, 98.41, -8.287, -9.436
1972, 12, 40.35, 142.3, -12.52, -12.91
1973, 1, 8.992, 45.07, -14.73, -14.05
1973, 2, 10.13, 44.58, -9.928, -10.6
1973, 3, 30.48, 49.94, -2.852, -6.099
1973, 4, 19.09, 55.54, 0.2091, -3.104
1973, 5, 41.72, 56.14, 7.574, 4.239
1973, 6, 12.53, 28.43, 12.2, 8.877
1973, 7, 42.97, 49.45, 14.36, 11.32
1973, 8, 31.58, 71.51, 13.92, 10.91
1973, 9, 40.69, 32.02, 9.412, 6.501
1973, 10, 27.34, 26.9, 4.817, 2.558
1973, 11, 10.8, 56.53, -1.024, -3.338
1973, 12, 11.82, 53.42, -7.437, -8.749
1974, 1, 41.04, 128.6, -12.21, -12.52
1974, 2, 7.579, 17.02, -10.64, -11.33
1974, 3, 18.43, 53.99, 1.131, -2.055
1974, 4, 10.65, 36.08, 2.006, -1.112
1974, 5, 0.7551, 0.4469, 9.512, 6.391
1974, 6, 13.57, 11.39, 13.05, 10.08
1974, 7, 65.93, 79.42, 14.64, 11.38
1974, 8, 28.59, 46.67, 12.62, 9.873
1974, 9, 17.14, 27.51, 9.794, 7.418
1974, 10, 45.47, 81.17, 5.589, 2.786
1974, 11, 16.74, 50.92, -3.048, -4.742
1974, 12, 28.65, 60.6, -11, -11.85
1975, 1, 25.36, 106.9, -13.95, -13.51
1975, 2, 30.37, 87.9, -8.565, -10.97
1975, 3, 40.53, 160.1, -2.564, -5.974
1975, 4, 52, 107.8, 0.6143, -2.928
1975, 5, 2.473, 18.27, 6.237, 2.818
1975, 6, 13.58, 22.75, 11.31, 7.76
1975, 7, 46, 80.17, 14.96, 11.58
1975, 8, 32.98, 37.38, 13.56, 10.36
1975, 9, 49.97, 43.72, 9.492, 6.758
1975, 10, 22.04, 33.34, 4.134, 1.68
1975, 11, 49.98, 100.1, -4.388, -5.553
1975, 12, 16.36, 51.59, -9.554, -9.904
1976, 1, 4.007, 13.74, -11.6, -11.78
1976, 2, 26.14, 122, -3.398, -5.963
1976, 3, 18.05, 84.28, -2.247, -5.525
1976, 4, 34.55, 80.65, 3.082, -0.2115
1976, 5, 29.72, 61.79, 7.701, 4.549
1976, 6, 7.405, 11.08, 11.55, 8.16
1976, 7, 32.6, 35.17, 15.15, 11.54
1976, 8, 58.7, 74.07, 12.65, 9.187
1976, 9, 40.62, 64.18, 9.745, 6.219
1976, 10, 13.2, 10.53, 2.476, -0.5237
1976, 11, 14.18, 21.11, -3.539, -5.541
1976, 12, 1.954, 5.592, -11.12, -11.28
1977, 1, 13.53, 47.34, -12.43, -13.21
1977, 2, 9.588, 25.57, -6.788, -8.992
1977, 3, 7.928, 28.51, -4.223, -7.605
1977, 4, 32.22, 67.42, 3.212, 0.382
1977, 5, 14.53, 17.27, 7.264, 4.071
1977, 6, 15.67, 11.93, 13.22, 10.13
1977, 7, 81.53, 62.71, 15.03, 11.77
1977, 8, 42.69, 53.06, 14.58, 11.33
1977, 9, 38.07, 39.26, 10.77, 8.17
1977, 10, 24.11, 41.37, 5.124, 3.239
1977, 11, 43.89, 52.45, -1.952, -4.805
1977, 12, 5.894, 10.64, -5.716, -8.306
1978, 1, 16.88, 34.19, -7.134, -10.08
1978, 2, 23.9, 62.01, -5.643, -8.27
1978, 3, 19.01, 97.43, -0.03074, -3.53
1978, 4, 12.54, 39.77, 3.56, 0.107
1978, 5, 68.21, 70.05, 5.989, 2.794
1978, 6, 32.72, 21.92, 12.67, 8.483
1978, 7, 29.59, 27.69, 15.02, 11.46
1978, 8, 11.35, 9.451, 12.81, 10.01
1978, 9, 17.84, 33.64, 10.27, 6.978
1978, 10, 37.36, 47.05, 5.219, 2.92
1978, 11, 136.4, 256.3, -1.39, -3.495
1978, 12, 119.7, 332.5, -13.22, -14.31
1979, 1, 56.04, 127.6, -14.38, -15.03
1979, 2, 36.03, 106, -11.31, -10.84
1979, 3, 65.6, 245.1, -3.468, -6.456
1979, 4, 39.94, 104.2, 2.532, -0.6989
1979, 5, 57.3, 125.6, 7.333, 3.677
1979, 6, 33.07, 36.27, 11.58, 8.399
1979, 7, 28.71, 50.15, 14.68, 11.7
1979, 8, 60.26, 81.15, 13.17, 9.705
1979, 9, 14.47, 20.77, 11.15, 8.611
1979, 10, 22.04, 80.91, 5.949, 3.267
1979, 11, 34.78, 119.7, -6.835, -8.172
1979, 12, 31.02, 104.8, -7.739, -9.526
1980, 1, 51.96, 261.8, -7.635, -9.879
1980, 2, 46.95, 296.1, -4.155, -7.351
1980, 3, 41.06, 140, -3.05, -5.859
1980, 4, 47.72, 63.22, 1.292, -1.545
1980, 5, 47.87, 61.77, 6.553, 3.406
1980, 6, 0.03452, 0.1142, 13.26, 9.8
1980, 7, 22.4, 17.08, 15.95, 12.75
1980, 8, 30.79, 89.24, 13.85, 10.88
1980, 9, 18.43, 19.57, 10.9, 7.688
1980, 10, 25.33, 26.37, 3.158, 0.4656
1980, 11, 9.997, 18.08, -2.46, -5.158
1980, 12, 2.939, 7.38, -3.619, -6.24
1981, 1, 1.815, 4.308, -6.22, -8.549
1981, 2, 4.433, 5.286, -4.93, -7.186
1981, 3, 41.69, 91.89, -1.976, -5.133
1981, 4, 6.774, 10.07, 5.29, 2.04
1981, 5, 45.1, 59.94, 7.231, 4.04
1981, 6, 41.87, 40.49, 14.1, 10.64
1981, 7, 56.96, 74.25, 15.49, 11.85
1981, 8, 77.65, 82.1, 13.32, 10.05
1981, 9, 28.93, 33.69, 10.3, 7.635
1981, 10, 33.37, 108.3, 3.85, 0.9522
1981, 11, 25.17, 27.32, -0.7693, -3.582
1981, 12, 14.43, 18.09, -7.567, -9.264
1982, 1, 23.46, 107.1, -9.068, -11.58
1982, 2, 30.56, 68.18, -8.502, -10.61
1982, 3, 33.69, 135.5, -1.885, -5.075
1982, 4, 18.98, 29.5, 1.715, -1.449
1982, 5, 31.39, 38.4, 6.195, 3.127
1982, 6, 7.845, 5.321, 10.54, 7.434
1982, 7, 22.96, 21.14, 14.33, 11.38
1982, 8, 75.38, 111.1, 14.45, 11.41
1982, 9, 67.25, 84.55, 9.989, 7.043
1982, 10, 19.63, 52.98, 2.584, -0.2511
1982, 11, 28.19, 117, -3.055, -5.554
1982, 12, 28.39, 81.42, -8.069, -9.611
1983, 1, 12.26, 27.97, -8.064, -8.835
1983, 2, 18.38, 55.41, -5.733, -7.671
1983, 3, 31.4, 92.19, -1.633, -4.673
1983, 4, 25.22, 72.09, -0.4711, -3.845
1983, 5, 34.99, 48.89, 5.424, 2.682
1983, 6, 44.83, 45.36, 10.28, 7.238
1983, 7, 20.57, 46.76, 14.95, 11.87
1983, 8, 43.35, 96.33, 14.87, 12.1
1983, 9, 29.17, 69.31, 11.61, 8.786
1983, 10, 8.368, 19.75, 4.291, 2.341
1983, 11, 58.74, 144.5, -4.135, -5.944
1983, 12, 57.6, 172.9, -10.95, -11.81
1984, 1, 10.61, 72.36, -16.76, -14.77
1984, 2, 13.82, 38.23, -11.89, -11.57
1984, 3, 31.84, 70.24, -4.617, -6.689
1984, 4, 27.4, 92.13, 0.6807, -2.522
1984, 5, 11.07, 24.48, 9.369, 6.185
1984, 6, 28.34, 67.18, 11.24, 8.213
1984, 7, 33.31, 58.81, 15.23, 12.4
1984, 8, 79.54, 109.4, 14.16, 11.3
1984, 9, 24.94, 54.03, 10.69, 7.62
1984, 10, 80.06, 118.5, 1.886, -1.287
1984, 11, 8.656, 47.29, -3.201, -5.585
1984, 12, 39.95, 60.3, -8.3, -10.9
1985, 1, 9.659, 45.76, -10.01, -11.2
1985, 2, 18.37, 36.75, -8.726, -11.62
1985, 3, 52.57, 178.1, -1.364, -4.618
1985, 4, 64.14, 135, 3.474, 0.5801
1985, 5, 17.16, 38.07, 7.625, 4.575
1985, 6, 12.91, 13.67, 12.33, 9.501
1985, 7, 65.79, 83.11, 14.8, 12.09
1985, 8, 33.18, 32.05, 13.9, 11.21
1985, 9, 73.59, 116.2, 8.455, 5.484
1985, 10, 64.55, 86.16, 4.269, 1.802
1985, 11, 53.95, 113.4, -3.355, -6.125
1985, 12, 18.6, 33.69, -9.057, -10.44
1986, 1, 2.957, 4.094, -6.168, -8.229
1986, 2, 29.72, 146.5, -4.025, -7.156
1986, 3, 15.74, 70.76, 0.2647, -2.372
1986, 4, 58.07, 107.8, 3.267, 0.04987
1986, 5, 32.77, 53.56, 6.842, 3.699
1986, 6, 26.7, 40.13, 12.19, 9.153
1986, 7, 58.26, 95.89, 13.63, 10.68
1986, 8, 56.11, 69.78, 13.82, 11.36
1986, 9, 53.92, 92.05, 8.396, 5.221
1986, 10, 59.5, 128.2, 2.809, 0.2671
1986, 11, 79.91, 151.7, -2.734, -5.019
1986, 12, 10.87, 18.75, -8.527, -9.293
1987, 1, 35.26, 62.95, -11.5, -11.68
1987, 2, 30.56, 74.81, -7.271, -8.752
1987, 3, 31.31, 73.2, -4.305, -6.855
1987, 4, 34.91, 56.09, 3.096, 0.3257
1987, 5, 32.1, 58.06, 6.783, 3.686
1987, 6, 16.91, 30.89, 12.42, 9.646
1987, 7, 13.05, 24.14, 14.13, 11.24
1987, 8, 58.92, 91.74, 13.06, 10.23
1987, 9, 10.08, 16.08, 8.813, 6.369
1987, 10, 18.41, 43.47, 5.437, 3.301
1987, 11, 57.6, 121.7, -4.233, -5.722
1987, 12, 45.29, 83.71, -10.32, -11.21
1988, 1, 30.99, 73.1, -14.68, -13.93
1988, 2, 28.94, 53.58, -9.053, -9.361
1988, 3, 16.57, 44.45, -2.906, -5.999
1988, 4, 35.59, 57.99, 3.413, 0.2814
1988, 5, 36.87, 38.56, 7.235, 4.262
1988, 6, 37.06, 42.04, 13.34, 10.25
1988, 7, 36.25, 51.82, 14.81, 11.97
1988, 8, 61.75, 87.42, 14.42, 11.28
1988, 9, 27.43, 38.53, 9.425, 6.558
1988, 10, 11.88, 17.99, 6.047, 3.854
1988, 11, 38.81, 116.1, -3.322, -5.924
1988, 12, 18.82, 90.64, -9.536, -11.13
1989, 1, 24.26, 92.13, -11.22, -12.28
1989, 2, 25.44, 69.2, -8.639, -10.03
1989, 3, 8.016, 33.05, 1.338, -1.616
1989, 4, 5.249, 33.8, 4.908, 1.829
1989, 5, 6.9, 24.92, 9.08, 5.785
1989, 6, 12.12, 10.34, 11.94, 8.626
1989, 7, 65.41, 81.8, 15.75, 12.59
1989, 8, 32.94, 55.13, 13.45, 10.25
1989, 9, 40.15, 56.45, 10.58, 7.568
1989, 10, 20.73, 56.43, 3.926, 1.298
1989, 11, 0.7437, 8.809, -1.878, -3.766
1989, 12, 7.338, 12.35, -8.026, -9.317
1990, 1, 23.08, 50.45, -10.27, -11.58
1990, 2, 26.39, 89.87, -5.188, -8.02
1990, 3, 45.69, 120, 0.0926, -3.127
1990, 4, 97.98, 185.6, 4.029, 0.9997
1990, 5, 45.49, 59.25, 6.956, 3.699
1990, 6, 11.21, 16.61, 14, 10.9
1990, 7, 60.05, 78.8, 14.13, 11.21
1990, 8, 45.51, 68.57, 13.01, 10.09
1990, 9, 75.92, 93.3, 11.62, 8.812
1990, 10, 42.47, 63.86, 4.507, 1.751
1990, 11, 54.59, 109.8, -2.263, -4.178
1990, 12, 46.99, 120.6, -11.34, -12.81
1991, 1, 12.13, 56.76, -13.44, -13.34
1991, 2, 13.95, 35.63, -5.431, -7.115
1991, 3, 29.53, 176.9, -1.932, -5.748
1991, 4, 8.123, 35.03, 2.075, -1.248
1991, 5, 28.41, 46.81, 7.729, 4.409
1991, 6, 20.78, 34.84, 12.02, 8.722
1991, 7, 33.98, 69.53, 14.48, 11.42
1991, 8, 58.92, 80.45, 13.95, 11.05
1991, 9, 29.57, 67.16, 10.05, 7.201
1991, 10, 38.93, 64.72, 5.287, 2.969
1991, 11, 102.6, 165.1, -6.644, -7.895
