# Created by WEAP: 5/6/2021 11:59:23 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: WA_ID_AVA_Lwr Spokane (153,270 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (146,508 ha),  1000 - 2000 m (6,762 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m

1950, 1, 87.95, 109.1, -13.82, -16.04
1950, 2, 57.83, 75.2, -2.543, -4.761
1950, 3, 77.58, 95.78, 1.664, -0.4389
1950, 4, 19.99, 26.14, 6.3, 4.381
1950, 5, 18.02, 21.77, 11.15, 9.154
1950, 6, 50.82, 61.8, 15.58, 13.66
1950, 7, 20.6, 32.36, 19.36, 17.32
1950, 8, 5.288, 6.998, 19.25, 17.04
1950, 9, 0.5322, 0.9604, 15.31, 13
1950, 10, 103.5, 131.9, 7.464, 5.381
1950, 11, 47.53, 61.57, 1.652, -0.6165
1950, 12, 75.24, 93.71, 0.2287, -2.032
1951, 1, 67.32, 88.56, -3.611, -5.933
1951, 2, 36.37, 45.81, -0.9857, -3.37
1951, 3, 50.84, 63.3, 0.358, -1.795
1951, 4, 18.13, 23.41, 8.145, 6.06
1951, 5, 12.41, 16.87, 12.13, 10.2
1951, 6, 25.55, 31.48, 15.21, 13.17
1951, 7, 7.176, 10.26, 19.93, 17.53
1951, 8, 24.3, 30.29, 18.57, 16.38
1951, 9, 19.81, 25.42, 14.5, 12.21
1951, 10, 80.32, 105.9, 7.331, 5.4
1951, 11, 57.21, 73.37, 1.455, -0.582
1951, 12, 96.75, 120.7, -6.232, -8.661
1952, 1, 73.64, 95.14, -5.709, -7.792
1952, 2, 29.6, 37.27, -1.948, -4.111
1952, 3, 21.82, 27.1, 2.084, 0.004117
1952, 4, 11.05, 14.09, 9.251, 7.171
1952, 5, 14.41, 17.5, 12.89, 10.96
1952, 6, 66.37, 84.49, 15.25, 13.27
1952, 7, 2.918, 4.214, 19.78, 17.49
1952, 8, 11.62, 15.87, 18.4, 16.39
1952, 9, 9.871, 12.18, 15.48, 13.25
1952, 10, 3.9, 5.028, 10.11, 7.695
1952, 11, 18.83, 23.28, -0.4791, -2.635
1952, 12, 76.79, 94.01, -1.607, -3.561
1953, 1, 101.4, 127.7, 2.482, 0.4384
1953, 2, 29.46, 36.82, 1.515, -0.4855
1953, 3, 41.93, 53.61, 4.361, 2.308
1953, 4, 49.57, 68.65, 7.326, 5.386
1953, 5, 45.39, 55.09, 10.95, 9.141
1953, 6, 29.4, 39.93, 13.33, 11.48
1953, 7, 1.011, 2.272, 19.02, 16.56
1953, 8, 37.78, 47, 18.54, 16.22
1953, 9, 6.661, 7.81, 15.02, 12.39
1953, 10, 11.38, 15.04, 9.463, 6.903
1953, 11, 55.95, 69.28, 3.846, 1.41
1953, 12, 60.99, 71.57, 0.2243, -2.347
1954, 1, 75.82, 97.51, -3.701, -6.129
1954, 2, 26.19, 38.11, 0.7377, -1.33
1954, 3, 24.77, 31.59, 2.301, 0.1086
1954, 4, 20.47, 27.99, 6.266, 4.129
1954, 5, 18.74, 31.93, 12.68, 10.23
1954, 6, 34.59, 40.45, 13.67, 11.59
1954, 7, 22.19, 28.29, 18.38, 15.83
1954, 8, 51.27, 60.46, 16.86, 14.49
1954, 9, 33.71, 42.48, 13.81, 11.46
1954, 10, 11.77, 12.08, 7.018, 4.433
1954, 11, 46.48, 58.59, 5.182, 2.711
1954, 12, 50.39, 56.91, -1.851, -4.115
1955, 1, 47.57, 57.35, -3.057, -5.044
1955, 2, 22.29, 24.93, -3.051, -5.491
1955, 3, 24.01, 30.65, -0.7014, -3.011
1955, 4, 70.69, 98.37, 4.953, 2.992
1955, 5, 26.76, 34.62, 9.944, 7.949
1955, 6, 30.52, 46.03, 16.52, 14.25
1955, 7, 37.75, 58.54, 18.37, 16.05
1955, 8, 0, 0, 18.63, 15.94
1955, 9, 29.78, 35.19, 14.56, 11.86
1955, 10, 72.66, 83.53, 8.025, 5.731
1955, 11, 65.6, 72.96, -2.421, -4.211
1955, 12, 100.7, 118.7, -3.98, -6.446
1956, 1, 96.18, 120.4, -2.424, -4.931
1956, 2, 45.34, 59.25, -6.227, -8.551
1956, 3, 28.6, 34.85, 1.425, -1.025
1956, 4, 24.75, 33.26, 9.504, 7.156
1956, 5, 14.47, 18.75, 14.04, 11.77
1956, 6, 23.11, 27.27, 14.66, 12.4
1956, 7, 26.66, 38.12, 20.48, 17.87
1956, 8, 46.4, 49.49, 18.88, 16.29
1956, 9, 5.952, 6.306, 14.92, 12.26
1956, 10, 35.28, 39.42, 7.599, 5.163
1956, 11, 10.48, 13.59, -0.1691, -2.734
1956, 12, 35.02, 36.97, -1.444, -3.973
1957, 1, 26.73, 34.82, -10.14, -12.83
1957, 2, 25.5, 32.93, -3.421, -6.22
1957, 3, 61.17, 73.43, 3.161, 0.7577
1957, 4, 28.52, 35.86, 8.581, 6.306
1957, 5, 95.02, 122.6, 14.98, 12.91
1957, 6, 45.8, 54.23, 16.38, 14.07
1957, 7, 4.771, 8.269, 18.36, 15.8
1957, 8, 12.51, 15.28, 17.12, 14.67
1957, 9, 21.44, 26.16, 16.26, 13.68
1957, 10, 54.24, 70.77, 7.43, 5.267
1957, 11, 38.16, 44.7, 1.287, -1.21
1957, 12, 39.99, 54.28, 0.7565, -1.763
1958, 1, 89.59, 110.6, -0.1992, -2.432
1958, 2, 90.37, 119.6, 4.229, 1.588
1958, 3, 30.98, 39.31, 3.729, 1.769
1958, 4, 46.78, 64.47, 7.307, 5.382
1958, 5, 23.53, 27.61, 16.21, 14.03
1958, 6, 26.04, 29.77, 18.38, 16.27
1958, 7, 37.99, 51.85, 21.47, 19.12
1958, 8, 2.473, 3.225, 22.1, 20.04
1958, 9, 13.36, 16.99, 14.14, 12.1
1958, 10, 27.07, 34.7, 9.301, 7.067
1958, 11, 95.76, 119.4, 1.351, -0.8952
1958, 12, 55.12, 66.1, -0.6702, -2.828
1959, 1, 108.1, 137.7, -2.163, -4.357
1959, 2, 32.62, 38.81, -1.373, -3.82
1959, 3, 28.04, 32.5, 3.62, 1.579
1959, 4, 26.7, 31.81, 8.506, 6.575
1959, 5, 69.67, 97.86, 10.33, 8.434
1959, 6, 24.33, 31.92, 16.06, 14.05
1959, 7, 1.273, 3.334, 20.3, 18
1959, 8, 23.71, 28.94, 17.3, 15.19
1959, 9, 57.01, 65.33, 13.04, 10.93
1959, 10, 37.84, 48.51, 7.376, 5.071
1959, 11, 53.89, 64.39, -0.2938, -2.658
1959, 12, 34.86, 47.47, -1.56, -3.953
1960, 1, 43.77, 58.42, -5.691, -7.946
1960, 2, 34.53, 39.68, -0.565, -2.874
1960, 3, 54.33, 68.67, 3.282, 1.099
1960, 4, 41.19, 53.08, 7.728, 5.781
1960, 5, 76.25, 91.51, 10.68, 8.755
1960, 6, 3.252, 4.308, 16.43, 14.37
1960, 7, 0.2596, 0.4606, 22.84, 20.55
1960, 8, 17.99, 22.1, 17.91, 15.82
1960, 9, 19.28, 22.67, 15.31, 13.03
1960, 10, 33.28, 41.82, 8.569, 6.459
1960, 11, 111.7, 141.8, 1.683, -0.4176
1960, 12, 27.12, 31.65, -2.903, -4.93
1961, 1, 33, 40.99, -1.722, -3.825
1961, 2, 81.18, 96.66, 2.221, 0.1328
1961, 3, 51.27, 61.64, 3.901, 1.884
1961, 4, 34.69, 44.54, 7.353, 5.405
1961, 5, 50.04, 68.46, 12.5, 10.64
1961, 6, 29.05, 36.04, 19.39, 17.29
1961, 7, 16.32, 25.97, 21.43, 19.19
1961, 8, 7.491, 9.541, 22.63, 20.31
1961, 9, 4.368, 4.886, 12.97, 10.85
1961, 10, 36.68, 45.16, 6.699, 4.624
1961, 11, 45.19, 53.62, -0.5608, -2.778
1961, 12, 78.99, 94.34, -3.23, -5.406
1962, 1, 27.38, 35.24, -5.348, -7.793
1962, 2, 30.42, 35.67, -0.1335, -2.33
1962, 3, 39.28, 44.93, 1.543, -0.5494
1962, 4, 28.73, 32.6, 9.569, 7.534
1962, 5, 50.44, 67.05, 10.28, 8.321
1962, 6, 21.72, 25.34, 15.25, 13.18
1962, 7, 2.447, 2.668, 18.74, 16.43
1962, 8, 15.63, 19.56, 18.01, 15.94
1962, 9, 25.13, 28.98, 15.23, 13.08
1962, 10, 52.04, 66.79, 8.193, 6.15
1962, 11, 92.54, 105.5, 3.129, 1.207
1962, 12, 49.96, 57.03, 0.276, -1.723
1963, 1, 8.358, 10.33, -7.927, -9.728
1963, 2, 28.24, 33.28, 2.098, -0.2331
1963, 3, 39.47, 50.46, 4.42, 2.42
1963, 4, 52.75, 67.07, 6.718, 4.83
1963, 5, 32.34, 44.31, 12.1, 9.926
1963, 6, 15.46, 20.16, 16.57, 14.66
1963, 7, 9.66, 15.55, 20.95, 18.77
1963, 8, 10.91, 15.15, 19.67, 17.2
1963, 9, 35.13, 42.21, 17.85, 15.22
1963, 10, 30.78, 33.94, 9.686, 7.568
1963, 11, 65.5, 78.18, 2.545, 0.3668
1963, 12, 48.37, 55.71, -2.781, -4.885
1964, 1, 77.61, 103.5, -1.878, -4.028
1964, 2, 9.536, 11, -1.84, -4.109
1964, 3, 24.05, 29.34, 1.175, -1.015
1964, 4, 44.92, 55.15, 6.566, 4.668
1964, 5, 13.68, 17.84, 11.11, 9.152
1964, 6, 46.5, 56.96, 15.59, 13.66
1964, 7, 10.67, 14.62, 19.5, 17.03
1964, 8, 27.66, 36.19, 16.61, 14.17
1964, 9, 17.47, 18.2, 12.6, 10.08
1964, 10, 10.11, 10.42, 8.484, 5.742
1964, 11, 78.21, 93.21, 0.7595, -1.055
1964, 12, 97.43, 113.7, -4.311, -6.52
1965, 1, 60.19, 81.83, -1.766, -3.798
1965, 2, 34.76, 42.35, -1.161, -3.558
1965, 3, 4.524, 6.148, 1.17, -1.172
1965, 4, 48.4, 62.47, 8.176, 6.197
1965, 5, 17.86, 19.52, 10.85, 8.67
1965, 6, 7.734, 14.34, 15.68, 13.4
1965, 7, 18.54, 22.05, 19.72, 17.65
1965, 8, 31.25, 43.92, 19.53, 17.59
1965, 9, 3.651, 4.514, 12.19, 10.1
1965, 10, 0.6988, 1.805, 10.51, 8.145
1965, 11, 57.59, 69.7, 3.43, 1.299
1965, 12, 57.12, 70.68, -0.9444, -2.969
1966, 1, 52.75, 66.69, -2.812, -5.512
1966, 2, 11.61, 13.52, -0.1471, -2.685
1966, 3, 46.56, 58.04, 3.377, 1.224
1966, 4, 4.827, 6.033, 7.421, 5.477
1966, 5, 11.14, 14.36, 13.48, 11.38
1966, 6, 23.39, 30.47, 14.7, 12.73
1966, 7, 24.24, 31.71, 19.23, 17.23
1966, 8, 5.882, 8.664, 19.78, 17.76
1966, 9, 21.11, 29.74, 17.77, 15.8
1966, 10, 9.537, 11.54, 9.226, 7.104
1966, 11, 97.48, 122.6, 3.845, 1.696
1966, 12, 94.11, 107.1, 1.03, -1.059
1967, 1, 64.8, 79.36, 0.4047, -1.875
1967, 2, 11.54, 13.92, 2.183, 0.02448
1967, 3, 56.2, 72.97, 2.749, 0.7297
1967, 4, 39.43, 51.54, 5.867, 4.087
1967, 5, 35.02, 42.52, 11.51, 9.694
1967, 6, 18.42, 19.42, 17.52, 15.6
1967, 7, 1.084, 1.337, 20.61, 18.43
1967, 8, 0.06774, 0.07831, 22.5, 20.25
1967, 9, 5.907, 7.478, 18.77, 16.67
1967, 10, 44.98, 62.03, 8.676, 6.565
1967, 11, 47.78, 55.27, 2.52, 0.4186
1967, 12, 45.01, 60.04, -3.346, -6.069
1968, 1, 59.9, 83.34, -2.778, -5.275
1968, 2, 49.18, 57.13, 2.179, -0.4334
1968, 3, 22.11, 29.72, 5.198, 2.98
1968, 4, 6.742, 9.455, 5.959, 3.964
1968, 5, 28.95, 43.09, 11.74, 9.608
1968, 6, 19.58, 21.47, 15.27, 13.04
1968, 7, 6.397, 10.54, 20.94, 18.65
1968, 8, 27.93, 39.45, 17.37, 15.33
1968, 9, 13, 16.6, 14.7, 12.69
1968, 10, 59.01, 73.77, 6.879, 4.729
1968, 11, 69.1, 83.41, 1.557, -0.5118
1968, 12, 85.54, 106, -4.291, -6.317
1969, 1, 97.57, 119.9, -9.371, -11.34
1969, 2, 39.74, 53.51, -3.495, -5.453
1969, 3, 19.36, 22.79, 1.571, -0.2237
1969, 4, 60.38, 75.24, 7.719, 5.883
1969, 5, 24.13, 33.21, 13.71, 11.73
1969, 6, 34.21, 46.31, 18.06, 16.05
1969, 7, 32.28, 47.84, 18.7, 16.48
1969, 8, 0, 0, 17.79, 15.76
1969, 9, 35.25, 48.42, 13.8, 11.74
1969, 10, 10.57, 12.84, 5.558, 3.572
1969, 11, 17.9, 23.84, 1.404, -0.6198
1969, 12, 64.34, 81.32, -2.144, -4.062
1970, 1, 89.03, 107.6, -4.094, -6.111
1970, 2, 35.93, 35.85, 0.739, -1.582
1970, 3, 27.67, 32.7, 2.827, 0.8039
1970, 4, 18.18, 21.89, 5.094, 3.312
1970, 5, 13.46, 14.26, 11.56, 9.638
1970, 6, 29.95, 33.78, 18.7, 16.63
1970, 7, 15.79, 21.42, 21.37, 19.24
1970, 8, 3.363, 4.67, 20.58, 18.42
1970, 9, 12.37, 14.15, 12.1, 10.12
1970, 10, 47.33, 54.65, 6.915, 4.796
1970, 11, 55.35, 62.8, 1.598, -0.5756
1970, 12, 72.52, 102, -3.265, -5.396
1971, 1, 52.72, 66.9, -1.666, -3.993
1971, 2, 16.29, 19.17, 0.03376, -2.271
1971, 3, 50.62, 64.25, 0.8364, -1.267
1971, 4, 37, 46.18, 7.065, 5.179
1971, 5, 40.75, 52.07, 13.52, 11.57
1971, 6, 39.29, 42.73, 14.21, 12.34
1971, 7, 14.33, 21.92, 20.31, 18.06
1971, 8, 16.24, 19.66, 22.43, 20.13
1971, 9, 30.71, 39.39, 12.02, 10.01
1971, 10, 29.38, 39.97, 6.793, 4.76
1971, 11, 31.01, 37.21, 1.673, -0.3154
1971, 12, 80.33, 97.4, -4.301, -6.351
1972, 1, 24.47, 28.85, -5.618, -7.566
1972, 2, 21.17, 26.54, -1.264, -3.295
1972, 3, 18.29, 22.39, 4.665, 2.691
1972, 4, 24.4, 34.27, 5.33, 3.474
1972, 5, 43.47, 56.76, 12.72, 10.81
1972, 6, 35.87, 40.64, 15.82, 13.86
1972, 7, 8.92, 12.05, 18.6, 16.4
1972, 8, 46.91, 56.89, 21.28, 19.06
1972, 9, 12.6, 20.5, 11.5, 9.534
1972, 10, 8.709, 11.46, 7.5, 5.336
1972, 11, 26.22, 35.4, 2.341, 0.313
1972, 12, 72.27, 92.01, -4.837, -6.711
1973, 1, 46.67, 59.62, -3.61, -5.768
1973, 2, 15.97, 21.87, 0.8001, -1.339
1973, 3, 14.57, 18.31, 4.465, 2.421
1973, 4, 10.99, 15.87, 7.824, 5.985
1973, 5, 28.13, 34.88, 12.53, 10.53
1973, 6, 9.06, 11.28, 15.29, 13.31
1973, 7, 0.6748, 0.5207, 20.07, 17.65
1973, 8, 2.951, 5.165, 20.2, 18.1
1973, 9, 30.34, 35.44, 14.68, 12.58
1973, 10, 33.03, 43.77, 7.931, 5.832
1973, 11, 145, 175.1, 0.2716, -1.638
1973, 12, 148.7, 175.5, 0.07527, -2.031
1974, 1, 76.39, 99.93, -4.465, -6.385
1974, 2, 59.4, 71.87, 1.141, -0.9211
1974, 3, 45.31, 55.02, 3.251, 1.322
1974, 4, 18.63, 22.73, 7.993, 6.167
1974, 5, 34.09, 44.55, 9.917, 8.044
1974, 6, 9.023, 9.192, 18.45, 16.44
1974, 7, 39.57, 59.13, 19.19, 17.13
1974, 8, 1.097, 2.67, 19.89, 17.82
1974, 9, 5.475, 7.165, 15.98, 13.86
1974, 10, 2.634, 3.625, 9.54, 7.499
1974, 11, 78.55, 103.7, 2.777, 0.9691
1974, 12, 93.79, 120.1, -0.5345, -2.338
1975, 1, 64.01, 81.68, -4.323, -6.215
1975, 2, 68.78, 88.47, -3.09, -4.953
1975, 3, 50.15, 63.27, 1.044, -0.8415
1975, 4, 48.38, 65, 5.593, 3.752
1975, 5, 38.31, 50.83, 11.4, 9.597
1975, 6, 23.84, 32.8, 15.1, 13.4
1975, 7, 43.75, 66.54, 22.19, 20.29
1975, 8, 24.36, 36.15, 17.56, 15.5
1975, 9, 0.2483, 0.2502, 16.19, 14.14
1975, 10, 53.94, 69.8, 7.653, 5.73
1975, 11, 39.54, 51.53, 0.8463, -1.145
1975, 12, 51.26, 61.61, -0.8576, -2.789
1976, 1, 40.55, 54.5, -2.128, -3.978
1976, 2, 43.95, 56.64, -0.5857, -2.524
1976, 3, 29.11, 39.34, 1.347, -0.5956
1976, 4, 31.86, 44.9, 7.325, 5.495
1976, 5, 38.15, 51.78, 12.3, 10.46
1976, 6, 22.81, 32.17, 14.4, 12.49
1976, 7, 17.39, 27.47, 19.67, 17.63
1976, 8, 65.45, 88.98, 17.87, 15.88
1976, 9, 1.748, 2.231, 16.67, 14.56
1976, 10, 13.74, 17.82, 8.111, 6.074
1976, 11, 6.409, 8.184, 2.031, 0.08765
1976, 12, 14.14, 17.1, -1.609, -3.535
1977, 1, 13.57, 17.74, -5.338, -7.246
1977, 2, 10.96, 14.5, 1.731, -0.2133
1977, 3, 44.67, 60.28, 3.633, 1.804
1977, 4, 3.073, 3.997, 10.36, 8.349
1977, 5, 35.18, 49.2, 10.62, 8.825
