# Created by WEAP: 5/6/2021 11:59:26 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: CA_LADWP_LA River (203,524 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (170,089 ha),  1000 - 2000 m (33,311 ha),  2000 - 3000 m (124 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m

1950, 1, 64.53, 107.5, 55.01, 7.637, 4.58, 2.245
1950, 2, 44.2, 57.47, 28.78, 11, 9.786, 7.761
1950, 3, 18.15, 41.91, 31.18, 11.97, 10.17, 9.006
1950, 4, 26.43, 55.94, 27.6, 14.22, 13.15, 13.59
1950, 5, 1.405, 2.191, 2.88, 14.02, 13.71, 15.27
1950, 6, 0.6375, 0.2892, 0, 16.63, 16.94, 18.6
1950, 7, 1.067, 1.522, 2.86, 20.25, 21.69, 24.05
1950, 8, 0, 0, 0, 19.22, 21.44, 23.3
1950, 9, 6.944, 11.99, 7.46, 17.71, 18.02, 18.66
1950, 10, 6.583, 9.084, 2.57, 17.51, 17.73, 16.37
1950, 11, 29.17, 42.77, 13.46, 14.99, 14.29, 11.75
1950, 12, 1.694, 1.882, 1.6, 13.62, 12.6, 9.138
1951, 1, 74.5, 107.4, 80.94, 10.27, 7.804, 5.459
1951, 2, 26.31, 36.72, 12.82, 10.41, 7.888, 6.063
1951, 3, 14.22, 16.03, 9.15, 12.29, 9.848, 8.488
1951, 4, 46.24, 80.18, 33.01, 13.11, 10.95, 11.54
1951, 5, 2.75, 7.432, 15, 14.8, 14.24, 15.7
1951, 6, 4.188E-5, 0.001335, 0, 16.82, 17.34, 19.21
1951, 7, 0.03181, 0.7022, 3.47, 20.37, 22.19, 24.2
1951, 8, 2.938, 1.311, 0, 19.48, 21.2, 22.92
1951, 9, 0.0002091, 0.1521, 0, 19.37, 21.26, 22.13
1951, 10, 14.42, 41.43, 24.07, 16.71, 15.95, 13.93
1951, 11, 31.43, 80.53, 31.82, 12.98, 11.07, 8.296
1951, 12, 132.8, 256.3, 199.9, 9.447, 6.33, 3.881
1952, 1, 280.4, 499, 369.2, 8.573, 5.358, 2.629
1952, 2, 9.862, 17.28, 18.16, 11.09, 7.896, 5.877
1952, 3, 157, 283.5, 214.5, 9.494, 5.321, 4.618
1952, 4, 48.83, 79.02, 32.92, 13.13, 11.08, 11.22
1952, 5, 0, 0, 0, 16.33, 16.64, 17.25
1952, 6, 0.04893, 0.2499, 0, 15.64, 15.31, 16.59
1952, 7, 0.8967, 3.272, 2.47, 19.74, 21.72, 23.33
1952, 8, 0, 0, 0, 20.45, 22.3, 23.72
1952, 9, 1.392, 4.981, 6.56, 20.34, 21.45, 20.47
1952, 10, 0, 0, 0, 16.84, 18.01, 17.03
1952, 11, 81.33, 113.4, 77.43, 11.65, 8.906, 5.798
1952, 12, 88.23, 156.4, 112.7, 10.35, 7.14, 3.777
1953, 1, 30.72, 40.89, 13.1, 12.72, 10.97, 7.695
1953, 2, 4.09, 9.794, 21.27, 11.74, 9.219, 5.174
1953, 3, 13.35, 32.21, 9.28, 11.71, 9.433, 7.617
1953, 4, 34.65, 40.3, 26.21, 12.03, 10.04, 10.58
1953, 5, 1.825, 6.295, 6.98, 14.28, 11.79, 10.93
1953, 6, 1.307, 0.2005, 0, 16.35, 16.33, 17.32
1953, 7, 1.686, 0.004904, 0.1, 21.11, 23.04, 25.17
1953, 8, 0.0001567, 0.2236, 0.6, 18.98, 20.4, 21.56
1953, 9, 0, 0, 0, 18.74, 20.49, 20.62
1953, 10, 0.08068, 1.058, 0, 16.84, 16.16, 13.64
1953, 11, 28.28, 45.47, 23.46, 14.15, 12.66, 9.328
1953, 12, 3.729, 11.46, 9, 12.02, 9.896, 4.984
1954, 1, 133, 289.5, 241.4, 9.895, 7.527, 4.74
1954, 2, 64.84, 88.37, 61.1, 14.34, 12.81, 8.986
1954, 3, 81.28, 150.6, 95.2, 10.67, 7.662, 6.333
1954, 4, 3.847, 8.174, 1.6, 13.59, 13.12, 13.67
1954, 5, 0.6749, 1.246, 0.1, 15.17, 15.62, 17.26
1954, 6, 0.5412, 0.283, 0, 17.03, 17.16, 18.73
1954, 7, 0.5722, 0.1119, 1.98, 21.97, 23.3, 24.61
1954, 8, 0.05307, 0, 0, 19.49, 19.8, 20.61
1954, 9, 0, 0.04904, 1, 19, 19.87, 19.13
1954, 10, 0, 0, 0, 15.69, 16.27, 14.23
1954, 11, 36.64, 59.81, 45.5, 14.7, 13.62, 10.16
1954, 12, 25.12, 51.72, 30.46, 11.06, 8.786, 4.497
1955, 1, 120, 216.4, 225.3, 8.807, 5.344, 1.593
1955, 2, 24.52, 48.02, 30.04, 10.39, 7.332, 3.371
1955, 3, 11.51, 19.56, 6.5, 12.62, 10.15, 7.893
1955, 4, 56.08, 85.29, 51.68, 13.06, 10.6, 8.958
1955, 5, 33.85, 59.38, 32.27, 14.51, 12.98, 13.62
1955, 6, 0.2207, 0.08567, 0, 16.66, 16.89, 18.29
1955, 7, 0.01038, 0, 0, 18.77, 19.61, 21.94
1955, 8, 0.4623, 1.506, 0.68, 21.55, 23.26, 24.55
1955, 9, 0.01457, 0.02069, 0, 20.55, 21.08, 20.69
1955, 10, 0, 0, 0, 15.49, 16.05, 15.43
1955, 11, 30.76, 45.77, 28.78, 13.07, 11.28, 8.277
