# Created by WEAP: 5/6/2021 11:59:22 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: WA_W_Carbon (73,012 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (55,196 ha),  1000 - 2000 m (16,317 ha),  2000 - 3000 m (1,117 ha),  3000 - 4000 m (294 ha),  4000 - 5000 m (88 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, pr[mm/m]:Elevation 3000 to 4000 m, pr[mm/m]:Elevation 4000 to 5000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m, tas[C]:Elevation 3000 to 4000 m, tas[C]:Elevation 4000 to 5000 m
1950, 11, 291.6, 429.5, 474.6, 491.8, 517.6, 4.562, -0.5724, -2.871, -3.631, -4.772
1950, 12, 306.9, 403.6, 378, 417.5, 476.8, 5.478, 0.5345, -1.629, -2.438, -3.651
1951, 1, 258.8, 407.8, 442.8, 471.4, 514.3, 1.207, -4.111, -6.268, -6.889, -7.82
1951, 2, 312.5, 428.8, 455.6, 461.8, 471.1, 3.051, -2.29, -4.506, -5.273, -6.424
1951, 3, 171.9, 288.5, 338, 358, 388, 2.293, -3.191, -5.424, -5.993, -6.846
1951, 4, 23.26, 34.47, 38.74, 38.66, 38.55, 8.19, 3.351, 1.383, 1.021, 0.4772
1951, 5, 92.97, 149.8, 181.2, 182.5, 184.5, 10.62, 5.778, 3.755, 3.286, 2.581
1951, 6, 17.35, 32.62, 38.18, 38.47, 38.91, 14.14, 9.253, 7.391, 7.25, 7.038
1951, 7, 4.838, 7.018, 8.92, 9.976, 11.56, 16.16, 11.53, 9.819, 9.843, 9.879
1951, 8, 31.2, 44.94, 51.79, 51.14, 50.16, 14.88, 10.43, 8.646, 8.551, 8.408
1951, 9, 94.48, 137.2, 156.4, 168.4, 186.4, 13.71, 9.351, 7.666, 7.823, 8.057
1951, 10, 224.9, 337.3, 344.7, 353.8, 367.4, 8.724, 3.451, 1.229, 0.8094, 0.1795
1951, 11, 203.1, 349.2, 418.8, 424.3, 432.4, 4.79, -0.455, -2.733, -3.343, -4.258
1951, 12, 183.3, 256.3, 241.3, 258.5, 284.4, 0.795, -4.532, -6.95, -7.83, -9.148
1952, 1, 121.4, 163.8, 171, 182.2, 199.1, 0.5409, -4.708, -7.035, -7.909, -9.218
1952, 2, 146.3, 201.5, 192.2, 184.1, 172, 2.791, -2.661, -4.998, -5.8, -7.003
1952, 3, 132.5, 188.9, 188.3, 190.3, 193.4, 3.737, -1.696, -4.007, -4.712, -5.768
1952, 4, 100.8, 140.4, 161.5, 146.1, 122.9, 7.838, 3.131, 1.372, 0.9779, 0.387
1952, 5, 69.78, 101, 109.2, 96.14, 76.59, 10.67, 5.968, 4.053, 3.679, 3.119
1952, 6, 65.8, 99.87, 108.5, 106.9, 104.4, 11.86, 7.051, 5.217, 4.806, 4.189
1952, 7, 13.95, 13.33, 11.38, 8.716, 4.72, 15.94, 11.45, 9.796, 9.973, 10.24
1952, 8, 19.04, 30.11, 34.53, 34.38, 34.15, 15.97, 11.37, 9.726, 9.748, 9.782
1952, 9, 18.19, 33.33, 35.21, 32.99, 29.66, 13.86, 9.583, 8.012, 8.222, 8.536
1952, 10, 47.51, 59.03, 55.04, 54.64, 54.04, 10.85, 6.661, 5.163, 5.496, 5.997
1952, 11, 31.28, 42.02, 50.34, 52.21, 55.01, 3.247, -1.356, -3, -2.842, -2.606
1952, 12, 166.9, 229.4, 238.7, 277.4, 335.4, 3.244, -1.922, -4.404, -5.325, -6.706
1953, 1, 531.7, 726, 695, 719.9, 757.4, 5.341, 0.1999, -2.155, -3.308, -5.038
1953, 2, 146.2, 214.4, 208.8, 212, 216.8, 3.477, -1.785, -4.16, -4.927, -6.079
1953, 3, 135.1, 188.2, 185.9, 178.9, 168.4, 4.459, -1.025, -3.403, -4.029, -4.966
1953, 4, 133.1, 195.4, 220.1, 204.1, 180.1, 6.771, 1.368, -1.033, -1.651, -2.577
1953, 5, 118.5, 159.3, 183.9, 184.7, 185.9, 10.12, 5.127, 3.023, 2.322, 1.271
1953, 6, 120.3, 164.1, 172.1, 160.3, 142.7, 11.22, 5.966, 3.788, 3.246, 2.432
1953, 7, 38.35, 56.26, 57, 48.66, 36.15, 15.22, 10.61, 8.833, 8.815, 8.788
1953, 8, 54.98, 80.48, 95.62, 97.42, 100.1, 15.28, 10.53, 8.753, 8.811, 8.897
1953, 9, 85.29, 114.2, 120.7, 116.6, 110.4, 13.37, 8.59, 6.827, 6.947, 7.127
1953, 10, 152.5, 171, 160.2, 162.3, 165.3, 9.549, 4.763, 3.09, 3.116, 3.155
1953, 11, 242.6, 379.7, 424.4, 414.3, 399.1, 6.427, 1.48, -0.535, -1.093, -1.929
1953, 12, 367.5, 533.3, 491.9, 557.9, 656.9, 3.879, -1.369, -3.753, -4.789, -6.343
1954, 1, 306.7, 420.7, 439.9, 451.6, 469.1, 0.6354, -4.325, -6.486, -7.418, -8.815
1954, 2, 153, 227.1, 271.2, 281.9, 297.9, 4.278, -0.9972, -3.294, -4.575, -6.495
1954, 3, 101, 142.4, 153.4, 145.6, 133.8, 3.387, -1.833, -4.281, -5.193, -6.559
1954, 4, 132.2, 191.6, 218.2, 211.8, 202.2, 5.863, 0.6316, -1.59, -2.309, -3.388
1954, 5, 91.37, 134.1, 151.7, 144.3, 133.2, 10.48, 5.758, 3.755, 3.26, 2.517
1954, 6, 135.4, 190, 207.4, 205.1, 201.6, 11.23, 6.356, 4.266, 3.646, 2.717
1954, 7, 47.67, 69.04, 74.76, 68.51, 59.13, 13.51, 9.18, 7.548, 7.393, 7.159
1954, 8, 81.14, 101.2, 108.8, 98.67, 83.5, 13.71, 8.856, 6.951, 6.597, 6.064
1954, 9, 89.43, 109.4, 109.4, 104.3, 96.82, 12.41, 7.72, 5.937, 5.745, 5.456
1954, 10, 121, 178, 174.3, 170.8, 165.6, 8.128, 3.596, 1.906, 1.887, 1.858
1954, 11, 201.6, 339.5, 413.1, 418.1, 425.5, 7.431, 2.666, 0.611, 0.07442, -0.7303
1954, 12, 221.8, 325.2, 324.9, 358, 407.6, 2.794, -2.137, -4.204, -4.641, -5.297
1955, 1, 105, 161.9, 171.9, 181.6, 196.2, 1.851, -3.192, -5.178, -5.652, -6.364
1955, 2, 168.5, 266.6, 292.2, 291.4, 290.3, 1.334, -3.606, -5.54, -6.247, -7.307
1955, 3, 187, 297.5, 341.7, 350.9, 364.7, 1.503, -3.779, -5.87, -6.546, -7.56
1955, 4, 174.4, 249.6, 291.1, 279.6, 262.3, 4.891, -0.4351, -2.769, -3.596, -4.835
1955, 5, 81.86, 131.3, 158.6, 155.2, 150, 8.493, 3.221, 1.045, 0.3498, -0.6921
1955, 6, 82.69, 116.2, 123.4, 118.7, 111.8, 12.47, 7.801, 5.901, 5.449, 4.771
1955, 7, 72.14, 85.16, 93.72, 99.32, 107.7, 13.41, 8.879, 7.06, 6.778, 6.354
1955, 8, 2.803, 3.528, 3.19, 2.722, 2.02, 13.95, 9.816, 8.268, 8.307, 8.366
1955, 9, 78.87, 121.6, 140.3, 146.8, 156.4, 12.11, 7.646, 5.959, 5.886, 5.777
1955, 10, 321.8, 476.4, 497.3, 535.8, 593.6, 8.665, 3.967, 2.069, 1.734, 1.231
1955, 11, 316.7, 486.2, 549.2, 569, 598.9, 2.142, -2.934, -5.2, -5.986, -7.166
1955, 12, 360.6, 474.5, 499.2, 525.2, 564, 1.925, -3.114, -5.228, -6.025, -7.22
1956, 1, 263.2, 380, 440.1, 448.1, 460, 1.888, -3.263, -5.404, -6.292, -7.623
1956, 2, 119.6, 237.2, 322.6, 334.4, 352.1, 0.2434, -4.502, -6.458, -7.177, -8.255
1956, 3, 239.3, 391.2, 467.8, 473.6, 482.4, 3.282, -2.113, -4.61, -5.491, -6.813
1956, 4, 34, 60.29, 75.67, 77.4, 79.99, 7.944, 2.971, 0.8062, -0.02677, -1.276
1956, 5, 51.12, 65.55, 59.79, 60.49, 61.55, 12.26, 7.514, 5.531, 4.904, 3.965
1956, 6, 112.7, 144.3, 149.8, 149.5, 149.1, 12.09, 7.29, 5.28, 4.45, 3.206
1956, 7, 23.86, 26.8, 25.98, 27.3, 29.27, 16.4, 12.27, 10.49, 10.05, 9.395
1956, 8, 36.31, 55.79, 69.06, 70.82, 73.45, 15.51, 11.34, 9.707, 9.093, 8.171
1956, 9, 68.31, 100.8, 115.1, 121.8, 131.9, 12.71, 8.468, 6.878, 6.558, 6.078
1956, 10, 247.3, 343.1, 351.7, 365.3, 385.5, 8.209, 3.463, 1.388, 0.6234, -0.5227
1956, 11, 100.7, 159.9, 182.6, 184.7, 187.8, 4.017, -0.3256, -1.927, -1.934, -1.944
1956, 12, 305.3, 466.1, 483.9, 531.8, 603.6, 3.221, -1.039, -2.583, -3.315, -4.414
1957, 1, 104.6, 167.6, 194.2, 202.4, 214.8, -1.617, -6.221, -8.033, -8.728, -9.772
1957, 2, 181.1, 293.7, 383.7, 377.7, 368.7, 2.1, -2.388, -3.919, -4.67, -5.795
1957, 3, 236.9, 338.9, 379.1, 376.2, 371.8, 4.979, 0.0886, -1.868, -2.726, -4.011
1957, 4, 94.19, 151.9, 188.2, 193.3, 200.9, 7.938, 3.147, 1.26, 0.5161, -0.5998
1957, 5, 79.14, 117.4, 137.9, 131.2, 121.2, 12.21, 7.603, 5.847, 5.306, 4.494
1957, 6, 83.83, 107.6, 120, 128.6, 141.6, 13.78, 9.187, 7.193, 6.605, 5.722
1957, 7, 34.54, 45.87, 53.56, 55.03, 57.23, 14.38, 9.959, 8.146, 7.844, 7.39
1957, 8, 46.78, 49.55, 55.99, 61.7, 70.27, 14.31, 9.628, 7.772, 7.478, 7.038
1957, 9, 58.25, 72.57, 77.15, 72.52, 65.58, 15, 10.5, 8.788, 8.862, 8.974
1957, 10, 151.9, 230.7, 239.9, 247.1, 258, 8.626, 3.804, 1.885, 1.568, 1.092
1957, 11, 152.6, 272.6, 344.1, 355.5, 372.7, 4.257, -0.4803, -2.379, -2.736, -3.27
1957, 12, 266.5, 424.4, 474.3, 495.8, 528.1, 4.207, -0.8677, -3.029, -3.838, -5.051
1958, 1, 245.2, 334.6, 363.9, 365.8, 368.7, 4.632, -0.1437, -2.097, -2.957, -4.246
1958, 2, 203.2, 295.2, 348.5, 342.4, 333.3, 6.769, 1.857, -0.3787, -1.223, -2.489
1958, 3, 65.83, 97.56, 114.3, 115.3, 116.8, 4.614, -0.292, -2.491, -3.229, -4.335
1958, 4, 176.6, 285.6, 354.5, 355.9, 357.9, 7.613, 2.57, 0.3473, -0.4127, -1.553
1958, 5, 48.11, 62.28, 76.26, 78.57, 82.03, 13.59, 9.498, 8.088, 7.495, 6.605
1958, 6, 76.7, 111.3, 121.4, 120.2, 118.3, 15.74, 11.39, 9.928, 9.235, 8.197
1958, 7, 1.202, 3.529, 6.31, 5.882, 5.24, 18.73, 14.92, 13.93, 13.46, 12.77
1958, 8, 20.1, 29.19, 33.47, 34.31, 35.56, 17.06, 13.32, 12.39, 11.97, 11.34
1958, 9, 75.99, 120, 139, 149.6, 165.5, 13.24, 8.598, 6.861, 6.215, 5.246
1958, 10, 157.4, 238.3, 261.9, 272.8, 289.1, 10.21, 6.213, 4.937, 4.412, 3.624
1958, 11, 398.4, 708.2, 893.2, 894.5, 896.3, 4.549, -0.2094, -2.211, -2.94, -4.034
1958, 12, 292.4, 410.8, 401, 431.8, 477.9, 5.558, 0.8191, -1.169, -2.076, -3.435
1959, 1, 292.3, 471.7, 553.4, 555.6, 558.8, 2.946, -1.937, -3.961, -4.828, -6.129
1959, 2, 116, 182.6, 209.4, 210.7, 212.6, 2.796, -2.205, -4.251, -5.121, -6.425
1959, 3, 171.1, 288.6, 343, 343.6, 344.5, 4.833, -0.3273, -2.575, -3.459, -4.785
1959, 4, 131.3, 210.6, 259, 261.9, 266.4, 7.947, 3.044, 0.9957, 0.1939, -1.008
1959, 5, 93.16, 126.6, 139.1, 134.4, 127.4, 9.824, 4.903, 2.811, 2.068, 0.9539
1959, 6, 116.2, 136, 127.6, 128.9, 130.8, 13.52, 8.871, 7.11, 6.354, 5.22
1959, 7, 17.96, 24.48, 23.28, 25.51, 28.85, 16.56, 12.64, 11.54, 11.08, 10.4
1959, 8, 32.81, 45.14, 49.81, 54.6, 61.79, 14.77, 10.39, 9.003, 8.471, 7.674
1959, 9, 206.2, 308.1, 350.4, 385, 436.9, 12.01, 7.394, 5.772, 5.123, 4.149
1959, 10, 202.1, 355.7, 409.2, 433.8, 470.6, 9.217, 4.879, 3.311, 2.725, 1.845
1959, 11, 312.7, 522.6, 648, 662.8, 685.1, 4.783, 0.5906, -0.829, -1.349, -2.128
1959, 12, 223.6, 308.5, 309.8, 330.2, 360.7, 2.7, -1.608, -3.169, -3.842, -4.853
1960, 1, 146.1, 195.1, 231.6, 239.2, 250.5, 1.785, -3.219, -5.296, -6.12, -7.355
1960, 2, 161.2, 256.3, 314.5, 314.2, 313.8, 3.345, -1.903, -4.245, -5.141, -6.484
1960, 3, 160.2, 266.3, 343.4, 345.6, 348.9, 4.721, 0.1369, -1.654, -2.362, -3.424
1960, 4, 148, 219.3, 280.5, 287, 296.8, 7.752, 2.865, 0.8847, 0.1417, -0.9725
1960, 5, 197.3, 288.3, 337.1, 349, 366.8, 9.406, 4.474, 2.542, 1.756, 0.5782
1960, 6, 50.57, 71.72, 78.99, 86.14, 96.86, 13.17, 8.906, 7.49, 6.814, 5.8
1960, 7, 0.6564, 2.889, 5.21, 5.942, 7.04, 16.75, 13.32, 12.58, 12.16, 11.53
1960, 8, 101.1, 115.4, 127.8, 133.8, 142.9, 14.94, 10.4, 8.875, 8.201, 7.19
1960, 9, 45.96, 71.32, 85.01, 91.21, 100.5, 12.6, 9.022, 8.229, 7.864, 7.316
1960, 10, 188.7, 269.1, 286, 305.1, 333.8, 9.824, 5.512, 4.066, 3.489, 2.624
1960, 11, 403.8, 605.8, 706.7, 686.3, 655.7, 4.673, -0.2295, -2.255, -2.998, -4.113
1960, 12, 128.9, 201, 233.1, 250.1, 275.6, 2.621, -1.322, -2.541, -3.112, -3.968
1961, 1, 227.7, 344, 400.9, 408.1, 418.8, 5.164, 0.7704, -1.008, -1.688, -2.707
1961, 2, 406.3, 637.9, 729.3, 735, 743.7, 5.167, -0.1523, -2.426, -3.355, -4.747
1961, 3, 149, 238.4, 314.5, 315.2, 316.3, 5.842, 0.6668, -1.684, -2.56, -3.873
1961, 4, 138.7, 235.8, 310.3, 323.6, 343.7, 6.89, 1.967, -0.06583, -0.9095, -2.175
1961, 5, 108.5, 141.2, 156.7, 158, 159.8, 10.51, 5.702, 3.843, 3.104, 1.995
1961, 6, 43.08, 54, 53.07, 51.81, 49.91, 15.28, 11.42, 10.33, 9.78, 8.958
1961, 7, 18.83, 26.03, 28.63, 31.36, 35.45, 16.65, 11.85, 10.15, 10.3, 10.53
1961, 8, 35.1, 58.02, 79.26, 83.79, 90.58, 17.78, 14.18, 13.43, 12.99, 12.34
1961, 9, 38.5, 71.56, 76.8, 79.43, 83.37, 12.22, 7.413, 5.681, 5.115, 4.266
1961, 10, 158.9, 246.7, 277, 295.7, 323.9, 8.357, 3.783, 2.152, 1.606, 0.7865
1961, 11, 153.9, 270.1, 354.7, 354.7, 354.8, 3.474, -1.201, -3.102, -3.774, -4.781
1961, 12, 246.7, 392.7, 435.5, 471.5, 525.5, 2.389, -2.664, -4.76, -5.623, -6.919
1962, 1, 124.1, 231.6, 282.2, 294.6, 313.1, 1.776, -2.791, -4.629, -5.341, -6.41
1962, 2, 85.93, 112.2, 126.9, 130.7, 136.4, 4.124, -0.8926, -3.033, -3.75, -4.826
1962, 3, 132.9, 209.4, 251.2, 259.9, 272.9, 3.913, -1.096, -3.166, -3.932, -5.08
1962, 4, 124.1, 219.7, 300.3, 307.8, 319, 8.316, 3.701, 1.937, 1.234, 0.1793
1962, 5, 104.8, 141.9, 164.5, 165.2, 166.3, 8.539, 3.646, 1.762, 0.9129, -0.3611
1962, 6, 47.86, 66.64, 71.23, 73.58, 77.1, 12.72, 8.284, 6.629, 6.039, 5.154
1962, 7, 14.01, 20.94, 22.18, 25.13, 29.56, 15.09, 11.05, 9.982, 9.372, 8.457
1962, 8, 87.43, 116.9, 130.9, 130.5, 129.9, 15.25, 10.28, 8.397, 8.189, 7.877
1962, 9, 93.77, 126.6, 135.6, 140.1, 146.8, 13.52, 8.786, 7.146, 7.393, 7.762
1962, 10, 113.6, 151.1, 167.4, 191.1, 226.6, 9.282, 4.118, 2.341, 2.371, 2.415
1962, 11, 368, 575, 671.1, 678.1, 688.6, 5.891, 0.8235, -1.308, -1.756, -2.427
1962, 12, 201.1, 264.5, 249, 273.7, 310.7, 3.774, -0.9329, -2.686, -3.031, -3.548
1963, 1, 84.73, 124.7, 138.8, 145.3, 155.1, -0.7895, -5.039, -6.389, -6.957, -7.808
1963, 2, 204.1, 313.3, 336.4, 343.1, 353.2, 6.829, 1.759, -0.2998, -0.6121, -1.081
1963, 3, 165.9, 263.2, 285.6, 285.4, 285.1, 4.439, -0.7388, -2.842, -3.269, -3.91
1963, 4, 139.9, 212.6, 269.9, 275.1, 282.8, 6.582, 1.257, -0.9178, -1.612, -2.654
1963, 5, 57.32, 95.56, 116.6, 107, 92.52, 10.96, 6.109, 4.046, 3.521, 2.733
1963, 6, 84.93, 124, 131.1, 121.1, 106, 12.52, 7.575, 5.562, 5.076, 4.347
1963, 7, 84.4, 115, 120.3, 104.8, 81.4, 14.21, 9.257, 7.322, 6.973, 6.448
1963, 8, 48.04, 59.72, 61.46, 60.22, 58.35, 15.37, 10.82, 9.158, 9.107, 9.031
1963, 9, 50.77, 83.14, 95.23, 89.78, 81.6, 15.21, 10.69, 9.068, 9.178, 9.344
1963, 10, 168.5, 213.5, 211, 217.6, 227.5, 9.981, 4.963, 2.934, 2.624, 2.161
1963, 11, 263.3, 386, 456, 452, 446, 5.267, 0.2515, -1.797, -2.568, -3.726
1963, 12, 196.3, 256.5, 248.6, 272.5, 308.3, 3.405, -0.7125, -2.114, -2.72, -3.629
1964, 1, 385.7, 574.1, 648.3, 654, 662.5, 2.944, -2.239, -4.444, -5.345, -6.697
1964, 2, 77.5, 135.3, 162.1, 167.6, 176, 2.992, -1.652, -3.319, -3.977, -4.964
1964, 3, 152.7, 260.5, 311.1, 321.1, 336.1, 4.285, -0.9539, -3.281, -4.087, -5.294
1964, 4, 113.7, 196.1, 236.9, 236.3, 235.5, 5.73, 0.6838, -1.357, -2.241, -3.566
1964, 5, 74.63, 102.5, 107.1, 110.7, 116.1, 9.18, 4.481, 2.607, 1.73, 0.4142
1964, 6, 137.7, 178.8, 183.1, 169.4, 148.8, 12.19, 7.204, 5.152, 4.636, 3.862
1964, 7, 57.89, 82.77, 97.03, 97.71, 98.74, 14.99, 10.39, 8.605, 8.379, 8.04
1964, 8, 57.98, 100.2, 121.7, 129.1, 140.2, 14.28, 9.345, 7.397, 7.151, 6.782
1964, 9, 92.53, 149.7, 161.1, 157.4, 151.9, 11.83, 6.905, 5.006, 4.799, 4.49
1964, 10, 105, 160.8, 158.5, 158.9, 159.5, 9.461, 4.87, 3.012, 3.212, 3.513
1964, 11, 272.6, 392.5, 458.6, 465.5, 475.9, 2.977, -1.423, -2.927, -3.526, -4.424
1964, 12, 328.4, 504.9, 548.5, 584.5, 638.5, 0.2277, -4.631, -6.585, -7.349, -8.494
1965, 1, 313.4, 511.1, 559.3, 574.2, 596.5, 2.352, -2.185, -3.903, -4.571, -5.572
1965, 2, 183.5, 303.3, 352.1, 359.2, 369.8, 3.447, -1.542, -3.591, -4.332, -5.444
1965, 3, 32.77, 48.86, 51.91, 54.88, 59.34, 5.184, 0.5316, -1.463, -1.996, -2.796
1965, 4, 142, 174, 189, 190, 191.5, 7.841, 3.134, 1.23, 0.6073, -0.3268
1965, 5, 67.88, 105.4, 126.9, 129.8, 134.1, 9.01, 4.36, 2.61, 1.94, 0.9358
1965, 6, 16.33, 22.77, 24.59, 23.98, 23.07, 13.31, 8.841, 6.988, 6.546, 5.883
1965, 7, 33.51, 32.98, 34.01, 33.29, 32.2, 16.87, 12.76, 11.08, 10.83, 10.46
1965, 8, 86.05, 110, 126.7, 131.6, 139.1, 16.25, 11.58, 9.874, 9.632, 9.269
1965, 9, 32.38, 58.37, 68.4, 72.89, 79.63, 11.83, 7.178, 5.392, 5.308, 5.181
1965, 10, 140.2, 191.3, 178.8, 167.4, 150.3, 10.66, 5.88, 4.128, 4.246, 4.425
1965, 11, 169.5, 275.3, 338.4, 344.4, 353.4, 6.794, 1.895, -0.4, -0.9794, -1.848
1965, 12, 222.7, 282.3, 273, 279, 288, 1.975, -2.764, -4.714, -5.416, -6.47
1966, 1, 205.4, 316.6, 359.9, 364.9, 372.2, 2.366, -2.488, -4.617, -5.341, -6.427
1966, 2, 110.6, 195.5, 239, 246.7, 258.2, 3.42, -1.751, -4.188, -4.879, -5.917
1966, 3, 158.9, 258.1, 336.8, 325.4, 308.3, 5.04, 0.1218, -2.069, -2.744, -3.756
1966, 4, 91.77, 123.3, 131.9, 132, 132.2, 7.756, 2.915, 0.933, 0.2059, -0.8847
1966, 5, 72.26, 100.7, 111.6, 109.1, 105.2, 10.45, 5.835, 3.793, 3.329, 2.633
1966, 6, 113, 145.8, 148.6, 132.3, 107.8, 12.69, 7.765, 5.648, 4.994, 4.014
1966, 7, 59.72, 66.92, 65.44, 59.51, 50.62, 14.8, 10.3, 8.515, 8.158, 7.622
1966, 8, 14.29, 24.44, 28.34, 28.16, 27.89, 15.67, 11.12, 9.358, 9.106, 8.729
1966, 9, 82.35, 97.54, 94.04, 83.62, 68, 14.01, 9.413, 7.781, 7.799, 7.826
1966, 10, 172.2, 243.2, 238.8, 245.2, 254.7, 8.633, 3.86, 2.054, 1.914, 1.705
1966, 11, 222.2, 344.6, 408, 410.5, 414.4, 5.771, 0.9384, -1.155, -1.782, -2.723
1966, 12, 247.4, 354.1, 416.4, 426.2, 441, 4.648, -0.4936, -2.693, -3.533, -4.794
1967, 1, 386.2, 608, 700.6, 699.1, 696.7, 3.509, -1.682, -3.989, -4.865, -6.177
1967, 2, 148, 251.3, 303.6, 310.5, 320.9, 3.708, -1.006, -2.909, -3.604, -4.647
1967, 3, 147, 230.1, 297.5, 282, 258.9, 3.461, -1.496, -3.681, -4.505, -5.742
1967, 4, 109.2, 141.5, 156, 150.2, 141.4, 5.3, 0.3634, -1.64, -2.425, -3.603
1967, 5, 61.38, 120.5, 141.8, 111.5, 66.07, 10.48, 5.48, 3.405, 2.863, 2.051
1967, 6, 70.59, 94.25, 98.7, 87.3, 70.2, 15.29, 10.77, 9.154, 8.654, 7.904
1967, 7, 6.968, 11.86, 12.23, 8.618, 3.2, 16.3, 11.89, 10.29, 10.05, 9.699
1967, 8, 0.9654, 2.44, 2.99, 2.942, 2.87, 18.7, 14.72, 13.33, 13.28, 13.2
1967, 9, 50.29, 70.53, 75.08, 81.82, 91.93, 15.44, 10.94, 9.303, 9.493, 9.778
1967, 10, 296.8, 430.7, 444, 494.3, 569.7, 9.604, 4.289, 2.01, 1.555, 0.8724
1967, 11, 102.9, 198.2, 277.5, 270.9, 260.9, 5.429, 0.8852, -0.8895, -1.41, -2.192
1967, 12, 167.3, 316.7, 389.4, 416.8, 458, 2.296, -2.821, -4.994, -5.703, -6.765
1968, 1, 198.7, 324.5, 422.6, 412.4, 397.3, 2.399, -2.558, -4.829, -5.672, -6.935
1968, 2, 229.2, 365.3, 452.6, 437.6, 415.1, 5.892, 1.437, -0.7181, -1.215, -1.961
1968, 3, 176, 254.7, 291.2, 276.4, 254.3, 6.573, 1.623, -0.6219, -1.353, -2.449
1968, 4, 90.11, 162.4, 198.7, 211.5, 230.6, 6.331, 1.002, -1.199, -1.758, -2.595
1968, 5, 99.88, 126.4, 132.6, 119.6, 100.1, 10.52, 5.501, 3.514, 3.081, 2.432
1968, 6, 117.9, 154.9, 170.3, 179.8, 194, 13.2, 8.504, 6.623, 6.207, 5.582
1968, 7, 25.51, 36.71, 37.07, 31.51, 23.16, 16.48, 11.84, 10.26, 10.36, 10.52
1968, 8, 170.3, 208.2, 207.2, 192.5, 170.4, 14.76, 9.809, 7.838, 7.558, 7.138
1968, 9, 102.8, 150.7, 158.5, 177.8, 206.9, 13.02, 8.447, 6.83, 6.49, 5.98
1968, 10, 169.6, 253.3, 309.7, 319.8, 335, 8.383, 3.825, 1.877, 1.161, 0.08742
1968, 11, 237.7, 390.1, 472.6, 503.1, 548.8, 5.201, 0.04365, -2.153, -2.729, -3.592
1968, 12, 278.4, 396.6, 439.6, 452.4, 471.4, 0.2186, -4.575, -6.574, -7.415, -8.676
1969, 1, 252.7, 402.7, 462.7, 469.6, 479.9, -1.668, -6.552, -8.548, -9.331, -10.51
