# Created by WEAP: 5/6/2021 11:59:20 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: CA_PGE_N_Upper Pit (1,373,488 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (8,466 ha),  1000 - 2000 m (1,270,761 ha),  2000 - 3000 m (94,228 ha),  3000 - 4000 m (33 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, pr[mm/m]:Elevation 3000 to 4000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m, tas[C]:Elevation 3000 to 4000 m

1950, 1, 124.7, 117.8, 148, 386.2, -2.249, -5.335, -7.262, -8.082
1950, 2, 83.9, 46.91, 70.76, 224.1, 2.572, 0.07468, -1.806, -2.997
1950, 3, 81.38, 90.6, 123.1, 275.5, 4.706, 1.443, -0.7489, -2.119
1950, 4, 25.98, 31.53, 49.01, 184.3, 9.339, 6.07, 3.751, 2.656
1950, 5, 15.23, 36, 48.74, 144.4, 13.22, 9.817, 7.521, 6.804
1950, 6, 20.03, 52.64, 70.21, 87.59, 16.27, 13.1, 10.77, 9.601
1950, 7, 10.87, 0.9919, 0.2204, 1.6, 21.53, 19.02, 16.75, 15.73
1950, 8, 0.06171, 6.162, 10.92, 0, 19.74, 17.88, 15.85, 14.4
1950, 9, 22.85, 20.92, 29.26, 78.48, 16.02, 13.55, 11.21, 10.12
1950, 10, 89.35, 102.4, 120.3, 432.3, 11.18, 8.83, 6.779, 5.344
1950, 11, 62.36, 77, 109.3, 378.5, 6.845, 4.426, 2.475, 2.153
1950, 12, 92.99, 84.86, 111.4, 337.3, 3.361, 1.923, 0.3167, 0.1061
1951, 1, 108.7, 92.26, 111.8, 292.4, 0.7396, -2.155, -4.289, -4.897
1951, 2, 72.07, 73.58, 107, 283.6, 2.441, -0.1885, -2.321, -3.724
1951, 3, 17.64, 28.02, 36.64, 74.41, 4.075, 0.985, -1.361, -1.715
1951, 4, 26.45, 41.03, 49.49, 73.98, 10.84, 8.19, 5.876, 4.11
1951, 5, 21.17, 51.27, 79.27, 147.5, 12.62, 9.799, 7.478, 6.11
1951, 6, 0.6634, 5.478, 7.575, 4.1, 17.93, 15.19, 12.83, 12.2
1951, 7, 0, 0.1319, 0.2982, 0, 19.56, 17.72, 15.89, 14.42
1951, 8, 11.98, 10.52, 16.72, 20, 19.28, 17.13, 14.93, 13.76
1951, 9, 0.6642, 3.37, 3.007, 2.5, 16.88, 14.7, 12.73, 12.43
1951, 10, 54.95, 68.23, 93.26, 247.6, 8.913, 6.501, 4.428, 4.4
1951, 11, 70.14, 68.34, 87.21, 306.6, 4.993, 2.409, 0.2856, 0.1313
1951, 12, 207, 164.3, 199.8, 557.3, 0.6803, -3.235, -5.65, -4.493
1952, 1, 155.8, 143.1, 191.9, 448.3, -1.753, -4.851, -6.514, -6.177
1952, 2, 89.54, 100.5, 153.4, 323.1, 1.378, -2.067, -3.865, -3.254
1952, 3, 80.11, 76.18, 117.5, 308.7, 2.801, -0.8407, -3.296, -3.891
1952, 4, 10.69, 26.07, 34.33, 45.18, 10.14, 7.328, 4.938, 3.48
1952, 5, 35.65, 30.33, 38.96, 122.3, 12.85, 10.56, 8.315, 7.216
1952, 6, 36.55, 86.43, 101, 158.3, 14.17, 11.78, 9.318, 8.026
1952, 7, 32.53, 27.5, 31.49, 11.55, 21.65, 18.93, 16.61, 16.23
1952, 8, 0, 1.413, 2.58, 2.08, 18.47, 16.7, 14.83, 13.78
1952, 9, 21.31, 29.16, 45.15, 42.51, 17.05, 14.88, 12.7, 12.26
1952, 10, 4.716, 7.311, 11.28, 28.95, 13.05, 11.09, 9.288, 9.845
1952, 11, 53.95, 36.03, 40.42, 113.8, 3.257, 0.5449, -1.446, -0.3263
1952, 12, 193.1, 146.3, 182.3, 508.1, 0.6187, -1.819, -3.803, -3.704
1953, 1, 93.44, 122.8, 182.6, 638.2, 3.653, 1.388, -0.5223, -1.163
1953, 2, 7.413, 27.72, 51.39, 31.78, 3.494, 0.7406, -1.545, -1.442
1953, 3, 72.13, 55.78, 68.53, 200.6, 4.577, 2.081, -0.167, -1.329
1953, 4, 41.01, 45.83, 73.58, 266.6, 7.693, 4.952, 2.597, 1.489
1953, 5, 72.47, 91.47, 130.3, 276.1, 9.03, 6.334, 3.845, 2.331
1953, 6, 24.83, 53.76, 61.39, 90.18, 13.45, 10.65, 8.222, 7.355
1953, 7, 0, 0.09035, 0.07127, 0, 19.44, 17.65, 15.7, 14.6
1953, 8, 4.069, 8.556, 9.867, 22.33, 17.3, 15.62, 13.54, 11.84
1953, 9, 0, 1.992, 5.353, 9.85, 17.34, 15.49, 13.46, 13.29
1953, 10, 18.64, 27.17, 35.65, 86.7, 9.6, 7.575, 5.516, 5.73
1953, 11, 50.48, 78.29, 110.7, 276.1, 6.036, 4.022, 2.054, 1.607
1953, 12, 12.36, 37.25, 60.51, 72.26, 2.057, -0.3348, -2.243, -0.9335
1954, 1, 93.65, 112.2, 122.9, 402, 1.567, -1.197, -3.36, -4.14
1954, 2, 64.32, 56.4, 72.91, 248, 4.903, 2.571, 0.5234, 0.7441
1954, 3, 85.08, 74.9, 108.7, 348.2, 4.251, 1.288, -1.24, -2.14
1954, 4, 34.11, 41.42, 59.78, 254.4, 10.34, 7.618, 5.214, 4.278
1954, 5, 2.345, 12.56, 18.75, 3.88, 13.87, 11.64, 9.566, 8.25
1954, 6, 32.87, 58.76, 78.07, 139, 14.59, 12.09, 9.656, 8.606
1954, 7, 0.04704, 2.586, 1.812, 2.28, 18.91, 17.37, 15.37, 13.6
1954, 8, 15.48, 13.24, 8.937, 21.26, 16.73, 14.43, 12.31, 11.35
1954, 9, 10.41, 6.371, 9.586, 43.1, 13.55, 11.68, 9.95, 9.236
1954, 10, 3.082, 10.82, 12.37, 39.98, 9.812, 7.807, 6.151, 5.592
1954, 11, 79.01, 58.73, 69.88, 321.1, 5.812, 4.508, 2.845, 2.382
1954, 12, 99.8, 78.11, 94.97, 284.7, -1.541, -2.819, -4.141, -3.651
1955, 1, 37.73, 34.42, 51.75, 142.2, -2.21, -5.288, -6.873, -5.906
