# Created by WEAP: 5/6/2021 11:59:35 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: CA_PGE_CEN_Merced (270,238 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (84,527 ha),  1000 - 2000 m (74,983 ha),  2000 - 3000 m (94,512 ha),  3000 - 4000 m (16,216 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, pr[mm/m]:Elevation 3000 to 4000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m, tas[C]:Elevation 3000 to 4000 m
1960, 3, 108.8, 155, 180, 153.1, 10.16, 7.229, 1.667, -1.399
1960, 4, 74.71, 82.62, 80.35, 58.12, 11.05, 8.241, 2.828, -0.0622
1960, 5, 5.374, 7.855, 10.4, 12.19, 14.08, 11.34, 6.02, 3.088
1960, 6, 0, 0.0002721, 0.08413, 0.2656, 22.03, 19.37, 14.04, 10.88
1960, 7, 0.1202, 2.439, 17.98, 49.05, 24.63, 21.32, 15.74, 12.68
1960, 8, 4.024E-5, 0.01677, 0.7959, 3.18, 22.08, 19.35, 14.08, 11.18
1960, 9, 3.018, 3.575, 8.846, 15.55, 20.53, 17.92, 12.41, 9.264
1960, 10, 9.422, 23.43, 28.5, 32.34, 13.85, 10.97, 5.157, 2.006
1960, 11, 133.3, 164.7, 199.9, 209.8, 8.055, 4.481, -1.734, -4.767
1960, 12, 51.09, 84.24, 94.8, 86.83, 5.818, 3.227, -3.277, -6.811
1961, 1, 50.66, 59.67, 59.65, 47.32, 6.828, 4.515, -1.701, -5.303
1961, 2, 40.49, 47.91, 65.39, 59.65, 7.789, 4.415, -1.641, -4.741
1961, 3, 101.6, 124.6, 142.3, 128, 7.74, 4.489, -1.276, -4.244
1961, 4, 34.14, 41.68, 50.56, 50.98, 11.54, 8.624, 3.05, 0.01768
1961, 5, 42.65, 51.17, 59.75, 57.66, 12.93, 9.992, 4.564, 1.701
1961, 6, 2.558, 3.987, 7.953, 13.13, 21.68, 19, 13.61, 10.51
1961, 7, 2.254, 4.88, 13.43, 21.57, 24.45, 21.98, 16.79, 13.63
1961, 8, 0.7477, 5.533, 28.93, 65.12, 23.75, 20.77, 15.1, 11.8
1961, 9, 6.586, 11.35, 28.14, 39.61, 17.97, 15.34, 9.967, 6.802
1961, 10, 6.338, 16.16, 28.4, 34.9, 14.57, 11.85, 6.169, 2.852
1961, 11, 92.35, 98.9, 115.1, 117.3, 7.932, 5.02, -1.084, -4.259
1961, 12, 82.06, 96.34, 87.26, 72.49, 5.257, 2.105, -4.349, -7.732
1962, 1, 60.53, 84.62, 103.5, 105.6, 4.736, 2.344, -3.886, -7.727
1962, 2, 369.5, 464.7, 532, 462.2, 5.692, 1.79, -4.691, -8.269
1962, 3, 118, 150.8, 164.3, 140.5, 6.395, 2.759, -3.242, -6.609
1962, 4, 15.98, 18.13, 19.43, 16.3, 13.12, 10.39, 5.002, 1.981
1962, 5, 6.772, 24.17, 37.89, 42.77, 12.69, 9.609, 4.207, 1.274
1962, 6, 1.155, 5.597, 13.03, 21.72, 18.81, 16.3, 10.88, 7.85
1962, 7, 3.62, 5.198, 13.85, 26.43, 21.97, 19.43, 14.04, 10.87
1962, 8, 0.1826, 1.642, 5.821, 11.91, 21.45, 19.17, 14.01, 10.88
1962, 9, 1.643, 6.747, 23.04, 42.08, 19.52, 17.1, 11.9, 8.764
1962, 10, 56.31, 61.11, 58.53, 51.53, 14.85, 12.15, 6.547, 3.424
1962, 11, 14.64, 16.84, 22.48, 23.11, 10.14, 7.232, 1.198, -2.07
1962, 12, 85.64, 67.09, 47.74, 42.07, 8.019, 5.068, -1.538, -5.12
1963, 1, 171.1, 301.4, 367.1, 367.2, 4.708, 2.296, -3.788, -7.298
1963, 2, 166.9, 200.8, 206.1, 150.8, 10.75, 7.519, 1.549, -1.853
1963, 3, 144.2, 173.2, 211.6, 194.9, 6.985, 3.867, -1.791, -4.926
1963, 4, 156.2, 205.6, 228, 200.1, 8.03, 4.425, -1.412, -4.372
1963, 5, 49.57, 71.02, 93.47, 100.5, 14.97, 11.81, 6.174, 3.28
1963, 6, 5.229, 16.01, 37.14, 61.59, 17.05, 13.93, 8.341, 5.33
1963, 7, 0, 0, 0, 0, 20.59, 18.05, 12.75, 9.844
1963, 8, 0.3111, 4.3, 10.69, 19.08, 21.01, 18.42, 13.12, 10.14
1963, 9, 6.498, 12.21, 30.59, 50.85, 20.56, 17.71, 12.28, 9.098
1963, 10, 41.4, 46.34, 55.34, 53.18, 15.22, 12.2, 6.513, 3.476
1963, 11, 178.5, 249.1, 296.2, 261.8, 8.534, 5.421, -0.6109, -3.775
1963, 12, 14.92, 18.16, 23.31, 25.5, 6.255, 4.219, -2.102, -5.661
1964, 1, 103.6, 120, 137.1, 133.5, 4.77, 2.013, -3.995, -7.398
1964, 2, 2.796, 1.715, 2.663, 5.638, 6.153, 3.71, -2.006, -5.645
1964, 3, 97.2, 105.8, 111.5, 105, 6.708, 3.81, -1.713, -4.98
1964, 4, 34.45, 41.4, 50.14, 56.62, 10.03, 7.098, 1.605, -1.544
1964, 5, 48.53, 62.41, 74.54, 72.29, 12.66, 9.406, 3.883, 1.218
1964, 6, 11.33, 26.09, 41.69, 46.15, 17.51, 14.81, 9.366, 6.469
1964, 7, 0.09303, 0.6919, 7.937, 26.12, 22.37, 19.82, 14.56, 11.63
1964, 8, 3.512, 6.219, 17.38, 39.51, 22.57, 19.93, 14.59, 11.52
1964, 9, 4.229, 6.596, 6.749, 3.883, 17.72, 15.52, 10.35, 7.193
1964, 10, 57.97, 67.83, 72.65, 59.59, 16.7, 14.18, 8.607, 5.354
1964, 11, 159.9, 211.6, 260.7, 246.1, 7.386, 3.913, -2.33, -5.613
1964, 12, 370.3, 490.9, 573.5, 531.7, 6.852, 3.214, -3.064, -6.192
1965, 1, 136.9, 205.4, 227.6, 214.2, 6.096, 2.528, -3.971, -7.461
1965, 2, 34.67, 48.24, 58.93, 55.19, 7.342, 4.924, -0.7039, -4.285
1965, 3, 67.87, 75.08, 77.25, 62.61, 8.21, 5.082, -0.5865, -3.889
1965, 4, 138.1, 142.6, 139.1, 108.2, 10.44, 6.92, 1.173, -1.912
1965, 5, 3.221, 16.45, 25, 27.41, 13.48, 10.55, 5.013, 1.762
1965, 6, 0.6963, 5.817, 16.73, 26.44, 16.64, 13.85, 8.399, 5.311
1965, 7, 0.4473, 4.883, 19.81, 34.09, 21.4, 18.48, 12.77, 9.586
1965, 8, 7.073, 16.24, 50.51, 93.97, 21.76, 18.78, 13.08, 9.807
1965, 9, 0.06894, 1.011, 6.602, 17.08, 16.21, 13.7, 8.278, 4.965
1965, 10, 14.38, 15.13, 16.38, 13.99, 15.89, 13.88, 8.319, 4.879
1965, 11, 303.2, 381.5, 438.9, 439.5, 9.233, 5.869, -0.1625, -3.328
1965, 12, 136.2, 157, 185.1, 182.1, 4.701, 1.759, -4.532, -7.979
1966, 1, 39.99, 47.04, 45.69, 42.61, 4.42, 1.134, -5.096, -8.633
1966, 2, 40.38, 64.94, 87.08, 76.63, 5.755, 2.29, -3.91, -7.393
1966, 3, 13.12, 19.82, 28.05, 30.02, 9.69, 6.855, 1.45, -1.774
1966, 4, 24.94, 36.87, 45.79, 39.39, 13.39, 10.83, 5.591, 2.316
1966, 5, 11.48, 18.85, 19.46, 15.29, 16.55, 14.18, 8.905, 5.809
1966, 6, 0.8027, 4.627, 10.11, 13.59, 19.03, 16.23, 10.66, 7.534
1966, 7, 0.7686, 0.5138, 2.043, 7.03, 20.87, 18.43, 13.02, 10.09
1966, 8, 0, 0.08888, 9.268, 39.66, 23.11, 20.65, 15.19, 12.09
1966, 9, 7.508, 10.24, 16.07, 20.57, 19.02, 16.4, 10.93, 7.776
1966, 10, 0, 0.007123, 0.5227, 2.078, 14.86, 12.36, 6.502, 3.175
1966, 11, 144.3, 197.1, 228.7, 214.7, 10.47, 7.158, 1.155, -2.067
1966, 12, 203.2, 321.6, 369.2, 330.9, 6.168, 3.078, -3.35, -6.682
1967, 1, 173, 259.1, 325.7, 312, 6.291, 3.347, -2.831, -6.259
1967, 2, 22.99, 18.39, 18.32, 18.02, 7.953, 5.336, -0.3366, -3.979
1967, 3, 220.1, 316.6, 364.5, 327, 7.573, 4.042, -1.775, -4.882
1967, 4, 237.2, 299.2, 346.3, 278.3, 5.713, 1.725, -4.036, -6.92
1967, 5, 20.66, 37.25, 48.8, 47.72, 14.66, 11.39, 5.931, 2.942
1967, 6, 14.21, 10.86, 13.25, 11.31, 17.32, 13.91, 8.149, 5.187
1967, 7, 0.1156, 2.267, 16.61, 42.3, 23.91, 20.74, 14.64, 11.51
1967, 8, 1.877, 5.472, 18.22, 35.2, 24.62, 21.51, 15.53, 12.26
1967, 9, 11.41, 21.66, 39.89, 59.81, 20.56, 17.28, 11.54, 8.229
1967, 10, 7.071, 5.796, 6.048, 10.38, 15.04, 12.47, 6.923, 3.761
1967, 11, 74.18, 94.07, 107.4, 125.8, 11.32, 8.268, 2.226, -0.9612
1967, 12, 95.44, 129.3, 136.2, 107.3, 3.396, -0.2404, -6.866, -10.24
1968, 1, 84.39, 109.7, 124.4, 108.7, 5.022, 1.673, -4.895, -8.22
1968, 2, 82.1, 86.99, 105.7, 100, 9.372, 5.94, -0.2381, -3.508
1968, 3, 96.15, 84.84, 75.8, 66.26, 8.942, 5.977, 0.4117, -2.81
1968, 4, 18.51, 25.45, 29.15, 23.69, 11.07, 8.43, 3.168, -0.106
1968, 5, 28.2, 32.39, 33.42, 34.35, 14.35, 11.43, 5.96, 2.878
1968, 6, 2.174, 8.756, 15.66, 16.2, 19.91, 17.07, 11.61, 8.739
1968, 7, 0.2235, 3.476, 16.35, 43.87, 22.95, 19.81, 13.71, 10.86
1968, 8, 2.471, 6.241, 18.97, 27.71, 19.93, 16.5, 10.68, 7.834
1968, 9, 0.009351, 0.1468, 0.597, 0.8518, 18.88, 16.63, 11.23, 7.921
1968, 10, 54.28, 59.8, 63.36, 52.25, 13.89, 10.68, 5.6, 2.754
1968, 11, 109, 136.5, 168.3, 147.9, 8.538, 5.408, -0.5678, -3.738
1968, 12, 208, 297.1, 330.4, 297.3, 3.934, 0.09955, -6.378, -9.485
1969, 1, 436.6, 660.7, 764.9, 712.3, 5.542, 1.995, -4.568, -7.882
1969, 2, 269.2, 373.8, 435.2, 366.8, 4.342, 0.08401, -6.382, -9.85
1969, 3, 100.5, 121.4, 111.2, 75.72, 7.232, 3.345, -2.597, -6.291
1969, 4, 90.66, 112.7, 117.5, 84.26, 10.4, 7.324, 1.955, -1.104
1969, 5, 3.589, 7.341, 14.78, 17.38, 16.19, 13.39, 8.018, 5.067
1969, 6, 3.855, 23.46, 49.53, 53.16, 17.73, 14.4, 8.671, 5.783
1969, 7, 0.383, 1.479, 7.445, 19.26, 22.72, 19.46, 13.57, 10.54
1969, 8, 0.09381, 0.3964, 3.143, 11.16, 22.75, 19.99, 14.4, 11.38
1969, 9, 2.662, 2.613, 3.487, 3.593, 20.38, 17.45, 11.78, 8.672
1969, 10, 76.64, 109.8, 136.2, 122, 11.5, 8.74, 3.262, 0.08181
1969, 11, 62.97, 55.49, 51.91, 42.11, 9.253, 6.678, 0.9213, -2.473
1969, 12, 128, 155.4, 175.7, 161.7, 6.161, 3.109, -3.001, -6.197
1970, 1, 264.3, 377.1, 441.5, 390.2, 6.435, 3.004, -3.089, -6.392
1970, 2, 76.63, 86.89, 93.83, 78.58, 8.571, 5.346, -0.4814, -3.83
1970, 3, 94.5, 118.9, 123.4, 97.84, 8.405, 5.461, 0.1106, -3.102
1970, 4, 33.32, 47.76, 54.67, 44.86, 8.244, 5.21, -0.001263, -3.014
1970, 5, 0.0006647, 0.06822, 0.1588, 0.02011, 15.64, 12.84, 7.551, 4.453
1970, 6, 35.53, 38.49, 49.67, 44.53, 19.35, 16.31, 10.82, 7.756
1970, 7, 0, 0.01295, 1.938, 7.56, 23.63, 20.84, 15.24, 12.1
1970, 8, 0, 0.0003628, 0.1373, 0.5383, 22.42, 19.94, 14.82, 12.08
1970, 9, 4.025E-5, 0, 0, 0, 18.03, 15.33, 9.996, 6.948
1970, 10, 10.5, 16.79, 25.75, 26.18, 13.4, 10.9, 5.533, 2.27
1970, 11, 186.4, 255.9, 319.8, 308.2, 9.583, 6.608, 0.7715, -2.367
1970, 12, 211, 243.8, 264.8, 249.1, 3.91, -0.00814, -6.343, -9.492
1971, 1, 49.46, 77.96, 92.78, 106, 5.224, 1.306, -5.042, -8.033
1971, 2, 24.7, 34.42, 40.31, 34.2, 6.024, 3.63, -1.404, -4.917
1971, 3, 85.87, 114.4, 128, 106.9, 7.64, 4.768, -0.4314, -3.482
1971, 4, 16.13, 26.34, 33.58, 32.53, 9.071, 6.4, 1.394, -1.605
1971, 5, 50.2, 81.66, 111.5, 107.4, 12.21, 9.237, 3.981, 1.022
1971, 6, 1.023, 4.568, 12.15, 13.21, 17.27, 14.51, 9.295, 6.376
1971, 7, 0.08721, 0.9698, 16.36, 51.16, 22.45, 19.5, 14.06, 11.24
1971, 8, 0.3097, 6.556, 31.47, 65.07, 22.61, 20.11, 14.71, 11.76
1971, 9, 8.204, 14.53, 29.05, 31.31, 18.39, 15.56, 10.24, 7.151
1971, 10, 5.869, 14.11, 27.31, 25.76, 11.36, 8.5, 3.257, 0.3202
1971, 11, 109.5, 128.4, 169.4, 157.9, 7.326, 4.31, -1.039, -3.903
1971, 12, 219.8, 273.6, 334.1, 334.4, 2.316, -1.892, -8.189, -11.12
1972, 1, 39.98, 47.38, 54.39, 41.54, 3.216, -0.4043, -6.558, -10.24
1972, 2, 50.37, 46.47, 43.8, 40.9, 7.387, 4.035, -1.873, -5.708
1972, 3, 0.7788, 1.154, 1.192, 1.376, 10.8, 8.281, 3.244, 0.06427
1972, 4, 68.21, 110.9, 149.3, 127.5, 9.98, 7.144, 1.906, -1.079
1972, 5, 2.935, 3.491, 7.24, 12.7, 15.32, 12.65, 7.374, 4.326
1972, 6, 3.534, 17.55, 39.68, 49.39, 19.66, 16.74, 11.06, 8.043
1972, 7, 0.03654, 0.03456, 2.081, 8.472, 22.87, 20.3, 14.94, 12
1972, 8, 1.094, 9.755, 24.27, 22.44, 21.48, 18.59, 13.34, 10.45
1972, 9, 6.348, 22.28, 55.87, 81.6, 17.52, 14.76, 9.411, 6.271
1972, 10, 14.96, 32.82, 49.11, 56.73, 12.56, 9.38, 3.754, 0.585
1972, 11, 161.7, 152.7, 152.1, 143.7, 6.945, 3.944, -2.011, -5.305
1972, 12, 121.8, 122.5, 126.7, 120.1, 2.644, -0.1829, -6.384, -9.604
1973, 1, 167.1, 224.3, 231.4, 201.1, 3.864, 0.694, -5.712, -9.085
1973, 2, 246.2, 244.7, 266.9, 239.9, 6.656, 2.757, -3.376, -6.884
1973, 3, 157.5, 144.8, 133.7, 105, 5.559, 2.454, -2.968, -6.254
1973, 4, 14, 13.71, 14.01, 15.96, 10.77, 8.183, 2.99, -0.2934
