# Created by WEAP: 5/6/2021 11:59:42 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: CO_E_Lwr South Platte (2,104,250 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (2,036,731 ha),  2000 - 3000 m (67,519 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m

1950, 1, 6.694, 6.723, -3.804, -2.201
1950, 2, 8.993, 6.453, 2.003, 1.242
1950, 3, 10.32, 5.806, 2.114, 1.127
1950, 4, 33.41, 40.88, 7.872, 6.614
1950, 5, 54.17, 37.72, 11.37, 9.953
1950, 6, 33.24, 40.45, 19.47, 17.16
1950, 7, 60.5, 76.38, 20.78, 18.4
1950, 8, 28.71, 33.72, 20.4, 18.39
1950, 9, 50.51, 38.92, 15.8, 14.16
1950, 10, 2.719, 0.8809, 13.68, 13.82
1950, 11, 12.02, 12.46, 2.699, 2.715
1950, 12, 4.739, 2.083, 1.022, 1.588
1951, 1, 11.26, 8.792, -3.797, -4.141
1951, 2, 11.16, 10.28, -0.8418, 0.09466
1951, 3, 6.099, 17.8, 1.106, 0.3975
1951, 4, 43.82, 33.9, 6.024, 4.901
1951, 5, 47.06, 51.8, 13.83, 12.18
1951, 6, 69.25, 48.05, 15.7, 13.8
1951, 7, 49.29, 41.05, 21.91, 20.9
1951, 8, 67.98, 73.39, 21.07, 19.06
1951, 9, 40.57, 13.36, 15.39, 14.58
1951, 10, 42.45, 33.02, 8.752, 8.08
1951, 11, 10.33, 13.93, 1.719, 1.541
1951, 12, 10.29, 4.714, -3.415, -2.647
1952, 1, 3.021, 0.6947, -1.152, -0.1096
1952, 2, 12.17, 11.1, 0.07088, -0.5617
1952, 3, 25.97, 26.97, 0.02367, -0.6324
1952, 4, 44.01, 49.21, 8.702, 6.667
1952, 5, 88.77, 54.52, 13.46, 11.53
1952, 6, 14.51, 3.626, 21.93, 19.9
1952, 7, 15.77, 27.52, 22.75, 20.6
1952, 8, 53.54, 86.3, 22.2, 20.34
1952, 9, 14.17, 10.56, 17.89, 16.17
1952, 10, 5.465, 1.219, 10.48, 10.3
1952, 11, 26.22, 12.46, -0.7669, -1.364
1952, 12, 10.15, 6.162, -3.196, -1.376
1953, 1, 6.381, 5.106, 1.353, 1.994
1953, 2, 17.25, 11.23, -0.6098, -1.449
1953, 3, 14.25, 11.56, 5.406, 3.998
1953, 4, 48.96, 40.82, 5.452, 4.181
1953, 5, 40.47, 51.74, 11.82, 9.402
1953, 6, 51.26, 44.31, 20.72, 18.62
1953, 7, 70.55, 64.34, 23.35, 21.31
1953, 8, 42.75, 49.77, 21.33, 19.3
1953, 9, 2.532, 1.52, 18.21, 17.17
1953, 10, 13.84, 16.09, 11.8, 10.49
1953, 11, 21.63, 12.38, 4.634, 4.261
1953, 12, 12.86, 18.09, -2.106, -3.089
1954, 1, 3.924, 3.727, -0.8105, -0.2491
1954, 2, 1.053, 5.382, 5.271, 4.657
1954, 3, 17.95, 13.16, 0.7488, 0.1423
1954, 4, 12.39, 13.89, 11.21, 9.895
1954, 5, 32.9, 31.95, 13.02, 11.49
1954, 6, 21.02, 29.93, 20.33, 18.26
1954, 7, 50.17, 58.35, 24.71, 22.13
1954, 8, 40.5, 63.14, 22, 19.61
1954, 9, 19.74, 29.87, 18.38, 16.91
1954, 10, 11.38, 3.405, 9.678, 9.308
1954, 11, 5.583, 10.67, 5.064, 4.594
1954, 12, 6.733, 9.291, -0.3835, 0.04971
1955, 1, 5.675, 2.541, -5.321, -3.864
1955, 2, 11.45, 9.876, -4.235, -3.727
1955, 3, 10.48, 10.89, 1.699, 1.384
1955, 4, 14.8, 11.88, 9.279, 7.473
1955, 5, 76.05, 96.82, 14.66, 12.19
1955, 6, 58.7, 25.56, 17.2, 15.25
1955, 7, 40.9, 43.05, 23.94, 21.41
1955, 8, 61.98, 97.5, 22.91, 20.1
1955, 9, 38.66, 32.74, 17.12, 15.59
1955, 10, 8.593, 3.811, 11.25, 10.52
1955, 11, 15.69, 8.428, 0.3029, 0.5078
1955, 12, 2.497, 1.156, -0.9073, 0.5152
1956, 1, 9.337, 7.624, -0.8679, -0.4084
1956, 2, 6.96, 7.808, -4.455, -4.119
1956, 3, 12.32, 14.61, 2.849, 2.202
1956, 4, 12.18, 11.93, 6.798, 5.609
1956, 5, 28.58, 43.65, 15.16, 13.6
1956, 6, 43.75, 23.38, 22.33, 20.22
1956, 7, 87.93, 52.27, 21.99, 20
1956, 8, 39.29, 49.75, 20.12, 18.13
1956, 9, 3.929, 6.818, 17.47, 16.52
1956, 10, 7.098, 10.57, 11.92, 10.82
1956, 11, 36.36, 29.06, 0.7978, 0.4374
1956, 12, 12.18, 9.791, 0.0813, -0.05578
1957, 1, 5.432, 5.27, -5.748, -4.393
1957, 2, 4.22, 9.631, 2.914, 2.808
1957, 3, 17.03, 22.84, 2.404, 1.448
1957, 4, 76.74, 114.8, 5.16, 3.209
1957, 5, 133.9, 150.3, 11.86, 9.622
1957, 6, 48.82, 48.75, 18.12, 16.01
1957, 7, 76.68, 90.01, 22.65, 20.01
1957, 8, 47.28, 39.51, 21.71, 19.22
1957, 9, 13.52, 19.04, 15.14, 13.85
1957, 10, 30.77, 47.91, 10, 9.175
1957, 11, 8.726, 19.81, 1.37, -0.01454
1957, 12, 3.086, 6.23, 2.138, 2.112
1958, 1, 6.034, 9.464, -1.235, -1.625
1958, 2, 15.41, 14.35, 1.002, 1.285
1958, 3, 28.9, 27.71, -1.227, -2.133
1958, 4, 46.5, 34.34, 6.454, 4.532
1958, 5, 77.18, 110, 16.23, 13.89
1958, 6, 65.79, 52.48, 19.61, 17.3
1958, 7, 92.03, 82.02, 20.72, 18.64
1958, 8, 22.41, 35.79, 22.52, 20.34
1958, 9, 37.19, 38.69, 17.53, 15.79
1958, 10, 9.988, 14.56, 10.85, 9.709
1958, 11, 8.023, 8.599, 3.172, 3.386
1958, 12, 14.69, 10.67, -0.641, 0.4347
1959, 1, 13.78, 10.23, -3.125, -2.636
1959, 2, 10.15, 10.44, -2.792, -2.193
1959, 3, 45.28, 50.04, 1.998, 0.2622
1959, 4, 21.12, 56.93, 7.047, 5.474
1959, 5, 94.38, 59.07, 13.35, 11.38
1959, 6, 28.06, 28.18, 21.04, 18.24
1959, 7, 24.21, 36.17, 22.06, 19.84
1959, 8, 26.41, 35.35, 22.64, 20.27
1959, 9, 45.98, 53.78, 15.38, 13.87
1959, 10, 37.64, 40.65, 7.895, 6.713
1959, 11, 3.331, 13.56, 1.468, 1.672
1959, 12, 3.718, 5.994, 0.6871, 0.2389
1960, 1, 16.37, 13.92, -4.742, -4.292
1960, 2, 19.23, 36.77, -5.347, -6.764
1960, 3, 12.91, 18.99, 1.47, 0.8354
1960, 4, 25.75, 29.82, 9.626, 7.534
1960, 5, 70.48, 62.15, 13.41, 11.15
1960, 6, 34.41, 20.92, 19.47, 17.31
1960, 7, 53.42, 56.59, 22.11, 19.51
1960, 8, 7.913, 12.24, 22.15, 19.83
1960, 9, 19.71, 20.56, 17.45, 15.98
1960, 10, 45.04, 59.1, 10.73, 9.144
1960, 11, 5.906, 7.798, 3.358, 2.927
1960, 12, 15.61, 24.42, -2.876, -2.654
1961, 1, 0.7034, 0.4158, -2.014, -1.86
1961, 2, 4.721, 12.91, 1.197, -0.1059
1961, 3, 53.11, 32.49, 2.849, 1.328
1961, 4, 22.07, 32.47, 6.735, 5.008
1961, 5, 86.37, 51.21, 12.99, 11.16
1961, 6, 48.05, 86.33, 19.15, 16.41
1961, 7, 79.22, 90.96, 21.85, 18.89
1961, 8, 37.28, 81.04, 21.93, 18.86
1961, 9, 70.84, 69.21, 13.42, 11.39
1961, 10, 8.94, 20.13, 9.688, 8.253
1961, 11, 9.635, 14.89, 1.25, 0.4001
1961, 12, 4.682, 5.272, -3.851, -4.261
1962, 1, 14.94, 17.01, -7.931, -6.096
1962, 2, 9.153, 9.824, -0.6567, -0.8598
1962, 3, 11.21, 10.85, 1.223, 0.008832
1962, 4, 11.88, 15.89, 9.911, 7.755
1962, 5, 93.66, 31.79, 15.25, 11.71
1962, 6, 94.18, 49.85, 18.16, 14.81
1962, 7, 83.55, 47.5, 21.62, 18.77
1962, 8, 18.34, 34.58, 21.56, 18.55
1962, 9, 10.84, 30.45, 16.48, 14.36
1962, 10, 14.93, 20.44, 11.6, 9.702
1962, 11, 10.55, 13.78, 4.834, 3.747
1962, 12, 5.678, 2.672, 0.06796, -0.07437
