# Created by WEAP: 5/6/2021 11:59:22 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: MT_NW_Lower Flathead (684,757 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (191,376 ha),  1000 - 2000 m (458,765 ha),  2000 - 3000 m (34,616 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m

1950, 1, 90.58, 137, 239, -14.65, -17.08, -17.92
1950, 2, 38.73, 60.18, 110.9, -3.674, -5.857, -8.052
1950, 3, 81.84, 138, 230.3, -0.9545, -3.264, -5.25
1950, 4, 36.59, 58.66, 93.97, 4.522, 1.982, -0.3381
1950, 5, 10.43, 17.02, 28.85, 9.124, 6.405, 3.999
1950, 6, 82.38, 78.46, 93.55, 13.37, 10.84, 8.389
1950, 7, 64.45, 71.58, 101.3, 17.45, 14.74, 12.38
1950, 8, 23.31, 29.56, 52.4, 16.91, 14.22, 11.98
1950, 9, 17.04, 22, 37.43, 12.32, 9.632, 7.476
1950, 10, 80.95, 102.1, 125, 6.956, 4.577, 2.696
1950, 11, 40.04, 71.66, 115.5, -0.4998, -2.992, -5.197
1950, 12, 76.71, 102.7, 173.4, -1.179, -3.555, -5.542
1951, 1, 49.68, 80.02, 134.6, -6.509, -9.042, -10.69
1951, 2, 50.86, 82.23, 149.7, -2.747, -5.215, -7.238
1951, 3, 27.62, 58.58, 104.6, -2.712, -5.078, -6.899
1951, 4, 71.86, 104.8, 190.3, 5.275, 2.794, 0.6979
1951, 5, 83.28, 107.4, 181.1, 9.831, 7.425, 4.981
1951, 6, 57.84, 62.52, 77.05, 11.93, 9.387, 7.063
1951, 7, 35.19, 49.9, 71.35, 17.91, 15.31, 13.09
1951, 8, 56.42, 59.26, 52.19, 16.11, 13.55, 11.63
1951, 9, 55.64, 69.94, 88.91, 10.5, 8.253, 6.133
1951, 10, 106.9, 118.2, 124.2, 4.647, 2.529, 0.4946
1951, 11, 34.42, 54.66, 81.58, -0.733, -3.093, -5.266
1951, 12, 98.48, 130.6, 227.7, -8.07, -10.56, -11.95
1952, 1, 35.38, 52.84, 81.6, -7.346, -9.771, -12
1952, 2, 33.12, 53.88, 128.9, -2.503, -4.918, -7.426
1952, 3, 29, 46.46, 82.26, -0.6827, -2.985, -5.272
1952, 4, 11.55, 17.88, 22.52, 7.368, 4.833, 2.487
1952, 5, 44.08, 54.76, 89.9, 11.04, 8.435, 6.048
1952, 6, 93.35, 98, 105.1, 13.48, 10.98, 8.652
1952, 7, 15.73, 20.63, 30.21, 16.71, 14.22, 12.25
1952, 8, 24.52, 26.54, 30.34, 17.25, 14.61, 12.61
1952, 9, 9.992, 16.1, 32.62, 13.58, 11.14, 9.007
1952, 10, 5.01, 7.195, 11.05, 7.745, 5.363, 3.14
1952, 11, 21.91, 29.26, 57.46, -0.737, -3.262, -5.405
1952, 12, 30.75, 45.64, 75.67, -2.511, -5.044, -7.445
1953, 1, 79.19, 145.6, 231.4, 1.499, -0.9702, -2.882
1953, 2, 42.41, 70.11, 162.6, -0.1457, -2.814, -4.976
1953, 3, 30.23, 46.13, 72.15, 2.413, -0.08952, -2.354
1953, 4, 59.74, 93.23, 144.3, 4.531, 2.062, -0.2182
1953, 5, 55.8, 72.67, 125.2, 9.247, 6.779, 4.157
1953, 6, 66.07, 68.14, 84.65, 12.49, 10.03, 7.768
1953, 7, 1.228, 1.916, 4.183, 18.21, 15.48, 13.62
1953, 8, 34.71, 33.63, 32.77, 17.33, 14.79, 12.79
1953, 9, 17.47, 21.44, 31.2, 13.58, 10.99, 9.109
1953, 10, 2.667, 5.409, 6.743, 7.847, 5.456, 3.257
1953, 11, 39.08, 63.85, 74.24, 2.527, 0.05306, -2.043
1953, 12, 45.36, 76.87, 106.5, -0.4778, -3.098, -5.151
1954, 1, 84.35, 137.3, 208, -5.857, -8.579, -10.48
1954, 2, 34.07, 61.82, 99.58, -0.6133, -2.818, -5.045
1954, 3, 34.23, 68.35, 109.3, -1.434, -4.089, -6.313
1954, 4, 32.29, 64.28, 110.8, 4.297, 1.901, 0.06807
1954, 5, 39.13, 43.55, 60.2, 10.82, 8.216, 5.919
1954, 6, 65.25, 68.59, 90.55, 12.24, 9.729, 7.456
1954, 7, 59.4, 71.29, 87.82, 17.52, 14.98, 13.11
1954, 8, 89.07, 97.91, 119, 15.6, 13.11, 10.97
1954, 9, 38.42, 50.21, 81.69, 11.56, 9.123, 6.96
1954, 10, 18.79, 23.5, 34.88, 4.932, 2.503, 0.316
1954, 11, 35.06, 48.12, 56.9, 3.273, 0.9502, -1.307
1954, 12, 16.44, 25.78, 32.31, -2.106, -4.813, -7.336
1955, 1, 38.09, 50.42, 90.86, -3.865, -6.525, -9.187
1955, 2, 40.5, 60.43, 86.39, -5.5, -7.937, -9.709
1955, 3, 26.88, 60.01, 93.35, -4.217, -6.602, -8.645
1955, 4, 41.55, 63.69, 113.5, 3.733, 1.236, -1.088
1955, 5, 36.95, 54.45, 102, 8.168, 5.749, 3.564
1955, 6, 63.54, 66.55, 85.02, 14.69, 12.05, 9.806
1955, 7, 58.82, 74.88, 115.4, 16.77, 14.38, 11.93
1955, 8, 0.01082, 0.1453, 0.1033, 17.43, 14.69, 12.96
1955, 9, 47.5, 53.49, 58.68, 11.58, 9.207, 7.144
1955, 10, 53.58, 65, 67.12, 6.676, 4.505, 2.401
1955, 11, 87.89, 135.2, 190.6, -4.989, -7.437, -9.516
1955, 12, 78.98, 122.2, 202.9, -5.708, -8.281, -10.22
1956, 1, 56.01, 76.35, 134.2, -5.025, -7.505, -9.616
1956, 2, 52.41, 78.92, 189, -6.578, -9.095, -11.79
1956, 3, 41.51, 73.99, 128.5, -0.5603, -2.918, -5.368
1956, 4, 45.06, 69.13, 104.2, 6.116, 3.611, 1.297
1956, 5, 43.76, 64.22, 96.02, 11.64, 9.003, 6.508
1956, 6, 83.13, 83.67, 111, 14.22, 11.63, 9.301
1956, 7, 60.09, 77.17, 124.9, 18.31, 15.76, 13.48
1956, 8, 55.76, 52.95, 60.03, 16.62, 14.02, 11.76
1956, 9, 29.91, 35.94, 50.34, 12.76, 10.19, 8.123
1956, 10, 29.83, 40.01, 63.4, 6.35, 3.879, 1.644
1956, 11, 18.57, 27.94, 44.24, -0.88, -3.42, -5.451
1956, 12, 42.95, 73.5, 124.3, -2.242, -4.797, -6.74
1957, 1, 58.62, 80.58, 159.9, -12, -14.6, -16.78
1957, 2, 47.4, 79.95, 125, -4.933, -7.043, -9.018
1957, 3, 33.65, 58.48, 109.7, 0.1611, -2.186, -4.647
1957, 4, 46.47, 70.45, 109.1, 5.849, 3.321, 1.012
1957, 5, 55.92, 83.77, 153.7, 12.82, 10.21, 7.707
1957, 6, 69.1, 74.69, 98.33, 14.88, 12.34, 9.994
1957, 7, 25.79, 32.12, 45.1, 17.95, 15.24, 13.24
1957, 8, 14.32, 16, 29.61, 16.71, 13.83, 11.83
1957, 9, 8.09, 13.68, 17.07, 13.23, 10.72, 8.738
1957, 10, 59.47, 81.12, 108.7, 4.609, 2.277, -0.04631
1957, 11, 34.03, 43.56, 71.59, -0.1271, -2.608, -4.885
1957, 12, 44.18, 67.32, 116.7, -0.02304, -2.63, -4.61
1958, 1, 52.34, 68.13, 110.6, -2.007, -4.477, -6.674
1958, 2, 92.33, 133.2, 258.5, -1.107, -3.153, -5.357
1958, 3, 35.93, 59.39, 89.94, 0.409, -2.049, -4.264
1958, 4, 57.74, 91.9, 144.5, 5.843, 3.256, 0.7857
1958, 5, 66.37, 77.27, 114.8, 14.89, 12.13, 9.627
1958, 6, 69.22, 82.5, 115.6, 15.75, 13.12, 10.72
1958, 7, 33.97, 50.5, 76.24, 17.86, 15.23, 12.8
1958, 8, 13, 17.38, 31.34, 19.99, 17.23, 15.14
1958, 9, 51.84, 60.86, 80.16, 12.57, 9.971, 7.746
1958, 10, 26.72, 37.21, 56.14, 6.514, 4.167, 2.067
1958, 11, 102, 156.2, 199.8, -0.1851, -2.823, -4.573
1958, 12, 86, 113.8, 191.6, -2.594, -5.113, -7.253
1959, 1, 83.3, 130.6, 259.7, -4.588, -6.883, -8.768
1959, 2, 43.99, 74.66, 157, -5.061, -7.556, -9.765
1959, 3, 31.27, 54.28, 78.98, 1.469, -0.955, -3.108
1959, 4, 49.68, 79.98, 138.5, 6.26, 3.773, 1.398
1959, 5, 101.7, 120.4, 140.1, 8.312, 5.828, 3.465
1959, 6, 46.05, 51.25, 81.64, 14.67, 12.18, 9.982
1959, 7, 1.407, 3.072, 7.048, 18.06, 15.54, 13.73
1959, 8, 25.47, 31.67, 47.56, 15.84, 13.25, 11.51
1959, 9, 102.4, 128.8, 180.4, 11.02, 8.528, 6.325
1959, 10, 74.49, 98.94, 159.6, 6.015, 3.659, 1.59
1959, 11, 136.6, 195.6, 282.8, -4.123, -6.261, -7.954
1959, 12, 14.11, 27.16, 42.22, -3.132, -5.546, -7.79
1960, 1, 46.43, 65.93, 124.9, -7.745, -10.13, -11.99
1960, 2, 32, 55.4, 116, -4.547, -6.866, -8.993
1960, 3, 35.67, 76.01, 149.5, -0.6538, -2.724, -4.554
1960, 4, 34.75, 57.84, 92.92, 5.8, 3.199, 0.7246
1960, 5, 85.48, 100.4, 131.9, 9.356, 6.793, 4.344
1960, 6, 23, 26.19, 39.63, 14.42, 11.78, 9.575
1960, 7, 10.01, 14.15, 25.3, 20.68, 18.06, 16.2
1960, 8, 59.56, 57.95, 72.97, 15.61, 13.12, 11.18
1960, 9, 13.84, 20.88, 34.14, 12.72, 10.26, 8.385
1960, 10, 39.69, 49.61, 71.35, 6.724, 4.399, 2.344
1960, 11, 63.72, 106.5, 158.9, 0.4364, -2.095, -4.147
1960, 12, 31.99, 46.49, 92.73, -4.418, -6.97, -9.178
1961, 1, 26.9, 48.79, 95.16, -3.113, -5.659, -7.89
1961, 2, 52.12, 102.5, 221.8, 1.889, -0.6645, -3.025
1961, 3, 66.29, 104.6, 208.5, 2.428, -0.1224, -2.758
1961, 4, 77.14, 133.3, 240.1, 4.584, 2.068, -0.4319
1961, 5, 104.9, 138.3, 202.2, 10.68, 8.154, 5.577
1961, 6, 24.85, 23.97, 27.88, 17.61, 15.01, 12.84
1961, 7, 21.33, 29.29, 27.65, 19.43, 16.76, 14.65
1961, 8, 26.62, 29.29, 46.45, 20.13, 17.57, 15.65
1961, 9, 77.31, 92.74, 123.1, 9.278, 6.871, 4.615
1961, 10, 38.19, 60.46, 91.47, 4.887, 2.588, 0.4538
1961, 11, 57.14, 87.82, 181.4, -2.491, -4.887, -6.992
1961, 12, 65.49, 102.6, 186.1, -5.205, -7.762, -9.641
1962, 1, 40.49, 67.77, 172, -7.969, -10.53, -12.9
1962, 2, 36.44, 60.26, 138.2, -3.619, -5.936, -8.178
1962, 3, 48.96, 86.55, 173.9, -0.8816, -3.22, -5.388
1962, 4, 35.06, 69.03, 156, 7.416, 4.797, 2.21
1962, 5, 75.82, 100.9, 172.9, 9.872, 7.212, 4.554
1962, 6, 25.66, 31.69, 56.25, 14.17, 11.55, 9.278
1962, 7, 7.181, 17.89, 27.29, 16.82, 14.13, 12.01
1962, 8, 26.48, 31.48, 49.73, 16.41, 13.75, 11.83
1962, 9, 24.57, 33.45, 58.31, 11.97, 9.387, 7.415
1962, 10, 51.05, 63.45, 103.4, 6.234, 3.884, 2.089
1962, 11, 43.25, 75.5, 103.7, 2.336, -0.4158, -2.767
1962, 12, 37.06, 67.04, 149.7, -0.1791, -2.709, -5.057
1963, 1, 66.59, 99.97, 250.4, -11.42, -13.96, -16
1963, 2, 42.33, 86.31, 215.1, -0.01559, -2.05, -3.971
