# Created by WEAP: 5/6/2021 11:59:25 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: ID_S_OR_E_Lower Snake (6,017,267 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (988,269 ha),  1000 - 2000 m (4,776,086 ha),  2000 - 3000 m (252,767 ha),  3000 - 4000 m (145 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, pr[mm/m]:Elevation 3000 to 4000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m, tas[C]:Elevation 3000 to 4000 m

1950, 1, 61.05, 71.35, 163.8, 189, -5.667, -7.48, -9.971, -9.589
1950, 2, 34.13, 32.51, 58.85, 13.72, -1.447, -2.218, -4.141, -3.473
1950, 3, 61.89, 61.52, 124.6, 88.7, 3.193, 0.4718, -2.368, -2.369
1950, 4, 17.46, 23.08, 50.53, 58.96, 8.337, 5.318, 2.16, 1.813
1950, 5, 11.5, 17.32, 30.74, 39.3, 12.07, 8.821, 5.422, 4.909
1950, 6, 39.48, 41.53, 51.28, 26.64, 16.83, 13.83, 10.53, 10.29
1950, 7, 2.88, 5.12, 12.69, 14.74, 21.89, 19, 15.69, 15.72
1950, 8, 5.206, 10.29, 11.52, 6.48, 21.33, 18.28, 14.76, 14.2
1950, 9, 5.776, 17.23, 25.18, 31.85, 16.11, 13.35, 9.938, 9.498
1950, 10, 23.29, 34.23, 67.46, 44.07, 11.6, 9.294, 6.478, 6.496
1950, 11, 25.37, 34.67, 75.05, 84.55, 4.317, 2.661, 0.1673, 0.3548
1950, 12, 57.24, 66.23, 117.8, 127.1, 1.832, 0.2015, -2.006, -1.594
1951, 1, 58.91, 63.66, 131.5, 108.5, -2.613, -5.088, -7.819, -7.73
1951, 2, 51.26, 48.56, 94.76, 71.9, 0.3656, -1.295, -4.125, -3.728
1951, 3, 27.74, 34.44, 87.4, 60.2, 2.32, -0.5883, -3.622, -3.649
1951, 4, 23.83, 26.23, 54.96, 66.58, 10.14, 7.075, 3.93, 3.617
1951, 5, 30.67, 29.1, 45.7, 37.61, 13.64, 10.58, 7.369, 7.049
1951, 6, 17.15, 14.57, 16.36, 5.249, 16.22, 13.23, 10.06, 9.911
1951, 7, 3.868, 6.369, 10.39, 6.218, 22.84, 19.81, 16.66, 16.49
1951, 8, 11.92, 10.72, 18.08, 17.51, 20.69, 17.77, 14.69, 14.57
1951, 9, 9.118, 6.306, 8.965, 0.07889, 15.91, 13.63, 10.66, 10.48
1951, 10, 50.77, 56.75, 95.22, 71.73, 8.435, 5.817, 3.028, 2.721
1951, 11, 53.2, 52.31, 97.92, 60.35, 1.795, -0.119, -2.578, -2.709
1951, 12, 77.68, 81.63, 175, 151.9, -2.585, -5.602, -9.011, -9.896
1952, 1, 67.38, 67.48, 157.9, 158.7, -4.488, -7.231, -9.795, -10.38
1952, 2, 42.18, 43.44, 97.84, 78.19, -3.288, -5.144, -8.352, -8.833
1952, 3, 20.6, 34.39, 70.72, 71.4, 1.818, -1.685, -5.546, -6.694
1952, 4, 18.42, 19.94, 32.42, 34.7, 10.41, 7.402, 3.883, 3.345
1952, 5, 22.62, 34.34, 48.74, 35.39, 13.97, 10.89, 7.932, 7.957
1952, 6, 49.6, 58.32, 73.01, 55.83, 17.38, 13.82, 10.63, 10.47
1952, 7, 5.135, 12.19, 13.43, 8.936, 21.7, 18.74, 15.46, 15.48
1952, 8, 1.445, 3.714, 5.035, 1.42, 21.43, 18.23, 15.18, 15.3
1952, 9, 9.346, 14.15, 12.04, 6.12, 16.99, 14.48, 11.41, 11.06
1952, 10, 0.3221, 0.5134, 1.475, 1.196, 11.57, 9.614, 6.837, 6.611
1952, 11, 25.02, 23.08, 36.95, 21.38, 0.3505, -2.172, -4.971, -5.4
1952, 12, 46.78, 47.25, 87.23, 50.49, -0.6886, -2.793, -5.331, -5.28
1953, 1, 80.1, 73.72, 164.8, 112.1, 3.337, 1.406, -1.299, -1.404
1953, 2, 46.26, 39.62, 80.82, 24.71, 2.014, -0.5204, -4.075, -4.483
1953, 3, 27.6, 30.89, 74.51, 32.83, 5.312, 2.313, -0.907, -1.261
1953, 4, 31.23, 33.21, 65.87, 61.09, 8.03, 4.934, 1.545, 0.9398
1953, 5, 75.47, 92.94, 121.3, 107.7, 11.09, 7.517, 3.748, 2.569
1953, 6, 42.97, 50.03, 52.94, 36.6, 14.95, 11.84, 9.279, 9.554
1953, 7, 0.04319, 0.1297, 0.1953, 0.09, 22.49, 19.3, 16.46, 16.85
1953, 8, 7.388, 12.55, 16.06, 7.376, 20.73, 17.6, 14.41, 14.2
1953, 9, 0.333, 1.557, 2.776, 3.682, 17.26, 14.76, 11.67, 11.51
1953, 10, 9.786, 13.23, 32.44, 26.3, 10.14, 7.831, 4.946, 4.637
1953, 11, 34.37, 40.06, 71.5, 31.93, 5.315, 3.519, 0.8077, 0.5928
1953, 12, 40.6, 41.92, 78.44, 50.82, -1.298, -3.035, -6.817, -7.595
1954, 1, 42.15, 44.61, 99.22, 42.8, 0.8015, -1.609, -5.28, -5.856
1954, 2, 16.03, 18.69, 45.02, 28.43, 2.941, 1.279, -1.469, -1.59
1954, 3, 25.36, 39.25, 88.01, 100.3, 3.611, 0.4815, -2.851, -3.324
1954, 4, 27.29, 24.82, 47.43, 34.95, 9.311, 6.768, 3.67, 3.802
1954, 5, 19.92, 15.94, 18.49, 0.02667, 14.67, 12.05, 8.73, 8.626
1954, 6, 33.23, 43.96, 66.72, 64.79, 15.4, 12.62, 9.561, 9.708
1954, 7, 1.813, 2.642, 6.144, 3.727, 22.51, 19.67, 16.56, 16.72
1954, 8, 9.196, 9.91, 12.63, 1.674, 19.04, 16.23, 13.09, 13.12
1954, 9, 8.127, 5.825, 7.307, 0.54, 14.98, 12.49, 9.374, 9.266
1954, 10, 6.933, 8.299, 11.32, 6.36, 8.403, 6.42, 3.85, 3.988
1954, 11, 28.99, 21.06, 39.56, 19.74, 4.444, 3.062, 0.3825, 0.215
1954, 12, 36.61, 40.1, 79.2, 71.84, -3.014, -5.131, -7.924, -7.975
1955, 1, 25.36, 26.95, 70.09, 96.29, -5.531, -7.58, -11.28, -12.58
1955, 2, 15.05, 22.29, 58.71, 45.44, -3.969, -5.723, -9.423, -10.03
1955, 3, 12.66, 23.84, 66.62, 41.23, 1.333, -1.259, -4.888, -5.096
1955, 4, 62.32, 59.46, 86.5, 57.5, 6.468, 3.269, 0.1098, -0.06044
1955, 5, 20.57, 28.53, 44.24, 54.38, 12.03, 8.878, 5.31, 4.701
1955, 6, 18.55, 23.02, 33.76, 36.57, 18.38, 15.04, 11.09, 10.27
1955, 7, 10.39, 19.28, 25.89, 14.73, 20.75, 17.71, 14.33, 14.07
1955, 8, 0.6547, 0.6509, 3.188, 5.787, 21.67, 18.95, 15.46, 15.29
1955, 9, 16.49, 18.06, 28.16, 22.96, 15.54, 12.98, 9.549, 9.017
1955, 10, 20.49, 19.97, 40.62, 19.54, 9.814, 7.695, 4.507, 4.196
1955, 11, 57.04, 52.43, 98.77, 37.87, 0.2116, -1.117, -4.316, -4.162
1955, 12, 78.87, 100, 219.5, 184.1, -0.4213, -2.168, -5.598, -5.662
1956, 1, 70.73, 83.71, 175, 207, -1.506, -2.983, -5.503, -5.04
1956, 2, 18.74, 27.32, 68.1, 31.28, -3.788, -5.693, -9.148, -9.576
1956, 3, 8.998, 13.53, 38.71, 23.2, 4.767, 1.793, -2.058, -2.706
1956, 4, 19.15, 24.62, 36.27, 35.48, 9.922, 6.578, 3.075, 2.35
1956, 5, 54.48, 73.78, 107.9, 97.11, 14.84, 11.41, 7.906, 7.289
1956, 6, 28.53, 24.12, 42.39, 27.2, 16.86, 13.95, 10.51, 10.3
1956, 7, 6.79, 13.65, 20.83, 5.119, 22.71, 19.37, 15.72, 15.16
1956, 8, 12.78, 8.651, 11.49, 0, 20.08, 17.07, 13.59, 13.27
1956, 9, 3.834, 4.599, 9.82, 15.62, 15.86, 13.61, 10.29, 10.04
1956, 10, 92.07, 80.41, 107.4, 96.51, 8.517, 6.198, 3.049, 2.84
1956, 11, 5.881, 7.75, 18.77, 9.402, 0.4855, -0.598, -3.498, -3.515
1956, 12, 29.36, 36.45, 91.65, 106.2, -2.075, -3.47, -6.234, -5.946
1957, 1, 47.5, 37.77, 73.08, 76.95, -8.64, -9.514, -11.9, -11.12
1957, 2, 45.84, 46.95, 99.71, 55.91, -1.529, -1.895, -4.105, -3.147
1957, 3, 66.09, 72.19, 148.2, 138.9, 5.203, 2.392, -1.159, -1.75
1957, 4, 41.91, 35.87, 59.58, 50.75, 9.054, 5.503, 2.094, 1.266
1957, 5, 84.41, 88.08, 126.2, 127.1, 14.2, 10.46, 6.998, 6.06
1957, 6, 17.6, 24.56, 34.67, 33.43, 18.06, 14.92, 11.54, 11.08
1957, 7, 0.5604, 1.85, 2.962, 0.2689, 21.3, 18.16, 14.66, 14.26
1957, 8, 1.439, 3.39, 5.328, 2.938, 20.12, 17.01, 13.62, 13.32
1957, 9, 3.499, 9.344, 12.67, 12.29, 16.79, 14.13, 10.54, 9.67
1957, 10, 32.91, 44.74, 67.83, 51.39, 8.585, 6.068, 3.056, 2.784
1957, 11, 21.07, 29.91, 79.55, 102.9, 1.151, -1.108, -4.602, -5.417
1957, 12, 67.01, 61.99, 124.6, 76.67, -0.1971, -1.638, -4.652, -4.661
1958, 1, 70.95, 59.97, 132, 114.8, -2.703, -3.927, -7.448, -7.956
1958, 2, 70.53, 70.78, 138.8, 95.63, 3.311, 1.522, -2.185, -3.051
1958, 3, 37.46, 39.52, 79.65, 61.72, 3.687, 0.2341, -3.652, -4.892
1958, 4, 46.82, 41.82, 70.11, 37.55, 8.017, 4.849, 1.687, 1.262
1958, 5, 42.08, 26.08, 29.49, 12.63, 16.86, 13.99, 11.03, 11.09
1958, 6, 44.1, 68.14, 85.91, 71.9, 18.45, 14.98, 11.95, 11.66
1958, 7, 6.278, 11.51, 11.7, 3.443, 22.02, 18.63, 14.96, 14.2
1958, 8, 5.558, 12.15, 23.36, 32.13, 22.66, 19.9, 16.64, 16.68
1958, 9, 10.71, 11.02, 16.99, 10.2, 15.05, 12.87, 9.99, 10.33
1958, 10, 3.648, 6.618, 14.58, 5.028, 10.47, 8.69, 5.49, 5.359
1958, 11, 23.82, 36.14, 97.87, 80.56, 2.644, 1.351, -1.399, -1.094
1958, 12, 36.05, 36.24, 75.19, 47.99, 1.104, 0.2568, -2.259, -1.779
1959, 1, 49.42, 50.26, 111, 53.08, 0.2634, -1.531, -4.412, -4.242
1959, 2, 32.5, 33.88, 80.05, 49.8, 1.811, -1.433, -4.881, -5.55
1959, 3, 27.9, 30.27, 49.25, 23.62, 4.228, 1.661, -1.301, -1.428
1959, 4, 14.8, 13.59, 24.08, 8.79, 9.941, 7.182, 4.521, 4.855
1959, 5, 40.32, 46.03, 72.76, 59.84, 11.26, 7.84, 4.793, 4.398
1959, 6, 6.312, 13.47, 32.96, 51.24, 19.21, 16.14, 12.94, 13.03
1959, 7, 0.5921, 1.882, 3.313, 1.199, 22.7, 19.95, 16.69, 17
1959, 8, 11.8, 11, 12.56, 4.622, 20.06, 17.31, 14.15, 14.36
1959, 9, 84.24, 75.33, 104.9, 64.94, 14.36, 11.64, 8.328, 8.033
1959, 10, 24.54, 22.91, 39.68, 15.37, 9.462, 7.575, 4.385, 4.361
1959, 11, 12.52, 10.12, 21.26, 0.2545, 1.093, 0.4642, -1.888, -1.195
1959, 12, 27.15, 26.54, 47.3, 38.28, -2.92, -4.493, -6.714, -6.57
1960, 1, 45.65, 45.05, 85.76, 55.57, -5.526, -7.084, -9.3, -8.841
1960, 2, 48.4, 55.16, 112.8, 74.86, -0.6304, -3.611, -7.436, -8.106
1960, 3, 46.7, 52.42, 117.3, 95.28, 5.054, 2.629, -0.7994, -0.8948
1960, 4, 12.82, 18.93, 40.32, 40.35, 9.454, 6.267, 3.083, 2.808
1960, 5, 50.22, 49.94, 63.98, 28.48, 11.95, 8.952, 5.982, 5.931
1960, 6, 1.377, 1.316, 4.148, 2.834, 19.13, 16.02, 13.09, 13.46
1960, 7, 13.03, 15.73, 20.25, 13.11, 24.6, 21.34, 17.93, 17.62
1960, 8, 13.62, 14.63, 18.95, 7.666, 19.19, 16.53, 13.38, 13.57
1960, 9, 12.14, 13.71, 15.63, 4.961, 17.08, 14.38, 11.26, 11.26
1960, 10, 12.11, 15.99, 36.32, 30.49, 9.054, 7.245, 4.4, 4.37
1960, 11, 71.47, 74.11, 135.3, 94.41, 3.286, 0.9869, -1.88, -2.053
1960, 12, 18.4, 22.22, 46.34, 36.31, -2.745, -3.815, -6.483, -6.267
1961, 1, 22.27, 17.67, 26.35, 12.83, -2.542, -2.962, -4.969, -4.084
1961, 2, 40.16, 46.86, 105.5, 53.08, 3.54, 1.272, -1.996, -2.473
1961, 3, 50.46, 55.11, 107.9, 73.82, 5.707, 2.359, -1.234, -1.979
1961, 4, 4.45, 8.027, 14.39, 6.772, 8.807, 5.52, 2.513, 2.245
1961, 5, 18.88, 25.27, 41.7, 26.26, 13.77, 10.14, 7.159, 7.029
1961, 6, 5.615, 17.6, 32.52, 49.43, 21.67, 18.2, 14.53, 14.08
1961, 7, 5.893, 6.311, 7.1, 5.453, 23.55, 20.29, 17.16, 17.29
1961, 8, 9.182, 16, 33.6, 52.48, 23.69, 20.71, 17.11, 16.51
1961, 9, 16.77, 19.14, 21.01, 22.33, 13.39, 10.65, 7.845, 8.1
1961, 10, 37.02, 37.19, 71.09, 62.06, 8.49, 6.441, 3.241, 3.168
1961, 11, 29.85, 29.77, 63.3, 20.44, 1.249, -0.4741, -3.381, -3.249
1961, 12, 38.88, 42.04, 85.55, 68.2, -2.049, -3.921, -6.973, -7.008
1962, 1, 26.72, 30.82, 59.41, 48.19, -7.226, -7.918, -9.758, -8.715
1962, 2, 46.45, 54.42, 116.4, 118, -1.535, -2.775, -4.977, -4.195
1962, 3, 28.7, 38.88, 91.63, 80.83, 3.575, 0.09955, -3.738, -4.835
1962, 4, 17.99, 28.51, 51.73, 37.45, 11.07, 7.977, 4.61, 4.197
1962, 5, 62.08, 65.1, 108.3, 118.2, 12.71, 9.149, 5.776, 5.368
1962, 6, 5.737, 10.41, 22.78, 41.39, 18.12, 14.62, 11.11, 10.86
1962, 7, 3.494, 4.942, 8.479, 6.677, 21.04, 17.68, 14.31, 14.21
1962, 8, 5.954, 7.071, 7.05, 3.046, 20.01, 17.13, 14.16, 14.44
1962, 9, 14.27, 11.93, 21.96, 3.068, 16.36, 14.05, 11.1, 11.31
1962, 10, 63.48, 63.57, 74.7, 14.17, 9.544, 7.661, 5.599, 6.466
1962, 11, 40.47, 45.48, 85.59, 37.7, 4.046, 2.134, -0.2535, 0.105
1962, 12, 35.02, 27.71, 47.55, 5.686, 0.323, -1.305, -3.648, -3.134
1963, 1, 31.81, 37.28, 81.45, 112.6, -5.012, -6.364, -9.034, -8.4
1963, 2, 29.23, 41.88, 90.91, 55.3, 4.629, 2.942, 0.1586, 0.08041
1963, 3, 10.56, 22.55, 58.63, 51.11, 5.646, 1.907, -1.597, -2.472
1963, 4, 54.15, 57.77, 103.8, 106, 7.459, 3.627, 0.2765, -0.5272
1963, 5, 25.64, 46.68, 82.98, 103.1, 14.88, 11.41, 8.062, 7.632
1963, 6, 48.93, 74.09, 129.2, 169.3, 16.95, 13.09, 9.415, 8.536
1963, 7, 1.189, 2.128, 3.121, 0, 20.58, 17.29, 14.11, 14.06
1963, 8, 9.123, 9.133, 11.24, 5.796, 21.37, 18.21, 15.07, 15
1963, 9, 17.7, 23.63, 35.31, 36.26, 18.23, 15.89, 13.13, 13.16
1963, 10, 19.16, 20.62, 37.24, 80.55, 11.94, 9.693, 7.011, 7.345
1963, 11, 61.67, 63.19, 116, 72.99, 3.851, 1.851, -0.7864, -0.7815
1963, 12, 33.08, 30.53, 58.95, 53.09, -3.507, -3.96, -5.875, -4.963
1964, 1, 67.97, 62.55, 128.8, 113.9, -4.383, -5.299, -8.441, -8.645
1964, 2, 7.059, 8.047, 26.02, 26.65, -4.041, -4.638, -8.527, -8.947
