# Created by WEAP: 5/6/2021 11:59:32 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: CA_SCE_CEN_Santa Clara (370,839 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (208,600 ha),  1000 - 2000 m (155,929 ha),  2000 - 3000 m (6,311 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m

1950, 1, 68.59, 62.47, 68.92, 6.084, 1.681, -1.523
1950, 2, 45.62, 41.17, 29.24, 10.61, 6.581, 3.814
1950, 3, 24.35, 21.84, 23.45, 11.62, 7.313, 4.191
1950, 4, 21.6, 18.19, 10.69, 14.74, 10.99, 8.62
1950, 5, 2.222, 3.724, 4.312, 15.05, 12.05, 10.52
1950, 6, 1.241, 0.4137, 0.1918, 17.88, 14.92, 13.52
1950, 7, 3.187, 2.096, 0.2326, 22.42, 19.84, 18.86
1950, 8, 0, 0, 0, 21.73, 19.21, 18.31
1950, 9, 7.975, 7.77, 8.906, 19.17, 15.84, 13.91
1950, 10, 10.24, 6.868, 5.051, 18.01, 14.19, 11.56
1950, 11, 25.78, 16.45, 6.601, 15.02, 10.72, 7.7
1950, 12, 4.462, 4.692, 6.238, 13.15, 8.564, 5.088
1951, 1, 70.92, 61.69, 76.63, 8.966, 4.496, 1.023
1951, 2, 22.57, 23.58, 20.95, 9.358, 5.092, 2.089
1951, 3, 18.93, 13.39, 13.28, 11.34, 7.178, 4.347
1951, 4, 43.56, 37.09, 32.18, 13.14, 9.465, 7.037
1951, 5, 3.177, 6.455, 8.395, 15.8, 12.53, 10.54
1951, 6, 0, 0, 0, 18.01, 15.33, 14.06
1951, 7, 0.6218, 0.6228, 0, 22.5, 19.86, 18.41
1951, 8, 2.18, 0.1677, 0, 21.52, 18.77, 17.42
1951, 9, 0, 0, 0, 21.87, 18.82, 16.8
1951, 10, 14.93, 12.92, 7.6, 16.86, 12.62, 9.572
1951, 11, 35.64, 33.33, 12.68, 12.15, 7.906, 4.87
1951, 12, 137.3, 113.5, 71.01, 7.81, 3.166, -0.4332
1952, 1, 299.7, 284.4, 263.4, 6.829, 2.225, -1.197
1952, 2, 10.23, 17.04, 19.3, 9.687, 5.278, 1.945
1952, 3, 179.5, 142.7, 125.2, 8.078, 3.748, 0.5646
1952, 4, 50.96, 37.77, 24.5, 13.02, 9.201, 6.536
1952, 5, 0, 0, 0, 17.28, 13.87, 11.9
1952, 6, 0.1441, 0.2258, 0.01739, 16.24, 12.88, 10.84
1952, 7, 0.5564, 3.687, 3.474, 22.07, 19.47, 18.58
1952, 8, 0.01788, 0.04723, 0.1341, 22.84, 20.07, 18.36
1952, 9, 1.572, 2.806, 2.513, 21.84, 18.44, 16.71
1952, 10, 0, 0.02748, 0, 18.15, 14.95, 13.22
1952, 11, 78.19, 77.26, 54.51, 10.58, 6.322, 3.396
1952, 12, 93.74, 109.6, 97.45, 8.581, 3.96, 0.8406
1953, 1, 29.19, 22.79, 25.99, 11.59, 7.037, 3.553
1953, 2, 2.85, 4.61, 4.358, 10.31, 5.74, 2.386
1953, 3, 14.02, 11.84, 15.76, 10.64, 6.681, 3.857
1953, 4, 42.61, 34.33, 27.93, 11.7, 8.188, 5.848
1953, 5, 7.64, 7.763, 8.694, 13.27, 9.461, 6.908
1953, 6, 0.5472, 1.154, 0.6003, 16.99, 13.68, 11.48
1953, 7, 0.02028, 0.1383, 0.2678, 23.3, 20.7, 19.48
1953, 8, 0.01345, 0.07019, 0.06888, 20.63, 17.75, 16.11
1953, 9, 0, 0, 0, 20.68, 17.74, 16.27
1953, 10, 0.2135, 0.5108, 1.121, 16.63, 12.75, 10.1
1953, 11, 44.49, 55.67, 49.74, 13.38, 9.056, 5.909
1953, 12, 3.973, 4.927, 4.882, 10.56, 5.536, 1.897
1954, 1, 150, 141.7, 129.8, 8.452, 4.226, 1.019
1954, 2, 68.03, 64.13, 48.07, 13.39, 8.81, 5.024
1954, 3, 87.37, 69.31, 55.23, 9.475, 5.495, 2.699
1954, 4, 6.968, 6.425, 3.341, 14.27, 11.07, 8.987
1954, 5, 0.8794, 1.397, 1.314, 16.46, 13.55, 11.96
1954, 6, 0.06363, 0.01592, 0, 18.2, 15.02, 13.19
1954, 7, 0.01875, 0.09108, 0, 23.98, 20.99, 19.49
1954, 8, 0.2473, 0.02467, 0, 20.6, 17.42, 15.57
1954, 9, 0.000595, 0.03982, 0, 20.05, 16.78, 14.78
1954, 10, 0, 0, 0, 16.31, 12.71, 10.47
1954, 11, 37.81, 41.31, 31.63, 14.32, 9.871, 6.316
1954, 12, 28.92, 32.93, 27.63, 9.583, 4.69, 0.7844
1955, 1, 136.9, 146.3, 173.9, 6.68, 2.037, -1.36
1955, 2, 37.23, 35.52, 23.68, 8.492, 4.08, 1.077
1955, 3, 6.77, 5.955, 3.712, 11.51, 7.38, 4.479
1955, 4, 64.84, 60, 37.54, 11.92, 7.881, 5.097
1955, 5, 55.96, 49.22, 37.59, 14.79, 11.29, 9.341
1955, 6, 0.08967, 0.07281, 0.03838, 17.89, 14.71, 13.09
1955, 7, 0, 0, 0, 20.72, 17.67, 16.15
1955, 8, 0.3707, 0.2159, 0.03647, 23.88, 20.86, 19.35
1955, 9, 0.03233, 0.07445, 0.007294, 21.75, 18.24, 16.35
1955, 10, 0.002242, 0, 0, 17.02, 13.52, 11.33
1955, 11, 31.59, 23.39, 18.98, 12.42, 7.948, 4.704
1955, 12, 67.33, 79.68, 69.34, 9.409, 5.34, 2.441
1956, 1, 172.3, 133.1, 96.82, 9.619, 5.511, 2.448
1956, 2, 16.86, 13.23, 11.26, 7.415, 3.097, -0.04111
1956, 3, 0.2325, 0.6041, 1.166, 12.06, 7.698, 4.692
1956, 4, 90.26, 77.95, 51.6, 12.22, 8.391, 6.011
1956, 5, 38.56, 35.32, 18.97, 15.33, 11.77, 9.745
1956, 6, 0.05803, 0.00588, 0, 19.87, 16.56, 14.6
1956, 7, 0.296, 0.02431, 0, 22.12, 19.22, 17.67
1956, 8, 0.008583, 0.0001481, 0, 20.79, 17.6, 15.89
1956, 9, 0, 0, 0, 22.74, 19.08, 16.79
1956, 10, 5.423, 6.077, 10.3, 15.57, 11.34, 8.597
1956, 11, 0.02217, 0.04063, 0, 14.93, 9.737, 6.465
1956, 12, 6.951, 8.205, 8.569, 11.58, 6.375, 2.759
1957, 1, 158.1, 155.6, 145.3, 7.019, 2.218, -1.119
1957, 2, 45.77, 55.93, 43.23, 12.15, 7.864, 4.746
1957, 3, 51.51, 26.88, 32.74, 11.95, 7.501, 4.431
1957, 4, 34.73, 29.64, 18.63, 12.77, 8.831, 6.473
1957, 5, 32.97, 31.51, 25.41, 14.59, 10.74, 8.408
1957, 6, 5.384, 5.204, 9.777, 21.38, 17.89, 16.18
1957, 7, 0.2593, 0.05219, 0, 23.38, 20.06, 18.37
1957, 8, 0, 0, 0, 22.73, 19.34, 17.2
1957, 9, 0.08723, 0.9302, 1.286, 20.7, 17.25, 15.18
1957, 10, 40.66, 29.3, 15.5, 15.28, 10.92, 7.94
1957, 11, 15.86, 17.67, 14.75, 11.41, 6.74, 3.583
1957, 12, 130.1, 127, 84.89, 11.76, 6.617, 2.827
1958, 1, 59.46, 51.87, 44.96, 10.61, 5.64, 2.064
1958, 2, 170.8, 175.9, 140.6, 11.26, 6.96, 3.986
1958, 3, 148.5, 113.3, 99.26, 8.923, 4.533, 1.589
1958, 4, 154.2, 144, 87.13, 14.08, 9.562, 6.515
1958, 5, 3.469, 11.91, 17.01, 17.37, 13.79, 11.64
1958, 6, 0, 0, 0, 18.91, 15.39, 13.48
1958, 7, 0, 0, 0, 21.52, 18.47, 17.22
1958, 8, 0.489, 0.1835, 0.06691, 24.02, 20.85, 19.69
1958, 9, 9.416, 19.41, 27.51, 22.49, 18.62, 16.34
1958, 10, 8.823, 7.351, 2.935, 19.98, 15.82, 13.41
1958, 11, 5.649, 11.79, 19.94, 13.49, 8.861, 5.636
1958, 12, 0.4597, 0.2517, 0.1358, 13.47, 8.874, 5.61
1959, 1, 65.7, 78.57, 86.12, 11.27, 6.493, 3.141
1959, 2, 103.1, 104.2, 62.77, 8.883, 4.432, 1.398
1959, 3, 0.5871, 2.952, 7.28, 14.43, 9.91, 6.959
1959, 4, 18.12, 19.05, 14.33, 16.3, 12.46, 10.23
1959, 5, 0.2743, 1.932, 4.417, 15.16, 11.44, 9.039
1959, 6, 0.0009279, 0.0001481, 0, 20.64, 17.45, 15.89
1959, 7, 8.473E-5, 0.03224, 0.1123, 24.8, 21.87, 20.61
1959, 8, 0.03604, 0.05754, 0, 22.71, 19.34, 17.62
1959, 9, 5.442, 6.498, 6.131, 20.06, 16.2, 13.83
1959, 10, 2.695, 0.679, 0, 18.75, 14.77, 12.3
1959, 11, 0.07841, 0.083, 0, 15.38, 10.62, 7.686
1959, 12, 34.44, 50.87, 59.48, 11.32, 6.337, 2.96
1960, 1, 93.04, 98.16, 108.9, 7.453, 2.902, -0.2075
1960, 2, 57.38, 52.42, 40.75, 9.279, 4.751, 1.721
1960, 3, 13.29, 9.399, 10.23, 13.29, 9.24, 6.433
1960, 4, 57.07, 44.2, 25.57, 14.79, 10.61, 7.573
1960, 5, 3.027, 0.198, 0.3064, 17.04, 13.13, 10.51
1960, 6, 0, 0, 0, 21.38, 18.63, 17.47
1960, 7, 0.5192, 2.676, 1.055, 24.03, 21.07, 19.81
1960, 8, 0, 0, 0, 22.19, 19.12, 17.79
1960, 9, 0.1328, 0.2606, 0, 22.36, 18.9, 17.03
1960, 10, 1.076, 2.106, 2.02, 16.68, 12.67, 10.1
1960, 11, 107.7, 135.3, 114.4, 11.55, 6.997, 3.674
1960, 12, 6.751, 10.96, 8.446, 10.3, 5.37, 1.73
1961, 1, 35.36, 40.52, 42.55, 12, 6.715, 2.638
1961, 2, 1.553, 5.112, 11.19, 11.75, 6.938, 3.682
1961, 3, 17, 20.22, 36.95, 11.24, 6.92, 3.857
1961, 4, 7.211, 7.347, 6.398, 14.64, 10.75, 8.201
1961, 5, 1.257, 3.657, 7.953, 14.47, 10.67, 8.182
1961, 6, 0.1609, 0.0943, 0.1983, 20.93, 18.01, 16.95
1961, 7, 1.095, 0.07103, 0, 23.9, 21.08, 19.7
1961, 8, 6.139, 9.714, 5.599, 23.39, 19.99, 18.51
1961, 9, 0.811, 0.3132, 0.009257, 19.48, 15.88, 13.95
1961, 10, 0.06442, 0.4218, 1.283, 16.78, 12.61, 10.14
1961, 11, 77.93, 88.94, 68.73, 11.45, 6.796, 3.788
1961, 12, 42.28, 45.85, 36.07, 9.418, 4.37, 0.6212
1962, 1, 82.79, 82.11, 107.1, 9.948, 4.656, 0.5756
1962, 2, 327.7, 337.1, 269.5, 8.41, 3.976, 0.9184
1962, 3, 38.72, 37.25, 44.12, 8.819, 4.629, 1.898
1962, 4, 0.1368, 0.3796, 1.147, 15.82, 11.86, 9.578
1962, 5, 7.17, 12.4, 8.528, 13.88, 10.33, 8.183
1962, 6, 0.1221, 0.07959, 0, 18.32, 15.64, 14.43
1962, 7, 4.263E-5, 0, 0, 21.11, 18.58, 17.68
1962, 8, 0, 0, 0, 23.06, 19.93, 18.28
1962, 9, 0, 0, 0, 20.72, 17.54, 15.88
1962, 10, 7.254, 4.062, 3.558, 16.86, 13.12, 10.76
1962, 11, 0.2424, 0.1073, 0.07702, 12.8, 8.745, 6.121
1962, 12, 0.4399, 0.8345, 0.5327, 10.89, 6.344, 3.412
1963, 1, 17.78, 30.03, 21.92, 8.521, 3.981, 0.6555
1963, 2, 90.09, 86.57, 65.75, 13.63, 9.443, 6.446
1963, 3, 65.78, 58.8, 63.35, 10.24, 5.846, 2.918
1963, 4, 63.41, 58.07, 48.51, 10.86, 6.633, 3.74
1963, 5, 5.748, 2.897, 2.158, 15.1, 11.61, 9.548
1963, 6, 12.39, 10.04, 12.82, 17.04, 13.65, 12.06
1963, 7, 0, 0, 0, 21.1, 18.21, 16.82
1963, 8, 1.141, 1.606, 2.58, 21.7, 18.54, 17.11
1963, 9, 29.53, 43.78, 39.51, 22.57, 18.87, 16.71
1963, 10, 15.56, 22.53, 31.44, 17.29, 13.21, 10.47
1963, 11, 76.8, 93.31, 83.47, 12.38, 7.727, 4.463
1963, 12, 1.332, 2.541, 4.758, 11.08, 4.992, -0.3878
1964, 1, 64.68, 63.6, 58.68, 8.274, 3.544, 0.04133
1964, 2, 0.9733, 3.642, 7.933, 9.761, 5.054, 1.82
1964, 3, 48.56, 51.07, 53.59, 9.766, 5.608, 2.699
1964, 4, 37.51, 29.46, 17.18, 12.18, 8.251, 5.698
1964, 5, 8.846, 18.83, 15.54, 14.2, 10.84, 8.713
1964, 6, 3.69, 1.303, 0.3596, 17.66, 14.76, 13.34
1964, 7, 0, 0, 0, 21.87, 18.35, 16.96
1964, 8, 0.4698, 0.6425, 1.579, 22.3, 19.48, 18.11
1964, 9, 0.1014, 0.2518, 1.024, 19.57, 16.58, 14.65
1964, 10, 14.09, 17.78, 18.08, 18.84, 14.67, 11.98
1964, 11, 39.9, 54.36, 40.03, 10.58, 5.769, 2.219
1964, 12, 85.74, 90.32, 57.3, 9.372, 4.914, 1.613
1965, 1, 14.1, 17.37, 39.17, 10.03, 5.408, 1.657
1965, 2, 5.475, 6.683, 11.37, 10.19, 5.746, 2.462
1965, 3, 30.03, 29.46, 33.31, 10.37, 6.116, 3.319
1965, 4, 175.3, 137.5, 100.5, 12.32, 8.245, 5.582
1965, 5, 0.4695, 2.474, 1.932, 15.02, 11.33, 9.266
1965, 6, 0.4093, 0.1218, 0.02131, 15.81, 12.87, 11.27
1965, 7, 4.897, 7.215, 12.9, 20.85, 18.11, 16.94
1965, 8, 3.18, 3.257, 4.113, 22.84, 19.64, 17.93
1965, 9, 12.03, 10.4, 10.42, 17.76, 14.26, 12.07
1965, 10, 0.003977, 0.07844, 0.3876, 19.35, 15.5, 12.87
1965, 11, 322.2, 375.5, 231.7, 12.34, 8.006, 5.002
1965, 12, 145.3, 164.8, 117.1, 8.464, 3.443, -0.5728
1966, 1, 36.17, 37.56, 46.24, 8.04, 3.319, -0.2631
1966, 2, 33.82, 33.68, 34.41, 7.844, 3.478, 0.2504
1966, 3, 3.055, 3.208, 4.586, 12.07, 8.074, 5.283
1966, 4, 0.003323, 0.004113, 0, 15.15, 11.64, 9.707
1966, 5, 4.745, 3.94, 2.229, 15.84, 12.86, 11.44
1966, 6, 0, 0.005515, 0.06497, 19.04, 16.11, 14.5
1966, 7, 0.02518, 0.05337, 0.08011, 21.2, 18.57, 17.26
1966, 8, 0.009795, 0.007363, 0, 22.85, 20.11, 18.78
1966, 9, 4.748, 5.027, 3.99, 19.88, 16.79, 14.75
1966, 10, 3.486, 2.029, 0.7159, 17.4, 13.71, 11.22
1966, 11, 128.4, 149.7, 115.2, 12.26, 8.332, 5.627
1966, 12, 145.8, 164.1, 96.79, 9.608, 4.948, 1.333
1967, 1, 131.7, 128.6, 102.8, 9.68, 5.102, 1.796
1967, 2, 6.819, 8.163, 6.673, 11.3, 6.904, 3.427
1967, 3, 73.01, 78.61, 57.7, 10.48, 6.351, 3.433
1967, 4, 146.2, 151.7, 104.7, 7.808, 3.518, 0.3788
1967, 5, 4.96, 4.433, 4.643, 15.69, 12.15, 10
1967, 6, 0.1909, 0.08766, 0.1843, 16.46, 13.67, 12.23
1967, 7, 0.1552, 0.3122, 0.5739, 23.08, 20.36, 19.05
1967, 8, 0.9304, 1.702, 0.02296, 24.62, 21.83, 20.5
