# Created by WEAP: 5/6/2021 11:59:26 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: OR_WA_BPA_Tieton (53,183 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (3,855 ha),  1000 - 2000 m (47,907 ha),  2000 - 3000 m (1,421 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m

1950, 1, 214, 241.8, 310.7, -14.91, -15.34, -15.53
1950, 2, 117.6, 134.8, 175.2, -6.512, -7.012, -7.293
1950, 3, 138.3, 177.2, 245.7, -3.335, -3.883, -4.403
1950, 4, 30.41, 42.77, 66.57, 0.2059, -0.3923, -0.9895
1950, 5, 7.438, 11.08, 18.89, 4.899, 4.265, 3.63
1950, 6, 45.68, 47.4, 56.54, 9.102, 8.486, 7.911
1950, 7, 9.196, 14.8, 25.78, 13.32, 12.85, 12.53
1950, 8, 4.403, 9.257, 18.63, 13.5, 13.11, 13.01
1950, 9, 14.37, 18.57, 32.76, 9.832, 9.13, 8.736
1950, 10, 133.9, 158.1, 221.2, 2.993, 2.513, 2.109
1950, 11, 178, 219, 305.6, -1.995, -2.513, -2.956
1950, 12, 127.9, 155.2, 217, -2.492, -2.863, -2.932
1951, 1, 156.8, 192.9, 290.1, -6.974, -7.258, -7.292
1951, 2, 110.7, 132.6, 195.2, -5.023, -5.373, -5.571
1951, 3, 94.4, 129.4, 207, -3.57, -4.051, -4.499
1951, 4, 8.69, 13.92, 25.09, 3.5, 3.046, 2.698
1951, 5, 45.05, 62.02, 105, 6.161, 5.626, 5.196
1951, 6, 16.06, 17.6, 21.69, 10.82, 10.29, 9.897
1951, 7, 1.746, 2.844, 4.333, 14.01, 13.49, 13.1
1951, 8, 10.31, 11.68, 15.34, 13.1, 12.56, 12.08
1951, 9, 29.83, 40.75, 73.44, 10.26, 9.854, 9.65
1951, 10, 101.1, 124.1, 176.6, 3.426, 2.855, 2.401
1951, 11, 145.5, 180.6, 247.8, -3.068, -3.47, -3.713
1951, 12, 101.5, 112.9, 143.3, -7.82, -8.312, -8.69
1952, 1, 83.02, 99.67, 133.8, -10.4, -10.75, -10.83
1952, 2, 67.17, 75.54, 93.95, -4.951, -5.526, -5.997
1952, 3, 31.78, 50.27, 84.51, -2.558, -3.064, -3.552
1952, 4, 11.06, 20.86, 43.04, 3.48, 3.044, 2.717
1952, 5, 19.19, 26.38, 42.43, 6.658, 6.181, 5.736
1952, 6, 39.25, 44.48, 58.55, 9.122, 8.547, 7.921
1952, 7, 0.1457, 0.4767, 1.253, 14.44, 13.93, 13.51
1952, 8, 28.53, 26.29, 24.76, 13.6, 13.11, 12.69
1952, 9, 1.769, 3.691, 8.766, 11.65, 11.22, 10.95
1952, 10, 5.97, 8.811, 15.85, 7.735, 7.41, 7.309
1952, 11, 17.83, 21.3, 28.4, -3.757, -3.881, -3.609
1952, 12, 109.7, 127.5, 172, -5.355, -5.721, -6.003
1953, 1, 294.2, 354.9, 493.1, -1.65, -2.256, -2.925
1953, 2, 61.96, 78.99, 114.2, -2.52, -3.083, -3.656
1953, 3, 34.9, 52.55, 85.1, -0.8267, -1.382, -1.953
1953, 4, 51.59, 73.53, 113.8, 1.226, 0.7388, 0.2918
1953, 5, 42.06, 62.99, 111.9, 5.125, 4.592, 4.047
1953, 6, 30.61, 37.44, 55.69, 7.075, 6.507, 5.856
1953, 7, 2.529, 5.666, 13.67, 13.55, 12.89, 12.13
1953, 8, 10.18, 13.9, 22.7, 12.95, 12.51, 12.11
1953, 9, 11.46, 20.04, 42.81, 10.14, 9.724, 9.443
1953, 10, 16.04, 26.18, 48.89, 5.093, 4.723, 4.561
1953, 11, 96.29, 130.2, 195.2, -0.07037, -0.487, -0.704
1953, 12, 204.1, 227.8, 289, -2.28, -2.838, -3.433
1954, 1, 230.4, 259, 329.8, -7.24, -7.653, -7.895
1954, 2, 92.81, 118.4, 168.5, -3.646, -4.241, -4.849
1954, 3, 45.49, 60.18, 87.5, -3.725, -4.078, -4.318
1954, 4, 48.5, 71.99, 119, 1.239, 0.6522, 0.006737
1954, 5, 16.73, 29.23, 57.47, 6.292, 5.706, 5.098
1954, 6, 43.71, 57.78, 93.94, 7.65, 6.944, 6.034
1954, 7, 8.665, 13, 22.47, 11.69, 10.89, 9.879
1954, 8, 11.6, 13.68, 18.17, 10.93, 10.27, 9.432
1954, 9, 19.5, 21.84, 33.49, 8.665, 8.284, 8.006
1954, 10, 63.3, 72.23, 96.71, 2.619, 2.392, 2.543
1954, 11, 100.7, 133.8, 208.4, 0.9714, 0.6298, 0.5357
1954, 12, 95.64, 117.9, 173.2, -5.685, -5.872, -5.679
1955, 1, 36.18, 53.81, 94.1, -5.445, -5.745, -5.622
1955, 2, 109.4, 129.3, 175.6, -4.746, -5.183, -5.412
1955, 3, 107.3, 142.6, 212.4, -5.099, -5.551, -5.843
1955, 4, 53.94, 83.19, 143.7, -0.7747, -1.312, -1.834
1955, 5, 18.92, 29.88, 57.64, 4.083, 3.503, 2.913
1955, 6, 10.25, 17.27, 35.27, 9.805, 9.224, 8.614
1955, 7, 14.42, 21.67, 36.97, 11.4, 10.4, 9.075
1955, 8, 0, 0.005555, 0.03, 12.64, 11.73, 10.58
1955, 9, 25.01, 35.3, 64.41, 9.462, 9.004, 8.642
1955, 10, 133.6, 167.4, 248, 3.782, 3.379, 3.103
1955, 11, 210.5, 264, 377.6, -5.706, -6.135, -6.368
1955, 12, 184.2, 205, 268.2, -7.874, -8.038, -7.586
1956, 1, 190.7, 220.1, 293.8, -6.987, -7.232, -7.058
1956, 2, 69.58, 86.53, 125.4, -8.416, -8.608, -8.285
1956, 3, 130.2, 184.5, 291.9, -3.713, -4.15, -4.563
1956, 4, 3.286, 8.2, 21.71, 2.861, 2.316, 1.698
1956, 5, 22.12, 26.76, 37.65, 7.502, 7.026, 6.646
1956, 6, 20.46, 28.57, 51.18, 7.925, 7.227, 6.311
1956, 7, 13.2, 14.11, 15.13, 14.2, 13.33, 12.2
1956, 8, 13.93, 18.07, 27.2, 12.85, 12.02, 10.94
1956, 9, 34.52, 40.08, 61.73, 9.2, 8.54, 7.851
1956, 10, 60.93, 84.44, 140.7, 2.735, 2.208, 1.723
1956, 11, 37.32, 55.77, 95.07, -3.003, -3.206, -2.738
1956, 12, 138.3, 170, 255.5, -3.609, -3.926, -4.012
1957, 1, 43.73, 55.27, 87.21, -12.06, -12.09, -11.29
1957, 2, 110.3, 134.1, 186.1, -5.387, -5.742, -5.725
1957, 3, 117, 153.6, 226.3, -1.671, -1.955, -1.985
1957, 4, 42.98, 61.42, 99.46, 3.031, 2.521, 2.04
1957, 5, 53.84, 63.9, 87.38, 8.588, 7.91, 7.142
1957, 6, 17.24, 27.46, 52.96, 10.9, 10.11, 9.117
1957, 7, 6.854, 11.25, 20.42, 12.1, 11.21, 10.09
1957, 8, 10.08, 14.1, 22.65, 11.05, 10.28, 9.425
1957, 9, 7.111, 9.687, 17.98, 11.19, 10.55, 10.02
1957, 10, 60.07, 72.5, 103.5, 2.249, 1.877, 1.844
1957, 11, 60.58, 86, 145.4, -2.043, -2.529, -2.728
1957, 12, 166.6, 186.8, 257.6, -3.073, -3.597, -3.91
1958, 1, 108.1, 126.3, 177.5, -4.36, -4.606, -4.312
1958, 2, 75.06, 97.25, 149.9, -0.8614, -1.247, -1.377
1958, 3, 61.07, 69.58, 84.76, -2.245, -2.64, -2.827
1958, 4, 88.18, 127.4, 209, 1.308, 0.81, 0.397
1958, 5, 8.781, 16.88, 37.23, 9.882, 9.197, 8.482
1958, 6, 22.29, 28.74, 44.8, 12.07, 11.4, 10.62
1958, 7, 35.28, 33.17, 21.71, 15.65, 14.96, 14.21
1958, 8, 1.01, 2.556, 6.447, 15.51, 14.52, 13.28
1958, 9, 18.5, 28.11, 56.38, 8.854, 8.303, 7.808
1958, 10, 68.18, 82.14, 117.6, 4.786, 4.304, 4.105
1958, 11, 234.8, 303.5, 451.2, -2.988, -3.312, -3.242
1958, 12, 110.1, 133.7, 194.9, -3.19, -3.513, -3.486
