# Created by WEAP: 5/6/2021 11:59:40 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: WA_W_Coloumbia (791,453 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (754,578 ha),  1000 - 2000 m (36,384 ha),  2000 - 3000 m (491 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m

1950, 1, 313.2, 440.3, 343, -4.169, -9.185, -11.29
1950, 2, 269.2, 310.5, 277.8, 2.128, -2.69, -4.781
1950, 3, 253.8, 367.3, 322.2, 4.629, 0.03376, -2.065
1950, 4, 134.2, 151.3, 143.3, 7.166, 2.674, 0.5763
1950, 5, 37.47, 64.88, 64.75, 10.32, 5.78, 3.69
1950, 6, 46.48, 42.37, 45.68, 14.14, 10.07, 8.32
1950, 7, 32.89, 40.59, 52.29, 16.37, 12.47, 10.34
1950, 8, 31.64, 32.98, 33.14, 17.68, 13.41, 11.22
1950, 9, 51.58, 61.98, 68.22, 14.31, 9.702, 7.618
1950, 10, 282.8, 330.8, 307.5, 8.828, 4.034, 2.13
1950, 11, 327.3, 406.1, 408.9, 5.748, 0.8313, -1.12
1950, 12, 283.6, 267.2, 240.6, 5.938, 1.278, -0.729
1951, 1, 318.2, 407, 328.2, 1.983, -3.05, -5.021
1951, 2, 217.9, 266.8, 231.6, 3.867, -1.047, -3.037
1951, 3, 205.9, 295.8, 275.8, 3.261, -1.376, -3.365
1951, 4, 36.66, 37.15, 33, 9.71, 5.056, 2.854
1951, 5, 72.57, 112, 117.6, 11.54, 7.221, 5.121
1951, 6, 9.651, 13.48, 12.5, 15.2, 10.93, 8.819
1951, 7, 8.718, 9.085, 10.57, 16.91, 12.97, 10.85
1951, 8, 14.07, 18.92, 17.17, 16.19, 11.88, 9.856
1951, 9, 92.24, 102.9, 117.8, 15.12, 10.87, 8.844
1951, 10, 265, 319.3, 305.2, 9.635, 4.814, 2.666
1951, 11, 248.6, 329.4, 324.6, 5.429, 0.6503, -1.297
1951, 12, 246.4, 239.9, 222.7, 1.293, -3.427, -5.468
1952, 1, 190.8, 221.3, 170.5, 0.3075, -4.363, -6.375
1952, 2, 140.8, 152.8, 131.8, 3.416, -1.252, -3.271
1952, 3, 172, 222.4, 205.3, 4.69, 0.08919, -1.913
1952, 4, 69.54, 89.19, 81.64, 8.966, 4.79, 2.752
1952, 5, 43.55, 73.84, 73.48, 11.47, 7.063, 5.07
1952, 6, 63.42, 70.36, 72.36, 13.03, 8.647, 6.687
1952, 7, 2.993, 2.066, 2.21, 17.39, 13.09, 11.19
1952, 8, 19.57, 18.42, 18.44, 17.15, 12.95, 10.99
1952, 9, 16.25, 16.6, 19.36, 15.89, 10.97, 8.966
1952, 10, 37.62, 41.49, 40.38, 12.59, 7.817, 5.64
1952, 11, 54.42, 49.82, 50.06, 3.353, -1.008, -3.212
1952, 12, 289.3, 254, 232.2, 3.26, -1.85, -3.856
1953, 1, 534.7, 758.9, 591.6, 6.099, 0.7635, -1.026
1953, 2, 145.4, 186.5, 162.4, 4.387, -0.2887, -2.227
1953, 3, 171.2, 215.9, 192.5, 5.585, 0.862, -1.11
1953, 4, 95.79, 105.4, 96.87, 7.619, 2.891, 0.847
1953, 5, 119.9, 193.1, 202.4, 10.69, 6.261, 4.235
1953, 6, 79.45, 102, 106.1, 12.44, 7.987, 6.023
1953, 7, 5.883, 11.42, 10.35, 16.46, 12.35, 10.3
1953, 8, 69.44, 71.28, 74.45, 16.62, 12.15, 10.15
1953, 9, 56.3, 62.22, 67.26, 14.73, 10.09, 8.091
1953, 10, 121.2, 138.2, 160.8, 10.51, 5.736, 3.767
1953, 11, 267.4, 385.9, 496.3, 7.219, 2.481, 0.4627
1953, 12, 355.6, 431.9, 479.1, 4.311, -0.2327, -2.118
1954, 1, 412.5, 643.2, 732.8, 1.443, -3.249, -5.041
1954, 2, 213.8, 310.7, 417.3, 4.208, -0.2888, -2.274
1954, 3, 120.3, 196.9, 223.8, 4.582, -0.04049, -2.102
1954, 4, 126.5, 195.7, 241.3, 7.466, 2.943, 1.024
1954, 5, 80.05, 150.1, 164.3, 11.62, 7.263, 5.286
1954, 6, 130.4, 170.7, 202.7, 12.4, 8.145, 6.432
1954, 7, 32.21, 40.05, 55.35, 14.82, 10.72, 8.996
1954, 8, 49.15, 44.35, 32.64, 15.08, 10.64, 8.432
1954, 9, 50.7, 58.93, 65.51, 13.8, 9.37, 7.173
1954, 10, 121.1, 178.4, 226.1, 9.478, 5.117, 2.961
1954, 11, 230.7, 360.2, 499.9, 7.887, 3.516, 1.546
1954, 12, 238, 298, 393.2, 3.087, -1.102, -3.332
1955, 1, 144.3, 237.4, 249.8, 2.389, -1.936, -4.004
1955, 2, 168.1, 217.4, 208, 2.899, -1.825, -3.737
1955, 3, 195, 265.8, 262.9, 3.031, -1.876, -3.707
1955, 4, 196.5, 229.2, 210.9, 5.759, 1.105, -0.7733
1955, 5, 57.01, 106.3, 116.1, 9.762, 5.375, 3.591
1955, 6, 56.47, 66.01, 72.78, 13.86, 9.721, 8.053
1955, 7, 47.84, 52.37, 60.84, 14.63, 10.45, 8.657
1955, 8, 0.8402, 0.597, 0.4, 15.81, 11.39, 9.36
1955, 9, 88.6, 95.03, 103, 13.75, 9.204, 7.128
1955, 10, 304.3, 377.1, 374.3, 9.877, 4.81, 2.787
1955, 11, 359.2, 489.6, 499.4, 3.07, -1.883, -3.843
1955, 12, 373.7, 347.7, 324.5, 2.432, -2.383, -4.49
1956, 1, 371.4, 443.4, 365.6, 2.62, -2.307, -4.347
1956, 2, 168, 196.3, 186.4, 0.2923, -4.119, -6.228
1956, 3, 276.2, 375.5, 350.5, 4.618, -0.4873, -2.485
1956, 4, 32.64, 47.76, 47.97, 9.759, 5.06, 2.947
1956, 5, 53.91, 78.56, 81.23, 13.35, 9.145, 7.043
1956, 6, 88.64, 110.4, 118.9, 12.83, 8.539, 6.586
1956, 7, 7.298, 5.865, 7.66, 17.52, 13.3, 11.49
1956, 8, 78.12, 64.07, 63.97, 16.51, 12.11, 10.35
1956, 9, 71.04, 74.74, 88.28, 14.09, 9.338, 7.276
1956, 10, 232.3, 269.5, 262.9, 8.885, 4.036, 1.901
1956, 11, 83.42, 128.3, 139.4, 4.384, 0.2133, -2.181
1956, 12, 239.7, 283.9, 285.7, 2.927, -1.401, -3.745
1957, 1, 127, 164.6, 152, -2.023, -6.391, -8.777
1957, 2, 177, 192.1, 166.7, 3.216, -1.799, -3.813
1957, 3, 284, 360.9, 325.4, 5.953, 1.327, -0.7558
1957, 4, 93.91, 108.5, 100.8, 9.199, 4.763, 2.671
1957, 5, 78.91, 111.3, 125.7, 12.98, 8.771, 6.723
1957, 6, 59.61, 83.81, 95.19, 14.55, 10.42, 8.584
1957, 7, 16.53, 18.58, 23.68, 15.94, 11.47, 9.648
1957, 8, 35.51, 35.43, 36.97, 15.48, 10.94, 9.028
1957, 9, 21.5, 24.42, 25.98, 16.74, 11.9, 9.952
1957, 10, 121.5, 138.8, 132.8, 9.893, 5.188, 3.079
1957, 11, 174, 234.6, 257.4, 4.698, 0.09179, -1.956
1957, 12, 341.3, 313.1, 290, 4.541, -0.2249, -2.182
1958, 1, 288, 340.8, 274.5, 4.617, 0.02249, -2.124
1958, 2, 223.3, 235.5, 211.4, 7.558, 3.106, 1.16
1958, 3, 109.1, 125.2, 123.5, 5.573, 1.075, -0.8824
1958, 4, 175.4, 233.7, 218.7, 8.441, 3.799, 1.759
1958, 5, 43.76, 68.51, 76.32, 14.41, 10.54, 8.69
1958, 6, 101.2, 99.66, 105.6, 16.53, 12.38, 10.5
1958, 7, 0.637, 4.334, 6.28, 19.22, 15.39, 13.31
1958, 8, 16.77, 20.15, 21.26, 18.49, 13.94, 12.24
1958, 9, 61.48, 68.97, 84.54, 14.61, 9.786, 7.888
1958, 10, 114.4, 144, 139.9, 11.25, 6.566, 4.489
1958, 11, 368.7, 515.1, 531, 5.819, 0.9921, -0.8875
1958, 12, 249, 259.3, 249.9, 5.398, 0.9756, -1.118
1959, 1, 351.4, 498.9, 485, 3.458, -1.19, -3.375
1959, 2, 167.4, 199.6, 241.2, 3.701, -1.082, -3.115
1959, 3, 203.3, 296.7, 335.5, 5.947, 1.131, -0.8184
1959, 4, 109.1, 172, 210.6, 9.004, 4.494, 2.619
1959, 5, 113.5, 153.1, 151.2, 10.8, 6.379, 4.465
1959, 6, 103.3, 147.6, 192.6, 14.2, 9.944, 8.146
1959, 7, 24.3, 22.99, 31.97, 17.41, 13.58, 12.33
1959, 8, 16.15, 18.01, 13.73, 16.12, 12.02, 10.47
1959, 9, 152.8, 211.8, 298.6, 13.3, 8.805, 7.025
1959, 10, 182.3, 286.8, 318, 10.48, 5.919, 4.352
1959, 11, 219.8, 339.2, 422.1, 5.141, 0.8307, -0.9165
1959, 12, 168.8, 209, 260.2, 2.996, -1.217, -2.946
1960, 1, 147.7, 235.1, 256.6, 0.9034, -3.4, -5.514
1960, 2, 210.4, 292.6, 359, 3.993, -0.5856, -2.451
1960, 3, 220.2, 354.3, 439.4, 5.508, 0.8004, -1.181
1960, 4, 182.5, 234.2, 284.4, 8.353, 3.57, 1.366
1960, 5, 183.3, 337.4, 416.4, 10.19, 5.909, 4.015
1960, 6, 37.65, 51.55, 56.25, 14.34, 10.34, 8.835
1960, 7, 0.2931, 0.9919, 0.46, 17.66, 14.23, 13.21
1960, 8, 79.29, 97.51, 103.4, 15.88, 11.63, 9.966
1960, 9, 44.54, 60.97, 78.95, 14.22, 9.918, 8.456
1960, 10, 165.7, 229.2, 257.7, 10.56, 6.184, 4.642
