# Created by WEAP: 5/6/2021 11:59:40 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: AZ_SE_Upr Gila (2,148,903 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (1,288,646 ha),  1000 - 2000 m (841,618 ha),  2000 - 3000 m (18,639 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m

1950, 1, 9.788, 14, 11.43, 9.172, 7.687, 4.335
1950, 2, 29.66, 36.08, 36.67, 13.27, 10.71, 7.629
1950, 3, 4.726, 8.226, 10.78, 15.38, 12.45, 9.538
1950, 4, 0.0004841, 0.01216, 0.04913, 20.61, 17.03, 14.32
1950, 5, 0.3564, 0.8697, 1.893, 21.79, 18.46, 15.82
1950, 6, 12.31, 19.58, 43.67, 27.36, 24.07, 21.29
1950, 7, 70.69, 173.9, 167.8, 29.52, 24.34, 21.92
1950, 8, 20.66, 25.62, 27.17, 29.67, 25.05, 22.46
1950, 9, 13, 10.94, 13.76, 25.56, 21.95, 19.29
1950, 10, 0.04278, 2.036, 0.5517, 24.26, 20.92, 18.2
1950, 11, 0.6356, 0.1425, 0.2885, 16.66, 13.95, 10.98
1950, 12, 1.239, 2.564, 4.038, 13.16, 10.64, 7.74
1951, 1, 41.83, 42.64, 48.51, 9.725, 7.119, 4.169
1951, 2, 4.32, 8.062, 9.476, 11.65, 9.063, 5.889
1951, 3, 3.89, 8.809, 14.53, 14.31, 10.97, 8.053
1951, 4, 27.98, 48.58, 67.69, 18.15, 14.66, 11.87
1951, 5, 1.729, 0.6805, 1.689, 23.26, 19.19, 16.65
1951, 6, 0.01099, 1.2, 0.3486, 26.7, 22.79, 20.2
1951, 7, 38.78, 90.44, 83.62, 32.03, 27.08, 24.92
1951, 8, 77.42, 103.8, 89.43, 29.55, 24.95, 22.67
1951, 9, 10.29, 26.41, 23.32, 27.6, 23.81, 21.43
1951, 10, 35.43, 60.81, 65.1, 21.67, 18.6, 15.81
1951, 11, 26.85, 30.04, 35.94, 14.14, 11.69, 8.479
1951, 12, 17.52, 48.88, 55.35, 9.973, 7.928, 4.881
1952, 1, 14.9, 24.89, 24.72, 9.745, 8.063, 5.027
1952, 2, 5.841, 10.75, 12.57, 10.8, 7.316, 4.503
1952, 3, 55.89, 62.44, 78.54, 11.24, 7.9, 4.998
1952, 4, 32.11, 41.19, 47.49, 18.2, 14.27, 11.78
1952, 5, 0.1936, 3.44, 4.229, 24.85, 20.25, 17.86
1952, 6, 6.246, 21.74, 22.95, 28.03, 24.27, 21.78
1952, 7, 35.79, 66.05, 68.51, 30.45, 26.08, 23.63
1952, 8, 52.92, 100.3, 83.25, 30.34, 25.41, 23.12
1952, 9, 15.98, 23.09, 21.35, 28.28, 24.01, 21.82
1952, 10, 0.003593, 1.729, 0.06469, 23.95, 20, 17.55
1952, 11, 60.53, 51.55, 69.49, 12.91, 9.853, 7.075
1952, 12, 18, 25.55, 23.28, 9.504, 6.634, 3.798
1953, 1, 2.846, 0.8768, 2.711, 11.64, 8.967, 5.901
1953, 2, 21.44, 36.19, 35.84, 10.79, 7.575, 4.704
1953, 3, 19.08, 23.45, 30.03, 15.29, 11.61, 9.075
1953, 4, 4.352, 5.753, 3.76, 17.98, 14.27, 11.7
1953, 5, 0.5785, 1.924, 3.185, 20.16, 16.35, 13.77
1953, 6, 0.5981, 4.739, 6.274, 28.32, 24.5, 22.29
1953, 7, 85.53, 114.5, 118.5, 30.91, 25.68, 23.82
1953, 8, 17.77, 34.75, 30.87, 30.28, 25.42, 23.46
1953, 9, 0, 1.017, 0.06552, 27.88, 23.23, 20.99
1953, 10, 0.971, 3.022, 2.176, 21.27, 17.71, 15.19
1953, 11, 1.925, 3.968, 5.633, 15.7, 12.52, 9.96
1953, 12, 1.907, 4.326, 4.358, 8.749, 5.77, 2.938
1954, 1, 20.9, 31.01, 32.9, 10.83, 8.555, 5.744
1954, 2, 12.52, 11.58, 16.46, 15.28, 11.44, 9.056
1954, 3, 43.9, 63.68, 76.17, 14.49, 11.35, 8.553
1954, 4, 0.1919, 0.173, 0.1065, 21.27, 17.2, 14.84
1954, 5, 8.926, 17.39, 16.53, 23.87, 19.38, 17.28
1954, 6, 9.964, 20.55, 27.3, 27.48, 23.63, 21.34
1954, 7, 58.23, 146, 165.3, 30.46, 25.64, 23.64
1954, 8, 51.44, 101.6, 95.52, 28.48, 23.31, 21.26
1954, 9, 36.02, 41.92, 56.56, 27.75, 23.53, 21.23
1954, 10, 5.039, 11.03, 5.169, 22.16, 18.84, 16.56
1954, 11, 0, 0.3146, 0.01687, 16.09, 12.79, 10.31
1954, 12, 2.168, 1.627, 3.163, 10.77, 8.292, 5.97
1955, 1, 56.78, 58.55, 59.58, 7.6, 5.003, 2.175
1955, 2, 2.96, 8.102, 11.25, 8.856, 6.401, 3.317
1955, 3, 0.06079, 2.681, 2.369, 14.64, 11.48, 8.792
1955, 4, 0.009466, 0.02956, 0.06936, 17.37, 14.12, 11.49
1955, 5, 0.3199, 0.6056, 1.534, 21.79, 18.12, 15.7
1955, 6, 2.726, 4.347, 13.59, 27.21, 23.48, 21.23
1955, 7, 101.5, 136.2, 168.4, 28.52, 24.5, 22.38
1955, 8, 93.38, 157.7, 111, 27.59, 23.12, 21.15
1955, 9, 6.42, 7.672, 3.861, 26.56, 22.14, 20.33
1955, 10, 10.23, 20.62, 15, 22.75, 18.78, 16.56
1955, 11, 0.9669, 2.387, 2.483, 14.23, 11.28, 8.743
1955, 12, 6.569, 6.629, 12, 11.83, 9.423, 6.735
