# Created by WEAP: 5/6/2021 11:59:39 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: NM_N_Middle Rio Grande (5,809,106 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (2,442,802 ha),  2000 - 3000 m (3,127,648 ha),  3000 - 4000 m (238,657 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, pr[mm/m]:Elevation 3000 to 4000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m, tas[C]:Elevation 3000 to 4000 m

1950, 1, 4.113, 20.72, 64.76, 1.235, -3.181, -8.287
1950, 2, 7.338, 15.99, 29.42, 4.903, 0.5737, -4.524
1950, 3, 3.656, 12.16, 29.5, 7.106, 2.259, -3.336
1950, 4, 8.443, 14.24, 20.94, 12.71, 8.057, 3.199
1950, 5, 2.016, 2.466, 4.323, 15.75, 10.87, 5.235
1950, 6, 11.57, 21.87, 57.61, 21.57, 16.82, 11.07
1950, 7, 64.66, 72.18, 100.2, 22.52, 18.28, 12.36
1950, 8, 25.81, 24.48, 35.43, 21.62, 17.44, 12.07
1950, 9, 35.72, 44.01, 66.53, 17.3, 13.35, 8.593
1950, 10, 2.976, 3.458, 4.648, 15.59, 11.88, 6.675
1950, 11, 0.3832, 4.933, 19.23, 6.714, 3.24, -1.443
1950, 12, 0.7136, 3.698, 13.74, 3.608, 0.2376, -4.6
1951, 1, 12.26, 27.27, 69.49, 0.9168, -2.855, -8.141
1951, 2, 4.774, 15.32, 40.87, 2.491, -1.498, -6.874
1951, 3, 7.318, 15.37, 43.17, 5.986, 1.712, -3.817
1951, 4, 12.12, 33.31, 83.63, 10.73, 6.171, 1.073
1951, 5, 6.735, 14.6, 35.91, 16.46, 11.81, 6.398
1951, 6, 1.751, 1.513, 4.484, 20.38, 15.68, 10.14
1951, 7, 24.97, 35.26, 45.95, 24.89, 20.73, 15.3
1951, 8, 72.27, 75.96, 86.17, 22.27, 18.41, 13.52
1951, 9, 3.014, 4.306, 3.594, 19.05, 14.87, 9.847
1951, 10, 10.56, 19.35, 36.22, 12.35, 8.228, 3.489
1951, 11, 6.441, 18.34, 57.36, 4.192, 0.2574, -5.439
1951, 12, 14.37, 42.03, 127.2, 0.698, -3.805, -9.055
1952, 1, 9.218, 33.54, 91.75, 2.55, -1.942, -7.228
1952, 2, 7.624, 16.15, 38.14, 2.411, -2.381, -8.222
1952, 3, 10.27, 19.9, 43.86, 4.321, -0.577, -5.882
1952, 4, 20.71, 38.31, 76.92, 11.28, 6.818, 1.765
1952, 5, 18.84, 22.75, 42.26, 16.46, 11.88, 6.304
1952, 6, 28.61, 20.4, 14.89, 22.21, 17.62, 12.44
1952, 7, 41.54, 56.96, 78.16, 23.01, 18.69, 13.23
1952, 8, 41.95, 60.54, 94.22, 23.35, 18.9, 13.42
1952, 9, 22.17, 26.33, 43.38, 18.54, 14.7, 9.47
1952, 10, 0.01242, 0.1371, 0.979, 13.1, 9.541, 4.868
1952, 11, 15.23, 47.89, 121.5, 2.818, -0.9774, -5.928
1952, 12, 10.45, 15.13, 29.43, -0.5563, -4.856, -10.5
1953, 1, 1.773, 8.37, 21.65, 3.669, -0.7766, -6.495
1953, 2, 16.33, 20.4, 39.11, 1.664, -2.716, -8.136
1953, 3, 19.48, 22.98, 29.21, 7.562, 2.918, -2.512
1953, 4, 15.29, 19.46, 48.05, 10.81, 6.13, 0.9017
1953, 5, 7.619, 20.53, 49.71, 13.59, 9.157, 4.03
