# Created by WEAP: 5/6/2021 11:59:28 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: CAN_BC_Similkameen (1,498,429 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (465,703 ha),  1000 - 2000 m (967,680 ha),  2000 - 3000 m (65,046 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m

1950, 1, 40.91, 114.9, 129.5, -17.15, -21.44, -23.55
1950, 2, 44.61, 131.9, 140.5, -4.037, -7.188, -9.675
1950, 3, 63.86, 145.3, 189.1, 0.4833, -3.558, -6.164
1950, 4, 44.07, 91.31, 109.2, 5.304, 0.6965, -1.982
1950, 5, 17.42, 40.3, 37.33, 10.23, 5.427, 3.015
1950, 6, 40.55, 50.29, 55.74, 15.12, 11, 8.361
1950, 7, 26.87, 54.64, 60.38, 18.55, 13.66, 11.29
1950, 8, 9.915, 30.95, 33.31, 18.34, 13.25, 10.59
1950, 9, 9.35, 30.16, 30.06, 14.33, 9.932, 7.482
1950, 10, 78.81, 127.9, 198.2, 5.582, 1.409, -1.405
1950, 11, 81.66, 226.9, 303.6, -0.7722, -5.014, -7.468
1950, 12, 46.87, 112.6, 105.9, -1.608, -5.142, -7.478
1951, 1, 67.85, 184.7, 212.5, -6.506, -10.81, -12.94
1951, 2, 34.2, 176.3, 151.7, -4.062, -7.926, -10.07
1951, 3, 36.33, 91.14, 129.2, -1.792, -5.895, -8.472
1951, 4, 12.42, 16.55, 24.07, 6.828, 2.539, 0.02181
1951, 5, 18.64, 49.48, 64.12, 11.69, 7.2, 4.69
1951, 6, 33.96, 39.89, 54.05, 14.78, 10.39, 7.941
1951, 7, 18.76, 28.19, 34.59, 19.08, 14.17, 11.7
1951, 8, 72.35, 88.32, 91.96, 17.64, 12.64, 10.18
1951, 9, 16.3, 35.68, 24.88, 13.34, 9.422, 6.794
1951, 10, 62.17, 122.5, 146.2, 5.9, 1.678, -1.12
1951, 11, 59.62, 106.8, 145.1, -0.951, -4.285, -6.826
1951, 12, 61.81, 158.7, 172.8, -8.749, -12.08, -14.73
1952, 1, 87.47, 155, 201.6, -9.476, -12.58, -14.98
1952, 2, 22, 95.12, 96.09, -3.698, -6.777, -9.348
1952, 3, 19.11, 81.81, 97.16, 0.7736, -3.243, -5.786
1952, 4, 18.53, 36.61, 47.35, 7.768, 3.43, 0.8924
1952, 5, 19.92, 31.27, 34.03, 11.7, 7.244, 4.734
1952, 6, 48.38, 66.85, 85.65, 14.27, 9.289, 6.799
1952, 7, 14.38, 36.98, 42.37, 18.45, 13.77, 11.26
1952, 8, 7.473, 28.53, 24.73, 17.79, 13.16, 10.77
1952, 9, 10.69, 18.01, 14.51, 14.96, 10.73, 8.262
1952, 10, 2.711, 19.3, 23.07, 9.085, 5.545, 3.009
1952, 11, 13.53, 26.12, 28.65, -1.218, -4.8, -7.206
1952, 12, 57.27, 104.4, 137.4, -2.478, -6.332, -8.549
1953, 1, 91.83, 363.2, 429.8, -1.042, -4.938, -7.329
1953, 2, 23.19, 110.2, 150.8, -0.3407, -4.685, -7.068
1953, 3, 29.3, 63.9, 93.3, 3.025, -1.289, -3.971
1953, 4, 45.41, 102.8, 122.8, 6.233, 1.597, -1.252
1953, 5, 47.51, 66.85, 79.01, 10.65, 6.428, 3.548
1953, 6, 52.17, 89.26, 109.2, 13.05, 8.241, 5.328
1953, 7, 5.171, 14.72, 19.47, 18.36, 13.34, 10.64
1953, 8, 45.95, 65.64, 72.34, 17.6, 12.71, 9.944
1953, 9, 6.978, 45.27, 53.88, 13.44, 8.661, 5.764
1953, 10, 18.6, 76.32, 118.6, 7.802, 4.078, 1.432
1953, 11, 33.6, 126.2, 205.5, 1.924, -1.52, -4.047
1953, 12, 28.93, 125.7, 149.9, -1.766, -5.151, -7.718
1954, 1, 62.06, 251.2, 327.3, -8.029, -12.46, -14.84
1954, 2, 26.88, 121.7, 168, -0.5892, -3.926, -6.496
1954, 3, 25.37, 78.65, 107.2, 0.3188, -4.5, -7.199
1954, 4, 8.021, 58.66, 76.09, 5.071, 0.1511, -2.51
1954, 5, 40.75, 55.96, 66.19, 11.71, 6.738, 4.086
1954, 6, 42.86, 65.29, 76.16, 12.73, 7.836, 5.086
1954, 7, 21.11, 43.18, 47.92, 17.09, 12.2, 9.536
1954, 8, 41.01, 70.34, 63.82, 16.1, 10.94, 8.116
1954, 9, 36.28, 67.03, 72.5, 12.56, 8.308, 5.521
1954, 10, 6.099, 39.14, 60.48, 5.316, 1.605, -1.076
1954, 11, 53.89, 159.1, 227.8, 3.278, -0.2387, -2.881
