# Created by WEAP: 5/6/2021 11:59:26 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: OR_W_Mid Frk Willamette (179,748 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (79,612 ha),  1000 - 2000 m (99,451 ha),  2000 - 3000 m (685 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m

1950, 1, 454.5, 503.1, 477, -2.386, -5.434, -7.91
1950, 2, 134.1, 177.1, 183.4, 1.752, -1.001, -3.137
1950, 3, 235.3, 336.7, 342.8, 3.39, -0.2912, -3.004
1950, 4, 90.08, 115.6, 108.3, 6.903, 3.339, 0.5265
1950, 5, 51.49, 85.4, 101.6, 9.877, 6.72, 4.121
1950, 6, 185.1, 236.6, 256, 13.21, 10.12, 7.646
1950, 7, 4.664, 7.734, 8.087, 16.7, 14.47, 12.63
1950, 8, 14.93, 9.488, 4.759, 17.84, 15.18, 13.06
1950, 9, 35.99, 47.47, 43.23, 13.76, 11.21, 9.184
1950, 10, 525.8, 548.8, 531.9, 9.932, 6.699, 4.412
1950, 11, 251.9, 333.7, 356.6, 5.341, 2.57, 0.3574
1950, 12, 230, 290.8, 305, 4.694, 1.838, -0.3387
1951, 1, 368.1, 367.7, 344.4, 0.5414, -2.701, -5.142
1951, 2, 209.8, 265.5, 269.4, 2.914, -0.225, -2.691
1951, 3, 151, 258.9, 307.2, 2.356, -0.6277, -2.903
1951, 4, 50.41, 77.34, 85.46, 9.301, 5.989, 3.356
1951, 5, 94.94, 108.9, 107.5, 10.08, 7.512, 5.357
1951, 6, 1.655, 7.118, 11.06, 15.24, 12.41, 10.13
1951, 7, 0.7697, 1.381, 1.689, 18.21, 15.43, 13.17
1951, 8, 21.43, 22.48, 21.34, 16.82, 14.1, 11.97
1951, 9, 41.43, 54.44, 51.9, 15.12, 12.51, 10.42
1951, 10, 304.1, 323.7, 305.6, 8.187, 5.522, 3.35
1951, 11, 275.9, 366, 378.9, 4.468, 1.696, -0.5448
1951, 12, 358.1, 462.6, 481.4, 0.04589, -2.97, -5.316
1952, 1, 230.2, 264.1, 265.1, -0.5808, -3.898, -6.331
1952, 2, 175.8, 248.8, 264.6, 1.761, -1.694, -4.201
1952, 3, 207.9, 299.8, 308.5, 2.96, -0.7097, -3.481
1952, 4, 65.43, 91.75, 92.17, 8.129, 5.157, 2.708
1952, 5, 61.58, 85.62, 99.56, 11.21, 8.187, 5.697
1952, 6, 163.6, 154.5, 147.1, 11.88, 9.556, 7.454
1952, 7, 0, 0, 0, 18.15, 16.1, 14.05
1952, 8, 4.66, 5.353, 6.003, 17.23, 14.55, 12.28
1952, 9, 32.25, 41.86, 41.25, 15.46, 12.91, 10.82
1952, 10, 18.22, 11.1, 4.743, 11.6, 9.483, 7.605
1952, 11, 50.81, 67.4, 67.38, 1.805, -0.125, -1.937
1952, 12, 284.1, 318, 308.2, 0.2337, -2.306, -4.129
1953, 1, 460.8, 488.2, 466.2, 3.353, 1.038, -0.6615
1953, 2, 268.7, 370.2, 385.6, 3.036, -0.0768, -2.367
1953, 3, 177.5, 222.1, 216.7, 3.752, 0.8612, -1.332
1953, 4, 104.8, 145, 145.5, 6.321, 3.189, 0.8919
1953, 5, 184.9, 213.5, 208.1, 7.514, 4.746, 2.6
1953, 6, 109.9, 133.3, 140.6, 10.9, 7.979, 5.645
1953, 7, 1.375, 6.785, 8.867, 16.74, 14.47, 12.58
1953, 8, 59.8, 93.44, 111.9, 16.24, 13.47, 11.25
1953, 9, 30.08, 27.54, 22.5, 15.34, 13.05, 11.08
1953, 10, 117.5, 108.1, 91.55, 9.811, 7.128, 4.952
1953, 11, 312.6, 462.9, 505.9, 6.571, 3.918, 1.85
1953, 12, 341.3, 388.2, 385.3, 2.42, -0.2531, -2.23
1954, 1, 411.5, 473.9, 479.8, 1.247, -1.591, -3.646
1954, 2, 115.1, 168.4, 176.7, 3.525, 0.9864, -0.9311
1954, 3, 108.4, 160.8, 173.9, 3.051, -0.3605, -2.954
1954, 4, 104, 156.5, 165.5, 7.457, 4.517, 2.191
1954, 5, 66.44, 94.58, 97.17, 10.8, 8.352, 6.273
1954, 6, 153.3, 196.5, 210.8, 11.35, 8.794, 6.76
1954, 7, 9.164, 11.99, 11.18, 15.25, 13.46, 11.84
1954, 8, 39.76, 54.88, 65.45, 14.19, 11.45, 9.273
1954, 9, 58.25, 64.96, 52.36, 12.6, 9.8, 7.507
1954, 10, 86.4, 78.7, 64.78, 8.327, 6.099, 4.175
1954, 11, 75.57, 87.17, 81.14, 6.456, 3.947, 1.864
1954, 12, 226.9, 250.9, 226.5, 1.239, -1.619, -3.744
1955, 1, 177.9, 179.9, 158.7, 0.05533, -3.243, -5.642
1955, 2, 88.6, 128.4, 133.9, 1.18, -2.129, -4.673
1955, 3, 221.3, 310.6, 317.3, 2.333, -1.031, -3.542
1955, 4, 207.4, 302.7, 316.5, 3.923, 0.5406, -1.994
1955, 5, 71.18, 80.58, 73.87, 8.77, 5.652, 3.266
1955, 6, 80.74, 90.12, 88.24, 13.19, 10.59, 8.528
1955, 7, 24.51, 33.16, 29.05, 14.72, 12.25, 10.26
1955, 8, 0, 0, 0, 15.52, 13.49, 11.82
1955, 9, 50.2, 88.12, 97.64, 13.03, 10.37, 8.274
1955, 10, 217.5, 275.1, 274.5, 9.271, 6.472, 4.328
1955, 11, 258.2, 396.4, 438.6, 3.169, 0.2676, -1.827
1955, 12, 524.8, 586.9, 563.2, 1.778, -1.38, -3.639
1956, 1, 381.1, 403.8, 386.8, 1.301, -1.851, -4.051
1956, 2, 240.5, 348.9, 360, -0.2116, -3.175, -5.472
1956, 3, 162.8, 226.6, 229.9, 3.234, 0.1978, -2.036
1956, 4, 51.49, 82.54, 92.35, 7.745, 4.52, 2.003
1956, 5, 160.8, 208.9, 221, 11.07, 8.001, 5.654
1956, 6, 112.4, 137.5, 146.3, 12.12, 9.345, 7.198
1956, 7, 11.64, 29.8, 35.87, 17.24, 15.04, 13.25
1956, 8, 13.1, 29.72, 42.16, 15.99, 13.45, 11.44
1956, 9, 15.18, 20.83, 20.38, 13.95, 11.25, 9.194
1956, 10, 356.7, 355.7, 309.1, 7.802, 4.953, 2.865
1956, 11, 56.47, 80.88, 86.37, 3.847, 1.352, -0.6762
1956, 12, 241.2, 352.2, 377.9, 1.751, -0.9047, -2.885
1957, 1, 115.9, 157.9, 172.6, -2.328, -5.761, -8.409
1957, 2, 229.7, 279.7, 267, 3.327, 0.04824, -2.502
1957, 3, 324.5, 402.5, 387, 4.673, 1.382, -1.074
1957, 4, 62.14, 105.5, 117.4, 7.816, 4.299, 1.619
1957, 5, 118.6, 141, 142.7, 11.4, 8.185, 5.734
1957, 6, 69.73, 67.44, 57.08, 14.13, 11.58, 9.548
1957, 7, 14.46, 19.01, 16.13, 15.31, 12.94, 11.07
1957, 8, 9.723, 16.99, 20.3, 14.49, 11.81, 9.785
1957, 9, 49.58, 86.27, 97.85, 15.59, 12.77, 10.59
1957, 10, 143.3, 129, 100.9, 8.358, 5.451, 3.295
1957, 11, 122.6, 179.3, 188.6, 3.183, 0.3726, -1.642
1957, 12, 432.6, 511.4, 492.3, 2.409, -0.3025, -2.24
1958, 1, 296.5, 310.8, 295.4, 2.438, -0.5639, -2.804
1958, 2, 341.2, 391.4, 345.5, 5.971, 2.615, 0.1353
1958, 3, 138.2, 155.9, 139.2, 3.564, 0.202, -2.246
1958, 4, 120.8, 185.7, 189.5, 6.625, 3.365, 0.904
1958, 5, 82.54, 112.3, 120.3, 13.12, 10.28, 8.008
1958, 6, 193.4, 259.2, 287.4, 14.84, 12.11, 9.852
1958, 7, 9.988, 28.51, 34.92, 18.87, 16.45, 14.52
1958, 8, 6.241, 10.54, 14.73, 18.49, 16.24, 14.43
1958, 9, 33.55, 49.64, 49.72, 13.84, 10.89, 8.614
1958, 10, 87.84, 95.94, 88.06, 10.47, 7.972, 6.028
1958, 11, 265.8, 382.3, 405.5, 5.426, 2.592, 0.4143
1958, 12, 154.3, 194.5, 195.1, 4.587, 1.996, 0.08612
1959, 1, 278.3, 292.3, 273.4, 2.925, 0.05471, -2.054
1959, 2, 160.2, 203.5, 200.9, 2.399, -0.5621, -2.812
1959, 3, 156.1, 217.2, 219.2, 4.947, 1.987, -0.3054
1959, 4, 47.77, 66.09, 63.11, 8.391, 5.411, 3.06
1959, 5, 120.5, 152.2, 147.4, 9.247, 6.269, 3.896
1959, 6, 64.42, 75.79, 76.19, 13.98, 11.72, 9.997
1959, 7, 4.785, 3.618, 1.189, 17.44, 15.68, 14.47
1959, 8, 3.077, 18.2, 31.04, 15.77, 13.42, 11.77
1959, 9, 94.16, 163.4, 181.5, 12.7, 9.887, 7.658
1959, 10, 148.9, 146.6, 122.5, 9.897, 7.358, 5.464
1959, 11, 72.77, 103.7, 108, 4.671, 2.376, 0.7828
1959, 12, 105.4, 113.1, 107.7, 1.806, -1.081, -3.195
1960, 1, 148.5, 162.6, 165.1, 0.5165, -2.66, -4.936
1960, 2, 217.9, 294.7, 305.3, 2.57, -0.9735, -3.707
1960, 3, 297.9, 413.8, 439.7, 5.341, 2.266, -0.06237
1960, 4, 146.6, 182.4, 171, 7.205, 3.966, 1.483
1960, 5, 193.5, 244.6, 244.3, 9.15, 6.194, 3.945
1960, 6, 14.33, 16.05, 16.72, 14.2, 12.11, 10.49
1960, 7, 6.085, 36.69, 54.28, 17.83, 16.15, 15.02
1960, 8, 33.59, 41.8, 41.08, 15.27, 13.02, 11.35
1960, 9, 14.62, 15.9, 13.66, 14.23, 12.03, 10.26
1960, 10, 129.8, 125.2, 103.4, 9.796, 7.097, 4.992
1960, 11, 336.8, 445.7, 463.9, 4.296, 1.264, -1.028
1960, 12, 113.3, 123.5, 112.8, 1.506, -1.426, -3.598
1961, 1, 95.23, 101.7, 93.81, 3.242, 0.3222, -1.777
1961, 2, 372.9, 471.7, 465.6, 4.394, 1.25, -0.9546
1961, 3, 240.8, 303.1, 300.9, 4.268, 1.159, -1.095
1961, 4, 69.38, 99.81, 103.6, 7.347, 4.481, 2.323
1961, 5, 111.7, 132.6, 127.4, 9.99, 7.116, 4.893
1961, 6, 39.95, 48.48, 52.68, 15.79, 13.95, 12.43
1961, 7, 8.063, 8.008, 5.524, 17.17, 15.24, 13.82
1961, 8, 11.81, 21.99, 27.25, 18.46, 16.49, 14.92
1961, 9, 43.38, 52.26, 44.4, 12.15, 9.318, 7.193
1961, 10, 215.1, 218.3, 189, 8.556, 5.807, 3.786
1961, 11, 325, 344.5, 296, 2.697, 0.2726, -1.5
1961, 12, 245.1, 286.4, 274.7, 1.25, -1.925, -4.094
1962, 1, 105.1, 107.8, 97.49, -0.1098, -3.127, -5.384
1962, 2, 100.4, 130.7, 129.2, 2.551, -0.5863, -3.044
1962, 3, 180.1, 220.3, 209.7, 3.543, 0.4393, -2.096
1962, 4, 129.7, 183.1, 182.8, 8.792, 5.871, 3.475
1962, 5, 138.2, 145.7, 119.8, 8.41, 5.68, 3.446
1962, 6, 36.11, 34, 27.72, 13.1, 10.78, 9.071
1962, 7, 0.3704, 1.561, 2.347, 16.16, 14.08, 12.52
1962, 8, 32.98, 39.84, 42.34, 15.9, 13.4, 11.44
1962, 9, 38.42, 58.07, 59.25, 14.75, 12.25, 10.2
1962, 10, 223.7, 231.9, 206, 9.12, 6.396, 4.368
1962, 11, 225.4, 277.9, 261, 5.624, 2.591, 0.4178
1962, 12, 134.7, 137.5, 122.4, 2.7, 0.03532, -1.803
1963, 1, 94.31, 123.4, 128.8, -0.9988, -3.396, -5.263
1963, 2, 205.8, 238.3, 214.3, 6.254, 3.344, 1.292
1963, 3, 141.7, 171.2, 165.7, 4.479, 1.32, -1.082
1963, 4, 168.8, 209.9, 202.1, 5.221, 2.148, -0.2111
1963, 5, 151.7, 151.1, 120.3, 10.38, 7.987, 6.135
1963, 6, 137.5, 146.3, 134.8, 12.35, 9.986, 8.231
1963, 7, 32.26, 41.56, 34.73, 13.98, 11.98, 10.53
1963, 8, 1.376, 6.762, 11.47, 15.93, 13.71, 12.02
1963, 9, 71.04, 84.25, 72.44, 15.95, 13.43, 11.43
1963, 10, 111.1, 99.03, 75.57, 9.413, 6.651, 4.644
1963, 11, 269.1, 321.8, 300.1, 4.482, 1.565, -0.4201
1963, 12, 151.1, 165.3, 154.1, 1.959, -0.5034, -2.251
1964, 1, 448.1, 445.4, 402.5, 0.9493, -2.436, -4.736
1964, 2, 69.19, 81.75, 74.25, 2.026, -1.093, -3.412
1964, 3, 188, 242.4, 242.7, 2.724, -0.5619, -3.052
1964, 4, 91.95, 124.4, 124.9, 5.182, 2.327, 0.2089
1964, 5, 50.89, 59.74, 53.25, 8.338, 5.707, 3.777
1964, 6, 130.6, 171.9, 194.2, 12.01, 9.58, 7.719
1964, 7, 15.87, 27.85, 31.18, 15.72, 13.86, 12.47
1964, 8, 17.32, 21.55, 24.51, 15.14, 12.82, 11.04
1964, 9, 33.76, 44.19, 41.49, 12.19, 9.619, 7.661
1964, 10, 44.07, 41.67, 33.42, 10.13, 7.525, 5.448
1964, 11, 301.4, 388.5, 370.8, 2.631, -0.271, -2.246
1964, 12, 674.7, 877.5, 913.1, 1.068, -2.271, -4.525
1965, 1, 317.8, 349.4, 304, 1.076, -1.58, -3.373
1965, 2, 91.36, 140, 143.8, 3.034, 0.07251, -2.072
1965, 3, 40.94, 46.19, 34.26, 4.955, 1.904, -0.4061
1965, 4, 112.1, 149.9, 144.1, 7.583, 4.682, 2.436
1965, 5, 75.66, 119.3, 130.4, 8.458, 5.934, 4.072
1965, 6, 36.92, 56.52, 70.68, 12.46, 10.35, 8.78
1965, 7, 6.346, 23.23, 32.75, 17.06, 14.8, 13.07
1965, 8, 42.73, 63.26, 78.99, 16.61, 14.02, 11.99
1965, 9, 6.152, 5.261, 3.148, 12.12, 9.105, 6.876
1965, 10, 98.1, 106.6, 99.5, 10.54, 7.869, 5.983
1965, 11, 173.1, 205.1, 191.6, 5.532, 2.353, 0.2603
1965, 12, 201.2, 215.3, 203.2, 0.2271, -2.844, -4.849
1966, 1, 368.1, 375.8, 348.1, 0.5805, -2.615, -4.748
1966, 2, 99.5, 124.5, 117.8, 1.705, -1.73, -4.274
1966, 3, 180.3, 221.2, 215.3, 3.867, 0.5585, -1.883
1966, 4, 37.45, 43.15, 36.08, 8.064, 5.177, 3.04
1966, 5, 32.55, 37.17, 34.78, 10.43, 8.371, 6.807
1966, 6, 51.53, 63.28, 66.58, 13.29, 10.57, 8.423
1966, 7, 41.95, 60.33, 58.47, 15.03, 12.72, 11.01
1966, 8, 10.38, 16.93, 20.87, 15.83, 13.76, 12.29
1966, 9, 47.64, 48.24, 39.26, 14.19, 11.72, 9.888
1966, 10, 127.6, 142.1, 126.8, 8.766, 6.135, 4.315
1966, 11, 274.3, 327.2, 325.7, 4.736, 1.996, 0.1315
1966, 12, 208.5, 242.8, 234.3, 2.237, -0.7677, -2.724
1967, 1, 321.6, 337.3, 309.2, 1.864, -1.155, -3.164
1967, 2, 82.72, 100.5, 96.13, 2.819, -0.05743, -2.116
1967, 3, 132.4, 178.1, 184.4, 2.859, -0.3689, -2.699
1967, 4, 112.5, 131.9, 124.3, 4.248, 0.9234, -1.5
1967, 5, 77.54, 80.01, 70.54, 9.833, 7.169, 5.21
1967, 6, 51.03, 51.02, 44.15, 14.45, 12.13, 10.33
1967, 7, 0, 0, 0, 17.06, 15.16, 13.84
1967, 8, 0.2631, 1.808, 2.935, 18.91, 16.88, 15.36
1967, 9, 64.12, 71.81, 63.05, 15.65, 13.25, 11.37
1967, 10, 212, 237.1, 219.7, 8.585, 6.001, 4.279
1967, 11, 88.34, 108.7, 102.3, 5.474, 2.618, 0.5099
1967, 12, 179, 189.4, 168, 0.2016, -3.004, -5.199
1968, 1, 188.4, 170.8, 143.9, 0.6579, -2.54, -4.626
1968, 2, 160.6, 220.3, 220.4, 5.337, 2.034, -0.4247
1968, 3, 94.66, 106.1, 96.69, 5.696, 2.496, 0.1638
1968, 4, 63.53, 70.79, 59.35, 5.986, 2.979, 0.7512
1968, 5, 103.9, 100.1, 82.55, 9.647, 7.006, 4.923
1968, 6, 53.03, 53.39, 47.87, 13.44, 11.06, 9.273
1968, 7, 9.004, 12.16, 10.29, 16.77, 15.01, 13.74
1968, 8, 118.2, 119.9, 117.1, 15.31, 12.72, 10.66
1968, 9, 62.38, 71.43, 62.49, 13.51, 11.05, 9.209
1968, 10, 163.5, 160.8, 136.7, 7.899, 5.068, 3.158
1968, 11, 290, 373.5, 379.7, 4.24, 1.129, -0.9887
1968, 12, 257.6, 295.7, 278.9, 0.2524, -2.972, -5.155
1969, 1, 319, 340, 332.8, -1.277, -4.384, -6.517
1969, 2, 94.56, 122.2, 124.6, 0.5445, -2.953, -5.533
1969, 3, 98.27, 127.7, 127, 4.126, 0.1976, -2.661
1969, 4, 89.58, 106.6, 95.56, 6.449, 3.165, 0.7312
1969, 5, 82.91, 83.61, 71.33, 11.66, 8.89, 6.74
1969, 6, 191.9, 244.1, 275.9, 14.19, 11.96, 10.19
1969, 7, 4.73, 20.27, 29.23, 15.44, 13.6, 12.25
1969, 8, 0.01431, 0.01549, 0, 14.94, 13.13, 11.77
1969, 9, 47.21, 69.1, 70.02, 13.4, 11.01, 9.232
1969, 10, 151.2, 139.3, 114.8, 7.127, 4.097, 1.954
1969, 11, 85.49, 105.2, 103.7, 4.435, 1.756, -0.004017
1969, 12, 366.6, 369.2, 327.5, 2.17, -0.7635, -2.63
1970, 1, 416.2, 460.3, 443.5, 1.878, -1.261, -3.429
1970, 2, 94.09, 123.8, 122.8, 3.981, 0.8449, -1.416
1970, 3, 117.7, 138.6, 130.3, 4.482, 1.307, -0.9366
