# Created by WEAP: 5/6/2021 11:59:41 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: OR_E_Lost (156,492 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (155,044 ha),  2000 - 3000 m (1,448 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 1000 to 2000 m, pr[mm/m]:Elevation 2000 to 3000 m, tas[C]:Elevation 1000 to 2000 m, tas[C]:Elevation 2000 to 3000 m

1950, 1, 58.33, 98.2, -5.682, -8.585
1950, 2, 18.53, 107.6, 0.5777, -2.71
1950, 3, 34.79, 73.85, 1.959, -1.089
1950, 4, 14.9, 42.93, 5.821, 3.049
1950, 5, 15.3, 28.26, 10.03, 7.271
1950, 6, 52.24, 65.77, 13.3, 10.24
1950, 7, 0.3177, 0.65, 18.46, 15.52
1950, 8, 4.037, 3.19, 17.61, 14.42
1950, 9, 17.76, 26.15, 13.21, 10.36
1950, 10, 78.02, 195.1, 8.584, 5.289
1950, 11, 28.79, 78.49, 4.568, 1.409
1950, 12, 45.44, 115.8, 2.307, -1.143
1951, 1, 31.97, 119.7, -1.507, -4.74
1951, 2, 30.95, 99.41, 0.1255, -3.036
1951, 3, 9.39, 26.41, 1.344, -1.627
1951, 4, 19.05, 40.71, 8.363, 5.29
1951, 5, 30.97, 59.83, 10.1, 6.99
1951, 6, 0.5776, 0.64, 15.03, 12.05
1951, 7, 0.1345, 0.09995, 17.53, 14.2
1951, 8, 3.899, 4.022, 16.71, 13.46
1951, 9, 9.465, 8.392, 14.31, 11.3
1951, 10, 41.41, 60.21, 6.523, 3.461
1951, 11, 27.1, 97.4, 2.366, -0.6869
1951, 12, 87.16, 203.9, -4.766, -7.376
1952, 1, 48.47, 145.3, -4.883, -7.795
1952, 2, 47.59, 101.5, -1.452, -4.325
1952, 3, 28.72, 56.77, 0.357, -2.537
1952, 4, 11.74, 20.05, 7.389, 4.111
1952, 5, 24.12, 46.53, 10.71, 7.372
1952, 6, 71.1, 81.2, 12.12, 8.882
1952, 7, 15.7, 30.17, 18.51, 15.33
1952, 8, 1.512, 1.67, 15.97, 12.71
1952, 9, 13.83, 13.69, 14.69, 11.72
1952, 10, 1.858, 3.866, 10.24, 7.337
1952, 11, 14.01, 34.91, 0.03213, -2.756
1952, 12, 59.63, 189.2, -3.074, -6.325
1953, 1, 57.83, 95.96, 1.235, -1.848
1953, 2, 24.72, 42.4, 1.223, -1.601
1953, 3, 28.15, 45.25, 2.044, -0.9733
1953, 4, 20.94, 30.19, 4.854, 1.77
1953, 5, 57.86, 74.68, 6.563, 3.499
1953, 6, 43.57, 50.37, 10.3, 7.136
1953, 7, 0, 0, 17.08, 13.79
1953, 8, 18.93, 16.05, 15.18, 11.96
1953, 9, 3.53, 4.068, 14.65, 11.62
1953, 10, 32.07, 39.73, 7.32, 4.277
1953, 11, 49.75, 81.6, 4.068, 1.143
1953, 12, 31, 45.78, -0.1572, -2.902
1954, 1, 46.26, 93.04, -1.393, -4.328
1954, 2, 25.35, 46.22, 2.329, -0.5994
1954, 3, 33, 48.97, 1.116, -1.847
1954, 4, 16.42, 24.46, 6.7, 3.712
1954, 5, 9.613, 14.34, 11.64, 8.33
1954, 6, 45.52, 59.48, 11.73, 8.494
1954, 7, 1.498, 2.5, 16.76, 13.47
