# Created by WEAP: 5/6/2021 11:59:37 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: CA_PGE_N_Clear (52,092 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (32,289 ha),  1000 - 2000 m (19,803 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 0 to 1000 m, pr[mm/m]:Elevation 1000 to 2000 m, tas[C]:Elevation 0 to 1000 m, tas[C]:Elevation 1000 to 2000 m
1962, 1, 88.16, 94.34, 4.07, 2.464
1962, 2, 376.6, 554.5, 4.265, 2.696
1962, 3, 182.4, 195.4, 5.389, 3.859
1962, 4, 20.01, 23.5, 13.31, 11.56
1962, 5, 29.44, 36.44, 12.93, 11.26
1962, 6, 7.544, 7.149, 19.94, 18.18
1962, 7, 0, 0, 23.72, 21.93
1962, 8, 30.69, 33.13, 21.54, 19.76
1962, 9, 22.97, 27.82, 19.85, 18.04
1962, 10, 246, 280.8, 13.01, 11.47
1962, 11, 92.35, 108.1, 8.707, 7.037
1962, 12, 145.5, 167.9, 5.963, 4.522
1963, 1, 104, 125.1, 3.455, 1.962
1963, 2, 204.7, 255.5, 8.514, 7.004
1963, 3, 166.8, 196.8, 6.328, 4.728
1963, 4, 296.7, 381.2, 6.472, 4.897
1963, 5, 50.47, 62.28, 14.86, 13.24
1963, 6, 16.83, 16.17, 18.43, 16.6
1963, 7, 0.1467, 0.6255, 20.86, 19.05
1963, 8, 0.1506, 0.1583, 21.7, 19.87
1963, 9, 1.574, 1.662, 20.03, 18.25
1963, 10, 98.63, 105.7, 13.52, 11.85
1963, 11, 289.2, 300.9, 6.531, 4.984
1963, 12, 51.19, 50.65, 4.123, 2.772
1964, 1, 238, 281.8, 2.549, 1.073
1964, 2, 8.733, 10.09, 6.452, 4.752
1964, 3, 57.21, 61.71, 6.244, 4.606
1964, 4, 5.973, 6.953, 10.54, 8.926
1964, 5, 46.63, 59.57, 13.06, 11.45
1964, 6, 30.83, 40.88, 17.44, 15.73
1964, 7, 1.321, 3.537, 22.96, 21.12
1964, 8, 0.7327, 1.458, 22.65, 20.84
1964, 9, 9.985, 11.76, 18.02, 16.39
1964, 10, 74.88, 76.74, 15.64, 13.91
1964, 11, 280.9, 266.8, 5.6, 4.044
1964, 12, 519, 565.9, 4.32, 2.804
1965, 1, 209.3, 243, 3.778, 2.217
1965, 2, 30, 40.94, 5.746, 4.13
1965, 3, 29.45, 28.35, 8.508, 6.903
1965, 4, 297.4, 359.9, 9.132, 7.59
1965, 5, 14.31, 15.26, 14.34, 12.49
1965, 6, 3.694, 5.425, 18.26, 16.52
1965, 7, 0, 0, 22.69, 20.83
1965, 8, 42.64, 38.71, 21.18, 19.53
1965, 9, 0.195, 0.5827, 17.36, 15.72
1965, 10, 2.226, 2.704, 15.61, 13.99
1965, 11, 459.6, 484.7, 7.161, 5.65
1965, 12, 87.82, 116.6, 2.358, 0.8333
1966, 1, 242.7, 309.3, 2.225, 0.6749
1966, 2, 187.8, 233.6, 3.241, 1.731
1966, 3, 81.67, 116.3, 7.035, 5.445
1966, 4, 32.67, 39.86, 13.39, 11.69
1966, 5, 0.567, 1.081, 17.07, 15.45
1966, 6, 3.463, 3.445, 19.02, 17.26
1966, 7, 0.113, 0.2588, 21.04, 19.27
1966, 8, 2.611, 2.583, 23.73, 22.02
1966, 9, 9.386, 11.26, 19.53, 17.81
1966, 10, 0.005499, 0.01258, 14.98, 13.32
1966, 11, 324.2, 359.6, 8.125, 6.527
1966, 12, 213.7, 281.2, 3.952, 2.431
1967, 1, 355.8, 426.4, 3.345, 1.784
1967, 2, 22.99, 26.99, 6.38, 4.731
1967, 3, 220.8, 268.9, 5.271, 3.661
1967, 4, 261.9, 317.5, 4.335, 2.852
1967, 5, 25.9, 30.9, 15.29, 13.57
1967, 6, 50.18, 59.61, 18.68, 17
1967, 7, 0.7302, 3.344, 24.34, 22.49
1967, 8, 1.799, 2.465, 25.54, 23.65
1967, 9, 1.998, 2.493, 21.36, 19.67
1967, 10, 41.49, 48.18, 13.7, 12.05
1967, 11, 94.17, 89.68, 9.639, 8.006
1967, 12, 147.3, 190.5, 2.067, 0.3562
1968, 1, 261.5, 292.8, 2.285, 0.7658
1968, 2, 261.8, 334.7, 6.797, 5.328
1968, 3, 83.01, 101.4, 8.115, 6.494
1968, 4, 6.775, 6.534, 11.14, 9.496
1968, 5, 49.69, 52.87, 14.12, 12.46
1968, 6, 11.26, 15.85, 20.11, 18.35
1968, 7, 0, 0, 23.82, 22.15
1968, 8, 39.46, 51.06, 19.6, 18.01
1968, 9, 4.383, 4.027, 19.5, 17.81
1968, 10, 59.92, 72.24, 13.16, 11.57
1968, 11, 133, 127.4, 6.552, 5.024
1968, 12, 393, 437.1, 1.054, -0.4419
1969, 1, 418.6, 449.2, 0.7621, -0.9187
1969, 2, 434.2, 522.8, 1.642, 0.006125
1969, 3, 59.64, 66.03, 6.421, 4.749
1969, 4, 77.53, 102, 9.453, 7.769
1969, 5, 10.29, 18.77, 16.85, 15.27
1969, 6, 36.46, 36.26, 18.82, 17.24
1969, 7, 0.1437, 0.3021, 23.79, 22.09
1969, 8, 0, 0, 23.42, 21.69
1969, 9, 1.492, 2.371, 20.22, 18.53
1969, 10, 44.48, 51.3, 11.25, 9.695
1969, 11, 64.12, 71.99, 9.165, 7.352
1969, 12, 452.3, 568.8, 5.222, 3.543
1970, 1, 647.8, 780, 4.506, 2.947
1970, 2, 95.56, 133.2, 6.879, 5.211
1970, 3, 96.83, 117.5, 7.624, 5.979
1970, 4, 14.03, 14.15, 8.486, 6.768
1970, 5, 11.69, 14.8, 15.61, 13.95
1970, 6, 46.66, 50.07, 20.03, 18.32
1970, 7, 0, 0, 24.19, 22.39
1970, 8, 0, 0, 22.96, 21.11
1970, 9, 0.07914, 0.07492, 18.65, 16.92
1970, 10, 81.19, 88.09, 12.78, 11.09
1970, 11, 462.8, 497.3, 7.393, 5.746
1970, 12, 315.9, 360.4, 1.571, -0.06843
1971, 1, 206.1, 258.1, 3.123, 1.514
1971, 2, 10.57, 12.26, 5.362, 3.63
1971, 3, 203.1, 237.2, 5.219, 3.567
1971, 4, 33.69, 43.72, 8.83, 7.143
1971, 5, 62.8, 67.88, 12.84, 11.19
1971, 6, 14.88, 19.24, 17.41, 15.74
1971, 7, 3.165, 3.104, 23.75, 21.98
1971, 8, 4.253, 4.929, 23.9, 22.09
1971, 9, 15.1, 17.69, 18.41, 16.63
1971, 10, 22.7, 26.37, 11.59, 9.819
1971, 11, 158, 157.6, 6.27, 4.657
1971, 12, 182.2, 226.9, 0.9368, -0.6348
1972, 1, 163.9, 203.3, 2.366, 0.7854
1972, 2, 113.3, 169.6, 5.06, 3.429
1972, 3, 116.9, 118.2, 9.184, 7.546
1972, 4, 107, 136.8, 9.113, 7.504
1972, 5, 49.88, 57.9, 15.39, 13.72
1972, 6, 30.44, 36.82, 20, 18.31
1972, 7, 0.002922, 0.07108, 23.76, 22.05
1972, 8, 2.136, 4.797, 22.86, 21.08
1972, 9, 31.19, 36.97, 17.52, 15.74
1972, 10, 136.6, 151.4, 12.39, 10.7
1972, 11, 300.7, 298.1, 5.845, 4.181
1972, 12, 161.2, 194.1, 0.1584, -1.469
1973, 1, 371.8, 424.7, 1.479, -0.1515
1973, 2, 332.6, 478.7, 5.583, 3.988
1973, 3, 168.3, 179.4, 5.624, 4.139
1973, 4, 9.545, 10.9, 12.03, 10.36
1973, 5, 14.71, 15.72, 17.73, 16.09
1973, 6, 5.326, 3.357, 20.51, 18.91
1973, 7, 1.607, 1.599, 24.79, 23.26
1973, 8, 0.02829, 0.1239, 22.34, 20.8
1973, 9, 36.31, 48.24, 18.55, 17.05
1973, 10, 210.2, 240.3, 12.52, 10.78
1973, 11, 487.3, 542.7, 5.232, 3.864
1973, 12, 278.4, 331.9, 4.611, 3.327
1974, 1, 363.6, 459.3, 3.138, 1.723
1974, 2, 120.7, 169.8, 4.65, 3.239
1974, 3, 368.4, 466.4, 6.799, 5.45
1974, 4, 150.3, 178.4, 9.27, 7.943
1974, 5, 7.909, 5.872, 15.57, 14.07
1974, 6, 19.23, 19.78, 20.73, 19.33
1974, 7, 60.65, 55.68, 22.28, 20.86
1974, 8, 2.939, 4.557, 22.49, 20.86
1974, 9, 0, 0, 21.2, 19.48
1974, 10, 54.51, 58.31, 14.53, 12.78
1974, 11, 80.86, 103.1, 7.314, 5.795
1974, 12, 234.5, 258, 3.662, 2.208
1975, 1, 102.6, 110.6, 3.905, 2.22
1975, 2, 335.8, 464.4, 3.581, 2.103
1975, 3, 476.8, 546.2, 5.092, 3.574
1975, 4, 81.22, 105, 6.432, 4.891
1975, 5, 3.21, 4.477, 15.14, 13.47
1975, 6, 4.285, 3.773, 19.34, 17.66
1975, 7, 10.08, 14.72, 22.04, 20.42
1975, 8, 7.499, 8.277, 20.96, 19.34
1975, 9, 0, 0.001312, 21.44, 19.73
1975, 10, 156.4, 160.1, 11.44, 9.89
1975, 11, 55.72, 60.04, 6.239, 4.664
1975, 12, 78.87, 91.29, 5.274, 3.641
1976, 1, 20.24, 22.61, 4.686, 3.034
1976, 2, 187.6, 232.4, 4.982, 3.479
1976, 3, 71.93, 75.97, 6.88, 5.337
1976, 4, 154.2, 177.6, 8.515, 7.124
1976, 5, 0.762, 2.639, 16.36, 14.69
1976, 6, 1.449, 4.04, 17.89, 16.25
1976, 7, 1.872, 2.625, 23.23, 21.66
1976, 8, 80.18, 84.06, 18.76, 17.29
1976, 9, 30.08, 33.3, 18.94, 17.47
1976, 10, 1.37, 5.406, 14.77, 13.18
1976, 11, 35.81, 35.2, 10.07, 8.483
1976, 12, 14.46, 16.04, 5.585, 3.917
1977, 1, 79.45, 88.3, 3.7, 2.116
1977, 2, 66.03, 75.51, 7.768, 6.203
1977, 3, 72.54, 80.69, 5.834, 4.291
1977, 4, 23.54, 24.73, 12.61, 10.99
1977, 5, 121.7, 135.9, 10.82, 9.442
1977, 6, 5.807, 14.57, 21.94, 20.38
1977, 7, 0.2234, 0.4044, 22.98, 21.41
1977, 8, 7.215, 8.066, 23.26, 21.73
1977, 9, 94.5, 106.8, 17.7, 16.32
1977, 10, 33.18, 32.3, 13.67, 12.27
1977, 11, 94.21, 94.33, 6.868, 5.411
1977, 12, 348.9, 353.9, 5.012, 3.634
1978, 1, 699.2, 709.1, 5.59, 4.225
1978, 2, 232, 259.1, 5.804, 4.447
1978, 3, 254.3, 266.4, 9.85, 8.502
1978, 4, 234, 248.1, 8.903, 7.477
1978, 5, 16.46, 15.06, 14.49, 12.9
1978, 6, 7.057, 9.569, 18.41, 16.87
1978, 7, 5.899, 6.091, 22.77, 21.18
1978, 8, 1.225, 2.113, 22.35, 20.67
1978, 9, 83.03, 90.6, 16.39, 14.75
1978, 10, 0, 0, 16.32, 14.66
1978, 11, 59.43, 55.88, 6.407, 4.886
1978, 12, 15.92, 16.38, 2.637, 1.172
1979, 1, 277.3, 293.3, 2.862, 1.402
1979, 2, 283.6, 323.4, 3.865, 2.406
1979, 3, 164.5, 165, 8.23, 6.809
1979, 4, 92.24, 98.21, 9.451, 7.959
1979, 5, 27.87, 37.68, 15.44, 14
1979, 6, 0.05121, 0.06539, 19.21, 17.71
1979, 7, 2.161, 2.41, 22.1, 20.54
1979, 8, 9.595, 12.9, 20.59, 19.04
1979, 9, 22.2, 23, 20, 18.4
1979, 10, 155.9, 154, 13.58, 12.12
1979, 11, 189.4, 173.1, 6.394, 4.945
1979, 12, 175.9, 185, 4.682, 3.122
1980, 1, 141.9, 154.7, 4.624, 3.111
1980, 2, 415.1, 478.2, 6.457, 5.05
1980, 3, 88.32, 93.07, 6.607, 5.112
1980, 4, 102.4, 108.5, 10.41, 9.013
1980, 5, 25.67, 30.81, 13.87, 12.4
1980, 6, 40.56, 40.95, 15.66, 14.14
1980, 7, 0.3366, 0.3182, 22.15, 20.62
1980, 8, 0, 0.0009838, 21.71, 20.12
1980, 9, 9.5, 13.42, 18.5, 16.88
1980, 10, 31.45, 29.91, 14.68, 13.08
1980, 11, 30.76, 28.99, 8.141, 6.602
1980, 12, 232.2, 254.2, 5.696, 4.191
1981, 1, 372.9, 378.3, 5.43, 3.998
1981, 2, 172.1, 197.5, 6.424, 4.932
1981, 3, 172.4, 180.5, 7.245, 5.776
1981, 4, 55.47, 61.8, 11.95, 10.51
1981, 5, 61.89, 73.39, 15.14, 13.64
1981, 6, 0.002922, 0.07528, 20.22, 18.66
1981, 7, 3.455, 4.146, 22.67, 21.13
1981, 8, 0, 0, 22.96, 21.36
1981, 9, 23.7, 28.79, 19.48, 17.87
1981, 10, 134.8, 126.3, 11.46, 9.901
1981, 11, 474.5, 422.8, 8.241, 6.758
1981, 12, 377.8, 396, 4.807, 3.398
1982, 1, 214.3, 228.1, 1.218, -0.2347
1982, 2, 252.2, 275, 5.153, 3.71
1982, 3, 216.9, 224.2, 5.414, 3.98
1982, 4, 239.4, 252.7, 7.927, 6.455
1982, 5, 0.1161, 0.6345, 15.8, 14.3
1982, 6, 66.66, 67.88, 17.99, 16.51
1982, 7, 11.16, 11.67, 20.58, 19.07
1982, 8, 1.883, 2.428, 21.36, 19.77
1982, 9, 31.86, 31.55, 16.72, 15.14
1982, 10, 97, 108.7, 12.31, 10.8
1982, 11, 243.9, 216.2, 5.533, 4.052
1982, 12, 349.6, 360.7, 3.316, 1.868
1983, 1, 407.9, 419.9, 4.293, 2.862
1983, 2, 501.2, 559.9, 4.707, 3.329
1983, 3, 740.2, 739.6, 6.01, 4.558
1983, 4, 174.8, 188.3, 7.621, 6.225
1983, 5, 44.81, 50.15, 14.92, 13.49
1983, 6, 4.539, 5.229, 17.9, 16.4
1983, 7, 8.871, 9.511, 19.49, 17.92
1983, 8, 21.38, 23.63, 21.45, 19.83
1983, 9, 48.3, 53.38, 18.65, 17.1
1983, 10, 55.01, 54.47, 14.34, 12.78
1983, 11, 408.6, 371.5, 5.847, 4.402
1983, 12, 537.6, 545, 3.273, 1.883
1984, 1, 16.57, 16.95, 5.393, 3.867
1984, 2, 127.1, 148.5, 5.654, 4.149
1984, 3, 118.6, 121.7, 8.997, 7.481
1984, 4, 80.21, 86.51, 9.22, 7.776
1984, 5, 21.77, 24.58, 15.15, 13.65
1984, 6, 23.95, 24.69, 18.51, 16.94
1984, 7, 1.315, 1.462, 24.27, 22.67
1984, 8, 7.135, 8.734, 22.05, 20.43
1984, 9, 8.632, 9.245, 19.23, 17.57
1984, 10, 73.38, 72.92, 10.19, 8.739
1984, 11, 517.5, 476.8, 4.89, 3.43
1984, 12, 79.29, 82.15, 2.658, 1.208
1985, 1, 28.74, 30.57, 4.173, 2.796
1985, 2, 90.13, 102.4, 5.998, 4.508
1985, 3, 107, 109.2, 6.157, 4.711
1985, 4, 12.67, 12.95, 13.4, 12
1985, 5, 13.72, 14.62, 14.67, 13.15
1985, 6, 31.43, 32, 21.2, 19.68
1985, 7, 15.5, 16.78, 24.14, 22.53
1985, 8, 7.871, 8.073, 21.46, 19.87
1985, 9, 77.6, 82.47, 15.77, 14.28
1985, 10, 82.47, 82.63, 12.69, 11.2
1985, 11, 118.9, 111.6, 4.49, 2.646
1985, 12, 150, 154.4, 4.789, 3.206
1986, 1, 364.7, 393.2, 5.781, 4.353
1986, 2, 606.4, 677.3, 6.474, 5.107
1986, 3, 273, 272.3, 10.05, 8.584
1986, 4, 38.53, 39.87, 10.88, 9.414
1986, 5, 69.57, 77.96, 14.69, 13.2
1986, 6, 0.004382, 0.1332, 20.77, 19.3
1986, 7, 0.004382, 0.1241, 21.91, 20.29
1986, 8, 0.011, 0.02516, 23.55, 21.82
1986, 9, 84.55, 94.39, 15.45, 13.93
1986, 10, 36.12, 38.02, 13.8, 12.32
1986, 11, 17.64, 17.61, 8.848, 7.297
1986, 12, 90.52, 101.4, 4.562, 3.111
1987, 1, 244.1, 250.1, 2.455, 1.058
1987, 2, 194.3, 220.1, 5.309, 3.839
1987, 3, 263.9, 275.6, 6.529, 5.118
1987, 4, 11.24, 17.3, 13.42, 11.91
1987, 5, 39.56, 45.33, 16.84, 15.27
1987, 6, 1.348, 2.943, 20.68, 19.06
1987, 7, 3.532, 5.317, 20.68, 19.08
1987, 8, 0, 0.001312, 23.16, 21.53
1987, 9, 0, 0, 19.71, 18.09
1987, 10, 16.04, 14.68, 16.86, 15.13
1987, 11, 106.7, 96.49, 7.516, 5.992
1987, 12, 440.8, 453.5, 2.768, 1.374
1988, 1, 285.5, 305.2, 3.215, 1.71
1988, 2, 4.053, 6.113, 8.021, 6.501
1988, 3, 8.485, 8.121, 9.111, 7.61
1988, 4, 105, 122.1, 10.87, 9.47
1988, 5, 125.5, 135.3, 12.54, 11.03
1988, 6, 54.43, 55.34, 17.69, 16.14
1988, 7, 6.654, 7.543, 24.19, 22.62
1988, 8, 0, 0.005903, 22.93, 21.38
1988, 9, 0, 0.00164, 20.07, 18.38
1988, 10, 13.37, 11.73, 16.91, 15.31
1988, 11, 400.5, 363.6, 6.105, 4.717
1988, 12, 154.4, 152.8, 3.716, 2.274
1989, 1, 67.87, 74.61, 2.844, 1.325
1989, 2, 34.02, 41.89, 3.028, 1.57
1989, 3, 379.5, 406.9, 6.374, 4.943
1989, 4, 62.48, 68.83, 12.46, 11.09
1989, 5, 27.71, 33.24, 13.53, 12.22
1989, 6, 6.041, 8.091, 19.43, 17.9
1989, 7, 0.1704, 0.2078, 22.01, 20.3
1989, 8, 1.842, 2.216, 20.81, 19.21
1989, 9, 110.2, 116.1, 17.77, 16.24
1989, 10, 127.9, 132.6, 12.17, 10.72
1989, 11, 34.3, 31.45, 8.728, 7.181
1989, 12, 0.1702, 0.4441, 5.592, 4.119
1990, 1, 263.8, 284.2, 3.957, 2.521
1990, 2, 85.49, 98.82, 3.631, 2.108
1990, 3, 68.45, 72.88, 8.852, 7.37
1990, 4, 35.79, 38.8, 13.51, 12.05
1990, 5, 281.9, 316, 13.45, 11.92
1990, 6, 4.293, 4.304, 18.16, 16.57
1990, 7, 4.066, 4.698, 23.56, 21.92
1990, 8, 18, 20.6, 22, 20.37
1990, 9, 9.44, 10.61, 19.49, 17.87
1990, 10, 32.51, 31.71, 14.42, 12.75
1990, 11, 18.35, 18.65, 6.875, 5.367
1990, 12, 28.88, 32.23, 1.029, -0.4119
1991, 1, 46.38, 51.13, 4.152, 2.714
1991, 2, 114, 134.3, 8.694, 7.178
1991, 3, 454.6, 464.5, 4.96, 3.513
1991, 4, 50.32, 54.75, 9.26, 7.789
1991, 5, 34.59, 38.25, 12.8, 11.21
1991, 6, 18.08, 22.83, 17.79, 16.16
1991, 7, 5.452, 6.976, 24.43, 22.79
1991, 8, 2.221, 2.636, 21.41, 19.76
1991, 9, 0, 0.003279, 22.17, 20.45
1991, 10, 45.72, 44.83, 16.98, 15.25
1991, 11, 57.89, 58.27, 8.755, 7.271
1991, 12, 152.4, 156.7, 4.203, 2.678
1992, 1, 131.4, 140, 3.586, 2.235
1992, 2, 473.3, 532.8, 7.182, 5.74
1992, 3, 197.6, 206.7, 8.972, 7.588
1992, 4, 131.2, 141.5, 12.02, 10.63
