# Created by WEAP: 5/6/2021 11:59:32 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Downloads\gridded_obs.monthly.1950-1999.nc
# Raster grid: 222 rows x 462 columns, (53 N, 125 W) - (25 N, 67 W), 0.125 degree resolution (approximately 14 km)
# Timespan: Monthly, January 1950 - December 1999 (600 data points)
# Variables extracted:
#      pr: monthly_sum_pr[mm/m]
#      tas: monthly_avg_Tavg[C]

# WEAP Catchment: CO_NW_Cabin (3,496 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 3000 - 4000 m (3,430 ha),  4000 - 5000 m (66 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, pr[mm/m]:Elevation 3000 to 4000 m, pr[mm/m]:Elevation 4000 to 5000 m, tas[C]:Elevation 3000 to 4000 m, tas[C]:Elevation 4000 to 5000 m

1950, 1, 103.6, 174.6, -9.221, -11.2
1950, 2, 55.4, 93.1, -6.457, -8.958
1950, 3, 29.32, 94.6, -5.802, -7.912
1950, 4, 178.4, 171.7, -0.7979, -2.486
1950, 5, 91.66, 79.11, 1.862, 0.2135
1950, 6, 35.46, 23.86, 8.276, 6.401
1950, 7, 43.97, 32.07, 9.519, 7.729
1950, 8, 27.96, 18.18, 9.129, 6.97
1950, 9, 34.03, 38.43, 5.954, 4.338
1950, 10, 10.17, 11.07, 5.97, 3.603
1950, 11, 153.6, 182.8, -3.362, -5.088
1950, 12, 98.48, 138.9, -5.499, -7.899
1951, 1, 120.1, 153.8, -10.74, -12.45
1951, 2, 102.7, 132.3, -7.28, -9.682
1951, 3, 80.55, 69.3, -7.088, -9.162
1951, 4, 118.4, 143.4, -2.36, -3.996
1951, 5, 123.9, 101.2, 3.343, 1.782
1951, 6, 58.36, 53.59, 5.569, 3.925
1951, 7, 55.96, 45.87, 11.77, 9.948
1951, 8, 68.62, 45.53, 10.32, 8.3
1951, 9, 32.8, 32.84, 6.118, 4.603
1951, 10, 47.29, 48.8, 0.3781, -0.9897
1951, 11, 84.31, 105.4, -6.263, -8.399
1951, 12, 242.9, 289.6, -9.622, -11.47
1952, 1, 44.77, 90.06, -9.489, -11.85
1952, 2, 35.42, 65.19, -8.682, -11.25
1952, 3, 105.4, 101.2, -8.495, -10.55
1952, 4, 163.5, 118.8, -1.298, -2.669
1952, 5, 113.3, 87.15, 3.354, 1.917
1952, 6, 10.72, 9.16, 10.41, 8.413
1952, 7, 59.45, 52.85, 11.18, 9.254
1952, 8, 78.39, 65.56, 10.44, 8.407
1952, 9, 10.34, 15.08, 8.208, 6.004
1952, 10, 2.735, 2.33, 3.089, 1.385
1952, 11, 160.1, 131.3, -7.912, -9.566
1952, 12, 38.26, 67.03, -8.879, -11.14
1953, 1, 67.95, 104.8, -5.563, -7.198
1953, 2, 102.3, 94.74, -8.916, -10.98
1953, 3, 89.69, 93.37, -3.969, -5.912
1953, 4, 157, 149.2, -3.581, -5.173
1953, 5, 104.3, 112.2, 1.075, -0.4845
1953, 6, 52.89, 44.2, 9.427, 7.513
1953, 7, 87.19, 74.55, 12.4, 10.44
1953, 8, 41.94, 30.29, 10.3, 8.388
1953, 9, 10.18, 9.46, 8.593, 6.491
1953, 10, 24.46, 34.59, 2.03, 0.561
1953, 11, 101.8, 104.4, -2.554, -4.385
1953, 12, 53.36, 73.55, -9.307, -11.2
1954, 1, 35.46, 41.86, -5.724, -7.607
1954, 2, 26.91, 42.91, -2.946, -5.327
1954, 3, 54.9, 68.34, -6.822, -8.355
1954, 4, 66.7, 55.94, 1.437, -0.3422
1954, 5, 52.23, 61.31, 4.279, 2.705
1954, 6, 27.83, 22.21, 9.16, 7.102
1954, 7, 66.17, 53.45, 12.81, 10.65
1954, 8, 46.64, 25.24, 11.22, 9.128
1954, 9, 64.78, 70.93, 8.034, 6.309
1954, 10, 44.1, 51.24, 3.206, 1.439
1954, 11, 75.85, 72.72, -1.966, -3.875
1954, 12, 38.57, 61.31, -7.545, -9.743
1955, 1, 18.83, 41.2, -10.14, -12.33
1955, 2, 62.29, 76.86, -11.34, -13.61
1955, 3, 68.18, 98.46, -6.568, -8.643
1955, 4, 22.46, 30.78, -1.679, -3.869
1955, 5, 119.6, 111.7, 3.34, 1.771
1955, 6, 19.83, 21.05, 6.861, 5.146
1955, 7, 90.79, 77.83, 11.88, 9.838
1955, 8, 153.6, 107, 11.03, 9.237
1955, 9, 27.44, 18.23, 7.455, 5.538
1955, 10, 43.08, 53.34, 2.443, 0.3281
1955, 11, 85.71, 120.1, -5.766, -7.492
1955, 12, 50.05, 67.76, -6.273, -8.028
1956, 1, 115.9, 159.2, -6.885, -8.661
1956, 2, 78.49, 104.5, -11.35, -13.55
1956, 3, 47.4, 64.06, -5.809, -7.872
1956, 4, 166.3, 174.6, -1.871, -3.59
1956, 5, 89.25, 66.71, 5.512, 3.814
1956, 6, 20.06, 20.31, 10.76, 8.678
