# Created by WEAP: 5/11/2021 10:26:32 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_CMCC-CM_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CO_DEN_South Platte (1,565,493 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (1,056,926 ha),  2000 - 3000 m (441,209 ha),  3000 - 4000 m (67,143 ha),  4000 - 5000 m (215 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

2006, 1, -1.867, -4.215, -8.904, -10.28, 26.86, 49.87, 121.9, 88.02
2006, 2, -0.1296, -3.435, -7.928, -9.796, 34.27, 49.64, 104.3, 95.22
2006, 3, 5.624, 1.08, -4.394, -6.234, 24.95, 44.64, 93.37, 120.5
2006, 4, 8.418, 4.267, -1.194, -3.205, 48.7, 46.81, 50.47, 56.56
2006, 5, 15.22, 10.71, 5.191, 2.829, 94.78, 95.59, 110.5, 114.5
2006, 6, 19.64, 15.19, 9.601, 7.507, 43.6, 48.26, 53.5, 26.53
2006, 7, 24.07, 19.41, 13.13, 11.39, 6.804, 8.465, 12.09, 34.13
2006, 8, 24.45, 19.9, 14.04, 11.85, 27.54, 30.6, 35.14, 49
2006, 9, 19.13, 14.94, 9.219, 7.13, 9.454, 11.6, 13.37, 17.95
2006, 10, 13.9, 10.07, 5.126, 3.016, 3.994, 9.018, 25.58, 30.72
2006, 11, 5.443, 2.175, -2.328, -4.19, 27.48, 36.22, 86.68, 122.9
2006, 12, -0.3616, -3, -8.121, -9.031, 6.65, 15, 69.53, 50.29
2007, 1, -1.916, -4.616, -10.11, -11.53, 8.622, 12.41, 41.7, 33.95
2007, 2, 1.541, -1.862, -7.242, -8.379, 12.07, 22.16, 55.16, 53.85
2007, 3, 1.197, -2.05, -6.773, -8.488, 35.73, 53.86, 106.4, 106.3
2007, 4, 9.775, 5.05, -0.5431, -2.718, 20.39, 30.89, 68.53, 72.8
2007, 5, 15.92, 11.35, 5.682, 3.705, 36.06, 49.24, 62.69, 70.92
2007, 6, 18.65, 14.14, 8.621, 6.869, 78.64, 86.13, 103.9, 85.37
2007, 7, 23.95, 19.58, 13.7, 11.6, 20.95, 27.46, 30.05, 42.7
2007, 8, 22.58, 18.06, 12.17, 9.999, 33.43, 51.86, 53.62, 68.04
2007, 9, 18.98, 14.76, 9.184, 7.005, 27.81, 21.3, 25.99, 11.41
2007, 10, 9.407, 5.473, 0.7215, -1.296, 29.66, 39.56, 97.88, 65.09
2007, 11, 5.511, 2.67, -1.77, -3.702, 11.01, 21.58, 56.39, 46.41
