# Created by WEAP: 5/11/2021 10:26:58 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_CMCC-CM_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_N_Pit River (273,146 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (160,042 ha),  1000 - 2000 m (103,687 ha),  2000 - 3000 m (8,514 ha),  3000 - 4000 m (888 ha),  4000 - 5000 m (16 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

2006, 1, 5.938, 2.156, -3.117, -10.07, -10.07, 174.6, 143.3, 122.3, 146.9, 146.9
2006, 2, 8.876, 4.642, -1.084, -7.956, -7.956, 193.3, 164.7, 133.8, 168.6, 168.6
2006, 3, 8.248, 4.005, -1.557, -8.414, -8.414, 280.5, 253.6, 218.2, 297.6, 297.6
2006, 4, 12.29, 8.271, 2.774, -4.18, -4.18, 289.6, 279.1, 280.6, 395.7, 395.7
2006, 5, 16.82, 12.57, 6.842, -0.06963, -0.06963, 45.19, 45.83, 50.69, 71.73, 71.73
2006, 6, 22.32, 17.84, 12.07, 5.117, 5.117, 29.48, 32.89, 43.65, 66.48, 66.48
2006, 7, 25.2, 20.66, 14.89, 7.957, 7.957, 1.296, 2.528, 4.395, 8.473, 8.473
2006, 8, 24.51, 19.71, 13.84, 6.897, 6.897, 0.001626, 0.06423, 0.1456, 0, 0
2006, 9, 17.95, 13.34, 7.587, 0.6964, 0.6964, 23.3, 22.47, 19.14, 26.53, 26.53
2006, 10, 16.81, 12.14, 6.255, -0.5991, -0.5991, 13.29, 20.21, 25.8, 32.4, 32.4
2006, 11, 9.654, 5.229, -0.7088, -7.669, -7.669, 206.2, 184.9, 157.5, 198.9, 198.9
2006, 12, 5.261, 1.288, -4.377, -11.34, -11.34, 525.7, 467.9, 397.4, 486.4, 486.4
2007, 1, 3.077, -1.094, -6.635, -13.5, -13.5, 254.7, 232.5, 213.6, 274.4, 274.4
2007, 2, 6.536, 2.932, -2.567, -9.549, -9.549, 164.9, 135.9, 110.6, 141.4, 141.4
2007, 3, 8.999, 4.827, -0.7216, -7.67, -7.67, 199.5, 187.1, 174.4, 250, 250
2007, 4, 10.11, 6.414, 1.133, -5.644, -5.644, 352.8, 300.7, 271.9, 395.4, 395.4
2007, 5, 15.87, 11.81, 6.191, -0.7205, -0.7205, 146.1, 123.1, 118, 157.4, 157.4
2007, 6, 19.59, 15.24, 9.398, 2.391, 2.391, 103.5, 103.2, 94.88, 128, 128
2007, 7, 24.01, 19.87, 14.3, 7.419, 7.419, 35.56, 56.53, 71.82, 87.49, 87.49
2007, 8, 27.09, 22.5, 16.79, 9.947, 9.947, 1.067, 3.548, 4.949, 7.018, 7.018
2007, 9, 21.05, 16.64, 11.01, 4.129, 4.129, 153.3, 117.5, 81.8, 111.7, 111.7
2007, 10, 17.04, 11.95, 5.745, -1.276, -1.276, 73.99, 60.3, 52.46, 69.96, 69.96
2007, 11, 11.06, 6.578, 0.4844, -6.461, -6.461, 20.4, 15.4, 10.73, 14.26, 14.26
2007, 12, 6.865, 2.845, -2.92, -9.872, -9.872, 166.7, 166.3, 127.9, 145.9, 145.9
2008, 1, 9.122, 5.105, -0.5458, -7.414, -7.414, 383, 357, 317.3, 391.7, 391.7
2008, 2, 5.808, 1.681, -3.944, -10.9, -10.9, 719.8, 615.8, 514.4, 618.3, 618.3
2008, 3, 9.037, 4.836, -0.7268, -7.573, -7.573, 189.8, 161.4, 130.3, 178.5, 178.5
2008, 4, 10.01, 6.011, 0.5564, -6.326, -6.326, 201.8, 185.5, 192.5, 282.9, 282.9
2008, 5, 15.68, 11.35, 5.526, -1.426, -1.426, 125.8, 89.12, 89.01, 133.5, 133.5
2008, 6, 18.57, 14.14, 8.398, 1.444, 1.444, 106.5, 105.8, 88.77, 114.3, 114.3
2008, 7, 23.81, 19.63, 13.95, 7.092, 7.092, 21.19, 37.75, 51.8, 68.68, 68.68
2008, 8, 22.73, 18.1, 12.27, 5.347, 5.347, 14.86, 30.86, 49.65, 74.86, 74.86
2008, 9, 19.4, 14.8, 9.044, 2.156, 2.156, 12.2, 15.92, 12.62, 14.47, 14.47
2008, 10, 17.83, 12.79, 6.619, -0.4083, -0.4083, 118.9, 122.7, 127.9, 166.4, 166.4
2008, 11, 10.19, 6.054, 0.3394, -6.614, -6.614, 373.5, 361.7, 319.2, 398.7, 398.7
2008, 12, 3.556, -0.7185, -6.58, -13.52, -13.52, 82.46, 82.63, 65.15, 82.02, 82.02
2009, 1, 4.398, 0.3575, -5.407, -12.45, -12.45, 76.48, 58.83, 43.38, 52.86, 52.86
2009, 2, 7.701, 3.522, -2.028, -8.931, -8.931, 438.8, 357.6, 274.9, 336.6, 336.6
2009, 3, 9.522, 5.21, -0.367, -7.258, -7.258, 480.2, 456, 425.5, 570.2, 570.2
2009, 4, 13.05, 8.818, 3.242, -3.603, -3.603, 34.19, 39.64, 34.63, 44.99, 44.99
2009, 5, 16.15, 11.9, 6.234, -0.7201, -0.7201, 47.58, 47.65, 56.59, 81.59, 81.59
2009, 6, 22.08, 17.21, 11.19, 4.258, 4.258, 30.17, 41.97, 38.13, 48.35, 48.35
2009, 7, 25.46, 20.94, 15.01, 7.994, 7.994, 24.96, 44.82, 59.92, 79.02, 79.02
2009, 8, 23.97, 19.6, 14.08, 7.327, 7.327, 13.23, 9.725, 10.58, 20.11, 20.11
2009, 9, 21.57, 16.93, 11.1, 4.15, 4.15, 2.133, 1.024, 0.7076, 0.925, 0.925
2009, 10, 16.27, 11.49, 5.409, -1.5, -1.5, 23.25, 21.93, 21.8, 27.02, 27.02
2009, 11, 12.21, 8.078, 2.345, -4.461, -4.461, 244.9, 213.9, 187.4, 247, 247
2009, 12, 5.435, 1.263, -4.45, -11.28, -11.28, 352, 305.4, 247.8, 303.4, 303.4
2010, 1, 4.9, 1.046, -4.484, -11.49, -11.49, 712.5, 595.8, 494.8, 608.5, 608.5
2010, 2, 7.256, 3.215, -2.217, -9.18, -9.18, 265.8, 218.3, 187.5, 232.9, 232.9
2010, 3, 7.444, 3.464, -1.745, -8.598, -8.598, 925.4, 821.6, 753.4, 995.4, 995.4
2010, 4, 13.77, 9.915, 4.508, -2.345, -2.345, 104.9, 120.8, 130.2, 203.3, 203.3
2010, 5, 15.04, 10.88, 5.168, -1.79, -1.79, 156.5, 143.4, 138.6, 191.8, 191.8
2010, 6, 22.19, 17.24, 11.12, 4.197, 4.197, 2.374, 1.864, 1.206, 1.853, 1.853
2010, 7, 26.43, 21.91, 16.2, 9.369, 9.369, 2.562, 5.075, 5.192, 6.315, 6.315
2010, 8, 24.65, 19.98, 14.12, 7.219, 7.219, 0.6375, 0.63, 0.535, 0.5378, 0.5378
2010, 9, 20.77, 16.14, 10.26, 3.321, 3.321, 12, 8.317, 6.568, 8.029, 8.029
2010, 10, 15.21, 10.61, 4.517, -2.542, -2.542, 31.71, 33.51, 31.54, 38.73, 38.73
2010, 11, 9.203, 4.922, -0.8204, -7.673, -7.673, 101, 92.15, 71.98, 87.82, 87.82
2010, 12, 5.407, 0.7076, -5.443, -12.38, -12.38, 118.6, 130.5, 110.7, 129.6, 129.6
2011, 1, 5.65, 1.607, -3.886, -10.8, -10.8, 224.2, 204.4, 164.2, 184.8, 184.8
2011, 2, 10.01, 6.032, 0.4608, -6.453, -6.453, 190.3, 161.4, 114.6, 141.9, 141.9
2011, 3, 11.66, 7.317, 1.783, -5.092, -5.092, 308.7, 292.1, 295.4, 431.4, 431.4
2011, 4, 11.72, 7.416, 1.65, -5.272, -5.272, 28.4, 19.17, 14.22, 19.04, 19.04
2011, 5, 17.83, 13.27, 7.436, 0.465, 0.465, 19.69, 20.13, 23.26, 36.7, 36.7
2011, 6, 22.76, 18.36, 12.51, 5.577, 5.577, 34.39, 38.23, 27.55, 40.11, 40.11
2011, 7, 23.66, 19.48, 13.85, 6.949, 6.949, 13.76, 24.07, 34.69, 41.44, 41.44
2011, 8, 25.75, 21.22, 15.4, 8.418, 8.418, 0.8703, 2.338, 2.582, 3.336, 3.336
2011, 9, 20.93, 16.18, 10.33, 3.371, 3.371, 7.213, 7.217, 9.487, 15.23, 15.23
2011, 10, 18.54, 13.81, 7.804, 0.8762, 0.8762, 79.33, 73.46, 60.79, 73.91, 73.91
2011, 11, 9.378, 4.569, -1.475, -8.274, -8.274, 34.44, 37.44, 33.08, 41.55, 41.55
2011, 12, 3.698, -0.4876, -6.313, -13.22, -13.22, 330, 265.9, 195.2, 232.8, 232.8
2012, 1, 2.804, -1.214, -6.877, -13.8, -13.8, 581.7, 560.8, 488.7, 614.5, 614.5
2012, 2, 7.59, 3.748, -1.729, -8.784, -8.784, 422.8, 400.6, 316, 388.9, 388.9
2012, 3, 9.443, 4.922, -0.8008, -7.73, -7.73, 126, 109.9, 90.4, 114.3, 114.3
2012, 4, 11.88, 7.497, 1.705, -5.212, -5.212, 63.96, 48.13, 36.76, 54.92, 54.92
2012, 5, 15.98, 11.83, 6.236, -0.7255, -0.7255, 87.56, 94.64, 76.99, 94.78, 94.78
2012, 6, 21.73, 16.92, 10.85, 3.869, 3.869, 5.734, 5.643, 5.325, 7.622, 7.622
