# Created by WEAP: 5/11/2021 10:27:34 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_CMCC-CM_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: AZ_APS_N_Middle Colorado (10,710,774 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (449,544 ha),  1000 - 2000 m (7,021,538 ha),  2000 - 3000 m (3,233,077 ha),  3000 - 4000 m (6,615 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m

2006, 1, 10.71, 3.554, 0.8575, -3.768, 0.7193, 2.812, 4.582, 8.909
2006, 2, 12.83, 6.42, 3.054, -2.466, 15.94, 9.841, 11.31, 21.32
2006, 3, 15.5, 9.35, 5.921, -0.3477, 26.15, 30.79, 45.85, 136.4
2006, 4, 17.34, 11.42, 8.247, 2.145, 31.01, 28.47, 33.15, 83.78
2006, 5, 26.02, 19.66, 16.05, 9.855, 0.05943, 0.1334, 0.7435, 1.258
2006, 6, 29.38, 23.54, 20.1, 13.69, 3.955, 5.393, 5.459, 13.28
2006, 7, 33.65, 27.13, 23.14, 16.54, 8.329, 16.97, 25.93, 58.37
2006, 8, 32.76, 26.05, 21.99, 15.2, 22.02, 39.7, 46.79, 74.81
2006, 9, 26.81, 20.88, 17.83, 11.48, 13.58, 25.28, 31.69, 55.92
2006, 10, 24.29, 17.99, 14.6, 8.989, 0.6321, 3.299, 5.63, 8.49
2006, 11, 14.38, 9.725, 7.032, 1.657, 63.04, 69.57, 83.45, 187.8
2006, 12, 8.795, 2.572, 0.1981, -5.159, 18.53, 26.78, 37, 98.14
2007, 1, 7.858, 1.947, -0.2424, -5.692, 6.315, 8.856, 14.09, 39.57
2007, 2, 11.6, 5.709, 2.742, -2.903, 10.49, 13.44, 20.82, 58.27
2007, 3, 14.38, 7.859, 4.385, -2.008, 3.375, 5.174, 7.815, 22.76
2007, 4, 17.66, 11.62, 7.922, 1.732, 2.82, 6.961, 13.49, 21.73
2007, 5, 24.98, 18.63, 15.26, 8.79, 0.1348, 1.556, 2.493, 9.885
2007, 6, 28.09, 21.66, 18.27, 11.85, 0.3552, 4.846, 8.211, 11.97
2007, 7, 32.03, 26.09, 22.43, 15.7, 3.499, 10.03, 18.54, 49.75
2007, 8, 33.09, 25.85, 21.66, 15.3, 8.299, 23.26, 32.82, 49.32
2007, 9, 27.49, 21.16, 17.75, 11.55, 0.458, 1.559, 1.904, 7.041
2007, 10, 21.43, 14.3, 11.27, 6.168, 1.125, 16.65, 31.63, 46.15
2007, 11, 14.57, 8.372, 5.873, 0.6916, 24.73, 20.34, 26.25, 64.97
