# Created by WEAP: 5/11/2021 10:26:42 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_CMCC-CM_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_SCE_CEN_West Owens (98,296 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (50,858 ha),  2000 - 3000 m (25,900 ha),  3000 - 4000 m (21,452 ha),  4000 - 5000 m (86 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

2006, 1, 5.102, 0.2306, -4.762, -5.85, 11.42, 16.41, 42.4, 43.44
2006, 2, 7.724, 2.639, -2.724, -3.759, 21.62, 36.12, 76.07, 76.66
2006, 3, 7.727, 2.313, -3.633, -4.631, 25.66, 49.12, 115, 118.9
2006, 4, 9.647, 4.195, -1.699, -2.62, 12.19, 22.42, 50.65, 49.98
2006, 5, 17.2, 11.44, 5.307, 4.445, 2.582, 3.821, 6.39, 5.568
2006, 6, 20.64, 14.91, 8.76, 7.897, 7.503, 11.06, 19.25, 20.71
2006, 7, 24.92, 19.25, 13.05, 12.17, 2.237, 4.061, 5.396, 6.113
2006, 8, 23.83, 18.42, 12.47, 11.53, 0.823, 1.207, 1.693, 2.096
2006, 9, 17.4, 12.16, 6.416, 5.491, 0.7427, 1.475, 2.153, 2.452
2006, 10, 16.44, 11.16, 5.364, 4.403, 0.7002, 1.683, 4.072, 2.765
2006, 11, 8.566, 3.53, -2.058, -3.116, 11.17, 17.29, 41.95, 40.95
2006, 12, 4.178, -0.836, -6.242, -7.272, 57.1, 99.62, 235.1, 238.2
2007, 1, 2.611, -2.336, -7.359, -8.402, 3.402, 7.609, 21.82, 22.52
2007, 2, 6.396, 1.321, -4.088, -5.094, 4.788, 9.462, 24.18, 24.26
2007, 3, 7.91, 2.511, -3.266, -4.19, 8.074, 21.44, 69.69, 66.23
2007, 4, 9.401, 3.762, -2.379, -3.249, 14.69, 41.58, 119.8, 115.1
2007, 5, 16.19, 10.47, 4.38, 3.509, 2.479, 8.066, 19.22, 17.67
2007, 6, 18.96, 13.25, 7.01, 6.126, 6.76, 12.27, 12.65, 15.24
2007, 7, 23.44, 17.71, 11.45, 10.54, 2.436, 4.437, 6.959, 6.384
2007, 8, 25.88, 20.42, 14.5, 13.58, 5.875, 12.94, 18.84, 20.15
2007, 9, 19.86, 14.66, 8.862, 7.897, 27.01, 48.67, 72.4, 80.64
2007, 10, 16.39, 11.29, 5.905, 4.919, 0.6322, 1.743, 3.939, 4.61
2007, 11, 10.28, 5.384, -0.02202, -1.102, 12.66, 20.9, 49.17, 50.01
2007, 12, 7.435, 2.54, -2.832, -3.928, 1.767, 3.673, 11.17, 11.6
2008, 1, 8.507, 3.694, -1.312, -2.407, 48.01, 69.99, 143.7, 151.9
2008, 2, 2.819, -2.216, -7.67, -8.666, 82.93, 150.5, 341.5, 361
2008, 3, 7.766, 2.376, -3.6, -4.543, 22.67, 46.76, 120.5, 126.1
2008, 4, 8.93, 3.325, -2.827, -3.726, 5.882, 12.11, 36.95, 31.3
2008, 5, 15.15, 9.29, 3.068, 2.238, 7.424, 18.86, 58.76, 55.77
2008, 6, 19.03, 13.15, 6.874, 6.077, 12.03, 21.29, 27.7, 28.7
2008, 7, 24.34, 18.61, 12.41, 11.54, 15.42, 26.79, 40.8, 42.78
2008, 8, 22.9, 17.37, 11.37, 10.49, 9.717, 17.2, 5.435, 4.312
2008, 9, 19.91, 14.54, 8.679, 7.733, 0.4132, 1.328, 3.181, 3.197
2008, 10, 16.82, 11.61, 5.949, 4.942, 0.7749, 1.811, 6.251, 6.702
2008, 11, 9.181, 4.102, -1.492, -2.522, 35.15, 54.11, 133.7, 141.3
2008, 12, 2.433, -2.351, -7.419, -8.519, 12.82, 21.15, 47.35, 51.28
2009, 1, 3.694, -1.056, -5.93, -7.011, 0.7296, 1.798, 7.379, 6.311
2009, 2, 7.283, 2.059, -3.586, -4.62, 37.62, 70.89, 175.6, 172.4
2009, 3, 8.762, 3.304, -2.514, -3.418, 24.66, 52.06, 139.7, 131.4
2009, 4, 13.27, 7.758, 1.828, 0.9423, 3.635, 6.687, 18.09, 18.47
2009, 5, 15.79, 10.16, 4.038, 3.139, 8.216, 12.66, 25.07, 25.99
2009, 6, 22.24, 16.5, 10.31, 9.449, 7.292, 12.64, 20.76, 19.97
2009, 7, 25.35, 19.6, 13.31, 12.44, 4.435, 8.262, 13.56, 14.73
2009, 8, 24.94, 19.36, 13.31, 12.42, 23.95, 35.84, 56.54, 57.6
2009, 9, 19.75, 14.46, 8.77, 7.814, 0.2761, 0.9878, 0.2362, 0.3101
2009, 10, 14.74, 9.349, 3.591, 2.604, 1.154, 2.316, 4.127, 4.31
2009, 11, 10.68, 5.687, 0.1182, -0.9595, 9.412, 18.77, 44.92, 46.26
2009, 12, 4.459, -0.5787, -5.993, -7.02, 17.53, 34.85, 82.97, 85.58
2010, 1, 2.665, -2.12, -7.401, -8.525, 75.21, 132.9, 293.5, 294.7
