# Created by WEAP: 5/11/2021 10:23:19 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_CMCC-CM_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: WA_W_South Fork Tolt (20,130 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (15,774 ha),  1000 - 2000 m (4,356 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m

2006, 1, 2.745, 1.019, 386.6, 492.9
2006, 2, 5.083, 3.458, 268.2, 337.2
2006, 3, 3.816, 2.17, 385.5, 455.2
2006, 4, 9.117, 7.54, 123.1, 145.6
2006, 5, 10.03, 8.573, 144.7, 171.7
2006, 6, 13.4, 12.02, 86.11, 95.39
2006, 7, 15.71, 14.21, 29.8, 36.09
2006, 8, 15.15, 13.75, 142.4, 180.6
2006, 9, 11.69, 10.23, 159.9, 209.4
2006, 10, 8.659, 7.162, 202.6, 239.2
2006, 11, 3.323, 1.595, 328.6, 413.1
2006, 12, 0.8459, -0.7868, 388.1, 476.4
2007, 1, -1.185, -2.889, 324.7, 404.7
2007, 2, 2.98, 1.447, 265.5, 338.1
2007, 3, 5.332, 3.743, 81.77, 104.4
2007, 4, 7.438, 5.829, 235.2, 284.7
2007, 5, 10.17, 8.634, 192.7, 221.1
2007, 6, 13.64, 12.21, 141.3, 166.8
2007, 7, 16.03, 14.64, 41.76, 48.92
2007, 8, 16.99, 15.56, 58, 69.01
2007, 9, 13.7, 12.33, 39.74, 50.44
2007, 10, 8.441, 6.962, 263.9, 301.6
2007, 11, 3.623, 1.908, 298.2, 348.7
2007, 12, 1.647, -0.07117, 578.7, 750.4
2008, 1, 3.348, 1.658, 197.7, 231.2
2008, 2, 0.4705, -1.253, 195.2, 235.6
2008, 3, 4.701, 3.119, 233.6, 280.6
2008, 4, 6.34, 4.768, 239.6, 291.1
2008, 5, 7.849, 6.204, 199.2, 230.1
2008, 6, 11.6, 10.14, 202.2, 241.4
