# Created by WEAP: 5/11/2021 10:23:16 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_CMCC-CM_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: WA_W_Upr Nisqually (76,281 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (47,338 ha),  1000 - 2000 m (25,455 ha),  2000 - 3000 m (2,311 ha),  3000 - 4000 m (912 ha),  4000 - 5000 m (265 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, tavg[C]:Elevation 4000 to 5000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m

2006, 1, 3.025, 0.3564, -9.641, -11.3, -11.87, 309.9, 378.5, 517.4, 513.9, 510.5
2006, 2, 5.095, 2.669, -7.448, -9.106, -9.652, 208, 239.6, 331.9, 329.1, 325.8
2006, 3, 3.862, 1.271, -9.335, -11.02, -11.55, 306, 357.6, 529.3, 528.1, 521.9
2006, 4, 9.286, 6.903, -3.305, -4.953, -5.522, 119.2, 142, 209.3, 209.7, 206.4
2006, 5, 9.91, 7.406, -3.155, -4.836, -5.368, 97.56, 115.8, 131, 128.1, 126.3
2006, 6, 14.04, 11.76, 1.266, -0.3967, -0.9504, 120.1, 122, 118.8, 114.8, 113.4
2006, 7, 16.78, 14.71, 4.44, 2.776, 2.242, 8.453, 11.57, 12.97, 12.59, 12.48
2006, 8, 16.32, 14.42, 4.179, 2.523, 1.982, 71.7, 75.52, 86.55, 83.74, 82.65
2006, 9, 12.17, 10.07, -0.2844, -1.95, -2.495, 119.2, 135.4, 164.1, 159.9, 158
2006, 10, 9.46, 7.543, -2.461, -4.111, -4.665, 162, 203.9, 242.9, 236.2, 233.4
2006, 11, 4.01, 2.028, -7.837, -9.482, -10.04, 237.2, 288.5, 408, 403.8, 404.4
2006, 12, 0.6414, -1.598, -11.17, -12.79, -13.37, 402.7, 460.6, 647.2, 642.3, 639.4
2007, 1, -0.5767, -3.116, -13.11, -14.75, -15.31, 226, 300.4, 443, 440.9, 438.3
