# Created by WEAP: 5/11/2021 10:24:52 AM

# Climate time series data extracted from NetCDF file: \\VIRACOCHA\users\David\Downloads\monthly_CMCC-CM_rcp85.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 2006 - December 2099 (1,128 data points)
# Variables extracted:
#      tavg: tasmax[C]
#      Prcp: pr[mm]

# WEAP Catchment: CA_PGE_N_S Frk American (119,142 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (28,561 ha),  1000 - 2000 m (56,125 ha),  2000 - 3000 m (34,439 ha),  3000 - 4000 m (17 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, tavg[C]:Elevation 0 to 1000 m, tavg[C]:Elevation 1000 to 2000 m, tavg[C]:Elevation 2000 to 3000 m, tavg[C]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 0 to 1000 m, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m

2006, 1, 8.646, 5.05, 0.3881, -1.627, 100.7, 105.1, 121.5, 138.2
2006, 2, 10.57, 6.466, 1.31, -0.6017, 113.8, 131.2, 156.8, 171.5
2006, 3, 8.443, 4.647, -0.0004561, -2.105, 115.1, 139.9, 186.6, 213.2
2006, 4, 12.19, 8.035, 2.923, 0.6499, 166.6, 190.5, 208.1, 248.8
2006, 5, 17.15, 13.37, 8.733, 6.476, 28.1, 37.73, 46.16, 49.89
2006, 6, 21.6, 17.38, 12.38, 10.38, 8.684, 15.86, 34.99, 49.89
2006, 7, 25.89, 21.77, 16.75, 14.61, 0.62, 1.126, 7.879, 14.43
2006, 8, 25.86, 21.56, 16.45, 14.48, 0.2447, 0.7199, 3.525, 5.659
2006, 9, 19.5, 15.74, 11.3, 9.454, 0.02673, 0.3348, 2.141, 2.931
2006, 10, 19.09, 15.09, 10.14, 8.187, 0.9085, 3.591, 1.603, 0.3907
2006, 11, 10.66, 7.2, 2.795, 0.6348, 93.12, 122.4, 141.2, 169.4
2006, 12, 7.691, 4.137, 0.01856, -1.763, 379.1, 414, 435.5, 463.6
2007, 1, 5.422, 1.508, -3.308, -4.998, 66.17, 77.81, 92.22, 108.1
2007, 2, 8.12, 4.276, -0.539, -2.354, 63.28, 75.07, 69.62, 77.09
2007, 3, 9.419, 5.542, 0.6823, -1.349, 186.8, 214.1, 219.7, 241.3
2007, 4, 10.08, 6.154, 1.546, -0.4268, 302.4, 354.9, 336.2, 371.3
2007, 5, 16.07, 12.44, 8.012, 5.786, 97.39, 105.6, 84.42, 84.32
2007, 6, 18.75, 14.77, 10.15, 8.042, 5.883, 13.81, 31.54, 40.3
2007, 7, 23.57, 19.74, 15.25, 13.38, 1.901, 8.28, 39.93, 53.36
2007, 8, 27.57, 23.25, 18.14, 16.18, 0.1122, 2.091, 8.58, 9.37
2007, 9, 21.92, 17.94, 13.25, 11.31, 158, 298.3, 426.7, 537.5
2007, 10, 19.66, 15.5, 10.61, 9.027, 5.972, 6.28, 5.745, 6.332
2007, 11, 13.24, 9.863, 5.523, 3.845, 22.54, 27.96, 34.75, 38.94
2007, 12, 9.422, 5.818, 1.972, 0.4698, 64.48, 60.18, 63.88, 67.77
2008, 1, 11.03, 7.505, 3.394, 1.785, 111.1, 162.1, 235.5, 268.2
2008, 2, 6.953, 2.793, -2.472, -4.482, 345.8, 405.8, 536, 641.8
2008, 3, 9.12, 5.385, 0.5443, -1.614, 134.7, 143.2, 160.2, 188.7
2008, 4, 9.669, 5.612, 0.8091, -1.253, 140, 153.1, 159.7, 175.6
2008, 5, 15.13, 11.28, 6.644, 4.408, 120, 197.6, 177.9, 162.4
2008, 6, 18.64, 14.78, 10.08, 8.015, 24.07, 28.15, 32.69, 39.76
2008, 7, 23.62, 19.77, 15.35, 13.47, 4.091, 6.683, 31.29, 39.45
2008, 8, 24.04, 19.84, 14.94, 12.99, 0.1505, 1.058, 4.486, 6.006
2008, 9, 20.92, 17.05, 12.63, 10.7, 20.49, 27.12, 25.43, 26.49
2008, 10, 20.32, 16.03, 10.82, 8.817, 31.15, 31.19, 31.59, 43.63
2008, 11, 11.4, 7.647, 3.207, 1.122, 220.6, 222.6, 289.5, 338.5
2008, 12, 5.23, 1.7, -2.381, -3.728, 74.15, 65.72, 65.63, 72.91
2009, 1, 6.306, 2.863, -1.865, -3.429, 39.91, 34.78, 35.57, 45
2009, 2, 9.127, 5.218, 0.2174, -2.011, 299.4, 327.4, 336.4, 350.7
2009, 3, 9.827, 5.874, 0.81, -1.243, 229.8, 305, 346.8, 377
2009, 4, 13.91, 9.952, 5.003, 2.737, 16.96, 26.15, 26.73, 28.93
2009, 5, 16.16, 12.14, 7.461, 5.328, 7.152, 13.6, 23.72, 26.66
2009, 6, 23.31, 18.94, 13.73, 11.59, 0.438, 4.558, 18.33, 26.63
2009, 7, 26.13, 21.68, 16.52, 14.43, 1.672, 3.508, 12.48, 14.89
2009, 8, 24.68, 20.78, 16.18, 14.18, 22.79, 49.91, 101.6, 114
2009, 9, 23.4, 18.94, 13.7, 11.73, 0.8446, 1.09, 4.248, 5.634
2009, 10, 16.87, 12.95, 8.106, 6.136, 8.033, 10.43, 16.39, 20.53
2009, 11, 13.4, 9.88, 5.524, 3.797, 74.19, 71.1, 94.64, 116.2
2009, 12, 6.902, 3.167, -1.174, -2.844, 122.9, 156.6, 203.5, 268.9
2010, 1, 7.006, 3.266, -1.565, -3.607, 399.4, 463.5, 488.4, 570.4
2010, 2, 8.878, 4.917, 0.3067, -1.393, 167.1, 186.6, 184.2, 196.6
2010, 3, 8.19, 4.368, -0.03193, -2.044, 459.9, 506.5, 542.1, 587
2010, 4, 14.53, 10.35, 5.53, 3.413, 30.01, 35.7, 54.32, 64.14
2010, 5, 15.85, 12.28, 7.939, 5.776, 50.12, 60.16, 67.2, 77.94
2010, 6, 23.65, 19.31, 14.28, 12.08, 0.4934, 1.114, 1.843, 1.17
2010, 7, 27.35, 22.83, 17.48, 15.48, 0.7353, 0.5303, 0.8497, 1.291
2010, 8, 25.7, 21.5, 16.53, 14.59, 0.0002389, 1.804, 9.344, 13.08
2010, 9, 22.76, 18.63, 13.84, 12.17, 30.54, 63.89, 124, 138.6
2010, 10, 15.32, 11.32, 6.499, 4.439, 98.69, 156.4, 242.9, 276.4
2010, 11, 10.73, 7.059, 2.539, 0.5584, 55.09, 59.32, 57.44, 68.23
2010, 12, 7.475, 3.847, -0.7646, -2.426, 91.36, 91.85, 90.69, 92.75
2011, 1, 8.241, 4.691, 0.1742, -1.536, 91.71, 95.18, 109.6, 128.3
2011, 2, 10.69, 6.833, 2.389, 0.8181, 73.13, 86.96, 88.79, 98.06
2011, 3, 12.86, 8.742, 3.386, 1.196, 191, 239.7, 310.9, 352.4
2011, 4, 12.4, 8.37, 3.143, 0.9191, 31.31, 37.88, 62.23, 76.25
2011, 5, 18.63, 14.52, 9.547, 7.425, 19.62, 40.41, 31.81, 29.17
2011, 6, 22.11, 17.83, 12.55, 10.39, 18.53, 28.47, 39.48, 47.76
2011, 7, 22.96, 19.13, 14.71, 12.71, 0.7767, 4.779, 20.29, 25.74
2011, 8, 26.91, 22.36, 17.16, 15.03, 0.08844, 0.9241, 3.517, 6.929
2011, 9, 21.35, 17.48, 12.88, 11.04, 0.03737, 0.3482, 1.677, 2.112
2011, 10, 20.9, 16.97, 12.34, 10.6, 11.74, 12.71, 14.17, 15.74
2011, 11, 10.78, 7.04, 2.358, 0.5864, 27.66, 29.12, 43.38, 54.01
2011, 12, 5.535, 1.722, -2.821, -4.512, 171.1, 189.9, 204.4, 224.5
2012, 1, 5.641, 1.479, -3.614, -5.411, 336.7, 418.3, 392.4, 421.2
2012, 2, 10.16, 6.119, 1.411, -0.5884, 212.4, 247.8, 303.5, 345.1
2012, 3, 10.74, 7.128, 2.483, 0.6165, 68.55, 83.52, 109.7, 128.5
2012, 4, 11.77, 7.654, 2.545, 0.3789, 80.63, 98.55, 123.2, 143.9
2012, 5, 16.82, 13, 8.303, 5.97, 12.4, 12.51, 9.677, 11.39
2012, 6, 21.3, 17.04, 11.93, 9.775, 0.7495, 3.524, 15.18, 20.3
2012, 7, 26.58, 22.48, 17.44, 15.23, 8.349, 18.79, 41.61, 51.11
2012, 8, 27.38, 22.85, 17.49, 15.49, 2.955, 11.08, 47.41, 63.86
2012, 9, 22.93, 18.7, 13.59, 11.63, 0.01718, 0.0293, 0.5181, 1.825
