# Created by WEAP: 12/14/2020 6:11:46 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: CO_DEN_Big Thompson (211,959 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (86,068 ha),  2000 - 3000 m (96,781 ha),  3000 - 4000 m (28,962 ha),  4000 - 5000 m (147 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 4000 to 5000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 4000 to 5000 m

1970, 1, 2.175, 10.53, 59.61, 73.35, 0.4915, -3.527, -9.34, -10.46, 4.826, 4.715, 4.559, 4.596
1970, 2, 1.162, 11.02, 49.89, 61.03, 4.654, -0.3123, -6.799, -7.867, 3.779, 3.668, 3.531, 3.56
1970, 3, 59.23, 70.83, 115.1, 131, 1.781, -2.632, -8.08, -9.505, 3.682, 3.596, 3.495, 3.518
1970, 4, 26.69, 34.18, 93.07, 89.67, 7.087, 1.655, -4.319, -5.754, 3.762, 3.676, 3.588, 3.604
1970, 5, 18.82, 12.51, 17.05, 22.55, 16.47, 10.62, 4.589, 3.025, 2.394, 2.359, 2.318, 2.331
1970, 6, 86.32, 82.01, 80.15, 84.59, 19.32, 13.72, 8.226, 6.556, 2.553, 2.509, 2.465, 2.47
1970, 7, 37.81, 57.37, 60.72, 66.58, 22.87, 17.39, 11.93, 10.29, 1.492, 1.481, 1.473, 1.484
1970, 8, 22.85, 44.08, 55.64, 58.01, 23.31, 17.69, 12.19, 10.53, 1.711, 1.658, 1.614, 1.628
1970, 9, 59.86, 64.02, 82.19, 102.1, 16.17, 11.16, 5.871, 4.187, 2.898, 2.846, 2.793, 2.8
1970, 10, 28.99, 31.13, 66.06, 73.51, 8.687, 3.879, -1.507, -3.137, 3.078, 3.04, 2.984, 2.996
1970, 11, 15.75, 23.83, 78.79, 99.24, 5.309, 0.8142, -4.757, -6.302, 4.299, 4.196, 4.085, 4.1
1970, 12, 4.797, 6.821, 32.2, 38.94, 1.073, -2.426, -8.134, -9.39, 4.737, 4.634, 4.495, 4.525
1971, 1, 13.39, 23.56, 84.76, 117.5, 0.3, -3.594, -8.998, -10.46, 5.585, 5.457, 5.278, 5.321
1971, 2, 19.41, 29.09, 86.15, 108.6, -0.0899, -4.196, -9.958, -11.22, 4.601, 4.421, 4.25, 4.265
1971, 3, 13.83, 26.23, 65.98, 62.98, 4.444, -0.3222, -6.429, -7.874, 4.287, 4.188, 4.083, 4.096
1971, 4, 120.7, 153.4, 241.3, 282.7, 9.317, 3.932, -1.586, -3.311, 2.966, 2.883, 2.809, 2.822
1971, 5, 40.41, 38.17, 67.59, 70.07, 13.37, 8.028, 2.766, 0.9972, 2.866, 2.774, 2.696, 2.701
1971, 6, 8.187, 10.6, 12.9, 14.17, 21.03, 15.13, 9.352, 7.72, 1.981, 1.989, 1.997, 2.002
1971, 7, 29.06, 42.46, 46.29, 47.83, 22.02, 16.45, 11.03, 9.354, 2.073, 2.024, 1.979, 1.984
1971, 8, 11.65, 35.91, 50.11, 57.09, 22.85, 16.8, 11.12, 9.355, 1.927, 1.796, 1.7, 1.704
1971, 9, 99.7, 81.87, 88.04, 102.3, 14.58, 10.08, 5.017, 3.407, 3.131, 3.116, 3.092, 3.098
1971, 10, 16.32, 15.45, 32.72, 33.57, 10.1, 5.661, 0.8178, -0.8103, 3.372, 3.312, 3.238, 3.253
1971, 11, 1.223, 6.665, 40.83, 47.27, 4.081, 0.4833, -4.789, -6.164, 3.867, 3.787, 3.673, 3.701
1971, 12, 5.583, 10.95, 54.78, 64.81, -0.4501, -4.329, -10.03, -11.26, 4.447, 4.36, 4.221, 4.259
1972, 1, 15.47, 34.44, 117.6, 170.8, -1.057, -4.403, -9.89, -11.05, 5.871, 5.778, 5.626, 5.67
1972, 2, 5.077, 15.04, 65.1, 80.71, 3.212, -1.055, -7.164, -8.468, 4.592, 4.479, 4.345, 4.368
1972, 3, 13.15, 21.37, 60.44, 56.37, 8.102, 3.607, -2.133, -3.571, 4.25, 4.161, 4.05, 4.073
1972, 4, 30.67, 45.15, 101.9, 111.5, 9.676, 5.274, 0.03462, -1.506, 3.495, 3.474, 3.436, 3.445
1972, 5, 28.6, 33.24, 47.44, 60.25, 14.32, 8.885, 3.702, 1.915, 2.709, 2.583, 2.477, 2.488
