# Created by WEAP: 12/14/2020 6:10:44 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: UT_N_Bear (2,757,769 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 1000 - 2000 m (1,925,184 ha),  2000 - 3000 m (801,552 ha),  3000 - 4000 m (31,033 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 1000 to 2000 m, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 1000 to 2000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 1000 to 2000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m

1970, 1, 48.54, 99.31, 138.3, -0.4841, -5.46, -8.637, 2.64, 2.705, 2.723
1970, 2, 18.14, 40.74, 67.82, 3.466, -1.302, -4.656, 2.348, 2.394, 2.382
1970, 3, 24.84, 57.36, 81.31, 3.614, -1.356, -5.043, 2.405, 2.522, 2.549
1970, 4, 46.86, 90.77, 124.5, 5.962, 1.344, -2.284, 2.746, 2.903, 2.943
1970, 5, 26.69, 41.47, 52.11, 13.69, 9.418, 5.812, 2.272, 2.36, 2.357
1970, 6, 46.31, 65.73, 83.39, 18.64, 14.14, 10.38, 2.167, 2.285, 2.283
1970, 7, 23.56, 35.95, 49.07, 22.79, 18.63, 14.98, 1.568, 1.663, 1.681
1970, 8, 12.73, 25.4, 48.47, 23.47, 19.25, 15.77, 1.769, 1.833, 1.844
1970, 9, 45.61, 66.27, 81.03, 14.45, 10.75, 7.53, 2.325, 2.564, 2.622
1970, 10, 40.69, 69.01, 77.12, 7.78, 3.667, 0.7305, 2.107, 2.251, 2.281
1970, 11, 64.54, 122.3, 175, 4.471, 0.2396, -3.067, 2.564, 2.687, 2.702
1970, 12, 47.58, 103.6, 148.1, -1.885, -6.364, -8.98, 2.693, 2.825, 2.848
1971, 1, 35.7, 68.66, 105.5, -1.126, -5.542, -8.614, 2.96, 2.984, 2.992
1971, 2, 41.5, 82.93, 126.1, 0.4145, -4.578, -7.881, 2.679, 2.737, 2.745
1971, 3, 21.18, 41.85, 59.12, 3.526, -1.069, -4.473, 2.704, 2.787, 2.803
1971, 4, 62.78, 81, 101.3, 8.431, 4.298, 0.7679, 2.444, 2.645, 2.687
1971, 5, 32.31, 46.56, 73.86, 13.03, 8.588, 4.794, 2.704, 2.799, 2.777
1971, 6, 29.24, 32.88, 44.62, 18.46, 14.29, 10.67, 1.665, 1.97, 2.072
1971, 7, 6.486, 11.19, 17.94, 23.25, 18.93, 15.24, 1.666, 1.985, 2.077
1971, 8, 36.52, 55.02, 65.06, 23.04, 18.83, 15.28, 1.615, 1.751, 1.791
1971, 9, 34.4, 48.08, 62.43, 14.66, 10.72, 7.415, 2.61, 2.874, 2.934
1971, 10, 66.17, 96.76, 117.8, 8.169, 4.506, 1.263, 2.469, 2.63, 2.652
1971, 11, 38.22, 76.68, 103.9, 2.292, -1.79, -4.963, 2.216, 2.245, 2.233
1971, 12, 52.99, 131.6, 202.7, -3.82, -8.768, -11.69, 2.945, 2.998, 2.992
1972, 1, 25.23, 64.45, 108.3, -1.917, -6.636, -9.586, 3.434, 3.514, 3.546
1972, 2, 9.161, 26.38, 44.69, 1.726, -2.775, -5.576, 2.446, 2.526, 2.548
1972, 3, 21.31, 47.44, 66.18, 7.362, 3.14, -0.2213, 2.558, 2.632, 2.629
1972, 4, 64.85, 114.3, 159.8, 8.503, 4.351, 0.9072, 3.014, 3.064, 3.049
1972, 5, 3.603, 6.857, 11.76, 14.65, 10.22, 6.553, 2.164, 2.275, 2.29
1972, 6, 20.76, 33.74, 51.89, 19.66, 15.21, 11.58, 2.073, 2.304, 2.362
1972, 7, 3.095, 5.418, 8.583, 22.87, 18.63, 15.18, 2.212, 2.398, 2.448
1972, 8, 11.24, 24.65, 31.18, 21.93, 17.55, 14.11, 2.031, 2.094, 2.089
1972, 9, 34.1, 50.94, 66.3, 15.7, 11.84, 8.567, 2.437, 2.704, 2.781
1972, 10, 69.62, 125.4, 188.1, 10.7, 6.589, 3.223, 2.44, 2.567, 2.559
1972, 11, 40.38, 73.9, 90.2, 2.385, -2.435, -5.905, 2.563, 2.676, 2.683
1972, 12, 43.65, 97.43, 151.5, -4.82, -9.139, -11.56, 2.699, 2.813, 2.836
1973, 1, 38.53, 62.99, 79.59, -6.125, -10.38, -12.19, 2.349, 2.437, 2.445
1973, 2, 37.88, 75.73, 108.4, -1.315, -6.311, -8.8, 2.306, 2.389, 2.386
1973, 3, 60.42, 87.79, 115, 3.033, -1.946, -5.312, 2.464, 2.441, 2.388
1973, 4, 37.83, 77.21, 106.9, 7.23, 2.345, -1.227, 2.636, 2.647, 2.615
1973, 5, 28.44, 45.42, 59.74, 14.65, 10.19, 6.66, 2.078, 2.14, 2.133
1973, 6, 19.74, 28.66, 38.11, 18.9, 14.32, 10.72, 2.469, 2.665, 2.702
1973, 7, 33.9, 46.34, 72.93, 22.52, 18.17, 14.58, 1.519, 1.708, 1.766
1973, 8, 20.04, 43.38, 62.07, 22.51, 18.25, 14.7, 2.455, 2.707, 2.773
1973, 9, 66.78, 78.21, 100.2, 15.38, 11.66, 8.354, 2.376, 2.511, 2.536
1973, 10, 16.62, 23.12, 28.77, 11.16, 7.272, 4.276, 2.871, 3.008, 3.023
1973, 11, 52.11, 98.58, 137.7, 3.503, -0.8909, -3.895, 3.167, 3.325, 3.366
1973, 12, 44.31, 99.17, 144.2, 0.05171, -4.862, -8.055, 3.083, 3.201, 3.219
1974, 1, 44.07, 89.91, 114, -3.32, -8.214, -10.85, 3.166, 3.243, 3.26
1974, 2, 27.22, 48.83, 61.78, -1.516, -6.793, -9.176, 2.834, 2.849, 2.831
1974, 3, 21.13, 42.67, 58.14, 6.216, 1.876, -1.445, 3.589, 3.748, 3.8
1974, 4, 66.67, 125.5, 213.5, 8.13, 3.507, -0.09992, 3.496, 3.534, 3.493
1974, 5, 12.29, 14.45, 8.481, 14.64, 10.46, 6.922, 2.307, 2.53, 2.593
1974, 6, 7.087, 10.18, 14.35, 21.08, 16.27, 12.74, 2.485, 2.415, 2.363
1974, 7, 12.97, 29.56, 27.7, 23.56, 19.03, 15.44, 2.319, 2.478, 2.5
1974, 8, 3.814, 6.791, 9.966, 21.33, 16.93, 13.6, 1.962, 2.239, 2.343
1974, 9, 0.3644, 1.317, 3.143, 17.63, 13.36, 10.18, 1.997, 2.056, 2.063
1974, 10, 57.4, 76.4, 93.41, 11.31, 7.335, 3.97, 2.074, 2.234, 2.272
1974, 11, 20.37, 39.37, 59.56, 4.435, 0.1005, -3.198, 1.874, 1.965, 1.99
1974, 12, 33.89, 68.76, 95.93, -2.061, -7.014, -10.13, 2.673, 2.663, 2.632
1975, 1, 33.5, 81.42, 127.9, -4.259, -8.556, -10.75, 2.739, 2.787, 2.788
1975, 2, 29.23, 69.04, 111.7, -0.4254, -5.329, -8.458, 3.121, 3.181, 3.185
1975, 3, 72.77, 123.9, 166, 3.352, -1.465, -4.895, 3.116, 3.22, 3.233
1975, 4, 49.74, 82.58, 124.1, 5.252, 0.4713, -3.293, 3.104, 3.281, 3.327
1975, 5, 58.91, 100.9, 130.4, 11.18, 6.877, 3.165, 2.816, 2.864, 2.855
1975, 6, 45.66, 73.15, 115.2, 16.64, 12.17, 8.284, 2.639, 2.771, 2.789
1975, 7, 18.77, 28.17, 41.39, 23.72, 19.02, 14.96, 2.303, 2.358, 2.324
1975, 8, 6.106, 9.258, 10.56, 20.82, 16.28, 12.41, 2.279, 2.544, 2.598
1975, 9, 4.885, 12.3, 18.05, 17.08, 12.67, 8.91, 1.768, 1.933, 1.98
1975, 10, 56.72, 88.34, 110.8, 9.986, 5.999, 2.614, 2.863, 3.041, 3.082
1975, 11, 35.99, 80.92, 126.8, 2.073, -2.021, -5.415, 2.46, 2.553, 2.553
1975, 12, 21.11, 47, 77.44, -0.8168, -4.85, -7.606, 2.35, 2.431, 2.447
1976, 1, 17.11, 39.04, 58.46, -3.176, -7.203, -9.558, 2.245, 2.274, 2.278
1976, 2, 63.22, 109.6, 151.8, -0.3564, -3.973, -6.395, 3.021, 3.206, 3.257
1976, 3, 26.82, 54.91, 80.41, 1.303, -3.049, -6.376, 2.651, 2.707, 2.709
1976, 4, 51.01, 65.57, 76.35, 8.454, 4.172, 0.5958, 2.764, 2.861, 2.863
1976, 5, 21.34, 33.75, 49.04, 15.42, 10.96, 7.176, 2.115, 2.178, 2.182
1976, 6, 30.64, 33.45, 39.86, 17.87, 13.46, 9.797, 3.241, 3.412, 3.435
1976, 7, 19.42, 23.64, 21.27, 23.67, 19.34, 15.8, 1.848, 1.969, 1.998
1976, 8, 18.05, 15.89, 19.79, 20.46, 16.33, 12.71, 2.466, 2.711, 2.74
1976, 9, 14.17, 20.97, 29.92, 17.61, 13.43, 9.847, 1.984, 2.039, 2.035
1976, 10, 21.92, 26.26, 27.69, 9.691, 5.689, 2.357, 1.799, 1.897, 1.912
1976, 11, 3.684, 5.445, 5.103, 4.62, 0.6009, -2.488, 1.566, 1.631, 1.643
1976, 12, 1.463, 3.303, 6.109, -1.249, -4.783, -7.296, 1.62, 1.65, 1.643
1977, 1, 16.51, 30.38, 42.92, -3.67, -7.495, -9.901, 1.927, 1.978, 1.995
1977, 2, 16.58, 60.08, 121.4, 0.9121, -3.58, -6.586, 1.798, 1.815, 1.796
1977, 3, 30.45, 69.82, 121.7, 2.55, -2.295, -5.957, 3.084, 3.108, 3.086
1977, 4, 11.86, 14.59, 22.85, 11.23, 6.549, 2.856, 2.827, 2.766, 2.679
1977, 5, 96.84, 118.7, 152.7, 11.69, 7.669, 3.967, 2.812, 3.009, 3.037
1977, 6, 7.103, 6.262, 6.843, 21.58, 17.21, 13.29, 2.128, 2.39, 2.449
1977, 7, 29.26, 43.66, 60.41, 23.02, 18.86, 15.17, 2.23, 2.463, 2.517
1977, 8, 43.74, 53.53, 72.12, 21.76, 17.74, 14.07, 1.841, 2.142, 2.238
1977, 9, 33.28, 53.52, 71.32, 17.25, 13.32, 9.812, 2.367, 2.648, 2.722
1977, 10, 18.15, 41.75, 65.41, 11.64, 7.758, 4.347, 1.986, 2.138, 2.169
1977, 11, 21.94, 46.29, 70.86, 4.59, 0.6093, -2.582, 2.981, 3.121, 3.154
1977, 12, 35.94, 89.42, 143.9, 1.778, -2.985, -6.056, 3.22, 3.324, 3.356
1978, 1, 54.11, 97.54, 118.2, 0.2977, -5.103, -8.089, 2.473, 2.504, 2.492
1978, 2, 61.75, 103.5, 133.8, 2.176, -3.438, -6.66, 2.563, 2.652, 2.662
1978, 3, 75.57, 129.5, 168.5, 7.126, 1.734, -1.545, 2.232, 2.28, 2.253
1978, 4, 73.59, 128.1, 204.4, 8.961, 4.63, 0.9985, 2.888, 3.004, 3.014
1978, 5, 22.94, 32.52, 43.54, 12.37, 8.033, 4.281, 3.12, 3.198, 3.189
1978, 6, 3.369, 9.514, 18.28, 18.63, 14.67, 10.9, 2.639, 2.838, 2.866
1978, 7, 2.675, 1.819, 1.116, 23.34, 19.07, 15.29, 2.003, 2.264, 2.336
1978, 8, 27.64, 41.47, 52.83, 20.96, 16.69, 13.05, 2.659, 2.863, 2.897
1978, 9, 51.02, 76.79, 98.52, 15.82, 11.93, 8.595, 2.422, 2.498, 2.494
1978, 10, 0.4522, 1.772, 2.181, 12.03, 8.221, 5.02, 1.946, 2.053, 2.063
1978, 11, 58.3, 111.4, 148.3, 1.874, -2.33, -5.586, 2.33, 2.448, 2.459
1978, 12, 31.33, 61.12, 77.62, -3.955, -9.053, -12.03, 2.972, 3.078, 3.102
1979, 1, 41.55, 81.69, 102.9, -6.844, -11.53, -14.19, 2.398, 2.468, 2.472
1979, 2, 43.66, 72.85, 90.75, -1.311, -5.525, -8.164, 2.628, 2.715, 2.736
1979, 3, 32.69, 56.14, 63.27, 3.989, -0.7599, -4.112, 2.113, 2.167, 2.168
1979, 4, 16.97, 32.55, 47.14, 8.893, 4.349, 0.6559, 2.562, 2.702, 2.716
1979, 5, 26.76, 32.46, 33.24, 14.21, 9.751, 6.086, 2.186, 2.206, 2.18
1979, 6, 10.51, 7.54, 3.966, 19.19, 14.83, 11.39, 2.413, 2.57, 2.59
1979, 7, 17.5, 23.48, 34.59, 23.28, 18.9, 15.3, 2.199, 2.374, 2.417
1979, 8, 25.17, 32.07, 43.82, 21.71, 17.44, 13.91, 2.087, 2.15, 2.127
1979, 9, 1.405, 1.791, 1.08, 19.42, 15.49, 12.29, 1.919, 2.07, 2.1
1979, 10, 43.31, 73.09, 90.05, 12.18, 8.239, 5.046, 2.01, 2.183, 2.223
1979, 11, 28.58, 56.59, 77.33, 0.9305, -3.742, -7.114, 2.236, 2.241, 2.217
1979, 12, 7.592, 13.98, 17.58, -0.458, -3.911, -5.928, 2.406, 2.436, 2.434
1980, 1, 90.95, 215.5, 332.2, -0.95, -5.427, -8.537, 2.826, 2.984, 3.021
1980, 2, 72.36, 175.6, 291.3, 1.262, -3.545, -6.281, 2.628, 2.724, 2.752
1980, 3, 57.57, 105.6, 136.1, 3.635, -1.738, -5.611, 2.8, 2.889, 2.9
1980, 4, 26.42, 39.98, 58.09, 10.11, 5.237, 1.293, 2.913, 2.883, 2.809
1980, 5, 92.84, 106.8, 133.9, 12.38, 8.129, 4.381, 2.276, 2.336, 2.309
1980, 6, 27.2, 14.8, 2.894, 18.49, 14.49, 10.88, 2.641, 2.987, 3.068
1980, 7, 14.02, 22, 36.12, 23.43, 19.22, 15.6, 1.87, 2.042, 2.084
1980, 8, 13.57, 22.46, 38.57, 21.28, 17.1, 13.56, 2.375, 2.74, 2.843
1980, 9, 25.09, 42.46, 51.67, 17.2, 13.09, 9.651, 2.331, 2.48, 2.506
1980, 10, 35.46, 55.77, 77.1, 10.27, 6.533, 3.38, 1.72, 1.806, 1.818
1980, 11, 30.15, 56.9, 82.78, 4.227, 0.292, -2.674, 1.792, 1.901, 1.921
1980, 12, 17.54, 37.05, 61.98, 0.2745, -2.647, -5.009, 1.951, 2.018, 2.035
1981, 1, 24.6, 45.31, 66.62, -1.215, -3.593, -5.588, 2.189, 2.242, 2.243
1981, 2, 15.94, 40.48, 71.62, 1.824, -2.34, -5.36, 2.56, 2.656, 2.681
1981, 3, 56.9, 106.7, 160.2, 5.494, 0.6694, -3.156, 2.212, 2.214, 2.192
1981, 4, 21.43, 50.08, 99.62, 10.92, 6.813, 3.264, 2.511, 2.64, 2.64
1981, 5, 91.28, 124.8, 151.7, 12.87, 8.478, 4.692, 2.402, 2.367, 2.318
1981, 6, 15.35, 23.05, 32.66, 19.46, 15.3, 11.47, 2.341, 2.486, 2.53
1981, 7, 8.146, 17.44, 17.1, 23.51, 19.21, 15.46, 2.044, 2.256, 2.308
1981, 8, 8.75, 19.68, 18.71, 23.37, 18.95, 15.41, 2.043, 2.103, 2.096
1981, 9, 17.81, 41.2, 68.48, 18.55, 14.64, 11.25, 1.959, 2.245, 2.337
1981, 10, 99.07, 146.5, 190.5, 8.969, 4.986, 1.934, 2.164, 2.341, 2.383
1981, 11, 24.83, 46.32, 72.12, 5.63, 1.791, -1.343, 2.356, 2.397, 2.379
1981, 12, 58.71, 127, 194.1, 1.475, -2.85, -5.973, 2.899, 2.952, 2.96
1982, 1, 38.94, 96.09, 152.8, -3.266, -7.661, -10.19, 3.144, 3.23, 3.245
1982, 2, 29.29, 61.54, 89.85, -1.995, -6.254, -8.688, 2.184, 2.19, 2.175
1982, 3, 79.65, 141, 190, 4.271, -0.4776, -4.094, 2.982, 3.112, 3.125
1982, 4, 33.1, 70.04, 124.1, 7.149, 2.633, -1.19, 2.731, 2.792, 2.772
1982, 5, 42.07, 49.44, 63.91, 12.8, 8.591, 4.958, 2.66, 2.759, 2.743
1982, 6, 18.5, 26.95, 42.51, 18.08, 13.61, 9.732, 2.018, 2.049, 2.011
1982, 7, 48.95, 48.28, 61.05, 21.77, 17.63, 13.89, 1.934, 2.127, 2.156
1982, 8, 16.3, 18.06, 20.48, 23.24, 18.98, 15.48, 2.204, 2.347, 2.372
1982, 9, 149.6, 225.9, 294.1, 15.87, 11.65, 8.132, 2.17, 2.281, 2.276
1982, 10, 49.2, 71.44, 95.75, 8.098, 3.957, 0.4594, 2.31, 2.403, 2.407
1982, 11, 46.07, 95.74, 132.7, 2.165, -2.594, -5.976, 2.279, 2.376, 2.373
1982, 12, 39.72, 70.76, 102.4, -2.047, -6.888, -9.933, 2.511, 2.577, 2.579
1983, 1, 31.86, 56.43, 73.59, 0.1311, -4.015, -6.806, 2.462, 2.492, 2.483
1983, 2, 56.09, 119.3, 148.4, 1.757, -3.406, -6.71, 2.607, 2.609, 2.581
1983, 3, 76.7, 128.5, 180.7, 5.101, 0.226, -3.401, 2.464, 2.491, 2.46
1983, 4, 56.75, 84, 136.7, 6.143, 1.403, -2.483, 2.419, 2.557, 2.564
1983, 5, 64.97, 101.2, 145.5, 11.75, 7.149, 3.163, 2.421, 2.356, 2.293
1983, 6, 28.03, 45.19, 80.46, 17.63, 13.46, 9.563, 2.17, 2.214, 2.185
1983, 7, 32.81, 54.2, 78.99, 22.15, 17.83, 13.95, 3.115, 3.215, 3.182
1983, 8, 75.44, 98.77, 135.4, 22.57, 18.58, 14.85, 1.757, 1.692, 1.621
1983, 9, 48.72, 68.85, 83.94, 17.59, 13.7, 10.21, 2.284, 2.485, 2.537
1983, 10, 41.58, 58.54, 75.33, 11.4, 7.71, 4.398, 2.181, 2.271, 2.283
1983, 11, 81.07, 156.5, 214.2, 3.857, -0.699, -4.285, 2.532, 2.611, 2.596
1983, 12, 112.6, 219.5, 287.7, -2.528, -6.882, -9.885, 2.742, 2.864, 2.887
1984, 1, 15.24, 25.13, 33.52, -6.428, -10.78, -12.84, 1.609, 1.571, 1.546
1984, 2, 32.6, 48.53, 56.81, -4.844, -8.106, -9.826, 2.269, 2.219, 2.164
1984, 3, 31.84, 64.67, 98.02, 2.135, -2.019, -5.181, 2.149, 2.277, 2.3
1984, 4, 68.28, 92.02, 128, 7.153, 2.559, -1.272, 2.744, 2.753, 2.713
1984, 5, 26.04, 41.26, 57.2, 14.62, 10.44, 6.563, 2.48, 2.522, 2.494
1984, 6, 57.67, 96.47, 140.4, 17.08, 12.89, 9.005, 2.075, 2.119, 2.113
1984, 7, 47.54, 56.45, 66.15, 22.53, 18.23, 14.44, 1.892, 1.908, 1.904
1984, 8, 31.25, 59.74, 90.16, 22.07, 17.95, 14.21, 1.83, 1.788, 1.754
1984, 9, 43.86, 73.6, 100.7, 16.59, 12.55, 8.901, 2.369, 2.467, 2.473
1984, 10, 58.47, 97.01, 114.5, 7.511, 2.981, -0.7447, 2.036, 2.236, 2.278
1984, 11, 47.01, 103.5, 161.8, 3.752, -1.038, -4.629, 2.863, 2.93, 2.918
1984, 12, 24.7, 63.5, 94.32, -3.106, -7.504, -10.22, 2.601, 2.716, 2.737
1985, 1, 17.78, 36.88, 56.39, -5.764, -9.658, -12.15, 1.575, 1.618, 1.6
1985, 2, 32.5, 59.67, 90.95, -4.775, -8.549, -10.98, 2.159, 2.175, 2.166
1985, 3, 40.81, 84.19, 136.5, 2.16, -2.067, -5.343, 2.725, 2.883, 2.89
1985, 4, 14.33, 30.24, 45.32, 11.35, 6.799, 2.93, 2.236, 2.252, 2.214
1985, 5, 49.37, 76.04, 107.9, 15.4, 10.96, 7.156, 2.552, 2.596, 2.552
1985, 6, 23.87, 37.66, 54.55, 19.95, 15.46, 11.78, 2.036, 2.073, 2.063
1985, 7, 31.51, 58.48, 89.08, 23.84, 19.4, 15.54, 1.558, 1.6, 1.597
1985, 8, 1.313, 1.954, 2.567, 21.88, 17.66, 14.23, 2.428, 2.629, 2.684
1985, 9, 48.86, 62.8, 72.88, 14.82, 10.7, 7.189, 2.824, 3.135, 3.195
1985, 10, 34.69, 74, 112.4, 10.1, 6.483, 3.129, 2.293, 2.37, 2.377
1985, 11, 72.74, 159.7, 238.7, 1.178, -2.858, -6.259, 2.454, 2.636, 2.673
1985, 12, 30.11, 49.15, 60.92, -4.854, -8.645, -10.75, 1.883, 1.876, 1.882
1986, 1, 26.99, 51.45, 68.77, -2.254, -5.577, -7.769, 2.318, 2.367, 2.384
1986, 2, 82.37, 191.9, 253.8, 3.389, -1.531, -5.295, 3.313, 3.375, 3.406
1986, 3, 58.82, 92.38, 125.5, 8.199, 3.893, 0.3496, 2.245, 2.218, 2.179
1986, 4, 101.5, 154, 233.2, 8.75, 4.617, 1.005, 2.782, 2.876, 2.868
1986, 5, 47.7, 67.46, 88.27, 13.55, 9.366, 5.629, 2.784, 2.749, 2.677
1986, 6, 9.655, 13.09, 18.55, 21.51, 16.92, 13.08, 2.277, 2.371, 2.369
1986, 7, 28.64, 42.12, 60.07, 21.73, 17.64, 13.87, 2.467, 2.688, 2.743
1986, 8, 33.4, 59.81, 90.36, 23.26, 19.04, 15.4, 1.704, 1.788, 1.805
1986, 9, 72.02, 97.23, 119.6, 14.28, 10.14, 6.499, 2.545, 2.847, 2.914
