# Created by WEAP: 12/14/2020 6:12:30 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: CA_LADWP_CoastalLA (36,256 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 0 - 1000 m (36,256 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 0 to 1000 m, Tavg[C]:Elevation 0 to 1000 m, wind[m/s]:Elevation 0 to 1000 m

1970, 1, 47.08, 14.55, 3.294
1970, 2, 81.52, 16.72, 2.84
1970, 3, 54.88, 16.37, 3.87
1970, 4, 0.001829, 16.21, 4.826
1970, 5, 0, 18.98, 3.824
1970, 6, 0.3277, 20.09, 3.694
1970, 7, 0, 22.62, 2.691
1970, 8, 0, 22.99, 2.67
1970, 9, 0, 22.29, 2.935
1970, 10, 0.3093, 19.73, 2.907
1970, 11, 141.8, 16.91, 3.087
1970, 12, 123.6, 14.01, 2.829
1971, 1, 21.4, 14.64, 3.173
1971, 2, 17.27, 14.97, 3.904
1971, 3, 19.62, 15.29, 4.079
1971, 4, 19.52, 16.28, 4.797
1971, 5, 8.258, 16.92, 4.212
1971, 6, 0.0007274, 19.44, 3.706
1971, 7, 0, 22.64, 2.875
1971, 8, 0, 24.77, 2.814
1971, 9, 0.2839, 22.75, 2.7
1971, 10, 3.94, 19.7, 3.069
1971, 11, 9.344, 16.06, 3.124
1971, 12, 161, 12.18, 3.881
1972, 1, 4.643E-5, 13.69, 3.548
1972, 2, 2.979, 15.37, 2.852
1972, 3, 0.005019, 16.84, 3.7
1972, 4, 1.396, 17.04, 3.937
1972, 5, 0.2989, 18.46, 3.361
1972, 6, 4.934, 20.5, 3.106
1972, 7, 0, 23.23, 2.971
1972, 8, 6.824, 23.89, 2.867
1972, 9, 0.1643, 21.85, 2.361
1972, 10, 10.26, 19.61, 2.342
1972, 11, 95.68, 16.69, 3.1
1972, 12, 48.11, 14.72, 3.628
1973, 1, 112.1, 13.69, 3.734
1973, 2, 215.7, 15.46, 3.24
1973, 3, 85.55, 13.85, 4.225
1973, 4, 0.0227, 16.93, 4.646
1973, 5, 0.1334, 18.24, 3.406
1973, 6, 0.02089, 20.79, 3.5
1973, 7, 0, 21.24, 3.478
1973, 8, 0.2796, 21.72, 2.977
1973, 9, 0.233, 20.67, 3.392
1973, 10, 4.916, 20.1, 2.524
1973, 11, 57, 15.62, 4.034
1973, 12, 22.7, 16.02, 3.779
1974, 1, 236, 13.31, 3.535
1974, 2, 3.947, 15.65, 3.934
1974, 3, 113.9, 14.77, 3.387
1974, 4, 2.559, 17, 4.367
1974, 5, 0.7388, 17.87, 4.54
1974, 6, 0.004097, 20.6, 3.698
1974, 7, 0, 22.42, 3.084
1974, 8, 0, 21.45, 3.268
1974, 9, 0, 21.91, 2.566
1974, 10, 14.08, 19.27, 2.788
1974, 11, 0.4752, 17.93, 3.141
1974, 12, 116.1, 14.33, 3.586
1975, 1, 0.7433, 14.97, 3.589
1975, 2, 107.8, 13.56, 3.893
1975, 3, 109.3, 13.69, 4.713
1975, 4, 34.54, 13.83, 4.613
1975, 5, 0.7201, 16.5, 4.058
1975, 6, 0.01986, 18.06, 4.198
1975, 7, 0, 21.21, 2.828
1975, 8, 0, 20.86, 2.653
1975, 9, 1.01, 22.17, 2.58
1975, 10, 7.181, 19.45, 3.049
1975, 11, 0.05801, 16.94, 3.622
1975, 12, 2.979, 15.24, 3.407
1976, 1, 0, 16.72, 2.961
1976, 2, 84.85, 14.73, 3.646
1976, 3, 35.74, 15.66, 4.174
1976, 4, 16.08, 15.07, 4.452
1976, 5, 0.5304, 18.05, 3.956
1976, 6, 4.251, 21.57, 3.453
1976, 7, 0.003009, 22.14, 3.065
1976, 8, 1.205, 21.79, 3.163
1976, 9, 56.16, 22.22, 2.082
1976, 10, 5.679, 21.66, 2.274
1976, 11, 13.23, 20.34, 2.961
1976, 12, 25.7, 17.13, 3.051
1977, 1, 87.2, 15.13, 2.673
1977, 2, 12.07, 17.82, 2.764
1977, 3, 38.54, 14.63, 4.223
1977, 4, 0.006894, 16.93, 3.439
1977, 5, 95.23, 16.4, 4.339
1977, 6, 0.6608, 19.56, 3.229
1977, 7, 0, 21.95, 2.792
1977, 8, 106.6, 22.89, 2.789
1977, 9, 0.2437, 21.4, 2.507
1977, 10, 0.1034, 20.21, 2.202
1977, 11, 2.851, 19.55, 2.876
1977, 12, 124.4, 15.92, 2.823
1978, 1, 209.4, 15.14, 2.852
1978, 2, 284.8, 15.46, 3.433
1978, 3, 317.5, 17.15, 3.361
1978, 4, 50.55, 16.07, 4.051
1978, 5, 0.5288, 20.18, 3.864
1978, 6, 0.0002169, 21.3, 3.512
1978, 7, 0, 21.76, 2.972
1978, 8, 0.7815, 22, 2.824
1978, 9, 10.63, 24.17, 2.932
1978, 10, 1.33, 21.27, 2.133
1978, 11, 49.8, 15.92, 2.776
1978, 12, 33.02, 13.56, 3.727
1979, 1, 176.2, 13.25, 3.66
1979, 2, 100.4, 13.8, 2.825
1979, 3, 163.5, 15.31, 2.991
1979, 4, 0.003588, 17.61, 4.002
1979, 5, 0.368, 18.73, 3.815
1979, 6, 0.1467, 22.37, 3.539
1979, 7, 0, 22.32, 3.168
1979, 8, 0.0551, 22.35, 3.077
1979, 9, 0.8328, 24.59, 2.368
1979, 10, 15.76, 19.85, 3.146
1979, 11, 7.618, 17.66, 2.994
1979, 12, 21.2, 17.85, 3.536
1980, 1, 226.1, 15.83, 3.444
1980, 2, 439.4, 17.62, 3.856
1980, 3, 145.8, 15.78, 4.175
1980, 4, 15.45, 17.94, 4.073
1980, 5, 4.817, 16.62, 4.646
1980, 6, 0, 20.79, 4.034
1980, 7, 0, 22.92, 3.107
1980, 8, 0, 23.39, 2.909
1980, 9, 0.0004345, 21.27, 3.023
1980, 10, 7.792E-5, 21, 3.062
1980, 11, 0, 18.39, 2.892
1980, 12, 34.11, 17.75, 3.544
1981, 1, 58.42, 16.32, 3.154
1981, 2, 48.83, 17.52, 3.289
1981, 3, 121.1, 15.63, 3.601
1981, 4, 11.54, 17.73, 3.833
1981, 5, 0.09511, 19.07, 4.61
1981, 6, 0.004661, 23.63, 3.986
1981, 7, 0, 23.81, 2.988
1981, 8, 0, 24.24, 3.07
1981, 9, 1.215, 22.29, 2.837
1981, 10, 8.867, 19.79, 3.261
1981, 11, 51.77, 17.88, 2.723
1981, 12, 19.77, 16.27, 2.977
1982, 1, 58.91, 13.71, 3.907
1982, 2, 13.13, 16.4, 3.059
1982, 3, 138.4, 15.02, 3.316
1982, 4, 39.89, 16.89, 4.018
1982, 5, 1.916, 17.79, 4.103
1982, 6, 0.2633, 18.42, 4.595
1982, 7, 0, 22.37, 2.818
1982, 8, 0.8036, 23.27, 2.736
1982, 9, 17.67, 23, 2.75
1982, 10, 4.099, 21.81, 2.978
1982, 11, 109.6, 16.67, 3.255
1982, 12, 26.06, 14.33, 3.96
1983, 1, 180, 16.27, 3.464
1983, 2, 166.4, 15.93, 3.321
1983, 3, 283.1, 16.09, 4.781
1983, 4, 115.1, 16.4, 3.942
1983, 5, 2.923, 19.02, 4.557
1983, 6, 0.2209, 20.16, 3.974
1983, 7, 0, 23.01, 3.096
1983, 8, 31.99, 25.46, 2.697
1983, 9, 35.45, 24.54, 2.452
1983, 10, 29.53, 22.42, 2.833
1983, 11, 69.52, 17.05, 3.672
1983, 12, 79.89, 15.18, 3.62
1984, 1, 3.212, 16.53, 3.713
1984, 2, 0.05321, 16.33, 3.769
1984, 3, 5.658, 18.08, 4.288
1984, 4, 26.18, 17.97, 5.07
1984, 5, 0.006677, 21.29, 4.232
1984, 6, 0.3954, 21.09, 4.138
1984, 7, 0, 24.36, 3.019
1984, 8, 5.514, 24.27, 2.875
