# Created by WEAP: 12/14/2020 6:11:18 PM

# Climate time series data extracted from NetCDF file: C:\Users\yates\Documents\NCAR\Hyperion\Switch\livnehmon_1970-2013.nc
# Raster grid: 368 rows x 368 columns, (53 N, 125 W) - (30 N, 102 W), 0.062 degree resolution (approximately 7 km)
# Timespan: Monthly, January 1970 - December 2013 (528 data points)
# Variables extracted:
#      Prcp: Precipitation[mm]
#      Tavg: Daily maximum temperature[C]
#      wind: mean daily wind speed[m/s]

# WEAP Catchment: CO_SW_Gunnison (900,178 ha)
# Climate grid intersected and averaged over each elevation band of catchment: 2000 - 3000 m (439,611 ha),  3000 - 4000 m (457,840 ha),  4000 - 5000 m (2,727 ha)

"$ListSeparator = ,"
"$DecimalSymbol = ."

$Columns = Year, Month, Prcp[mm]:Elevation 2000 to 3000 m, Prcp[mm]:Elevation 3000 to 4000 m, Prcp[mm]:Elevation 4000 to 5000 m, Tavg[C]:Elevation 2000 to 3000 m, Tavg[C]:Elevation 3000 to 4000 m, Tavg[C]:Elevation 4000 to 5000 m, wind[m/s]:Elevation 2000 to 3000 m, wind[m/s]:Elevation 3000 to 4000 m, wind[m/s]:Elevation 4000 to 5000 m

1970, 1, 23.26, 42.49, 55.07, -10.94, -12.85, -13.56, 2.599, 2.618, 2.343
1970, 2, 10.39, 23.54, 23.94, -6.155, -8.62, -9.55, 2.16, 2.179, 2.058
1970, 3, 44.66, 82, 94.63, -3.981, -7.73, -9.54, 2.559, 2.581, 2.579
1970, 4, 30.88, 65.69, 87.6, -0.6808, -4.079, -5.894, 2.922, 2.938, 2.952
1970, 5, 11.73, 10.85, 8.106, 7.646, 4.774, 2.866, 2.103, 2.115, 2.21
1970, 6, 34.94, 50.43, 52.52, 11.7, 8.466, 5.954, 2.35, 2.361, 2.432
1970, 7, 62.21, 80.5, 87.96, 16.04, 12.54, 9.719, 1.411, 1.409, 1.434
1970, 8, 78.24, 83.51, 97.05, 15.87, 12.42, 9.653, 1.384, 1.389, 1.441
1970, 9, 83.36, 122.7, 174.4, 9.389, 6.204, 3.753, 2.496, 2.497, 2.483
1970, 10, 48.54, 73.23, 98.6, 2.145, -1.009, -3.198, 2.604, 2.611, 2.601
1970, 11, 39.36, 68.21, 98.29, -2.115, -4.881, -6.888, 3.074, 3.088, 2.982
1970, 12, 22.83, 45.93, 55.39, -9.169, -11.46, -12.38, 2.758, 2.779, 2.557
1971, 1, 11.06, 26.01, 25.28, -8.197, -10.51, -11.65, 2.837, 2.865, 2.507
1971, 2, 32.81, 76.22, 117.5, -6.563, -9.74, -11.09, 2.881, 2.905, 2.743
1971, 3, 24.24, 48.41, 42.04, -2.835, -6.256, -7.654, 3.196, 3.207, 3.064
1971, 4, 34.6, 55.74, 55.09, 2.544, -0.7134, -2.652, 2.439, 2.448, 2.512
1971, 5, 31.33, 48.34, 65.57, 6.583, 3.303, 1.036, 2.4, 2.411, 2.45
1971, 6, 2.397, 4.983, 8.955, 13.14, 9.606, 7.203, 2.089, 2.09, 2.158
1971, 7, 57.25, 62.55, 54.62, 15.54, 12.05, 9.882, 1.734, 1.738, 1.761
1971, 8, 89.72, 82.38, 82.03, 15.66, 11.86, 9.394, 1.307, 1.32, 1.367
1971, 9, 39.34, 60.2, 77.5, 9.51, 6.309, 4.091, 2.755, 2.753, 2.702
1971, 10, 40.82, 74.04, 125.7, 5.017, 1.767, -0.9032, 2.571, 2.576, 2.514
1971, 11, 22.63, 52.11, 92.85, -2.343, -5.702, -8.392, 2.289, 2.307, 2.146
1971, 12, 49.13, 93.75, 129.9, -10.94, -13.16, -14.58, 2.522, 2.542, 2.387
1972, 1, 29.51, 46.76, 33.08, -12.45, -13.29, -14.03, 3.207, 3.232, 2.861
1972, 2, 6.075, 16.5, 15.22, -7.789, -9.728, -10.71, 2.812, 2.831, 2.587
1972, 3, 33.81, 62.62, 58.53, 0.6344, -2.723, -4.267, 2.704, 2.729, 2.597
1972, 4, 20.89, 42.75, 53.55, 3.679, 0.1687, -1.824, 3.175, 3.177, 3.177
1972, 5, 11.31, 21.42, 23.03, 7.944, 4.77, 2.526, 1.907, 1.918, 1.917
1972, 6, 34.89, 44.58, 43.46, 13.45, 10.13, 7.801, 1.963, 1.958, 2.059
1972, 7, 16.52, 23.92, 36.97, 16.06, 12.6, 10.23, 1.795, 1.798, 1.919
1972, 8, 24.82, 37.18, 52.34, 15.01, 11.45, 8.949, 1.385, 1.394, 1.43
1972, 9, 59.48, 73.81, 76.45, 10.91, 7.492, 5.091, 2.478, 2.479, 2.352
1972, 10, 71.64, 111.4, 188, 6.092, 2.774, 0.3815, 2.309, 2.311, 2.27
1972, 11, 37.5, 76.43, 121.3, -5.121, -8.675, -11.05, 2.444, 2.464, 2.439
1972, 12, 45.01, 94.57, 146.4, -12.75, -14.75, -15.94, 2.554, 2.585, 2.487
1973, 1, 15.86, 28.04, 37.24, -14.18, -15.56, -16.43, 2.345, 2.373, 2.233
1973, 2, 21.6, 38.64, 38.78, -9.86, -11.97, -13.01, 1.773, 1.799, 1.695
1973, 3, 27.92, 67.36, 115.4, -3.405, -7.166, -9.512, 2.378, 2.398, 2.392
1973, 4, 34.99, 65.28, 90.51, -0.1988, -3.709, -5.822, 2.582, 2.604, 2.58
1973, 5, 44.73, 64.99, 84.55, 7.452, 4.171, 1.985, 2.235, 2.257, 2.187
1973, 6, 24.59, 38.02, 42.72, 12.02, 8.877, 6.688, 2.829, 2.826, 2.811
1973, 7, 52.42, 58.02, 54.97, 14.79, 11.59, 9.51, 1.901, 1.903, 1.997
1973, 8, 38.66, 48.1, 63.91, 14.63, 11.42, 9.155, 2.191, 2.19, 2.174
1973, 9, 25.49, 36.68, 47.53, 9.957, 6.93, 4.868, 3.078, 3.073, 3.049
1973, 10, 7.242, 9.056, 14.79, 5.248, 2.512, 0.771, 2.762, 2.773, 2.701
1973, 11, 12.07, 27.37, 45.15, -0.7153, -3.461, -4.947, 3.966, 3.995, 3.931
1973, 12, 64.81, 124.4, 191.7, -9.623, -11.5, -12.23, 3.722, 3.745, 3.561
1974, 1, 67.7, 109.7, 132.9, -14.26, -15.17, -15.07, 3.718, 3.739, 3.512
1974, 2, 24.61, 36.76, 41.17, -14.91, -14.67, -13.83, 3.185, 3.209, 3.022
1974, 3, 27.99, 57.56, 80.3, -1.524, -4.233, -5.662, 4.165, 4.176, 4.008
1974, 4, 32.62, 60.83, 93.6, 1.154, -2.065, -3.638, 3.289, 3.305, 3.294
